Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
eFishery,https://www.crunchbase.com/organization/efishery,"AgTech, Aquaculture, Farming, Nutrition, Sustainability","Bandung, Jawa Barat, Indonesia",EFishery is an ag-tech company that offers integrated feeding solutions for fish and shrimp farming.,308,Active,2013-01-01,year,,,,,For Profit,http://efishery.com,"EFishery is an aquaculture technology startup that builds technology solutions from smart feeding to a cloud-based dashboard and data platform to help fish and shrimp farmers grow their businesses sustainably. EFishery solves the problem of one of the crucial and growing industries in the world: aquaculture. EFishery creates an ecosystem in which fish and shrimp farmers can easily boost productivity while also providing a more sustainable, safe, and equitable environment.",Late Stage Venture,342915623,USD,342915623
PINTAR,https://www.crunchbase.com/organization/pintar,"E-Learning, Education, Higher Education, Online Portals","Jakarta Pusat, Jakarta Raya, Indonesia",PINTAR is an online education portal that offers courses to increase job opportunities.,"3,115",Active,2013-01-01,year,,,,,For Profit,https://www.pintar.co,,Seed,3000000,USD,3000000
Ralali,https://www.crunchbase.com/organization/ralali,"E-Commerce, Marketplace, Retail, Shopping","Tangerang, Jawa Barat, Indonesia",Ralali is an online B2B marketplace for local trade connecting sellers and buyers.,"4,040",Active,2013-07-01,month,,,,,For Profit,https://www.ralali.com,"Ralali is an e-commerce company operating B2B online marketplace for local trade connecting suppliers and buyers, starting with Industrial and MRO categories then expand to Office supplies, Automotive, Medical, Agriculture, Home & Building, Hotel & Restaurant Equipment, and many more. The company was established in 2013 and is based in Tangerang, Indonesia.",Late Stage Venture,35358562,USD,35358562
Ruangguru,https://www.crunchbase.com/organization/ruangguru,"EdTech, Education, Training","Jakarta, Jakarta Raya, Indonesia",Ruangguru is an information technology company that focuses on education-based services.,"4,183",Active,2014-01-01,year,,,,,For Profit,https://ruangguru.com/,"Ruangguru is an information technology company that focuses on education-based services. Ruangguru is committed to being a partner for local governments to provide a quality education through the Learning Management System (LMS).  It was founded in 2013 and headquartered in Jakarta Raya, Indonesia.",,205050000,USD,205050000
Sociolla,https://www.crunchbase.com/organization/sociolla,"Beauty, Cosmetics, E-Commerce, Lifestyle","Jakarta, Jakarta Raya, Indonesia",Sociolla is an Indonesian online services provider for the beauty and personal care industry.,"5,895",Active,2014-01-01,year,,,,,For Profit,http://www.sociolla.com/,"Sociolla was established with the aim of providing comfort for women in Indonesia to shop for makeup/cosmetics, skincare, haircare, beauty equipment, and perfume. Sociolla only works with authorized distributors and brand holders to ensure product authenticity. We understand that quality is the main aspect; especially for beauty products that we apply to the skin.",,226000000,USD,226000000
Home Credit Indonesia,https://www.crunchbase.com/organization/home-credit,"Banking, Financial Services, Venture Capital","Jakarta, Jakarta Raya, Indonesia",Home Credit is a financial services provider.,"8,478",Active,2014-01-01,year,,,,,For Profit,http://homecreditus.com,Home Credit is a financial services provider based out of Kansas.,,100000000,USD,100000000
Cakap,https://www.crunchbase.com/organization/squline,"Apps, E-Learning, EdTech, Education","Jakarta, Jakarta Raya, Indonesia",Cakap is an upskilling platform that enables 2-way learning interactions between students and professional teachers.,"14,457",Active,2013-07-01,day,,,,,For Profit,http://www.cakap.com,"Cakap is an upskilling platform that enables 2-way learning interactions between students and professional teachers. Cakap is an application that enables a 2-way interaction between life-skill learners and professional tutors around the Asia Pacific via video call and text conversation. CAKAP delivers high-quality education that is accessible, acceptable, affordable for people. and will be able to elevate people’s lives by enabling skill enhancement for everyone, from anywhere, at any time.",Late Stage Venture,13000000,USD,13000000
Xendit,https://www.crunchbase.com/organization/xendit,"Finance, Financial Services, FinTech, Payments, Small and Medium Businesses","Jakarta, Jakarta Raya, Indonesia","Xendit is a fintech company that provides end-to-end digital payment solutions for SMBs, e-commerce startups, and large enterprises.","15,835",Active,2014-01-01,year,,,,,For Profit,http://www.xendit.co,"Xendit is a Southeast Asian fintech company that provides payment infrastructure across Indonesia and the Philippines. Xendit processes payments, runs marketplaces, disburses payroll and loans, detects fraud, and helps other businesses grow exponentially. They serve these companies by providing a suite of world-class APIs and a dashboard UI that simplifies processes. Xendit was founded by Moses Lo, Tessa Wijaya, Bo Chen and Juan Gonzalez.",Late Stage Venture,534720000,USD,534720000
Kitabisa.com,https://www.crunchbase.com/organization/kitabisa-com,"Crowdfunding, FinTech, Health Care, Non Profit, Social Entrepreneurship","Jakarta, Jakarta Raya, Indonesia",Indonesia's Largest Crowdfunding Platform,"17,476",Active,2013-07-06,day,,,,,For Profit,http://kitabisa.com,"Kitabisa.com is an online crowdfunding platform for social and personal medical causes. Since 2013, Kitabisa facilitates over $40 million donations from millions of donors across Indonesia.",Early Stage Venture,5000000,USD,5000000
INDODAX,https://www.crunchbase.com/organization/bitcoin-indonesia,"Bitcoin, Blockchain, Cryptocurrency, Financial Exchanges, Financial Services, FinTech","Jakatra, Jakarta Raya, Indonesia","INDODAX is the largest digital asset exchange in Indonesia, previously known as Bitcoin.co.id (Bitcoin Indonesia)","17,942",Active,2014-01-01,year,,,,,For Profit,https://www.indodax.com/,"INDODAX (formerly Bitcoin.co.id) is the longest running blockchain digital asset exchange in Indonesia since 2014, with multiple crypto assets trading with the Indonesian Rupiah (IDR). Recognised as an industry leader, INDODAX has built a world-class business that focuses on long-term client relationships, exceptional customer service and continuous innovation.",,1050000,USD,1050000
Home Credit Finance,https://www.crunchbase.com/organization/home-credit-b-v,"Finance, Financial Services","Jakarta, Jakarta Raya, Indonesia",Home Credit is a finance company that provides financing services.,"20,314",Active,2013-01-01,year,,,,,For Profit,https://www.homecredit.co.id/,"Home Credit offers to finance their customers' purchases so that they can meet their financial needs. It is a finance company that provides financing services. For inquiries, email, telephone numbers, and physical addresses are available on their website.",,10400000,USD,10400000
OnlinePajak,https://www.crunchbase.com/organization/onlinepajak,"FinTech, Information Services, Information Technology","Jakarta, Jakarta Raya, Indonesia","OnlinePajak simplifies the entire tax reporting process with instant, hassle-free, and secure online tax management technology.","22,578",Active,2014-01-01,year,,,,,For Profit,https://www.online-pajak.com,"OnlinePajak (http://www.online-pajak.com/id/) is all in one application to handle corporate taxes & administration faster & easier. OnlinePajak has a mission to increase tax collection & remove corporate administration and taxes burden with 3 simple steps: prepare, pay & file taxes online in seamless integrated application. ",Late Stage Venture,46000000,USD,46000000
Elevenia,https://www.crunchbase.com/organization/elevenia,"E-Commerce, Fashion, Marketplace","Jakarta, Jakarta Raya, Indonesia",Elevenia is a marketplace-based platform for buyers and sellers.,"32,229",Active,2013-03-01,day,,,,,For Profit,http://www.elevenia.co.id/,"Elevenia is a marketplace-based platform for buyers and sellers. The platform enables its users to buy and sell various product categories, including fashion, beauty and health, babies and kids, home and garden, gadgets and computers, electronics, sports and hobbies, sports and outdoors, books and magazines, automotive, and more. Elevenia was launched in 2013 and is based in Jakarta, Indonesia. It is a joint venture marketplace from XL Axiata and SK Planet South Korea.",Private Equity,68300000,USD,68300000
UangTeman,https://www.crunchbase.com/organization/uangteman,"Credit, Financial Services, FinTech, Lending, Micro Lending","Jakarta, Jakarta Raya, Indonesia",UangTeman is an online lending service that provides instant short-term microcredit to Indonesian consumers.,"33,780",Active,2014-01-01,year,,,,,For Profit,https://uangteman.com/,"UangTeman is an online lending service that provides instant short-term microcredit to Indonesian consumers. It aims to provide online financing, anywhere and anytime as an alternative to conventional lending models of banks or other finance companies. Currently, UangTeman offers unsecured loans of a maximum of 3.5 million Rupiah for a maximum of 30 days. It serves the Greater Jakarta area, Yogyakarta, Solo, Magelang, Klaten, Bandung, Surabaya, Semarang, Bali, Makassar, Palembang, Lampung, Jambi, and Balikpapan. UangTeman was founded in 2014.",Early Stage Venture,22735204,USD,22735204
HarukaEdu,https://www.crunchbase.com/organization/harukaedu,"Education, Internet","Jakarta, Jakarta Raya, Indonesia",PT Haruka Edukasi Utama or HarukaEdu is a company that provides a turn-key solution,"46,941",Active,2013-01-01,year,,,,,For Profit,http://www.harukaedu.com/,"PT Haruka Edukasi Utama or HarukaEdu is a company that provides a turn-key solution to enable universities to offer quality online education with minimum investments and risk. Our vision is to provide a brighter future for Indonesians through affordable, quality online degrees and education",Late Stage Venture,2200000,USD,2200000
Caxe Technologies,https://www.crunchbase.com/organization/caxe-technologies,"Financial Services, FinTech, Software","Jakarta, Jakarta Raya, Indonesia",Caxe Technologies is a fintech company.,"48,118",Active,2013-01-01,year,,,,,For Profit,https://caxe.tech,"Caxe Technologies provides financial services technology serving blue-chip B2B clients. They also provide digital banking software, risk management, digital sales, distribution, and regulatory reporting.",Late Stage Venture,28000000,USD,28000000
Qraved,https://www.crunchbase.com/organization/qraved,"E-Commerce, Food and Beverage, Hospitality, Mobile Apps, News, Restaurants, Software, Video","Jakarta Pusat, Jakarta Raya, Indonesia","Qraved provides users with restaurant information, reviews, recommended dishes with photos, promotions, and an instant booking facility.","52,145",Active,2013-01-01,year,,,,,For Profit,http://www.qraved.com,"Qraved, the No. 1 food discovery platform in Indonesia is solving the US$BN problem of “Where and What to eat.” To do this, Qraved provides a full stack solution bringing content, community and commerce together (Buzzfeed food/Eater+Yelp+Opentable) through web and mobile apps. With personalized delivery of aggregated and curated photo and video content from Instagram, blogs and other other media sources, Qraved is connecting more than millions of monthly users to more than 30,000 merchants.",Late Stage Venture,9300000,USD,9300000
Five Jack,https://www.crunchbase.com/organization/fivejack,"Gaming, Online Games, PC Games, Trading Platform, Video Games, Virtual Reality","Jakarta, Jakarta Raya, Indonesia",Fivejack is a startup company offering game-related products and value-added services.,"53,343",Active,2013-05-06,day,,,,,For Profit,http://fivejack.com/,Five Jack (파이브잭) is a startup company that offers game-related products and value-added services.,Early Stage Venture,1910482,USD,1910482
SIRCLO,https://www.crunchbase.com/organization/sirclo,"E-Commerce, Information Technology, Web Design, Web Development","Tangerang, Jawa Barat, Indonesia",SIRCLO provides a website-building platform designed to create an e-commerce service that can facilitate online sales.,"54,567",Active,2013-07-01,month,,,,,For Profit,http://www.sirclo.com,"SIRCLO is an e-commerce enabler in Indonesia that helps businesses sell online. SIRCLO offers solutions that are divided into 2 main categories; the entrepreneur (SIRCLO Store, IbuSibuk) and enterprise solutions (SIRCLO Commerce, ICUBE by SIRCLO, Sooplai, and Orami). Today SIRCLO has served more than 100.000 brands to grow their business online, with a team of 1.000 employees and representatives based in Bandung, Yogyakarta and Surabaya.",Late Stage Venture,132669440,USD,132669440
AC Ventures,https://www.crunchbase.com/organization/acventures,Financial Services,"Jakarta, Jakarta Raya, Indonesia",AC Ventures is an early-stage technology venture fund that focuses on investing in Indonesia’s digital disruptors.,"57,933",Active,2014-01-01,year,,,,,For Profit,https://acv.vc/,"Founded in 2014, AC Ventures is a Southeast Asian venture capital firm that invests in early-stage startups focused on Indonesia and ASEAN, with over US$500 million in assets under management across five funds. The firm’s areas of investment focus on a variety of industries, including digital enablement, financial technologies, agriculture technologies, logistics, e-commerce, consumer technology, MSME solutions, waste management, renewable energy, and sustainability solutions.",,,,
