Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Komunal,https://www.crunchbase.com/organization/komunal,"Commercial Lending, Financial Services, FinTech, Lending","Surabaya, Jawa Timur, Indonesia",Komunal is a financial technology-based company that provides Peer-to-Peer Lending services.,"2,668",Active,2018-01-01,year,,,,,For Profit,https://komunal.co.id/,Komunal is a financial technology-based company that provides Peer-to-Peer Lending services in Indonesia which helps create relationships between potential SME and funders to support economic growth in Indonesia.,Early Stage Venture,16100000,USD,16100000
Shipper,https://www.crunchbase.com/organization/shipper-35b4,"Delivery, Internet, Logistics, Supply Chain Management","Jakarta, Jakarta Raya, Indonesia",Shipper is a logistics platform that helps freight forwarders deliver goods easily.,"3,493",Active,2017-01-01,year,,,,,For Profit,https://shipper.id,"Shipper is a digital logistics platform that helps freight forwarders to deliver goods easily. It works with online or corporate vendors to pick up items to be shipped using selected logistics services. It cooperates with online sellers or companies to pick up goods to be sent using selected logistics services. Its platform offers package pick-up service and fulfillment centers, help logistics providers manage shipments, predicts shipping routes, consolidate packages headed in the same direction, and also provides a multi-carrier API that enables sellers to manage orders, print shipping labels, and get tracking information from multiple providers on their phones.",Late Stage Venture,131899882,USD,131899882
Kopi Kenangan,https://www.crunchbase.com/organization/kopikenangan,"Coffee, Food and Beverage","Jakarta, Jakarta Raya, Indonesia","Kopi Kenangan is Indonesia’s fastest-growing coffee chain, leveraging on a tech-based 'grab & go' strategy.","4,322",Active,2017-06-01,month,,,,,For Profit,https://kopikenangan.com/,"Kopi Kenangan is one of several grab-and-go coffee chains trying to capitalize on the rising trend and demand for grounded coffee beverages in a country which has the lowest coffee consumption per capita in the region, despite being the world’s fourth-largest coffee exporter.",Late Stage Venture,333000000,USD,333000000
Qoala,https://www.crunchbase.com/organization/qoala,"Financial Services, FinTech, Insurance, InsurTech, Risk Management","Jakarta, Jakarta Raya, Indonesia",Qoala is an omnichannel insur-tech company that aims to make insurance universally accessible and easy to use.,"5,202",Active,2018-01-01,year,,,,,For Profit,https://www.qoala.app,"Qoala is a disruptive InsureTech company that leverages big data, machine learning, IoT, and blockchain aiming to revolutionize the insurance landscape in Indonesia. Qoala partners with big companies, including e-commerce and travel platforms, to enhance their customer experience through unique and innovative insurance products.",Early Stage Venture,89000000,USD,89000000
waresix,https://www.crunchbase.com/organization/waresix,"E-Commerce, Freight Service, Logistics, Supply Chain Management, Transportation, Warehousing","Jakarta, Jakarta Raya, Indonesia","Waresix is a logistics platform for freight-forwarding, warehouse, and land transportation.","5,383",Active,2017-01-01,year,,,,,For Profit,https://waresix.com/,"Waresix is a logistics platform for freight-forwarding, warehouse, and land transportation. It is a platform that matches unused warehouse space with users in need of such facility, looks to capitalize on the demand for flexible warehousing given the booming e-commerce market in the country. Waresix provides a solution for dynamic warehousing strategy that allows customers, retailer, distributor, and manufacturer to quickly adapt to variable demand. Waresix is headquartered in Jakarta, Indonesia.",Early Stage Venture,179000000,USD,179000000
Moladin,https://www.crunchbase.com/organization/moladin,"Automotive, E-Commerce, E-Commerce Platforms, Marketplace","Jakarta, Jakarta Raya, Indonesia",#1 Marketplace for the best used cars,"5,450",Active,2017-01-01,year,,,,,For Profit,https://moladin.com/,"Launched in 2017, Moladin helps consumers get information about used automotive vehicles and buy them online. The startup has partnered with over 40 dealers and several big financing companies in the country to provide consumers with various options and discounts.",Early Stage Venture,138200000,USD,138200000
Polygon,https://www.crunchbase.com/organization/polygontechnology,"Blockchain, Ethereum, Information Technology, Infrastructure, Web3","Yogyakarta, Yogyakarta, Indonesia",Polygon is a platform for Ethereum scaling and infrastructure development.,"5,652",Active,2017-01-01,year,,,,,For Profit,https://polygon.technology,"Polygon is a platform for Ethereum scaling and infrastructure development and web3. Its growing suite of products offers developers easy access to all scaling and infrastructure solutions: L2 solutions (ZK Rollups and Optimistic Rollups), sidechains, hybrid solutions, stand-alone and enterprise chains, data availability solutions, and more. Polygon’s scaling solutions have seen widespread adoption with 7,000+ applications hosted, 1B+ total transactions processed, ~130M+ unique user addresses, and $5B+ in assets secured.",,451450000,USD,451450000
EdenFarm Indonesia,https://www.crunchbase.com/organization/eden-farm-indonesian,"Agriculture, Consumer Goods, Farming, Supply Chain Management","Jakarta, Jakarta Raya, Indonesia",EdenFarm is an agriculture supply chain startup that delivers fresh agricultural products to restaurants and cafes.,"7,284",Active,2017-07-01,day,,,,,For Profit,https://www.edenfarm.id,"EdenFarm is an agriculture supply chain startup that delivers fresh agricultural products such as fruit, vegetables, and dry goods to restaurants in Indonesia. EdenFarm works directly with local farmers and central markets all across the country. Eden Farm strives to create a food market with stable prices and aims to improve the quality of life of local producers by focusing on the B2B Industry with a technology-supported food ecosystem.",Early Stage Venture,34246125,USD,34246125
Bibit.id,https://www.crunchbase.com/organization/bibit-id,"Financial Services, FinTech, Information Technology, Internet of Things","Jakarta, Jakarta Raya, Indonesia",Bibit.id is a Robo-investing app developed to provide assistance on smart mutual fund investments.,"7,387",Active,2018-01-01,year,2018-12-12,day,,,For Profit,https://bibit.id/,"Bibit.id is a Robo-investing app developed to provide assistance on smart mutual fund investments. Bibit.id puts user's money into a diversified mutual fund portfolio intelligently and without hassle, while considering the factors such as age, income, and overall risk profile, enabling investors to get a tool that provides professional financial planning service. Bibit.id works and monitors portfolios automatically to maintain optimal allocation.",M&A,175000000,USD,175000000
AwanTunai,https://www.crunchbase.com/organization/awantunai,"Financial Services, FinTech, Payments, Supply Chain Management","Jakarta, Jakarta Raya, Indonesia",AwanTunai is digitizing the traditional offline Indonesian supply chain with business SaaS solutions and embedded financing for inventory.,"7,835",Active,2017-03-01,month,,,,,For Profit,https://www.awantunai.co.id/home-en,"AwanTunai is digitizing the traditional FMCG supply chain with online ordering, customer management, payment acceptance, embedded financing, and inventory management. Currently focused on Indonesia, our integrated business systems for offline wholesalers and their micro merchant customers aims to deliver prosperity via quality financial services and SaaS solutions.   We currently monetize via embedded financing for inventory purchase transactions in our closed loop ecosystem. AwanTunai is a regulated fintech institution able to originate, service, and collect (full end-to-end customer control) bank compliant loan assets for partner institutions who fund our financial products. We also work with global insurance institutions on distributing auto-trigger micro insurance protection.   Our work in financial inclusion has won accolades from the UNCDF for providing a top solution for COVID Financial Health Challenge 2020, gold-award for product innovation of the year by IFC-led SME Finance Forum, and 1st Place for ASEAN Fintech of the Year 2020 by Monetary Authority of Singapore, as well as presenting our business model at the United Nations Task Force for Digital Finance during the 2019 UN General Assembly in New York.",Early Stage Venture,89021562,USD,89021562
