Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Investree,https://www.crunchbase.com/organization/investree,"B2B, Financial Services, FinTech, Lending, Marketplace","Jakarta, Jakarta Raya, Indonesia",Investree is a financial technology company that provides a B2B marketplace lending platform for SMEs.,940,Active,2015-10-01,month,,,,,For Profit,https://www.investree.id,"Investree is a B2B marketplace lending platform for SMEs that is fully licensed by Financial Services Authority of Indonesia (OJK) for both conventional and Shariah businesses. Investree is based in Indonesia but has grown its regional footprint in Thailand and soon to be in the Philippines.  Investree's mission as marketplace is to use technology and data to provide small businesses with access to working capital solutions from retail and institutional lenders.   Established in October 2015, Investree focuses on a B2B acquisition model to drive origination of SME borrowers. These include strong partnerships with ecosystems to drive origination, enhance verification and reduce cost of acquisition. These include strategic partnerships such as e-procurement platforms, payment gateway providers to source potential SME while accessing its digital footprint through the ecosystem to enhance the business process and customer experience. Led by a solid team of seasoned professionals from the financial industry with a team of 175 employees across the region Investree, by August 2019 has facilitated over USD 230 mio since inception, providing access to more than 1000 SMEs , while maintaining a robust and healthy asset quality.",Late Stage Venture,265296906,USD,265296906
Halodoc,https://www.crunchbase.com/organization/halodoc,"Health Care, InsurTech, Medical, Mobile Apps, Pharmaceutical","Jakarta, Jakarta Raya, Indonesia","Halodoc is a health-tech platform that connects patients with doctors, insurance, labs, and pharmacies.","2,500",Active,2016-01-01,year,,,,,For Profit,https://www.halodoc.com/,"HaloDoc is a healthcare network platform. HaloDoc connects users to a network of 19,000 licensed doctors, 1,000 certified partner pharmacies through medical delivery service ApotikAntar, and licensed medical laboratory services. Users can communicate with these medical professionals via chat, video and voice call.",Late Stage Venture,245000000,USD,245000000
Ayoconnect,https://www.crunchbase.com/organization/ayopop,"B2B, Billing, Developer APIs, Enterprise Software, Financial Services, FinTech, Internet","Jakarta, Jakarta Raya, Indonesia",Southeast Asia's Largest Open Finance API Platform,"2,532",Active,2016-01-01,year,,,,,For Profit,https://www.ayoconnect.id/,"Ayoconnect is Southeast Asia’s largest financial API platform. It enables developers to choose from a wide range of white-label financial products on Ayoconnect’s API platform and quickly launch them to their users. Ayoconnect remains in the background, focused on building and operating the necessary infrastructure while allowing its clients to monetize and expand their business quickly and effectively. Founded in 2016, Ayoconnect’s API stack has seen rapid adoption. More than 200 companies trust it as clients, including leading banks, retailers, e-commerce, fintech, and e-wallets such as Bank BRI, Bank Mandiri, DANA, Indomaret, Bukalapak, Home Credit, Pegadaian, and connects more than 1,000 institutions through its network of APIs. Ayoconnect’s APIs process more than 300 million API hits annually. Ayoconnect has raised a total of US$15 million from leading local and international institutional investors. Ayoconnect's investors include Mandiri Capital Indonesia, Bank Mandiri’s corporate venture capital unit; BRI Ventures, Bank BRI's corporate venture capital unit; Indonesia’s AC Ventures, headed by Chairman of the Indonesian Fintech Association Pandu Sjahrir; Patamar Capital, Southeast Asia’s leading impact venture capital; Kakaku, a public company listed on the Tokyo Exchange (TYO); and Finch Capital among others. Ayoconnect continues expanding its ecosystem to accelerate financial inclusion and adoption of embedded finance throughout Southeast Asia.",,45500000,USD,45500000
JULO,https://www.crunchbase.com/organization/julo-2,"Consumer Lending, Credit, Finance, Financial Services, FinTech, Lending","Jakarta, Jakarta Raya, Indonesia","JULO is a digital lending company that provides affordable, unsecured personal loans for consumers.","2,534",Active,2016-01-01,year,,,,,For Profit,https://www.julo.co.id,JULO provides affordable unsecured personal loan (KTA) exclusively to smartphone users.They  strive to provide low cost loan product to the masses while ensuring that it's economically viable to their lender partners. This is achieved by exercising prudent underwriting assessments to ensure that approved applicants are both able and willing to pay back.They also reward positive behavior by giving cashback bonus and allowing good customers to borrow a higher amount at lower interest rate at loan maturity.,,155000000,USD,155000000
Mekari,https://www.crunchbase.com/organization/mekari,"B2B, Business Development, Business Intelligence, SaaS, Software","Jakarta Pusat, Jakarta Raya, Indonesia","Mekari is a SaaS company that offers cloud-based, business automation technology to support the development of various businesses.","2,871",Active,2015-01-01,month,,,,,For Profit,https://mekari.com/,"Mekari is a SaaS company that offers cloud-based business automation technology. As a provider of business-to-business (B2B) SaaS solutions, it helps companies ranging from multi-national companies (MNCs) to MSMEs digitize and automate their operations through efficient and easily-accessible business technology solutions. The company's software also manages specific areas of business in accordance with applicable regulations and automates administrative matters so that businesses can focus on more strategic matters. Mekari was founded in 2015 and is headquartered in Jakarta, Indonesia.",Late Stage Venture,71000000,USD,71000000
Sayurbox,https://www.crunchbase.com/organization/sayurbox,"Agriculture, E-Commerce, Farming, Logistics, Shopping","Jakarta, Jakarta Raya, Indonesia","Sayurbox is an online shopping platform that offers fresh local vegetables, fruits, and meat for a healthy lifestyle.","5,237",Active,2016-01-01,year,,,,,For Profit,https://www.sayurbox.com,"Sayurbox is a web-based platform that offers fruits and vegetables for healthy living. Its platform allows its users to buy vegetables online. Sayurbox was founded in 2016 and is headquartered in Bandung, Indonesia.",Late Stage Venture,139183393,USD,139183393
Cermati,https://www.crunchbase.com/organization/cermati,"E-Commerce Platforms, Financial Services, FinTech, Internet, Mobile Apps, Software, Web Development","Jakarta, Jakarta Raya, Indonesia",Cermati are a technology startup that engages in the Indonesian financial technology area.,"5,271",Active,2015-01-01,year,,,,,For Profit,https://www.cermati.com,Their vision is to use technology to make financial information more available and more useful to everyone. Their mission is to enable people to take control of their financial situation and save a lot of money by doing so. Their products allow people to easily make the best financial decision for their situation. Come join our adventure in transforming Indonesian financial landscape through technology.,Late Stage Venture,18910432,USD,18910432
TaniHub,https://www.crunchbase.com/organization/tanihub,"Agriculture, B2B, E-Commerce, Farming, Marketplace","Jakarta, Jakarta Raya, Indonesia",TaniHub is a B2B platform connecting farmers with businesses that use or sell their products.,"5,851",Active,2015-01-01,year,,,,,For Profit,http://www.tanihub.com,"TaniHub is a B2B agriculture marketplace that connects farmers with food, hotel, restaurant, and catering business people. It offers an e-commerce platform for agricultural products and empowers local farmers by providing market access and financial access. Through TaniHub, local farmers can sell their crops to individuals as well as micro, small, and medium enterprises (MSMEs) in various regions. Headquartered in Jakarta, Jakarta Raya, co-founders Ivan Arie Sustiawan, Eka Pamitra, Michael Sugianto, Miftahul Choiri, Wahyu Setyo Nugroho, Wawan B. Setyawan, and William Setiawan founded it in 2015.",Early Stage Venture,94500000,USD,94500000
KoinWorks,https://www.crunchbase.com/organization/koinworks,"Consumer Lending, Financial Services, FinTech, Information Technology, Lending, Peer to Peer","Jakarta, Jakarta Raya, Indonesia",Koinworks is an Indonesia Super Financial App that provides both investment and liabilities products under single platform,"5,943",Active,2015-08-27,day,,,,,For Profit,https://koinworks.com/,"KoinWorks is Indonesia Super Financial App and winner of Asian Banker Financial Innovation Award 2019 for Lending Category. With multiple financial product offers where users can manage both their asset and liabilities under one single platform. A true financial technology evolution, with core DNA in providing accessible and affordable financial solutions for everyone.",Late Stage Venture,180070044,USD,180070044
Jala Tech,https://www.crunchbase.com/organization/jala,"AgTech, Aquaculture, Farming, Internet of Things","Yogyakarta, Yogyakarta, Indonesia",JALA offers and end-to-end solution to increase productivity and efficiency of shrimp farms.,"7,624",Active,2015-01-01,year,,,,,For Profit,https://jala.tech/,"JALA is transforming the shrimp industry by offering a vastly improved management system. With data-driven farming in mind, the company aims to get farmers to make decisions based on actual data.  For that reason, its system provides water quality monitoring, and planning and reporting tools, complete with a decision support system so farmers can initiate the right treatment at the right time, based on data that has been collected and analyzed. All the data from every farm using the system is automatically sent in for collation and review in order to gain valuable insight into the industry as a whole.  This data can be broken down into farm performance, production levels, and disease patterns across regions, species, and managers. Using data, JALA will make sustainable and profitable shrimp farming a common practice.",Early Stage Venture,28130000,USD,28130000
