Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Matt Cohen,https://www.crunchbase.com/person/matt-cohen,,,"Austin, Texas, United States",Matt Cohen is the Special Projects Consultant at Woven Planet Holdings.,,,,,,,,,,,"160,202"
Mark Elenowitz,https://www.crunchbase.com/person/mark-elenowitz,,,"New York, New York, United States",Mark Elenowitz is a Wall Street veteran with over 29 years experience. Mark Elenowitz co-founded a boutique investment bank that was based i...,,,,,,,,,,,"160,215"
Dani Sdn Bhd,https://www.crunchbase.com/organization/dani-sdn-bhd,1,,,Dani Sdn. Bhd. An EMIS Company,,,1,,1,,,,,,"160,226"
Atlas Tech Ventures,https://www.crunchbase.com/organization/atlas-tech-ventures,,,,Berlin based venture capital firm focusing on early stage startups,Venture Capital,"Convertible Note, Early Stage Venture",,,,,,,,,"160,229"
Al Horford,https://www.crunchbase.com/person/al-horford,1,,,Al Horford,Individual/Angel,,1,,,,,,,,"160,238"
C. Scotland Stevens,https://www.crunchbase.com/person/c-scotland-stevens,,,,C. Scotland Stevens is a Public Equity Partner focused on equity derivatives and trading strategies. Mr. Stevens was previously a Vice Presi...,,,,,,,,,,,"160,200"
Rosenram Development,https://www.crunchbase.com/organization/rosenram-development,1,,"Tel Aviv, Tel Aviv, Israel","Founded by Dr. Joshua Rosensweig and Revital Aviram, RosenRam is a privately-held business development and investment house dedicated to",Incubator,,1,,1,,,,,,"160,202"
New Venturetec,https://www.crunchbase.com/organization/new-venturetec,,,"Steinhausen, Zug, Switzerland","New Venturetec is an investment company incorporated in Zurich on August 8, 1997. The Company holds participations in venture companies in",Venture Capital,,,,,,,,,,"160,201"
Dale Grogan,https://www.crunchbase.com/person/dale-grogan-2,,,"Grand Rapids, Michigan, United States",Dale Grogan,Investment Partner,,,1,,,,,,,"160,203"
Christian Sinding,https://www.crunchbase.com/person/christian-sinding,,,"Oslo, Oslo, Norway","Christian Sinding joined EQT Partners in 1998 from AEA Investors Inc., a leading U.S.-based private equity firm, and is Partner, Deputy Mana...",,,,,,,,,,,"160,204"
CAA - Family Office,https://www.crunchbase.com/organization/caa-family-office,,,,Real Estate,Private Equity Firm,,,,,,,,,,"160,205"
Jag Bansal,https://www.crunchbase.com/person/jagmohan-bansal,,,"San Diego, California, United States",Jag Bansal is the Principal Product Manager at Amazon.,,,,,,,,,,,"160,206"
Baxter Capital,https://www.crunchbase.com/organization/baxter-capital,,,"Indianapolis, Indiana, United States",Baxter Capital is an Australia-based disruptive technology investment company. ,Venture Capital,,,,,,,,,,"160,207"
Iowa First Capital Fund,https://www.crunchbase.com/organization/iowa-first-capital-fund,1,,"Cedar Rapids, Iowa, United States",Iowa First Capital Fund is a venture capital fund.,Venture Capital,Early Stage Venture,1,,,,,,,,"160,208"
Olivier Loeillot,https://www.crunchbase.com/person/olivier-loeillot,,,"Greater Boston Area, United States, North America",Olivier Loeillot is a President BioProcess at Cytiva. He attended emlyon business school.,,,,,,,,,,,"160,209"
Huaxin Guoji,https://www.crunchbase.com/organization/huaxin-guoji,1,,"Hong Kong, Hong Kong Island, Hong Kong",Huaxin Guoji operates as an investment firm.,,,1,,,,,,,,"160,243"
Martin Oller,https://www.crunchbase.com/person/martin-oller,,,,Martin Öller is the Founder and Chief Executive Officer at Loxone.,,,,,,,,,,,"160,210"
Geoffrey Anderson,https://www.crunchbase.com/person/geoffrey-anderson,,,"Vancouver, British Columbia, Canada",Geoffrey Anderson,,,,,,,,,,,"160,245"
Hubei Jiaotou Ziben,https://www.crunchbase.com/organization/hubei-jiaotou-ziben,1,1,"Wuhan, Hubei, China",Hubei Jiaotou Ziben is an investment firm.,,,1,,,,1,,,,"160,212"
Long Star Growth,https://www.crunchbase.com/organization/long-star-growth-group-limited,1,,,Long Star Growth,,,1,,,,,,,,"160,213"
Bruce MacInnes,https://www.crunchbase.com/person/bruce-macinnes-2,1,,"London, England, United Kingdom",Bruce MacInnes - Chairman @ BRANDALLEY,Individual/Angel,Seed,1,,,,,,,,"160,211"
Gabe Cunningham,https://www.crunchbase.com/person/gabe-cunningham,,,"Greater New York Area, United States, North America","Gabe Cunningham is a Partner at Fontinalis Partners, LLC. Gabe Cunningham attended Harvard Business School.",,,,,,,,,,,"160,215"
AmonCapital Private Equity,https://www.crunchbase.com/organization/amoncapital-private-equity,,,,"Pre-Seed and Seed Capital, Venture Capital and Series A",Private Equity Firm,,,,,,,,,,"160,216"
Kevin M. Halpin,https://www.crunchbase.com/person/kevin-m-halpin,,,,"Mr.  Kevin M. Halpin has over 12 years of experience in private equity, investment banking and finance. Prior to joining DeltaPoint Capital,...",,,,,,,,,,,"160,217"
Ningbo Zhenhai Haijiang Investment,https://www.crunchbase.com/organization/ningbo-zhenhai-haijiang-investment,1,1,"Ningbo, Zhejiang, China",Ningbo Zhenhai Haijiang Investment is an investment company.,Private Equity Firm,Private Equity,1,,1,,1,,,,"160,218"
Kexin Investment,https://www.crunchbase.com/organization/kexin-investment,1,,"Shanghai, Shanghai, China","Kexin Investment is an investment firm that provides asset management, investment management and consulting services.",Private Equity Firm,,1,,,,,,,,"160,223"
Yassine OUSSAIFI,https://www.crunchbase.com/person/yassine-oussaifi,,,"Paris, Ile-de-France, France",Yassine OUSSAIFI is the partner at AfricInvest Group. Yassine attended Polytechnic university.,Investment Partner,,,2,,,,,,,"160,224"
Greg Ford,https://www.crunchbase.com/person/greg-ford-2,,,"Vancouver, British Columbia, Canada","I have co-founded three companies and invested in a small handful. My expertise and interests are in psychology, media, and learning, which ...",,,,,,,,,,,"160,225"
Sivaram Rajagopalan,https://www.crunchbase.com/person/sivaram-rajagopalan,1,,"Singapore, Central Region, Singapore",Sivaram Rajagopalan is the Director and Co-Founder at Dakko.,Individual/Angel,Seed,1,,,,,,,,"160,226"
"Baili Touzi Guanli Zixun (Shanghai) Co., Ltd.",https://www.crunchbase.com/organization/baili-touzi-guanli-zixun-shanghai-co-ltd,3,1,"Shanghai, Shanghai, China","Baili Touzi Guanli Zixun (Shanghai) Co., Ltd. is an investment firm.",,,3,,1,,1,,,,"160,227"
Noah Davidsohn,https://www.crunchbase.com/person/noah-davidsohn,,,"San Diego, California, United States",Noah Davidsohn,,,,,,,,,,,"160,229"
Lukasz Dziekonski,https://www.crunchbase.com/person/lukasz-dziekonski,,,"Warsaw, Mazowieckie, Poland","Experienced Manager with a demonstrated history of working in the banking and fund industry. Skilled in Portfolio Management, Fund Managemen...",Investment Partner,"Early Stage Venture, Late Stage Venture",,1,,,,,,,"160,230"
