Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Quantum Leap for Technology Co.,https://www.crunchbase.com/organization/quantum-leap-for-technology-co,1,,,company,,,1,,,,,,,,"186,600"
Tom Page,https://www.crunchbase.com/person/tom-page-c68c,1,,,Tom Page,Individual/Angel,,1,,1,,,,,,"186,601"
Julian J. Kaljuvee,https://www.crunchbase.com/person/julian-j-kaljuvee,1,1,"London, England, United Kingdom",Founder at EstateGuru.,Individual/Angel,Seed,1,,,,1,,,,"186,603"
Ramaswamy Nagappan,https://www.crunchbase.com/person/ramaswamy-nagappan,1,,,"Chief Information Officer for BNY Mellon Pershing, Ramaswamy Nagappan",Individual/Angel,,1,,1,1,,,,,"186,604"
Conrad Wang,https://www.crunchbase.com/person/conrad-wang,,,"New York, New York, United States",Conrad Wang is the Principal at OrbiMed.,,,,,,,,,,,"186,605"
Joshua Empson,https://www.crunchbase.com/person/joshua-c-empson,,,"New York, New York, United States","Josh Empson is a managing director based in our New York office. Prior to joining Providence in 2013, he was a partner at NantCapital, an in...",,,,,,,,,,,"186,607"
UCHIDAYA,https://www.crunchbase.com/organization/uchidaya,1,,"Osaka, Osaka, Japan",UCHIDAYA is a wholesale trading company specializing in eyeglass-related products.,,,1,,,,,,,,"186,600"
Wu Jian,https://www.crunchbase.com/person/wu-jian,,,,Wu Jian - Partner @ Source Code Capital,,,,,,,,,,,"186,608"
Kishan Raj BR,https://www.crunchbase.com/person/kishan-raj-br,,,,Kishan Raj BR - Project Director @ 100Pillars Constructions,,,,,,,,,,,"186,610"
Bharat Gupta,https://www.crunchbase.com/person/bharat-gupta,2,,,Bharat Gupta,Individual/Angel,Seed,2,,,,,,,,"186,609"
Anna Storåkers,https://www.crunchbase.com/person/anna-storåkers,1,,"Stockholm, Stockholms Lan, Sweden",Anna Storåkers,Individual/Angel,,1,,,,,,,,"186,602"
Joseph Curcio,https://www.crunchbase.com/person/joseph-curcio,,,"Portland, Maine, United States","Entrepreneur, Roboticist, Inventor, Engineer, Investor, Artist.  Hands on person with a diverse background and varied interests.  Previous a...",,Private Equity,,,,,,,,,"186,613"
Christopher P. Martin,https://www.crunchbase.com/person/christopher-p-martin-82bd,,,,Christopher P. Martin,Investment Partner,,,1,,,,,,,"186,612"
Shanghai Tongqing Investment Management,https://www.crunchbase.com/organization/shanghai-tongqing-investment-management,1,,"Shanghai, Shanghai, China",Shanghai Tongqing Investment Management is engaged in socio-economic consulting services.,Private Equity Firm,,1,,1,,,,,,"186,614"
Heritage Gemstone Investors,https://www.crunchbase.com/organization/heritage-gemstone-investors,1,1,,"HGI is a group of investors based in Greenville, SC.",Venture Capital,,1,,,,1,,,,"186,615"
Phoenix Source,https://www.crunchbase.com/organization/phoenix-source,1,1,"Zhuhai, Guangdong, China",Phoenix Source operates as an investment firm.,,,1,,,,1,,,,"186,616"
Xuanzhang Touzi,https://www.crunchbase.com/organization/xuanzhang-touzi,2,,"Shenzhen, Guangdong, China",Xuanzhang Touzi is an investment management company.,,,1,,,,,,,,"186,618"
Graham Ramsbottom,https://www.crunchbase.com/person/graham-ramsbottom,,,"London, England, United Kingdom",Graham joined the Grosvenor Estate in March 2009 and was appointed Chief Executive of The Wheatsheaf Group in 2011.  Until 2009 he worked f...,Investment Partner,,,4,,,,,,,"186,617"
Ciara Carberry,https://www.crunchbase.com/person/ciara-carberry,,,"Dublin, Dublin, Ireland","Ciara Carberry is a Director, Nature Conservation, at National Parks and Wildlife Service Ireland.",Investment Partner,,,1,,,,,,,"186,619"
Nation Chakma,https://www.crunchbase.com/person/nation-chakma,,,,Nation Chakma,,Early Stage Venture,,,,,,,,,"186,620"
Phil McCaw,https://www.crunchbase.com/person/phil-mccaw,3,1,"Wellington, Wellington, New Zealand",Phil McCaw - Managing Partner @ Movac,Individual/Angel,Seed,3,,,,1,,,,"186,621"
ACROSStheC,https://www.crunchbase.com/organization/acrossthec,1,,"Chiba, Chiba, Japan",ACROSStheC is an IPO consultant and IR consultant that timely disclosure consultant that seems to have nobody to date.,,,1,,,,,,,,"186,622"
Hengqin Feibi Equity,https://www.crunchbase.com/organization/hengqin-feibi-equity,1,1,"Zhuhai, Guangdong, China",Hengqin Feibi Equity is an investment firm that provides investment management and consulting services.,,,1,,,,1,,,,"186,623"
Konstantine Lisetskiy,https://www.crunchbase.com/person/konstantine-lisetskiy,1,,"Ukraine, Europe",Konstantine Lisetskiy is the CEO and CTO at Farom Studio. He attended Odessa National Telecommunications Academy.,Individual/Angel,,1,,1,,,,,,"186,624"
Taos Edmondson,https://www.crunchbase.com/person/taos-edmondson,,,"London, England, United Kingdom","Taos Edmondson, CFA is a Principal at dmg ventures, and Founder of Focal",Investment Partner,,,1,,,,,,,"186,611"
Zuo Lingye,https://www.crunchbase.com/person/zuo-lingye,,,,Zuo Lingye is the partner of Matrix Partners.,Investment Partner,,,5,,,,,,,"186,615"
CHOLLETI SURESH KUMAR,https://www.crunchbase.com/person/cholleti-suresh-kumar,,,"Hyderabad, Andhra Pradesh, India",CHOLLETI SURESH KUMAR,,Early Stage Venture,,,,,,,,,"186,614"
Doğan Taşkent,https://www.crunchbase.com/person/doğan-taşkent,1,,"Istanbul, Istanbul, Turkey",Doğan Taşkent,Individual/Angel,Seed,1,,,,,,,,"186,626"
Erik Thornally,https://www.crunchbase.com/person/erik-thornally,,,"San Francisco Bay Area, California, United States",Erik Thornally,,,,,,,,,,,"186,627"
Kitchen Accessories in Pakistan,https://www.crunchbase.com/person/kitchen-accessories-in-pakistan,,,"Pakistan, Asia",Kitchen Accessories in Pakistan,,,,,,,,,,,"186,629"
Vlad Eidelman,https://www.crunchbase.com/person/vlad-eidelman,,,"Washington, District of Columbia, United States","Vlad Eidelman is the CTO and Chief Scientist at FiscalNote, where he leads the global R&D teams. He is an advisor to SaaS and consumer start...",,Seed,,,,,,,,,"186,620"
Codr Captial,https://www.crunchbase.com/organization/codr-captial,,,"Hamburg, Hamburg, Germany",Technology Invenstments,,,,,,,,,,,"186,630"
Vilmos Pongracz,https://www.crunchbase.com/person/vilmos-pongracz,,,"London, England, United Kingdom",Vilmos Pongracz is a Partner at Columna Capital.,Investment Partner,,,1,,,,,,,"186,621"
Disiji Zichan,https://www.crunchbase.com/organization/disiji-zichan,2,1,"Hangzhou, Zhejiang, China","Disiji Zichan is an investment firm that offer asset management, investment management and consulting service.",Private Equity Firm,,2,,,,1,,,,"186,623"
Angang General Hospital,https://www.crunchbase.com/organization/angang-general-hospital,1,1,"Henan, Henan, China","Angang General Hospital is a public hospital integrating medical treatment, teaching, scientific research, preventive health care, etc.",,,1,,,,1,,,,"186,631"
Richard Leao,https://www.crunchbase.com/person/richard-leao,1,,,Richard Leao,Individual/Angel,Seed,1,,,,,,,,"186,632"
Zhongju Zichan,https://www.crunchbase.com/organization/zhongju-zichan,1,,"Beijing, Beijing, China",Zhongju Zichan is an investment firm that provides asset management and investment management services.,Private Equity Firm,,1,,,,,,,,"186,624"
Helwort&Melon Investments GmbH,https://www.crunchbase.com/organization/helwort-melon-investments-gmbh,,,,Helwort&Melon Investments is a company that provides investing and entrepreneurship opportunities for clients companies.,Angel Group,,,,,,,,,,"186,633"
