Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Lightspeed India Partners,https://www.crunchbase.com/organization/lightspeed-venture-partners-india,91,9,"New Delhi, Delhi, India",Lightspeed Venture Partners is a multi-stage venture capital firm.,Venture Capital,"Early Stage Venture, Seed",59,,44,,9,,,,"12,002"
Pillar VC,https://www.crunchbase.com/organization/pillar-companies-2,111,9,"Boston, Massachusetts, United States","Pillar VC invests in seed-stage companies, supporting unstoppable founders with capital, connections, coaching, and peer support.",Venture Capital,"Early Stage Venture, Seed",69,,22,23,9,,,,"12,025"
Agent Capital,https://www.crunchbase.com/organization/agent-capital,43,9,"Cambridge, Massachusetts, United States",A biotech venture capital firm.,Micro VC,"Early Stage Venture, Seed",31,,3,7,9,,,,"12,044"
Horizon Copper,https://www.crunchbase.com/organization/royalty-north-partners,1,1,"Vancouver, British Columbia, Canada",Horizon Copper is a unique copper investment opportunity with minority ownership interests in high-grade and low-cost copper projects.,,,1,,1,,1,,,,"12,000"
HILTI,https://www.crunchbase.com/organization/hilti,4,1,"Schaan, Schaan, Liechtenstein","HILTI makes construction work simpler, faster, and safer. We design, manufacture, and sell tools and fastening solutions worldwide.",Corporate Venture Capital,Venture,4,,,,1,,,,"12,001"
Crestview Partners,https://www.crunchbase.com/organization/crestview-partners,18,11,"New York, New York, United States","Crestview Partners, a private equity firm, focuses on middle-market contrarian and distressed investments, and special situations.",Private Equity Firm,,17,,11,1,11,,,,"12,003"
Schibsted,https://www.crunchbase.com/organization/schibsted-4dda,5,,"Stockholm, Stockholms Lan, Sweden","Schibsted is a family of digital brands leading the way across media, online marketplaces and technology ventures.",Venture Capital,,5,,2,,,,,,"12,007"
Ekeguan.com,https://www.crunchbase.com/organization/ekeguan-com,1,,"Beijing, Beijing, China",Ekeguan.com is Online financial skills development and training platform based in Beijing.,,,1,,,,,,,,"12,008"
Hosam Arab,https://www.crunchbase.com/person/hosam-arab,3,,"Dubai, Dubai, United Arab Emirates",Hosam Arab is the Co-Founder and CEO at tabby . Hosam Arab attended Harvard Business School.,Individual/Angel,,2,,,,,,,,"12,010"
Balyasny Asset Management,https://www.crunchbase.com/organization/balyasny-asset-management,23,7,"Chicago, Illinois, United States","Balyasny Asset Management is an asset management firm dedicated to delivering consistent, uncorrelated absolute returns",Private Equity Firm,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",19,,,1,7,,,,"12,011"
Washtenaw Intermediate School District,https://www.crunchbase.com/organization/washtenaw-intermediate-school-district,,,"Ann Arbor, Michigan, United States",Washtenaw creating programs and delivering services to students and staff in the 9 public school districts.,,,,,,,,,,,"12,016"
Tmeng.cn,https://www.crunchbase.com/organization/tmeng-cn,2,,"Beijing, Beijing, China",A Chinese web drama and online movie producer.,,,2,,,,,,,,"12,029"
KKR Real Estate Finance Trust,https://www.crunchbase.com/organization/kkr-real-estate-finance-trust,,,"New York, New York, United States",KKR Real Estate Finance Trust is a real estate financing company seeking to generate risk-adjusted returns.,Private Equity Firm,,,,,,,,,,"12,030"
Sprints,https://www.crunchbase.com/organization/sprints-capital,23,1,"London, England, United Kingdom","Sprints provides growth capital to category winning, technology enabled companies.",Private Equity Firm,"Late Stage Venture, Private Equity",16,,10,1,1,,,,"12,034"
Dentsu Aegis Network,https://www.crunchbase.com/organization/dentsu-aegis-network,3,2,"London, England, United Kingdom","Dentsu Aegis Network is a marketing agency that specializes in media, digital, and creative communications services.",,,3,,3,,2,,,,"12,035"
eGirl Capital,https://www.crunchbase.com/organization/egirl-capital,11,,"California City, California, United States",eGirl Capital is an investment firm.,Venture Capital,,11,,1,1,,,,,"12,036"
CatcherVC,https://www.crunchbase.com/organization/catchervc,10,,"Beijing, Beijing, China",CatcherVC is an investment fund dedicated to blockchain.,Venture Capital,Early Stage Venture,10,,,,,,,,"12,038"
AngelPad,https://www.crunchbase.com/organization/angelpad,184,40,"San Francisco, California, United States","AngelPad is a seed-stage accelerator program that finds product market fit, defining a target market to get first validation for a company.","Accelerator, Incubator, Micro VC","Early Stage Venture, Seed",119,,7,26,40,On-Site,,12,"12,041"
Flagship Ventures,https://www.crunchbase.com/organization/flagship-ventures-6e88,4,1,"Dhaka, Dhaka, Bangladesh",Flagship Ventures is a venture capital firm that invests in early stage Bangladeshi startups.,"Accelerator, Private Equity Firm, Venture Capital","Early Stage Venture, Seed",4,,,,1,,,,"12,000"
Legal & General,https://www.crunchbase.com/organization/legal-general,24,5,"London, England, United Kingdom",Legal & General provides individual life assurance products and manages retirement risk for pension schemes.,Angel Group,Post-Ipo,14,,14,,5,,,,"12,001"
Ventures Platform,https://www.crunchbase.com/organization/ventures-platform,110,3,"Victoria, Prince Edward Island, Canada",An early stage discovery fund for Africa.,"Micro VC, Venture Capital","Early Stage Venture, Seed",91,,31,7,3,,,,"12,049"
Igor Jablokov,https://www.crunchbase.com/person/igor-jablokov,,,"Raleigh, North Carolina, United States","Igor is the founder and CEO of Pryon, an artificial intelligence (AI) company delivering an enterprise knowledge management platform. Pryon’...",,,,,,,,,,,"12,052"
USM Holdings,https://www.crunchbase.com/organization/usm-holdings,3,2,"Moscow, Moscow City, Russian Federation","USM Holdings is a holding company with interests across the metals and mining, telecoms, technology and internet sectors.",Venture Capital,Early Stage Venture,3,,,,2,,,,"12,002"
Tosa shimizu,https://www.crunchbase.com/organization/tosa-shimizu,2,,"Misaki, Kanagawa, Japan","Tosa shimizu is a third sector created to make use of the raw materials of Tosashimizu City, along with fishermen and farmers.",,,2,,,,,,,,"12,003"
Workday,https://www.crunchbase.com/organization/workday,8,3,"Pleasanton, California, United States",Workday provides SaaS-based enterprise solutions for a company's human resources and financial management activities.,,,8,,2,1,3,,,,"12,004"
Equity Residential,https://www.crunchbase.com/organization/equity-residential,6,1,"Chicago, Illinois, United States",Equity Residential (EQR) is a real estate investment trust (REIT).,Private Equity Firm,,5,,,2,1,,,,"12,054"
Fundamental VC,https://www.crunchbase.com/organization/fundamental-vc,2,,"Bengaluru, Karnataka, India",Fundamental VC offers funding to a wide range of startups.,Venture Capital,"Early Stage Venture, Seed",2,,2,,,,,,"12,005"
Wargaming,https://www.crunchbase.com/organization/wargaming,11,4,"Nicosia, Nicosia, Cyprus",Wargaming is a game development platform that publishes free-to-play MMO games online.,,,8,,2,1,4,,,,"12,058"
HubSpot Ventures,https://www.crunchbase.com/organization/hubspot-ventures,32,5,"Cambridge, Massachusetts, United States",HubSpot Ventures invests in early and growth-stage software companies with the potential to deliver unique value to HubSpot’s customer base.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",30,,7,4,5,,,,"12,009"
253,https://www.crunchbase.com/organization/253,2,,"Songjiang, Shanghai, China",253 is an enterprise SMS service provider company.,,,2,,,,,,,,"12,059"
Putnam Investments,https://www.crunchbase.com/organization/putnam-investments,20,9,"Boston, Massachusetts, United States","This year, Putnam celebrates 75 years of managing money for individual and institutional investors.",Venture Capital,Venture,18,,3,2,9,,,,"12,011"
Boom Capital Ventures,https://www.crunchbase.com/organization/boom-capital-ventures,21,,"San Francisco, California, United States",Boom Capital Ventures is a venture capital firm that offers early-stage and venture investments.,Venture Capital,Seed,15,,,8,,,,,"12,062"
TampaBay.Ventures,https://www.crunchbase.com/organization/tampabay-ventures,10,,"Tampa, Florida, United States",Tampa Bay Ventures is committed to the creation of a vibrant and internationally recognized startup ecosystem in the Tampa Bay region,Venture Capital,"Convertible Note, Early Stage Venture, Seed",9,,7,1,,,,,"12,063"
The Chamberlain Group,https://www.crunchbase.com/organization/the-chamberlain-group,1,,"Elmhurst, Illinois, United States",Chamberlain Group is a online sales repository providing smart access to products and services across residential and commercial properties.,,,1,,,,,,,,"12,064"
Seoul Techno Holdings,https://www.crunchbase.com/organization/seoul-techno-holdings,48,2,"Seoul, Seoul-t'ukpyolsi, South Korea",Seoul Techno Holdings is to commercialize and support technology and startups affiliated with the Seoul National University.,Incubator,,39,,12,,2,,,,"12,065"
Betaworks Ventures,https://www.crunchbase.com/organization/betaworks-ventures,42,6,"New York, New York, United States","Betaworks Ventures is a product-focused, seed-stage venture capital fund based in New York City and San Francisco.",Micro VC,Seed,35,,5,10,6,,,,"12,066"
Galaxy Investment Partners,https://www.crunchbase.com/organization/galaxy-investment-partners,12,1,"New York, New York, United States",Galaxy Investment Partners is a NYC based multi-strategy investment firm that focuses on digital assets and blockchain technology.,Venture Capital,Early Stage Venture,10,,4,,1,,,,"12,013"
Bankless Ventures,https://www.crunchbase.com/organization/bankless-ventures,6,,"Norfolk, Virginia, United States",Bankless Ventures is an early-stage Web3 fund empowering pioneers to explore the frontier of Web3.,Venture Capital,,6,,,,,,,,"12,014"
Impact America Fund,https://www.crunchbase.com/organization/impact-america-fund,30,2,"Oakland, California, United States",Impact America Fund is an investment company that funds market opportunities which use technology to enhance the lives.,Micro VC,"Early Stage Venture, Seed",20,,6,25,2,,,,"12,015"
HCAP Partners,https://www.crunchbase.com/organization/huntington-capital,37,6,"San Diego, California, United States","Founded in 2000, HCAP Partners is a California-based private equity firm that offers growth capital to lower middle market companies.",Private Equity Firm,"Early Stage Venture, Seed",31,,28,2,6,,,,"12,016"
Baker Brothers Advisors LLC,https://www.crunchbase.com/organization/baker-brothers-investments,29,14,"New York, New York, United States","Baker Brothers Advisors, a privately owned hedge fund sponsor, provides services to university endowments, foundations, and families.",Hedge Fund,"Early Stage Venture, Late Stage Venture",16,,6,4,14,,,,"12,017"
Information Venture Partners,https://www.crunchbase.com/organization/information-venture-partners-2,40,6,"Toronto, Ontario, Canada",Information Venture Partners is an investment firm specializing in direct and fund of funds investments.,Fund Of Funds,"Early Stage Venture, Seed",24,,21,3,6,,,,"12,018"
Viewpoint Ventures,https://www.crunchbase.com/organization/viewpoint-ventures-508a,2,,"New York, New York, United States","Thesis-driven investing for the future of insurance, asset management, and related industries.",Venture Capital,,2,,2,,,,,,"12,019"
SimCorp,https://www.crunchbase.com/organization/simcorp,2,,"Copenhagen, Hovedstaden, Denmark",SimCorp is a provider of investment management software solutions and services for the global financial industry.,,,1,,,,,,,,"12,020"
Tebon Fund,https://www.crunchbase.com/organization/tebon-fund,,,"Huangpu, Shanghai, China",Tebon Fund provides investment consulting and asset management services.,,,,,,,,,,,"12,071"
Driehaus Capital Management,https://www.crunchbase.com/organization/driehaus-capital-management,31,23,"Chicago, Illinois, United States",Driehaus is an investment management firm that manages growth equity investment strategies and multi-asset alternative strategies.,Private Equity Firm,Private Equity,28,,,2,23,,,,"12,022"
Rivers at Five Points Debt Investors,https://www.crunchbase.com/organization/rivers-at-five-points-debt-investors,,,"Allen, Texas, United States",Rivers at Five Points Debt Investors is an investment firm that offers equity and debt financing.,"Venture Capital, Venture Debt","Debt, Venture",,,,,,,,,"12,023"
Bluebird Ventures,https://www.crunchbase.com/organization/bluebird-ventures,10,,"Palo Alto, California, United States",Bluebird Ventures is an early-stage Life Sciences venture fund.,Venture Capital,,6,,2,,,,,,"12,073"
Community Foundation for Southeast Michigan,https://www.crunchbase.com/organization/community-foundation-for-southeast-michigan,1,,"Detroit, Michigan, United States","The Community Foundation creates permanent, positive change in southeast Michigan through thoughtful philanthropy.",,,1,,,,,,,,"12,075"
Veris Ventures,https://www.crunchbase.com/organization/veris-ventures,5,,"Luxembourg, Luxembourg, Luxembourg",Veris Ventures is an early-stage investor with a focus on blockchain technology.,Venture Capital,,5,,,,,,,,"12,025"
Apex Fund Services,https://www.crunchbase.com/organization/apex-fund-services,2,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Apex provides portfolio valuations, corporate secretarial administration, directorships and listing sponsorships.",Hedge Fund,,2,,1,,,,,,"12,027"
Levine Leichtman Capital Partners,https://www.crunchbase.com/organization/levine-leichtman-capital-partners,10,4,"Beverly Hills, California, United States",Levine Leichtman Capital Partners is a private equity and venture capital firm.,Private Equity Firm,Private Equity,10,,8,1,4,,,,"12,079"
Belkin International,https://www.crunchbase.com/organization/belkin-international,2,,"Playa Vista, California, United States",Belkin International develops computer and consumer electronics that specializes in providing connectivity solutions.,,,2,,,,,,,,"12,029"
HSBC,https://www.crunchbase.com/organization/hsbc-bank-usa-national-association,4,2,"New City, New York, United States",HSBC is a banking and financial services organization.,Investment Bank,,4,,,,2,,,,"12,030"
Fresh Your Life,https://www.crunchbase.com/organization/fresh-your-life,1,,"Beijing, Beijing, China",Fresh Your Life offers high-quality imported snacks and lifestyle products through e-commerce.,,,1,,,,,,,,"12,031"
América Móvil,https://www.crunchbase.com/organization/amrica-mvil,3,1,"Mexico City, Distrito Federal, Mexico",America Movil is a Mexican telecommunications corporation that a range provides wireless voice and data services.,,,2,,1,,1,,,,"12,034"
SBI Mutual Fund,https://www.crunchbase.com/organization/sbimutualfund,20,17,"Mumbai, Maharashtra, India",SBI Mutual Fund is among the leading mutual fund investment companies in India.,,,20,,2,,17,,,,"12,035"
Andbank,https://www.crunchbase.com/organization/andbank,4,,"Escaldes, Escaldes-Engordany, Andorra","Andbank have been private bankers for more than 80 years""",Investment Bank,,3,,1,,,,,,"12,036"
Partner at Five Arrows Capital Partners (Rothschild & Co),https://www.crunchbase.com/organization/five-arrows-principal-investments,9,4,"Paris, Ile-de-France, France",Partner at Five Arrows Capital Partners (Rothschild & Co) is The private equity arm of Rothschild Merchant Banking.,Private Equity Firm,Private Equity,9,,5,,4,,,,"12,038"
