Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Takuma Kato,https://www.crunchbase.com/person/takuma-kato,,,"Tokyo, Tokyo, Japan",Takuma Kato - Partner @ iFund,Investment Partner,,,1,,,,,,,"220,800"
Arvest Capital,https://www.crunchbase.com/organization/arvest-capital,,,,Arvest Capital identifies and support early stage startups in Fintech & Healthcare,Venture Capital,,,,,,,,,,"220,801"
Reo Kobayashi,https://www.crunchbase.com/person/reo-kobayashi,,,"Los Angeles, California, United States",Reo Kobayashi is the CEO of Nebula77.,,,,,,,,,,,"220,803"
Kautilya Vats,https://www.crunchbase.com/person/kautilya-vats,,,,Kautilya Vats,,,,,,,,,,,"220,804"
Wu Xiaodong,https://www.crunchbase.com/person/wu-xiaodong-0bba,,,,Wu Xiaodong is a Chairman of the Investment Decision Committee of Zhongqi Private Equity Fund.,Investment Partner,,,1,,,,,,,"220,805"
Alfayo Muzembi,https://www.crunchbase.com/person/alfayo-muzembi,,,"Nairobi Area, Kenya, Africa",Alfayo Muzembi is the Managing Director at Gypsum Ceiling Supplies. Alfayo Muzembi attended KCA University.,,Private Equity,,,,,,,,,"220,806"
Alastair Mackay,https://www.crunchbase.com/person/alastair-mackay,,,"Baltimore, Maryland, United States",Alastair Mackay joined the Maryland Venture fund as Senior Life Sciences Principal in April 2013. Prior experience includes expert coverage ...,,,,,,,,,,,"220,808"
Andrew Thompson,https://www.crunchbase.com/person/andrew-thompson-5,,,"San Diego, California, United States",Andrew Thompson joined Seaside Equity Partners as Managing Director in 2017.,,,,,,,,,,,"220,811"
Caleb Kow,https://www.crunchbase.com/person/caleb-kow,1,,,Caleb Kow - Founder & CEO @ MobPanel,Individual/Angel,Seed,1,,,,,,,,"220,812"
Mobola da-Silva,https://www.crunchbase.com/person/mobola-da-silva,,,"London, England, United Kingdom",Mobola da-Silva,Investment Partner,,,1,,,,,,,"220,817"
James E. Young,https://www.crunchbase.com/person/james-e-young,1,1,,Jay Young joined Hailey Realty Company in 1992 and currently manages the industrial brokerage group and oversees the day to day operations o...,Individual/Angel,,1,,,,1,,,,"220,818"
Nikhil Puri,https://www.crunchbase.com/person/nikhil-puri,,,"New York, New York, United States",Nikhil Puri,Investment Partner,,,1,,,,,,,"220,819"
Simon Valentine,https://www.crunchbase.com/person/simon-valentine,,,"Encinitas, California, United States",Simon Valentine,,,,,,,,,,,"220,821"
Christoph Prokes,https://www.crunchbase.com/person/christoph-prokes,,,,Christoph Prokes joined hellotax as Co-Founder.,,,,,,,,,,,"220,823"
Fiona Costanzo O'Donnell,https://www.crunchbase.com/person/fiona-costanzo-o-donnell,1,,"Canberra, Australian Capital Territory, Australia",Fiona Costanzo O'Donnell,Individual/Angel,Seed,1,,,1,,,,,"220,824"
Thibaut Courtois,https://www.crunchbase.com/person/thibaut-courtois,1,,,Thibaut Courtois,Individual/Angel,,1,,,,,,,,"220,809"
Nigel Strong,https://www.crunchbase.com/person/nigel-strong-2177,,,,"Nigel Strong, director at Fortis River.",Investment Partner,,,1,,,,,,,"220,826"
Mathieu Sollet,https://www.crunchbase.com/person/mathieu-sollet,,,"Lille, Nord-Pas-de-Calais, France",Mathieu Sollet,Investment Partner,,,4,,,,,,,"220,810"
Varun Turlapati,https://www.crunchbase.com/person/varun-turlapati-5474,1,,,Varun Turlapati,Individual/Angel,,1,,,,,,,,"220,827"
Joshua Bolot,https://www.crunchbase.com/person/joshua-bolot,,,"Sydney, New South Wales, Australia","Joshua has over 15 years of corporate finance experience, advising and assisting on mergers, acquisitions, divestments, capital raisings and...",,,,,,,,,,,"220,828"
Hartmut Carl,https://www.crunchbase.com/person/hartmut-carl,1,,"Hamburg, Hamburg, Germany",Hartmut Carl is the CEO of Carl Group.,Individual/Angel,,1,,,,,,,,"220,812"
Alexis D Herouville,https://www.crunchbase.com/person/alexis-d-herouville,,,"Paris, Ile-de-France, France",Alexis D Herouville,Investment Partner,,,1,,,,,,,"220,829"
Mark Clayton,https://www.crunchbase.com/person/mark-clayton-0628,,,,Mark Clayton,Investment Partner,,,1,,,,,,,"220,831"
Peadar Pierce,https://www.crunchbase.com/person/peadar-pierce,,,,Peadar Pierce,,,,,,,,,,,"220,830"
Rahul Prakash,https://www.crunchbase.com/person/rahul-prakash-2,,,"Washington, District of Columbia, United States",Rahul Prakash is the President and Chief Executive Officer of Everest Telecom Management which acts as the General Partner for Everest Wirel...,Investment Partner,,,1,,,,,,,"220,817"
Ningbo Qingyu Touzi Guanli Hehuo Qiye,https://www.crunchbase.com/organization/ningbo-qingyu-touzi-guanli-hehuo-qiye,1,,"Ningbo, Zhejiang, China",Ningbo Qingyu Touzi Guanli Hehuo Qiye engaged in asset management and investment management.,,,1,,,,,,,,"220,832"
Tassilo Arnhold,https://www.crunchbase.com/person/tassilo-arnhold,,,"London, England, United Kingdom",Tassilo Arnhold,Investment Partner,,,1,,,,,,,"220,833"
Meera Reddy,https://www.crunchbase.com/person/meera-reddy,2,,,Meera Reddy,Individual/Angel,Seed,2,,,,,,,,"220,839"
Fred Thuard,https://www.crunchbase.com/person/fred-thuard,,,"Paris, Ile-de-France, France",Fred Thuard,,,,,,,,,,,"220,835"
Ronny Turiaf,https://www.crunchbase.com/person/ronny-turiaf,1,,,Ronny Turiaf  is a French professional basketball player.,Individual/Angel,Seed,1,,,,,,,,"220,837"
John Leggate,https://www.crunchbase.com/person/john-leggate,,,,John Leggate - Boards of Directors @ Ogin,Investment Partner,,,1,,,,,,,"220,838"
Scott Mellanby,https://www.crunchbase.com/person/scott-mellanby,1,,,"Scott Edgar Mellanby is a Canadian former professional ice hockey player, coach, and executive.",Individual/Angel,,1,,,,,,,,"220,824"
Wei Cai,https://www.crunchbase.com/person/wei-cai,,,"Beijing, Beijing, China","Wei joined Northern light in 2013 from Vantage Point Capital Partners, where he focused on Clean Tech investments. Prior to Vantage Point, W...",Investment Partner,,,1,,,,,,,"220,841"
YOGESWARAN .S,https://www.crunchbase.com/person/yogeswaran-s,,,,YOGESWARAN .S,,,,,,,,,,,"220,842"
Ron Shealer,https://www.crunchbase.com/person/ron-shealer-53e5,,,"Greater Minneapolis-Saint Paul Area, United States, North America",Ron Shealer currently workes at Kaleidoscope as CFO. He previously worked at Tegrete Corporation as CFO. Ron Shealer attended University of ...,,,,,,,,,,,"220,826"
Jayadev Galla,https://www.crunchbase.com/person/jayadev-galla,,,"Hyderabad, Andhra Pradesh, India","Mr Jayadev Galla is the Managing Director of Amara Raja Batteries Limited since August 2003. Under his guidance and leadership, the Company ...",,,,,,,,,,,"220,844"
Daniel Friedman,https://www.crunchbase.com/person/daniel-friedman-c9ee,,,,Daniel Friedman,Investment Partner,,,1,,,,,,,"220,829"
Dr. Ashish Parikh,https://www.crunchbase.com/person/dr-ashish-parikh,1,,,"Dr. Ashish Parikh is a Interventional Clinical Cardiologist and Chairman of Heart and Vascular Clinic in Delaware, USA, Ahmedabad based Desa...",Individual/Angel,,1,,,,,,,,"220,845"
Azmat Rahman,https://www.crunchbase.com/person/azmat-rahman,1,,"California, United States, North America",Azmat Rahman,Individual/Angel,Seed,1,,1,,,,,,"220,846"
Resurge Supplement Review,https://www.crunchbase.com/person/resurge-supplement-review,,,,Resurge Supplement Review,,,,,,,,,,,"220,834"
Clark Wilson,https://www.crunchbase.com/person/clark-wilson,1,,,Clark Wilson,Individual/Angel,,1,,1,,,,,,"220,836"
Juan P. Visoso,https://www.crunchbase.com/person/juan-p-visoso,,,,Juan P. Visoso,Investment Partner,,,2,,,,,,,"220,837"
Marcus Cuthbert,https://www.crunchbase.com/person/marcus-cuthbert,,,"Northampton, Northamptonshire, United Kingdom",Marcus Cuthbert,,,,,,,,,,,"220,848"
Dan Gieschen,https://www.crunchbase.com/person/dan-gieschen,,,"Seattle, Washington, United States","Dan Gieschen is Chief Product Officer at Medaica. Dan attended Carroll College Waukesha, WI..",,,,,,,,,,,"220,851"
George Ross,https://www.crunchbase.com/person/george-ross-769b,,,,George Ross,Investment Partner,,,2,,,,,,,"220,850"
Jean-Claude Peters,https://www.crunchbase.com/person/jean-claude-peters,,,"Ottawa, Ontario, Canada","Jean-Claude Peters, known professionally as J.C aka JCiii is a British born artist. The singer, songwriter, producer and hiphop artist was b...",,,,,,,,,,,"220,849"
Emir Gönensin,https://www.crunchbase.com/person/emir-gönensin,1,,,Emir Gönensin,Individual/Angel,,1,,,,,,,,"220,841"
Yaniv Zief,https://www.crunchbase.com/person/yaniv-zief,,,"Bethesda, Maryland, United States",Yaniv Zief,,,,,,,,,,,"220,815"
Ruchir Aswal,https://www.crunchbase.com/person/ruchir-aswal,,,"Mumbai, Maharashtra, India",Ruchir Aswal,,,,,,,,,,,"220,853"
Quinton Hennigh,https://www.crunchbase.com/person/quinton-hennigh,,,,Quinton Hennigh is the President/CEO of Novo Resources Corp.,Investment Partner,,,6,,,,,,,"220,854"
Sean Der,https://www.crunchbase.com/person/sean-der,1,,"Baltimore, Maryland, United States",Sean Der - General Finance Manager @ LMS Law,Individual/Angel,Seed,1,,,,,,,,"220,855"
James Kellogg,https://www.crunchbase.com/person/james-kellogg,,,"Boston, Massachusetts, United States",James Kellogg is a Trader at Bain Capital.,,,,,,,,,,,"220,846"
