Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Nabil Merali,https://www.crunchbase.com/person/nabil-merali-a667,,,,Nabil Merali,,Early Stage Venture,,,,,,,,,"233,436"
Anthony Bertolino,https://www.crunchbase.com/person/anthony-bertolino-e5d0,1,,,Anthony Bertolino,Individual/Angel,,1,,,,,,,,"233,400"
Abdul Ahad,https://www.crunchbase.com/person/abdul-ahad-0318,,,"Feni, Barisal, Bangladesh","Abdul Ahad is a Bangladeshi YouTuber, Freelancer, Social Media Influencer and Musical Artist. He was born in (19 Octobor 2002) Feni,Banglade...",,Private Equity,,,,,,,,,"233,405"
Dietrich Gottwald,https://www.crunchbase.com/person/dietrich-gottwald,1,1,,Dietrich Gottwald,Individual/Angel,,1,,,,1,,,,"233,403"
Michael Paparella,https://www.crunchbase.com/person/michael-paparella,,,"Akron, Ohio, United States",Michael Paparella is the Managing Director of Signet. He attended the University of Akron and the University of Notre Dame's Mendoza College...,,,,,,,,,,,"233,404"
Alan Martin,https://www.crunchbase.com/person/alan-martin,,,"Salt Lake City, Utah, United States",Alan Martin - Co-Founder @ Audiobiography,,,,,,,,,,,"233,406"
Matt Campbell,https://www.crunchbase.com/person/matt-campbell-7b9e,,,"Phoenix, Arizona, United States",Matt Campbell is the Co-Founder at BottleKeeper.,,,,,,,,,,,"233,402"
Lance Kwasniewski,https://www.crunchbase.com/person/lance-kwasniewski-bae4,,,,"Lance Kwasniewski has over 25 years of leadership experience within the construction, industrial equipment, and services industries. Lance’s...",,,,,,,,,,,"233,408"
Mark Raymie,https://www.crunchbase.com/person/mark-raymie,,,,Mark Raymie,Investment Partner,,,1,,,,,,,"233,412"
Grant Berry,https://www.crunchbase.com/person/grant-berry,,,"Manchester, Manchester, United Kingdom",Grant Berry is a Managing Partner and Co-Founder at NorthEdge Capital.,Investment Partner,,,1,,,,,,,"233,411"
Kevin Eckert,https://www.crunchbase.com/person/kevin-eckert-a5e7,,,,Kevin Eckert,Investment Partner,,,2,,,,,,,"233,410"
Quy Nguyen Minh,https://www.crunchbase.com/person/quy-nguyen-minh,,,"Hanoi, NA - Vietnam, Vietnam",Quy Nguyen Minh,,,,,,,,,,,"233,413"
Holly Seymour,https://www.crunchbase.com/person/holly-seymour-16a2,,,,Holly Seymour  is a program Director at American Parkinson’s Disease Association.,Investment Partner,,,1,,,,,,,"233,414"
Shiro Yahara,https://www.crunchbase.com/person/shiro-yahara,,,,Shiro Yahara,Investment Partner,,,1,,,,,,,"233,415"
Olivier Massonnat,https://www.crunchbase.com/person/olivier-massonnat,,,"Paris, Ile-de-France, France",Olivier Massonnat,,,,,,,,,,,"233,416"
Josh Rosinski,https://www.crunchbase.com/person/josh-rosinski-6407,,,"Dallas, Texas, United States",Josh Rosinski is the Chief Operating Officer at Switchback Energy Acquisition Corp. He attended Texas A&M University.,,,,,,,,,,,"233,420"
Lauren Primiano,https://www.crunchbase.com/person/lauren-primiano,,,,Lauren Primiano - Principal @ Reef Capital Ventures,,,,,,,,,,,"233,422"
Manfred Merle,https://www.crunchbase.com/person/manfred-merle,1,,,Manfred Merle,Individual/Angel,,1,,,,,,,,"233,417"
Aleksei Mozhar,https://www.crunchbase.com/person/aleksei-mozhar,,,,Aleksei joined I2BF Global Ventures in 2010. As an “Entrepreneur in Residence” he assists in turn-around activities and strategic business d...,,,,,,,,,,,"233,421"
Jean-Luc Lénart,https://www.crunchbase.com/person/jean-luc-lnart,1,,"Paris, Ile-de-France, France",Jean-Luc Lénart - Deputy Chairman of the Supervisory Board @ Altares - Dun and Bradstreet,Individual/Angel,Seed,1,,,,,,,,"233,418"
Live hongkong hari ini,https://www.crunchbase.com/person/live-hongkong-hari-ini,,,"Indonesia, Asia",Live hongkong hari ini,,Secondary Market,,,,,,,,,"233,424"
Barrie Appleyard,https://www.crunchbase.com/person/barrie-appleyard,1,,,Barrie Appleyard,Individual/Angel,Seed,1,,,,,,,,"233,425"
Brendan P. Naughton,https://www.crunchbase.com/person/brendan-p-naughton,,,"Newtown Square, Pennsylvania, United States","Brendan P. Naughton, Principal, Business Development, joined DCM in 2009 and is responsible for direct marketing and sales to institutional ...",,,,,,,,,,,"233,426"
Christine Kim,https://www.crunchbase.com/person/christine-kim-2,,,,Christine Kim - Vice President @ TH Lee.Putnam Internet Partners,Investment Partner,,,1,,,,,,,"233,433"
Avanish Pathak,https://www.crunchbase.com/person/avanish-pathak-ed3f,,,"India, Asia",Avanish Pathak,,,,,,,,,,,"233,430"
Elizabeth Snyder,https://www.crunchbase.com/person/elizabeth-snyder,,,"Gainesville, Florida, United States",Elizabeth Snyder - Account Executive @ Estrella Tv,,,,,,,,,,,"233,432"
Sonia HEYMANN,https://www.crunchbase.com/person/sonia-heymann,1,,"Grasse, Provence-Alpes-Cote d'Azur, France",Sonia HEYMANN,Individual/Angel,,1,,,,,,,,"233,429"
Matan Paz,https://www.crunchbase.com/person/matan-paz,1,,,Matan Paz,Individual/Angel,Seed,1,,,,,,,,"233,434"
Matthew Guenther,https://www.crunchbase.com/person/matthew-guenther,,,"New York, New York, United States",Matthew Guenther - Managing Partner @ GenNx360 Capital Partners,Investment Partner,,,1,,,,,,,"233,436"
Shane Martin,https://www.crunchbase.com/person/shane-martin-4e26,,,"Dublin, Dublin, Ireland",Shane Martin joined Brightwind as Co-Founder and Director at Brightwind.,,,,,,,,,,,"233,437"
Shin Wooh Bum,https://www.crunchbase.com/person/shin-wooh-bum,,,,Shin Wooh Bum - Senior Managing Director @ KDB Capital,,,,,,,,,,,"233,438"
Dr. Angela Moemeka,https://www.crunchbase.com/person/dr-angela-moemeka,,,,Dr. Angela Moemeka,Investment Partner,,,1,,,,,,,"233,440"
Dr. Mark Chassay,https://www.crunchbase.com/person/dr-mark-chassay,,,,Dr. Mark Chassay,Investment Partner,,,1,,,,,,,"233,439"
Indiabulls Enigma,https://www.crunchbase.com/organization/indiabulls-enigma,,,,Indiabulls launches Indiabulls Enigma 4-5 Bhk Apartments on Dwarka Expressway Gurgaon. Indiabulls Enigma starting 2.5 Cr,"Micro VC, Venture Capital",,,,,,,,,,"233,441"
Kerry Frater,https://www.crunchbase.com/person/kerry-frater,,,"London, England, United Kingdom",Kerry Frater,,,,,,,,,,,"233,442"
Michael Beckett,https://www.crunchbase.com/person/michael-beckett,,,"London, England, United Kingdom",Michael Beckett - Co-Founder @ HireShore,,,,,,,,,,,"233,443"
Mostafa Kheer,https://www.crunchbase.com/person/mostafa-kheer,,,,Mostafa Kheer,,,,,,,,,,,"233,445"
Staj Hesap,https://www.crunchbase.com/person/staj-hesap,,,"United States, North America",https://www.hemengeliriz.com,,"Debt, Grant",,,,,,,,,"233,446"
Joshua Press,https://www.crunchbase.com/person/joshua-press,1,1,,Joshua Press,Individual/Angel,,1,,,,1,,,,"233,447"
