Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jim Clark,https://www.crunchbase.com/person/jim-clark-7,1,,,Jim Clark,"Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"177,009"
John Goodheart,https://www.crunchbase.com/person/john-goodheart,,,,John Goodheart is the Managing Director at BNY Mellon.,Investment Partner,,,1,,,,,,,"177,011"
Jizhuan Venture Capital,https://www.crunchbase.com/organization/jizhuan-venture-capital,11,4,"Chengdu, Sichuan, China",Jizhuan Venture Capital focuses on transformation of university achievements and financing needs of technology-based enterprises.,Venture Capital,,10,,3,,4,,,,"177,020"
DQE Enterprises,https://www.crunchbase.com/organization/dqe-enterprises,4,1,"Pittsburgh, Pennsylvania, United States",DQE Enterprises is a leader in developing technology companies that allow utilities and their customers to capitalize .,,,3,,2,,1,,,,"177,000"
Diego J Ruiz-Rincon,https://www.crunchbase.com/person/diego-j-ruiz-rincon,2,,"Warsaw, Mazowieckie, Poland",Diego J Ruiz-Rincon - Investor & Founder @ Foodmakers,Individual/Angel,Seed,1,,,,,,,,"177,002"
Arun Anant,https://www.crunchbase.com/person/arun-anant,1,,"Mumbai, Maharashtra, India","Arun Anant specialises in media management, Branding, Marketing & Advertising. Arun has 20+ years of work experience with large & diverse co...",Individual/Angel,,1,,,,,,,,"177,003"
Safe Hammad,https://www.crunchbase.com/person/safe-hammad,1,,"Manchester, Manchester, United Kingdom",Safe Hammad is a CTO & Co-Founder at Arctic Shores.,Individual/Angel,,1,,1,,,,,,"177,026"
Ben Verwaayen,https://www.crunchbase.com/person/ben-verwaayen,,,"London, England, United Kingdom",Ben is a Partner at Keen Venture Partners.  He has held numerous executive positions at leading telecommunications and technology providers...,Investment Partner,,,2,,,,,,,"177,007"
Sergio Oberlander,https://www.crunchbase.com/person/sergio-oberlander,1,,"Montevideo, NA - Uruguay, Uruguay",Sergio Oberlander,Individual/Angel,Seed,1,,1,,,,,,"177,008"
Adiba Ighodaro,https://www.crunchbase.com/person/adiba-ighodaro,,,,"Adiba began her career in commercial and corporate law, providing advice to international banks and multinationals, many of which had subsid...",,,,,,,,,,,"177,009"
Michael Loscalzo,https://www.crunchbase.com/person/michael-loscalzo,,,,Michael is a seasoned operating and financial executive with extensive healthcare experience. He currently serves as the President and Manag...,Investment Partner,,,3,,,,,,,"177,030"
Pushang Funds,https://www.crunchbase.com/organization/pushang-funds,1,,,Pushang Funds is an investment Fund.,,,1,,,,,,,,"177,033"
Darcy Naunton,https://www.crunchbase.com/person/darcy-naunton,2,,"Melbourne, Victoria, Australia","Darcy Naunton, CFA is a co-founder and Partner with the Fund, providing analytical expertise and a deep knowledge of capital markets and eco...","Investment Partner, Individual/Angel",,1,1,,,,,,,"177,010"
David Medvedeff,https://www.crunchbase.com/person/david-medvedeff,,,"Lake Mary, Florida, United States",Dr. David Medvedeff is theExecutive Chairman of VUCA Health; a company that directly addresses health literacy and serves as a gateway to pa...,,,,,,,,,,,"177,011"
Saiful Bari,https://www.crunchbase.com/person/saiful-bari-80cc,,,"Tangail, Dhaka, Bangladesh",Saiful Bari is a Bangladeshi journalist and lyricist. He is working in Daily Janobani newspaper. He is also the founder of Bari Labs. His so...,,,,,,,,,,,"177,012"
Tobon Investment Group,https://www.crunchbase.com/organization/tobon-investment-group,2,,"Barranquilla, Atlantico, Colombia",Private firm,Private Equity Firm,Seed,1,,1,,,,,,"177,013"
Masahiko Makabe,https://www.crunchbase.com/person/masahiko-makabe,1,,"Tokyo, Tokyo, Japan",Masahiko Makabe - Chief Operating Officer @ GameWith,Individual/Angel,,1,,,,,,,,"177,034"
Mitarai Daisuke,https://www.crunchbase.com/person/mitarai-daisuke,1,1,"Tokyo, Tokyo, Japan",Mitarai Daisuke - President and CEO&Founder @ rakumo,Individual/Angel,,1,,,,1,,,,"177,015"
Philip Russmeyer,https://www.crunchbase.com/person/philip-russmeyer,,,"London, England, United Kingdom",Philip Russmeyer is Founder and CEO at FITFILE. He attended Harvard Business School.,Investment Partner,,,2,,,,,,,"177,014"
Xcylur Stoakley,https://www.crunchbase.com/person/xcylur-stoakley,,,"Glen Ellyn, Illinois, United States",Xcylur Stoakley is the Managing Director - Midwest Office at Urban Capital of America.,,,,,,,,,,,"177,035"
Xiamen University Asset Management Company Limited,https://www.crunchbase.com/organization/xiamen-university-asset-management-company-limited,1,,"Xiamen, Fujian, China",Xiamen University Asset Management Company Limited is responsible for the management of school operating assets.,,,1,,,,,,,,"177,037"
Fidequity,https://www.crunchbase.com/organization/fidequity,,,"London, England, United Kingdom",Global private equity advisory group,Investment Bank,,,,,,,,,,"177,016"
0xa1,https://www.crunchbase.com/organization/0xa1,2,,,A Digital Currency Exchange,,,2,,,,,,,,"177,040"
Seema Nagdev,https://www.crunchbase.com/person/seema-nagdev,,,"Mumbai, Maharashtra, India",Seema N is a Senior Associate at Morgan Stanley Capital group.,,,,,,,,,,,"177,018"
Arpit Maheshwari,https://www.crunchbase.com/person/arpit-maheshwari-d73f,,,"Bengaluru, Karnataka, India",Arpit Maheshwari is the FICC Sales Associate at Goldman Sachs. Arpit Maheshwari attended RV College Of Engineering.,,,,,,,,,,,"177,042"
Collz Dynamics,https://www.crunchbase.com/organization/collz-dynamics,1,,"Seoul, Seoul-t'ukpyolsi, South Korea","We discover, incubate, and invest seed money in very early stage startups.",Accelerator,,1,,1,,,,,,"177,020"
Mariner Kemper,https://www.crunchbase.com/person/mariner-kemper,,,"Kansas, United States, North America","Mariner Kemper is a chairman, president and CEO, UMB Financial Corporation.",Investment Partner,,,1,,,,,,,"177,043"
Jerry Barnes,https://www.crunchbase.com/person/jerry-barnes,,,"Bristol, Bristol, City of, United Kingdom",Jerry has worked in the world of Private Clients for almost 35 years mainly providing wealth protection and succession planning solutions fo...,Investment Partner,,,4,,,,,,,"177,021"
Harald Axelius,https://www.crunchbase.com/person/harald-axelius,1,,"Stockholm, Stockholms Lan, Sweden",Looking for interesting co-founding and investment opportunities in financial tech. Providing seed-stage funding 10'-25' €. Authorised by FS...,Individual/Angel,Seed,1,,,,,,,,"177,022"
Michel Willems,https://www.crunchbase.com/person/michel-willems,,,"Amsterdam, Noord-Holland, The Netherlands",Michel Willems is the Co-founder and Commercial Director at H1 Web development. Michel Willems attended Erasmus University Rotterdam.,,,,,,,,,,,"177,023"
Jinshan Capital,https://www.crunchbase.com/organization/jinshan-capital,6,2,"Changsha, Jiangsu, China",Jinshan Capital is an investment firm.,Venture Capital,,6,,2,,2,,,,"177,024"
Bering Technologies Fund,https://www.crunchbase.com/organization/bering-technologies,1,,"Moscow, Moscow City, Russian Federation",Bering Technologies is a computer networking company providing information technology services.,Venture Capital,Venture,1,,,,,,,,"177,027"
Jan Jenca,https://www.crunchbase.com/person/jan-jenca,,,"Slovakia (Slovak Republic), Europe",Jan Jenca is Founder & CEO at ColosseoEAS.,,,,,,,,,,,"177,028"
Henry McCance,https://www.crunchbase.com/person/henry-mccance,,,,Henry McCance joined Greylock in 1969. He focuses on the software sector while overseeing Greylock's strategic direction. Henry came to Gre...,,,,,,,,,,,"177,029"
Powerscale Capital,https://www.crunchbase.com/organization/powerscale-capital,1,,"San Francisco, California, United States",Powerscale Capital,,,1,,,,,,,,"177,050"
Frederic Lardieg,https://www.crunchbase.com/person/frederic-lardieg,,,"London, England, United Kingdom","Frederic is a partner at Mubadala Ventures Europe, based in London.",Investment Partner,,,1,,,,,,,"177,031"
ROFEIN,https://www.crunchbase.com/organization/rofein,1,,"München, Bayern, Germany",ROFEIN GmbH,,,1,,,,,,,,"177,051"
Tak Fung,https://www.crunchbase.com/person/tak-fung-0ed5,,,"San Francisco, California, United States",Tak Fung - CTO @ Storey,,,,,,,,,,,"177,032"
Marcia Hooper,https://www.crunchbase.com/person/marcia-hooper,1,,"Greater Boston Area, United States, North America","Marcia Hooper is currently a General Partner and co-founder of ArrowPoint Ventures, a venture capital firm specializing in early-stage compa...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"177,054"
