Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Rub,https://www.crunchbase.com/organization/usda-574c,2,,,Rub. Department of Agriculture .rub,Government Office,Grant,2,,2,,,,,,"33,629"
Arch Capital Management,https://www.crunchbase.com/organization/arch-capital-management,,,"Hong Kong, Hong Kong Island, Hong Kong","Arch Capital Management Co., Ltd is a real estate investment firm.",Venture Capital,,,,,,,,,,"33,607"
Mohammed Jameel KBE,https://www.crunchbase.com/person/mohammed-jameel-kbe,,,"Jeddah, Makkah, Saudi Arabia",Mohammed Abdul Latif Jameel KBE is a global businessman and investor who serves as Chairman and Chief Executive Officer of Abdul Latif Jamee...,,Venture,,,,,,,,,"33,612"
Saudi Investment Group,https://www.crunchbase.com/organization/saudi-investment-group,1,,"Jeddah, Makkah, Saudi Arabia","Saudi Investment Group is an investment vehicle with assets under management in the sectors of healthcare, sports, and leisure, real estate.",Private Equity Firm,,1,,,,,,,,"33,617"
Competitor Group,https://www.crunchbase.com/organization/competitor-group-inc,1,1,"San Diego, California, United States","Competitor Group, Inc. operates as a sports marketing and management company. The company focuses on endurance sports and running events.",,,1,,,,1,,,,"33,619"
Nexus Development Capital,https://www.crunchbase.com/organization/nexus-development-capital,2,,"Greenville, Nova Scotia, Canada",Nexus Development Funding is a partner that provides funding and expertise to teams working on sustainable infrastructure projects.,Venture Capital,,2,,2,,,,,,"33,620"
Resolute Investment Managers,https://www.crunchbase.com/organization/resolute-investment-managers,1,1,"Irving, Texas, United States",Resolute Investment Managers is a multi-affiliate asset management platform with affiliated and independent relationships.,,,1,,,,1,,,,"33,622"
The Catalyst Capital Group,https://www.crunchbase.com/organization/the-catalyst-capital-group,5,2,"Toronto, Ontario, Canada",The Catalyst Capital Group is an investment firm specializing in investments in distressed and undervalued Canadian situations.,Private Equity Firm,Private Equity,5,,2,,2,,,,"33,626"
D20 Capital,https://www.crunchbase.com/organization/d20-capital,5,2,"San Francisco, California, United States",D20 Capital is an investment firm that backs bold entrepreneurs in traditional industries historically underserved by technology.,Venture Capital,,5,,1,1,2,,,,"33,628"
Solidus Investment,https://www.crunchbase.com/organization/solidus-investment,24,2,"Seoul, Seoul-t'ukpyolsi, South Korea","Solidus Investment Co., Ltd is a venture capital founded in June 2011 by CHA Medical Center Group.",Venture Capital,Early Stage Venture,23,,,,2,,,,"33,601"
