Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Charles Williams,https://www.crunchbase.com/person/charles-williams-d788,,,,Charles Williams is an angel investor.,,,,,,,,,,,"234,904"
Vikram Chogle,https://www.crunchbase.com/person/vikram-chogle,,,"Mumbai, Maharashtra, India",Vikram Chogle is the Vice President & Principal at Warburg Pincus,,,,,,,,,,,"234,601"
Paul Bessire,https://www.crunchbase.com/person/paul-bessire-5153,1,,"Cincinnati, Ohio, United States",Paul Bessire,Individual/Angel,,1,,,,,,,,"234,600"
Brenda Bignami,https://www.crunchbase.com/person/brenda-bignami,,,,Brenda Bignami,,,,,,,,,,,"234,602"
Michael Findlay,https://www.crunchbase.com/person/michael-findlay,1,,"United Kingdom, Europe",Michael Findlay,Individual/Angel,,1,,,,,,,,"234,603"
Mukund Kela,https://www.crunchbase.com/person/mukund-kela,1,,,Mukund Kela,Individual/Angel,,1,,,,,,,,"234,604"
Senthil Natarajan,https://www.crunchbase.com/person/senthil-natarajan-fe5e,1,,"Coimbatore, Tamil Nadu, India",Senthil Natarajan,Individual/Angel,,1,,,,,,,,"234,605"
Isabelle Mauguin,https://www.crunchbase.com/person/isabelle-jan,,,"Lausanne, Vaud, Switzerland","Entrepreneur passionate about new technologies, blockchain, design-thinking. Experience in Financial audit sector (Big4) during 7 years, the...",,Seed,,,,,,,,,"234,611"
David Freeman,https://www.crunchbase.com/person/david-freeman-5,1,,,David Freeman,"Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"234,613"
Chokri Ahmadi,https://www.crunchbase.com/person/chokri-ahmadi,1,,,Chokri Ahmadi,Individual/Angel,,1,,,,,,,,"234,606"
Terry McDonell,https://www.crunchbase.com/person/terry-mcdonell-af90,1,,,Terry McDonell,Individual/Angel,,1,,,,,,,,"234,612"
David Arculus,https://www.crunchbase.com/person/david-arculus-5994,1,,,David Arculus,Individual/Angel,,1,,,,,,,,"234,609"
Martin Legault,https://www.crunchbase.com/person/martin-legault-46f9,,,"Blainville, Quebec, Canada",Martin Legault is Founder and CEO of Premier Health of America.,,,,,,,,,,,"234,607"
Julia Novak,https://www.crunchbase.com/person/julia-novak,,,"Seattle, Washington, United States",Julie Novak is the VP of Research & Project Management at Blaze Bioscience.,,,,,,,,,,,"234,608"
Sjaak Fleer,https://www.crunchbase.com/person/sjaak-fleer,1,,,Sjaak Fleer,Individual/Angel,,1,,,,,,,,"234,614"
Lu Kejian,https://www.crunchbase.com/person/lu-kejian,,,,Lu Kejian is a general manager of China Merchants Venture.,Investment Partner,,,1,,,,,,,"234,615"
June Huang,https://www.crunchbase.com/person/june-huang-6e5e,,,"New York, New York, United States",Vice president,Investment Partner,,,4,,,,,,,"234,616"
Jack Neumark,https://www.crunchbase.com/person/jack-neumark-7b70,,,,"Jack Neumark, a Fortress Managing Partner and co-head of global specialty finance.",Investment Partner,,,1,,,,,,,"234,617"
Andrew Tang,https://www.crunchbase.com/person/andrew-tang-2,,,"Changyang, Beijing, China",Andrew Tang is the Founding & Managing Partner of GP Capital.,,,,,,,,,,,"234,619"
Fadi Ibsies,https://www.crunchbase.com/person/fadi-ibsies,,,,Fadi Ibsies,Investment Partner,,,1,,,,,,,"234,620"
Nicholas Smith,https://www.crunchbase.com/person/nicholas-smith-677f,,,"Minnesota, United States, North America",Nicholas Smith is the Managing Partner at Rice Park Capital Management. Nicholas Smith attended University of London.,Investment Partner,,,2,,,,,,,"234,625"
Wim Ottevaere,https://www.crunchbase.com/person/wim-ottevaere,,,"Gent, Oost-Vlaanderen, Belgium",Wim Ottevaere is the Chief Financial Officer of Biotalys NV. He attended UFSIA Antwerp.,,,,,,,,,,,"234,621"
Shariq Rizvi,https://www.crunchbase.com/person/shariq-rizvi-ff86,1,,,Shariq Rizvi,Individual/Angel,,1,,,1,,,,,"234,627"
John Berman,https://www.crunchbase.com/person/john-berman,,,"Philadelphia, Pennsylvania, United States",John Berman - Vice President of Finance And Operations @ Chondrial Therapeutics,,,,,,,,,,,"234,622"
Agostina Luzzi,https://www.crunchbase.com/person/agostina-luzzi,,,"Cuauhtémoc, Colima, Mexico",Agostina Luzzi is a Co-Founder & COO at Kinsu. She attended Harvard Business School.,,,,,,,,,,,"234,623"
