Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
MaiTeng Venture Capital,https://www.crunchbase.com/organization/maiteng-venture-capital,,,,MaiTeng Venture Capital ,,,,,,,,,,,"173,404"
Phil Rawlins,https://www.crunchbase.com/person/phil-rawlins,1,,"Orlando, Florida, United States",Phil Rawlins - Founder & President @ Orlando City SC,Individual/Angel,Seed,1,,,1,,,,,"173,421"
Derek Edward Schloss,https://www.crunchbase.com/person/derek-edward-schloss,,,,Derek Edward Schloss is the member of Collab+Currency.,Investment Partner,,,2,,,,,,,"173,422"
Boise State University Technology and Entrepreneurial Center,https://www.crunchbase.com/organization/boise-state-university-technology-and-entrepreneurial-center,,,"Nampa, Idaho, United States","The Technology and Entrepreneurial Center (TECenter), a business accelerator providing full counseling services and facilities to house",,,,,,,,,,,"173,423"
Steve Armstrong,https://www.crunchbase.com/person/steve-armstrong-71d9,,,"Indianapolis, Indiana, United States",Steve Armstrong is the Founder and CEO of Catalyst Endeavors.,,,,,,,,,,,"173,400"
Shravan Gupta,https://www.crunchbase.com/person/shravan-gupta-6f40,1,,"Bengaluru, Karnataka, India",Shravan Gupta  Chairman at Kriya Ventures.,Individual/Angel,,1,,,,,,,,"173,402"
New Block LLP,https://www.crunchbase.com/organization/new-block-llp,,,,An Australian VC Firm investing in cryptocurrency companies and blockchain startups.,Venture Capital,"Early Stage Venture, Seed",,,,,,,,,"173,401"
motionBEAT inc,https://www.crunchbase.com/organization/motionbeat,1,1,"Tokyo, Tokyo, Japan",UNITED is a Japan-based holding company mainly engaged in internet-related business.,,,1,,,,1,,,,"173,403"
Ideaists,https://www.crunchbase.com/organization/ideaists,,,"Addison, Texas, United States","Ideaists helps early stage startups with custom tailored solutions, fundraising, and analytic feedback.","Accelerator, Incubator",Early Stage Venture,,,,,,,2020-01-01,,"173,405"
John Bloom,https://www.crunchbase.com/person/john-bloom,1,,"Indianapolis, Indiana, United States", John Bloom John C. Bloom holds a B.S. degree in biology from the University of Pittsburgh and doctorates in veterinary medicine and experim...,Individual/Angel,,1,,,,,,,,"173,406"
Derek Sivers,https://www.crunchbase.com/person/derek-sivers,1,,"Auckland, Auckland, New Zealand","Derek Sivers is originally a professional musician and circus clown, and created CD Baby in 1998. It became the largest seller of independen...",Individual/Angel,Seed,1,,,,,,,,"173,433"
Ezekiel Elliott,https://www.crunchbase.com/person/ezekiel-elliott,4,,,Ezekiel Elijah Elliott is an American football running back for the Dallas Cowboys of the National Football League.,Individual/Angel,,4,,,,,,,,"173,409"
Pablo Tsutsumi Acuna,https://www.crunchbase.com/person/pablo-tsutsumi-acuna,,,"New York, New York, United States",Pablo Tsutsumi Acuna is a managing partner at Lucens Capital.,Investment Partner,,,1,,,,,,,"173,410"
RAO Family Irrevocable Trust,https://www.crunchbase.com/organization/rao-family-irrevocable-trust,1,,"Quebec, Quebec, Canada",RAO Family Irrevocable Trust,,,1,,,,,,,,"173,411"
Karen Cassidy,https://www.crunchbase.com/person/karen-cassidy,,,"Jacksonville, Florida, United States","Ms. Cassidy began her career in a start-up at Johnson & Johnson, the Dermatological Division. She spent six years at Xerox, initially as ...",,,,,,,,,,,"173,437"
Troy Dinkel,https://www.crunchbase.com/person/troy-dinkel,,,,Dr. Troy Dinkel joined Total Access Urgent Care because he shares and is driven by the vision of its founder: to fundamentally improve the d...,,,,,,,,,,,"173,438"
Guy Swarbrick,https://www.crunchbase.com/person/guy-swarbrick,1,,"Reading, Reading, United Kingdom",Guy Swarbrick - Managing Director @ Tlp Routes To Market,Individual/Angel,Seed,1,,,,,,,,"173,413"
Grégoire Rastoul,https://www.crunchbase.com/person/grégoire-rastoul,1,,"Singapore, Asia",Grégoire Rastoul - Founder and CEO @ UEX,Individual/Angel,,1,,,,,,,,"173,414"
Kamjar Hajabdolahi,https://www.crunchbase.com/person/kamjar-hajabdolahi,,,"Stockholm, Stockholms Lan, Sweden",Kamjar Hajabdolahi is a Founding Partner at blq invest.,Investment Partner,,,2,,,,,,,"173,415"
Claudia Colciago,https://www.crunchbase.com/person/claudia-colciago,,,"Copenhagen, Hovedstaden, Denmark",Claudia Colciago is a Senior Investment Manager at Export and Investment Fund.,,,,0,,,,,,,"173,441"
Anna Ottosson,https://www.crunchbase.com/person/anna-ottosson,,,"Stockholm, Stockholms Lan, Sweden",Anna Ottosson is a Co-Founder & CEO at Greta.,Investment Partner,,,1,,,,,,,"173,416"
Mehwar Investments,https://www.crunchbase.com/organization/mehwar-investments,1,,,Mehwar Investments,,,1,,1,1,,,,,"173,418"
Andrés Abumohor,https://www.crunchbase.com/person/andrés-abumohor,,,"Santiago, Region Metropolitana, Chile",Andres Abumohor is the co-founder and COO at Omni Latam.,,,,,,,,,,,"173,419"
DKG CAPITAL PLC,https://www.crunchbase.com/organization/dkg-capital-plc,,,"London, England, United Kingdom","DKG CAPITAL PLC is an investment firm that intends to invest in various areas such as travel, including private jet rental.",Angel Group,,,,,,,,,,"173,420"
Michael Militzer,https://www.crunchbase.com/person/michael-militzer,1,,"Jena, Thuringen, Germany",Michael Militzer - Managing Director @ Xvid Solutions,Individual/Angel,Seed,1,,,,,,,,"173,446"
McLean Wilson,https://www.crunchbase.com/person/mclean-wilson,,,"Charleston, South Carolina, United States","Mr. McLean Wilson is the Chief Executive Officer & President at Breakout Capital, LLC. McLean Wilson attended Clemson University.",,,,,,,,,,,"173,445"
Islamic Wazifa for Love Marriage Mola,https://www.crunchbase.com/person/islamic-dua-wazifa,,,"Jaipur, Rajasthan, India",wazifa for love marriage to agree parents 100 guaranteed wazifa for love marriage surah ikhlas wazifa for love marriage wazifa for love marr...,,Grant,,,,,,,,,"173,421"
Cameron Baradar,https://www.crunchbase.com/person/cameron-baradar,,,"Berkeley, California, United States",Cameron Baradar is the Partner of The House Fund. He is a former Founding Engineer at Mapsense. He attended the University of California Ber...,,,,,,,,,,,"173,422"
James Peck,https://www.crunchbase.com/person/james-peck,1,,"London, England, United Kingdom",James Peck is a Managing Director -UK of Jobandtalent.,Individual/Angel,Seed,1,,,,,,,,"173,423"
Suraj Warrier,https://www.crunchbase.com/person/suraj-warrier,,,,"Mr. Warrier is a Senior Vice President of SC India Manager Private Limited.  Prior to joining Samena Capital, Mr. Khosla was a Managing Dir...",,,,,,,,,,,"173,425"
Shigenobu Nagamori,https://www.crunchbase.com/person/shigenobu-nagamori,,,"Muko, Kyoto, Japan","Mr. Shigenobu Nagamori was named Chairman of the Board, President, Chief Executive Officer and Representative Director in NIDEC CORPROATION,...",,,,,,,,,,,"173,428"
Jeremy Llewelyn,https://www.crunchbase.com/person/jeremy-llewelyn,,,,"Mr. Llewelyn is a founding Principal of Black River and Chief Executive Officer of Black River Asset Management UK Ltd., with portfolio over...",,,,,,,,,,,"173,430"
Alexandre Ouimet-Storrs,https://www.crunchbase.com/person/alexandre-ouimet-storrs,,,"Paris, Ile-de-France, France","Prior to working at Truffle, Alex Ouimet-Storrs was hired in the START program at Air Liquide SA and most recently worked as an Energy Manag...",Investment Partner,,,5,,,,,,,"173,432"
Mike Morton,https://www.crunchbase.com/person/mike-morton,,,"Greater Chicago Area, United States, North America",Mike Morton is the Vice Chair U.S. Commercial Banking at BMO Harris Bank. He attended  Illinois State University.,,,,,,,,,,,"173,431"
Mingdaojinkong,https://www.crunchbase.com/organization/mingdaojinkong,2,1,"Beijing, Beijing, China",Mingdaojinkong is an investment firm based in China.,,,2,,1,,1,,,,"173,434"
