Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
New Hope Group,https://www.crunchbase.com/organization/new-hope-group,9,2,"Broadwater, Victoria, Australia",New Hope Group is an energy group focused on sustainable energy sources.,,,9,,2,,2,,,,"24,606"
Arkansas Blue Cross Blue Shield,https://www.crunchbase.com/organization/arkansas-blue-cross-blue-shield,2,1,"Little Rock, Arkansas, United States","Affordable health and dental insurance plans for individuals, families, those who are Medicare-eligible and small and large employer groups.",,,2,,,,1,,,,"24,607"
Tap4Fun,https://www.crunchbase.com/organization/tap4fun,5,,"Chengdu, Sichuan, China",Tap4Fun develop iPhone and iPad online games since 2011. They have one single idea to process on: developing competitive online games for,,,5,,1,,,,,,"24,613"
Vargas Holdings,https://www.crunchbase.com/organization/vargas,4,,"Stockholm, Stockholms Lan, Sweden","Vargas is driven by industrial entrepreneurship based on societal challenges, innovation, and demand.",Venture Capital,"Early Stage Venture, Seed",3,,,,,,,,"24,620"
Total Eren,https://www.crunchbase.com/organization/total-eren,1,,"Paris, Ile-de-France, France","Total Eren is an independent power producer that develops, finances, builds, and operates renewable power plants.",,,1,,,,,,,,"24,623"
Zeinzak Investments,https://www.crunchbase.com/organization/zeinzak-investments,1,,"Los Angeles, California, United States","Zeinzak Investments in an LA-based investment firm funding tech startups, cinema & film studios.",Venture Capital,"Early Stage Venture, Seed",1,,,1,,,,,"24,659"
Barton Malow Company,https://www.crunchbase.com/organization/barton-malow-company-2,1,,"Southfield, Michigan, United States",Barton Malow Company is a construction providing service comapnay.,,,1,,,1,,,,,"24,625"
Play Time Ventures,https://www.crunchbase.com/organization/play-time-ventures,1,,"San Francisco, California, United States",Play Time is a venture capital firm that invests in football technology.,Venture Capital,Early Stage Venture,1,,,,,,,,"24,600"
The Sharing Group,https://www.crunchbase.com/organization/the-sharing-group,6,,"Amsterdam, Noord-Holland, The Netherlands","The Sharing Group operates in various markets with a focus on tech, energy and mobility.","Corporate Venture Capital, Venture Capital","Early Stage Venture, Seed, Venture",6,,2,,,,,,"24,603"
Tudor Group,https://www.crunchbase.com/organization/tudor-group,3,1,"Stamford, Connecticut, United States",Tudor Group is a global investment firm that has the experience and capabilities in model-driven and systematic investment approaches.,Hedge Fund,,3,,,,1,,,,"24,604"
Invest Detroit Ventures,https://www.crunchbase.com/organization/invest-detroit-ventures,25,,"Detroit, Michigan, United States","Invest Detroit Ventures provides investment capital and resources to early-stage, high-growth companies.",Venture Capital,,20,,5,14,,,,,"24,632"
Hometeam Ventures,https://www.crunchbase.com/organization/hometeam-ventures,11,,"San Francisco, California, United States",Hometeam Ventures invests in early-stage founders bringing breakthrough technology to the construction and housing industries.,Venture Capital,,10,,2,1,,,,,"24,633"
GKCC,https://www.crunchbase.com/organization/gkcc,2,1,"Wilmington, Delaware, United States",GKCC operates as an investment firm.,Venture Capital,Early Stage Venture,2,,1,1,1,,,,"24,605"
Dare Obasanjo,https://www.crunchbase.com/person/dare-obasanjo,1,,,"Dare Obasanjo is the Lead Product Manager, Horizon Worlds/Metaverse Platform at Meta",Individual/Angel,,1,,,,,,,,"24,635"
SM Investments,https://www.crunchbase.com/organization/sm-investments-corporation,3,,"Pasay City, Pasay, Philippines","SM Investments Corporation invests in companies that specialize in retail, banking, and property.",Venture Capital,,3,,,,,,,,"24,607"
Senju Pharmaceutical,https://www.crunchbase.com/organization/senju-pharmaceutical,2,,"Osaka, Osaka, Japan","Senju Pharmaceutical produces ophthalmic medicine, prescription drugs, and over the counter medicines.",,,2,,2,,,,,,"24,608"
SecondMuse,https://www.crunchbase.com/organization/secondmuse,,,"Hockley, Texas, United States",SecondMuse is an innovation and collaboration agency.,,,,,,,,,,,"24,610"
Learning Tree International,https://www.crunchbase.com/organization/learning-tree-international,1,1,"Reston, Virginia, United States","Learning Tree International, Inc. and its subsidiaries develop, market, and deliver a library of instructor-led classroom courses for the",,,1,,,,1,,,,"24,611"
TAL Apparel,https://www.crunchbase.com/organization/tal-apparel,3,1,"Kowloon City, Kowloon, Hong Kong","TAL Apparel manufacturer of 100% cotton wrinkle free non-iron shirts, blouses, pants & polo shirts.",Venture Capital,Early Stage Venture,2,,2,1,1,,,,"24,613"
