Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
German Kaplun,https://www.crunchbase.com/person/german-kaplun,1,,"Tel Aviv, Israel, Asia","In 1993, German Kaplun co-founded RosBusinessConsulting (“RBC”), one of the largest Russian media groups. Between 1993 and 2012, RBC grew in...","Investment Partner, Individual/Angel",Seed,1,2,,,,,,,"139,805"
Voxson,https://www.crunchbase.com/organization/voxson-5191,1,,"Kungsbacka, Hallands Lan, Sweden",Voxson is a Swedish investment company with roots in trade and distribution.,,,1,,1,,,,,,"139,812"
Xiaoyingtao Fund,https://www.crunchbase.com/organization/xiaoyingtao-fund,1,,,Xiaoyingtao Fund is an investment firm.,,,1,,1,,,,,,"139,813"
Reina Nakamura,https://www.crunchbase.com/person/reina-nakamura,,,"Singapore, Asia","Reina is the Partner of Lyra Ventures. Her passion for how technology is reshaping the fashion industry, and her experience investing in eme...",Investment Partner,,,1,,,,,,,"139,815"
Nasir Zubairi,https://www.crunchbase.com/person/nasir-zubairi,,,"London, England, United Kingdom",Nasir Zubairi  is the CEO of the LHoFT Foundation. Nasir Zubairi attended The London School of Economics and Political Science (LSE).,,,,,,,,,,,"139,819"
Aishwarya Malhi,https://www.crunchbase.com/person/aishwarya-malhi,,,"Gurgaon, Haryana, India",Aishwarya Malhi is a Co-founder at Rebalance,Investment Partner,,,1,,,,,,,"139,822"
Amerant Investments,https://www.crunchbase.com/organization/amerant-investments,,,"Aventura, Florida, United States","Amerant Investments offers multiple account types, with a choice of fully personalized or pre-built plans.",,,,,,,,,,,"139,825"
Generator Fund,https://www.crunchbase.com/organization/generator-fund,1,,,Generator Fund,,,1,,,,,,,,"139,832"
Charles Goldman,https://www.crunchbase.com/person/charles-goldman-118b,2,,"San Francisco, California, United States","Charles Goldman serves as Chairman of the Board for Personal Capital. He is currently President & CEO of AssetMark, Inc. Prior to joining As...",Individual/Angel,,2,,,,,,,,"139,837"
Uriel Manseau-Pérez,https://www.crunchbase.com/person/uriel-manseau-pérez,,,"Montréal, Quebec, Canada",Uriel Manseau-Pérez - Analyst @ Billdr,,,,,,,,,,,"139,838"
Larry Lieberman,https://www.crunchbase.com/person/larry-lieberman,1,,"New York, New York, United States",Larry Lieberman is a CEO at Mouse. He attended NYU Stern School of Business.,Individual/Angel,Seed,1,,,,,,,,"139,844"
Cassis Capital,https://www.crunchbase.com/organization/cassis-capital,1,1,,Cassis Capital invests in cutting-edge companies and disruptive players.,Micro VC,,1,,1,,1,,,,"139,849"
Tianjin Xianzhilian Investment Center,https://www.crunchbase.com/organization/tianjin-xianzhilian-investment-center,1,,,Tianjin Xianzhilian Investment Center operates as an investment firm.,,,1,,,,,,,,"139,800"
Azom Partners,https://www.crunchbase.com/organization/azom-partners,2,,, Azom Partners,Venture Capital,Early Stage Venture,1,,2,,,,,,"139,801"
Navora Capital,https://www.crunchbase.com/organization/navora-capital,,,"London, England, United Kingdom",Navora Capital is an operationally focused fund that acquires and grows lower mid-market software and software-enabled services businesses.,Private Equity Firm,,,,,,,,,,"139,802"
Engage Capital,https://www.crunchbase.com/organization/engage-capital,,,"Brisbane, Queensland, Australia",Engage Capital  is a dynamic Australian based boutique property investment group.,Private Equity Firm,,,,,,,,,,"139,816"
Richard Haddrill,https://www.crunchbase.com/person/richard-haddrill,1,1,"Las Vegas, Nevada, United States","Richard Haddrill - CEO, Scientific Gaming @ Sally Beauty",Individual/Angel,Seed,1,,,,1,,,,"139,803"
Corey Jones,https://www.crunchbase.com/person/corey-jones-a69c,,,"New Orleans, Louisiana, United States",Corey Jones,,,,,,,,,,,"139,805"
El-Mann Arazi,https://www.crunchbase.com/organization/el-mann-arazi,,,"Mexico City, Distrito Federal, Mexico","La familia El-Mann Arazi es la responsable de Fibra Uno (FUNO), el mayor fondo de inversión inmobiliaria de México.",Venture Capital,,,,,,,,,,"139,806"
Frederic Bastien,https://www.crunchbase.com/person/frederic-bastien,1,,"Montréal, Quebec, Canada","Fred is an entrepreneur and leader with extensive international experience, and is passionate about new technologies and innovation. His suc...",Individual/Angel,,1,,,,,,,,"139,807"
Hugh Patrick Sloane,https://www.crunchbase.com/person/hugh-patrick-sloane,1,,"London, England, United Kingdom",Mr. Hugh Patrick Sloane is the Co-Founder and Chief Executive Officer of Sloane Robinson Investment Services Limited and manages the Interna...,Individual/Angel,Seed,1,,,,,,,,"139,808"
Daniel Pomp,https://www.crunchbase.com/person/daniel-pomp,4,,"Chapel Hill, North Carolina, United States",Daniel Pomp,Individual/Angel,Seed,3,,,4,,,,,"139,809"
Omanye Group,https://www.crunchbase.com/organization/omanye-group,,,,VC,,,,,,,,,,,"139,861"
Arnaud Le Mérour,https://www.crunchbase.com/person/arnaud-le-mérour,1,,"Paris, Ile-de-France, France","Arnaud Le Mérour - Chief Marketing Officer / Brand, Marketing & Communication Director @ Rennes School of Business",Individual/Angel,Seed,1,,,1,,,,,"139,812"
Kailasnath Dornadula,https://www.crunchbase.com/person/kailasnath-dornadula,,,"Fremont, California, United States",Kailasnath Dornadula is the Co-Founder and Chief Hardware Officer (CHO) at Smiota. Kailasnath Dornadula attended Siddaganga Institute Of Tec...,,,,,,,,,,,"139,862"
Lizzie Tisch,https://www.crunchbase.com/person/lizzie-tisch,2,,"New York, New York, United States","Before focusing her attention in the fashion industry, Lizzie Tisch began her career in the insurance and banking industries. Tisch was a co...",Individual/Angel,,2,,,2,,,,,"139,813"
Javier Nuñez Salas,https://www.crunchbase.com/person/javier-nuñez-salas,,,"Guachipelín, San Jose, Costa Rica",Javier Núñez Salas is the Co-Fundador and CEO of Moovin. He attended Instituto Internacional San Telmo.,,"Early Stage Venture, Seed",,,,,,,,,"139,814"
