Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Shenzhen Megmeet Drive Technology,https://www.crunchbase.com/organization/shenzhen-megmeet-drive-technology,3,,"Shenzhen, Guangdong, China","Shenzhen Megmeet Drive Technology manufactures AC, server drives, and power converters for commercial and industrial applications.",,,3,,1,,,,,,"37,800"
Arrowgrass Capital,https://www.crunchbase.com/organization/arrowgrass-capital,2,,"London, England, United Kingdom","Arrowgrass Capital investment manager that employs a non-siloed, multi-strategy investment process across the corporate capital structure.",Private Equity Firm,,1,,1,,,,,,"37,801"
Dairy Council of California,https://www.crunchbase.com/organization/dairy-council-of-california,4,,"Sacramento, California, United States",Dairy Council of California is a nutrition education organization that provides nutrition education resources for children and families.,Government Office,,4,,4,,,,,,"37,802"
Asha Sharma,https://www.crunchbase.com/person/asha-sharma,1,,"Seattle, Washington, United States","Asha is the Chief Operating Officer of Porch.com. In this role Asha is responsible for marketing, communications, growth, sales, revenue ope...",Individual/Angel,,1,,,,,,,,"37,804"
Barloworld Equipment,https://www.crunchbase.com/organization/barloworld-equipment,1,,"Johannesburg, NA - South Africa, South Africa","Barloworld Equipment is the Southern African dealer for Cat Earthmoving Equipment, with operations in South Africa.",,,1,,,,,,,,"37,810"
Ryan Wyatt,https://www.crunchbase.com/person/ryan-wyatt,6,,"Los Angeles, California, United States",Ryan Wyatt is the Chief Growth Officer of Optimism. He previously worked at Polygon Labs as a President. Ryan Wyatt attended Ohio State Univ...,Individual/Angel,,6,,,,,,,,"37,815"
Seacrest Global Group,https://www.crunchbase.com/organization/seacrest-global-group,1,1,"New York, New York, United States",Seacrest Global Group provides integrated solutions to top-tier brands.,Venture Capital,Early Stage Venture,1,,,,1,,,,"37,818"
Lighthouse Capital Management,https://www.crunchbase.com/organization/lighthouse-capital-management,32,3,"Shanghai, Shanghai, China",Lighthouse Capital Management is an early venture capital fund focusing on the Chinese and US markets.,Venture Capital,"Early Stage Venture, Seed",23,,7,1,3,,,,"37,820"
Darin Milmeister,https://www.crunchbase.com/person/darin-milmeister,,,"New York, New York, United States","With over twelve years of experience investing in natural resources Darin currently serves as managing partner at Extract Capital, overseein...",,,,,,,,,,,"37,827"
Neon Ventures,https://www.crunchbase.com/organization/neonventures,1,,"Lagos, Lagos, Nigeria",Neon Ventures focuses on making investments into technology-enabled start ups across Africa.,Venture Capital,Early Stage Venture,1,,,,,,,,"37,800"
Doxa Partners,https://www.crunchbase.com/organization/doxa-partners,1,,"London, England, United Kingdom",Doxa Partners is an investment firm that specializes in foreign stocks and credit.,Venture Capital,,1,,,,,,,,"37,829"
Errik Anderson,https://www.crunchbase.com/person/errik-anderson,,,"Boston, Massachusetts, United States","Mr. Errik B. Anderson is Co-Founder, Chief Operating Officer and President of Compass Therapeutics LLC. Mr. Anderson co-Founded Adimab, LLC ...",Investment Partner,,,5,,,,,,,"37,831"
Rockley Group,https://www.crunchbase.com/organization/rockley-group,6,2,"Oxford, Oxfordshire, United Kingdom",Rockley Group invests in developing businesses focused on large and timely markets.,Venture Capital,Venture,6,,,,2,,,,"37,802"
Nandini Mansinghka,https://www.crunchbase.com/person/nandini-mansinghka,,,"Mumbai, Maharashtra, India",Nandini Mansinghka is a Co-Founder & CEO at Mumbai Angels Network.Nandini attended Calcutta University.,Investment Partner,,,62,,,,,,,"37,803"
Agati Capital,https://www.crunchbase.com/organization/agati-capital,1,,,Agati Capital is an investment firm.,,,1,,,,,,,,"37,834"
Tech Pioneers Fund,https://www.crunchbase.com/organization/tech-pioneers-fund,16,2,"Menlo Park, California, United States",Tech Pioneers Fund is an independent and membership-driven venture capital fund investing in innovative technology companies.,Venture Capital,Late Stage Venture,10,,2,2,2,,,,"37,804"
Knox Capital,https://www.crunchbase.com/organization/knox-capital,8,,"Chicago, Illinois, United States",Knox Capital provides foundational capital to middle market businesses,"Private Equity Firm, Venture Capital",,7,,3,2,,,,,"37,835"
Jon Goldman,https://www.crunchbase.com/person/jon-goldman,2,,"Los Angeles, California, United States",Jon Goldman is Managing Partner for Skybound focused on emerging and new businesses as well as a Venture Partner at Greycroft. He is an advi...,"Investment Partner, Individual/Angel",,2,4,,,,,,,"37,838"
Nick Bilogorskiy,https://www.crunchbase.com/person/nick-bilogorskiy,7,,"San Francisco, California, United States","Nick Bilogorskiy is a founding team member at Cyphort, a next-generation anti-malware startup, and is currently leading security research th...","Investment Partner, Individual/Angel",Seed,7,22,,,,,,,"37,807"
Gilde Healthcare,https://www.crunchbase.com/organization/gilde-healthcare-partners,101,36,"Utrecht, Utrecht, The Netherlands",Gilde Healthcare is a healthcare investor that does lower mid-market buyouts and later stage venture.,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",63,,39,5,36,,,,"37,808"
Watsco Ventures,https://www.crunchbase.com/organization/watsco-ventures,1,1,"Miami, Florida, United States",Watsco Ventures is the corporate innovation division of Watsco Inc. We support technology startups through investments and our accelerator.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",1,,,,1,,,,"37,810"
Bull & Bear,https://www.crunchbase.com/organization/bull-bear-fund,8,3,"Houston, Texas, United States",Bull & Bear is a diversified global macro fund that provides strong risk-adjusted returns in a variety of market environments.,"Hedge Fund, Private Equity Firm",,8,,1,2,3,,,,"37,809"
KBC Bank & Verzekering,https://www.crunchbase.com/organization/kbc-bank-verzekering,1,,"Brussel, Brussels Hoofdstedelijk Gewest, Belgium",KBC Bank & Verzekering offers banking and insurance services.,,,1,,,,,,,,"37,811"
Mongolian Mining,https://www.crunchbase.com/organization/mongolian-mining,1,1,"Ulaanbaatar, Ulaanbaatar, Mongolia","Mongolian Mining offers mining, processing, transportation, and sales of coal.",,,1,,1,,1,,,,"37,812"
