Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Dines Obel,https://www.crunchbase.com/person/dines-obel,1,,"Copenhagen, Hovedstaden, Denmark",I am the founder and CEO of Raavare.com - a Nordic food-tech startup that connects and facilitates trade between consumers and the best loca...,Individual/Angel,"Early Stage Venture, Secondary Market",1,,,,,,,,"226,800"
Olivier Njamfa,https://www.crunchbase.com/person/olivier-njamfa,1,,"Ile-de-France, France, Europe","Olivier has more than 25 years of experience in digital technologies & software industry all around the world.   Today, Olivier is an expert...",Individual/Angel,,1,,,,,,,,"226,801"
Kevin Goodman,https://www.crunchbase.com/person/kevin-goodman-f11c,,,"Houston, Texas, United States",Kevin Goodman is the Managing Director at Carnelian Energy Capital. Kevin Goodman attended University of Texas at Austin.,Investment Partner,,,1,,,,,,,"226,802"
Anders Moefelt,https://www.crunchbase.com/person/anders-moefelt,,,"Copenhagen, Hovedstaden, Denmark",Anders Moefelt serves as Senior Engineering Manager at The Lego Group.,,,,,,,,,,,"226,804"
Robin Goldstone,https://www.crunchbase.com/person/robin-goldstone,,,,Robin Goldstone,,,,,,,,,,,"226,805"
Zhang Yaqin,https://www.crunchbase.com/person/zhang-yaqin,,,,Zhang Yaqin is the vice president of Zhongke Chuangxing Investment(CAS Star).,Investment Partner,,,1,,,,,,,"226,807"
Alexandre Leclerc,https://www.crunchbase.com/person/alexandre-leclerc-9d8e,,,,"Alexandre Leclerc is a , Director, Growth & Transition Capital at BDC Capital.",Investment Partner,,,1,,,,,,,"226,808"
Liu Fangwei,https://www.crunchbase.com/person/liu-fangwei,,,,Liu Fangwei is the partner of Fosun Ruizheng Capital.,Investment Partner,,,1,,,,,,,"226,809"
Chen Jie,https://www.crunchbase.com/person/chen-jie-5ddc,,,,Chen Jie is the partner of Celtic Venture Capital.,Investment Partner,,,1,,,,,,,"226,810"
Carsten Thoma,https://www.crunchbase.com/person/carsten-thoma-36f2,1,,,Carsten Thoma is an individual investor.,Individual/Angel,,1,,,,,,,,"226,811"
Tomohiro Hagiwara,https://www.crunchbase.com/person/tomohiro-hagiwara,,,"Tokyo, Tokyo, Japan",Tomohiro Hagiwara is Founder & CEO at Aquabit Spirals. He established his first private company in 1995 after 2 years experiences in the Re...,,,,,,,,,,,"226,812"
