Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Capital Market Investments Group,https://www.crunchbase.com/organization/capital-markets-investment-group,,,"Auckland, Auckland, New Zealand","CMI Group is a registered FSP in New Zealand providing Forex solutions, fund/asset management, private equity funding and more.",Private Equity Firm,"Private Equity, Secondary Market",,,,,,,,,"195,600"
Panagiotis Moustafellos,https://www.crunchbase.com/person/panagiotis-moustafellos,,,"Athens, Attiki, Greece",Panagiotis Moustafellos,,"Early Stage Venture, Seed",,,,,,,,,"195,601"
Kevin Huvane,https://www.crunchbase.com/person/kevin-huvane,1,1,,Kevin Huvane,Individual/Angel,,1,,,1,1,,,,"195,603"
Alexey Baranov,https://www.crunchbase.com/person/alexey-baranov-1f4c,1,,"Singapore, Asia",Alexey Baranov is the CEO of Indeed Identity. Alexey Baranov attended Moscow School of Management SKOLKOVO.,Individual/Angel,,1,,1,,,,,,"195,607"
Nitsan Alon,https://www.crunchbase.com/person/nitsan-alon,,,"Tel Aviv, Tel Aviv, Israel",Nitsan Alon,Investment Partner,,,1,,,,,,,"195,609"
Mark Gardner,https://www.crunchbase.com/person/mark-gardner-0de4,,,,"Mark Gardner, Startup and Growth Manager at Sunderland Software City.",Investment Partner,,,9,,,,,,,"195,610"
Michael Morsch,https://www.crunchbase.com/person/michael-morsch,1,,"Munich, Bayern, Germany",Michael has more than ten years’ experience as a CFO in different technology-driven financial sector companies. As a Certified Executive Dir...,Individual/Angel,,1,,,,,,,,"195,611"
Jonathan Berent,https://www.crunchbase.com/person/jonathan-berent,1,,"Mountain View, California, United States",Jonathan Berent,Individual/Angel,,1,,,,,,,,"195,612"
Raghu Kanchi,https://www.crunchbase.com/person/raghu-kanchi,1,,,Raghu Kanchi,Individual/Angel,Seed,1,,,,,,,,"195,613"
Thong Ngo,https://www.crunchbase.com/person/martin-kopacz,,,,Thong Ngo owner at Xapo,,Seed,,,,,,,,,"195,615"
