Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Huashan Capital,https://www.crunchbase.com/organization/huashan-capital,27,1,"Shanghai, Shanghai, China",Huashan Capital provides startup and expansion capital for financial technology companies.,Venture Capital,,21,,9,,1,,,,"30,612"
Richelieu Dennis,https://www.crunchbase.com/person/richelieu-dennis,1,,"New York, New York, United States",Sundial Brands founder and CEO Richelieu Dennis has a passion for entrepreneurship and innovation that traces back to his family’s roots in ...,"Investment Partner, Individual/Angel",,1,4,1,1,,,,,"30,615"
Holman Growth Ventures,https://www.crunchbase.com/organization/holman-growth-ventures,9,2,"Philadelphia, Pennsylvania, United States",Holman Growth Ventures is a corporate venture capital firm that partners with early-stage companies as a lead or co-investor.,Corporate Venture Capital,,8,,1,1,2,,,,"30,620"
Third Seven Capital,https://www.crunchbase.com/organization/third-seven-capital,11,,"New York, New York, United States",Third Seven Capital is a privately owned boutique investment bank and advisory firm.,Investment Bank,,11,,1,1,,,,,"30,640"
Paolo Massimiliano Maria Vismara,https://www.crunchbase.com/person/paolo-massimiliano-maria-vismara,,,"London, England, United Kingdom","Paolo Vismara joined Bain Capital Private Equity in 2011. He is a Managing Director in Europe. Prior to joining Bain Capital, he worked at ...",,,,,,,,,,,"30,632"
Ankord Labs,https://www.crunchbase.com/organization/ankord-labs,2,,"Beverly Hills, California, United States","Ankord Labs is an incubator that acts as a crucible for ideas, creating ventures grounded in conscious capitalism.","Family Investment Office, Incubator",Seed,2,,2,,,,,,"30,639"
Joe Lacob,https://www.crunchbase.com/person/joe-lacob,1,1,"Menlo Park, California, United States",Joe Lacob has been a partner at Kleiner Perkins Caufield & Byers since 1987. He has been closely involved with KPCB's investments in over fi...,"Investment Partner, Individual/Angel",Seed,1,23,,,1,,,,"30,641"
Ilwella,https://www.crunchbase.com/organization/ilwella,1,,"Brisbane, Queensland, Australia",Ilwella Pty Ltd is the Flannery family office focusing on capital and commodity markets,Family Investment Office,,1,,,,,,,,"30,648"
Yamato Holdings,https://www.crunchbase.com/organization/yamato-holdings,7,1,"Tokyo, Tokyo, Japan",Yamato Holdings provides door-to-door parcel delivery services.,,,6,,1,,1,,,,"30,649"
Propel Equity Partners,https://www.crunchbase.com/organization/propel-equity-partners,,,"Greenwich, Connecticut, United States",A private equity firm focused on providing capital to growing middle market branded consumer products companies in North America.,Private Equity Firm,Private Equity,,,,,,,,,"30,650"
Lepu Medical,https://www.crunchbase.com/organization/lepu-medical,7,1,"Changping, Beijing, China","Lepu Medical specialized in developing, manufacturing and marketing the high-tech medical devices and equipments.",Venture Capital,Early Stage Venture,6,,3,,1,,,,"30,652"
"Superior Industries International, Inc.",https://www.crunchbase.com/organization/superior-industries,2,,"Southfield, Michigan, United States",Superior is the largest manufacturer of aluminum wheels for passenger cars and light-duty vehicles in North America.,,,1,,1,,,,,,"30,657"
Saffron Hill Ventures,https://www.crunchbase.com/organization/saffron-hill-ventures,22,10,"London, England, United Kingdom",Saffron Hill Ventures is a venture capital firm that specializes its services in the technology sector.,Venture Capital,Late Stage Venture,15,,4,4,10,,,,"30,659"
Reaktor Ventures,https://www.crunchbase.com/organization/reaktor-polte,54,5,"Helsinki, Southern Finland, Finland",Reaktor Ventures is a Consulting For Seed Stage Companies.,"Micro VC, Venture Capital","Early Stage Venture, Seed",36,,7,,5,,,,"30,600"
Altis,https://www.crunchbase.com/organization/altis,1,,"Sydney, New South Wales, Australia","Altis has 4 key disciplines that cover DW/BI, data management & business analytics.",,,1,,,,,,,,"30,601"
Catalytic Africa,https://www.crunchbase.com/organization/catalytic-africa,4,,"Ebène, Plaines Wilhems, Mauritius","Catalytic Africa is an initiative by ABAN and AfriLabs, supported by AFD and Digital Africa.",Angel Group,,4,,1,,,,,,"30,664"
Volrado Venture Partners,https://www.crunchbase.com/organization/volrado-venture-partners,1,1,"Mumbai, Maharashtra, India",Volrado Venture Partners is a venture capital firm.,Venture Capital,"Early Stage Venture, Late Stage Venture",1,,1,,1,,,,"30,602"
She's Independent,https://www.crunchbase.com/organization/she-s-independent,11,,"Boulder, Colorado, United States",She's Independent Investments is a women-first angel investment group.,Angel Group,"Early Stage Venture, Seed",9,,9,1,,,,,"30,603"
Messer Construction Co.,https://www.crunchbase.com/organization/messer-construction-co-2,,,"Cincinnati, Ohio, United States",Messer Construction Co.is a construction manager and general contractor for complex commercial building projects,,,,,,,,,,,"30,604"
