Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Camille Varlet,https://www.crunchbase.com/person/camille-varlet,,,"New York, New York, United States",Camille Varlet is the Founder of Mouth Off Health.  She previously worked at Allbeauty as a Founder & CEO. Camille Varlet attended Columbia ...,,,,,,,,,,,"166,212"
Shanghai Jiabao Industry & Commerce Co.,https://www.crunchbase.com/organization/shanghai-jiabao-industry-commerce-co,1,,"Shanghai, Shanghai, China",Shanghai Jiabao Industry & Commerce Co.is a China-based company which provide real estate asset management.,,,1,,,,,,,,"166,213"
M. Carl Johnson,https://www.crunchbase.com/person/m-carl-johnson-iii,1,1,"San Francisco, California, United States","M. Carl Johnson, III, joined our Board in July 2010. Carl ohnson is Chairman of the Board and a member of the Compensation Committee. In Oct...",Individual/Angel,Seed,1,,,,1,,,,"166,200"
Ravi Athmakuri,https://www.crunchbase.com/person/ravi-athmakuri,1,,"Hyderabad, Andhra Pradesh, India","Ravi Athmakuri is a senior Vice President, SAP Discover and Migrate at Lemongrass Consulting Ltd. He attended Osmania University.",Individual/Angel,,1,,,,,,,,"166,219"
Frank Svatousek,https://www.crunchbase.com/person/frank-svatousek,,,"Toronto, Ontario, Canada","Frank Svatousek is a Fintech investor, consultant & Chartered Director (C.Dir). He is an internationally experienced business development an...",,,,,,,,,,,"166,202"
Alan Shusterman,https://www.crunchbase.com/person/alan-shusterman,1,,"San Francisco, California, United States",Alan Shusterman,Individual/Angel,Seed,1,,,,,,,,"166,203"
Josh Kerr,https://www.crunchbase.com/person/josh-kerr,,,"Austin, Texas, United States",Josh Kerr is the Managing Partner of Kerr Tech Investments.,,,,,,,,,,,"166,204"
Acmed Care Investment Holdings,https://www.crunchbase.com/organization/acmed-care-investment-holdings,1,,,Acmed Care Investment Holdings is an investment company,,,1,,,,,,,,"166,205"
Shanghai Hengsai Wenhua Yishu Jiaoliu Cehua Zhongxin,https://www.crunchbase.com/organization/shanghai-hengsai-wenhua-yishu-jiaoliu-cehua-zhongxin,1,1,,Shanghai Hengsai Wenhua Yishu Jiaoliu Cehua Zhongxin is engaged in organizing cultural and artistic exchange activities.,,,1,,1,,1,,,,"166,228"
Iggi Achsien,https://www.crunchbase.com/person/iggi-achsien,,,"Jakarta, Jakarta Raya, Indonesia","Iggi H. Achsien is currently an Independent Commissioner at Bank Muamalat Indonesia Tbk, the first shariah-compliant Bank in Indonesia. He i...",,,,,,,,,,,"166,206"
Lyndon Subroyen,https://www.crunchbase.com/person/lyndon-subroyen-724a,,,"London, England, United Kingdom",Lyndon Subroyen is a global head of digital and technology at Investec.,Investment Partner,,,1,,,,,,,"166,207"
Luis Pinto,https://www.crunchbase.com/person/luis-pinto,,,"San Francisco, California, United States",Luis Pinto,,,,,,,,,,,"166,208"
Lilia Shirman,https://www.crunchbase.com/person/lilia-shirman,,,"Silicon Valley, California, United States","Lilia is a CEO, CMO, Angel Investor, and Board Advisor who drives top line growth and corporate value creation for tech companies.   Lilia a...",,"Convertible Note, Early Stage Venture, Seed",,,,,,,,,"166,209"
Karim Brandt,https://www.crunchbase.com/person/karim-brandt,,,,Karim Brandt joined Endotelix as Co-Founder & CEO.,,,,,,,,,,,"166,210"
Valerie H. Wulf,https://www.crunchbase.com/person/valerie-h-wulf,,,," Valerie H. Wulf is President and Co-Manager of Midwest Venture Capital Managers, LLC. She is an attorney and has invested in and helped sta...",,,,,,,,,,,"166,211"
Rearden & Hamot LLC,https://www.crunchbase.com/organization/rearden-hamot-llc,1,,,Rearden & Hamot LLC provides investment advisory services.,,,1,,,1,,,,,"166,229"
Rahul Gupta,https://www.crunchbase.com/person/rahul-gupta-61b1,1,,,Rahul Gupta of Tricity Technologies.,Individual/Angel,,1,,,,,,,,"166,212"
Eastside Commercial Bank,https://www.crunchbase.com/organization/eastside-commercial-bank,,,"Bellevue, Washington, United States",Eastside Commercial Bank is a full-service bank that serves small businesses and professionals.,,,,,,,,,,,"166,213"
Johann Van Zyl,https://www.crunchbase.com/person/johann-van-zyl,,,"Johannesburg, NA - South Africa, South Africa",Johann Van Zyl,Investment Partner,,,2,,,,,,,"166,214"
Roycom,https://www.crunchbase.com/organization/roycom,,,"Halifax, Nova Scotia, Canada",Roycom provider of real estate investment services.,Venture Capital,Early Stage Venture,,,,,,,,,"166,232"
Matthew Hannus,https://www.crunchbase.com/person/matt-hannus,,,"Laguna Beach, California, United States",Matthew Hannus is an Advisor and EP of Bound. He attended the University of Hawaii at Manoa.,,Seed,,,,,,,,,"166,215"
Colleen Hardwick,https://www.crunchbase.com/person/colleen-hardwick,1,,"Vancouver, British Columbia, Canada",Colleen Hardwick,Individual/Angel,Seed,1,,,,,,,,"166,217"
Lucy Lv,https://www.crunchbase.com/person/lucy-lv,1,,,Lucy Lv,Individual/Angel,Seed,1,,1,1,,,,,"166,216"
Vederbos,https://www.crunchbase.com/organization/vederbos,1,,,Private family office,Family Investment Office,,1,,,,,,,,"166,218"
Caribou Property,https://www.crunchbase.com/organization/caribou-property,4,,,Caribou Property is an investment firm.,,,4,,1,,,,,,"166,219"
Jaime Banús,https://www.crunchbase.com/person/jaime-banús,,,"Madrid, Madrid, Spain",Jaime Banus is the COO at Auro Travel.,,,,,,,,,,,"166,221"
Rishi Bhakar,https://www.crunchbase.com/person/rishi-bhaka,,,"United States, North America",Rishi Bhakar,Investment Partner,,,2,,,,,,,"166,220"
Prince Salani,https://www.crunchbase.com/person/prince-salani-d26c,,,"New Delhi, Delhi, India","Prince Kumar (born 01 January 1997), popularly known as Prince Salani is an entrepreneur. He is the founder of Tidings Hours and Digital Hou...",,,,,,,,,,,"166,222"
