Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Shanghai Xiheng Capital Management,https://www.crunchbase.com/organization/shanghai-xiheng-capital-management,7,,"Shanghai, Shanghai, China",Shanghai Xiheng Capital Management is an investment management firm.,Venture Capital,,7,,2,,,,,,"143,401"
Daniel Lane,https://www.crunchbase.com/person/daniel-lane,,,"New York, New York, United States",Daniel Lane is a Principal at Harmony Partners. He attended Boston College.,,,,,,,,,,,"143,411"
Leigh McPherson,https://www.crunchbase.com/person/leigh-mcpherson,1,,"Sydney, New South Wales, Australia",Leigh McPherson Managing Director at Ellemby Pty Ltd.,Individual/Angel,,1,,,,,,,,"143,416"
Connect the Grey Investment Management,https://www.crunchbase.com/organization/connect-the-grey-investment-management,,,"Blue Earth, Minnesota, United States",Connect the Grey Investment Management manages private investment funds that support innovative female-founded businesses and projects.,,,,,,,,,,,"143,417"
Charles-Henry Tranie,https://www.crunchbase.com/person/charles-henry-tranie,,,"Paris, Ile-de-France, France",Charles-Henry Tranie - Partner @ Daphni,Investment Partner,,,1,,,,,,,"143,420"
Yadin Kaufmann,https://www.crunchbase.com/person/yadin-kaufmann-b05e,1,,"Israel, Asia",Yadin Kaufmann is the Founder and Chairman at Tmura. Yadin Kaufmann attended The Princeton University.,Individual/Angel,Seed,1,,,,,,,,"143,423"
Othmane Zrikem,https://www.crunchbase.com/person/othmane-zrikem,,,"Paris, Ile-de-France, France",Othmane Zrikem is a Moroccan-French Data Science & Digital technologist. He is the Chief Data Officer and part of the founding team at A/O P...,Investment Partner,,,3,,,,,,,"143,428"
Ugur Ethem AYDIN,https://www.crunchbase.com/person/ugur-e-aydin,3,,"Istanbul, Turkey, Europe","I am the Art and Code Director at Metromedya Digital Ad Agency. In addition to my role as director, I am also a skilled programmer, designer...",Individual/Angel,"Early Stage Venture, Seed, Venture",2,,2,,,,,,"143,430"
Harris Kealey,https://www.crunchbase.com/person/harris-kealey,,,"New York, New York, United States",Harris Kealey is the Managing Director of New Mountain Capital. He attended the University of Pennsylvania.,Investment Partner,,,1,,,,,,,"143,439"
Bob Gillespie,https://www.crunchbase.com/person/bob-gillespie,,,"Chicago, Illinois, United States","Bob Gillespie was the Co-Founder, Chairman, and CEO of InContext Solutions. He is currently the Executive Director at Second Century Venture...",,,,,,,,,,,"143,441"
Morgan Simonson,https://www.crunchbase.com/person/morgan-simonson,1,,"New City, New York, United States","Mr. Morgan Simonson serves as Senior Vice President of North American Sales at Efficient Frontier, Inc. Mr. Simonson serves as an Advisor In...",Individual/Angel,Seed,1,,,,,,,,"143,450"
Ruisheng Asia,https://www.crunchbase.com/organization/ruisheng-asia,2,,,Ruisheng Asia,,,1,,,,,,,,"143,460"
Venture Capital Action Plan,https://www.crunchbase.com/organization/venture-capital-action-plan,1,,"Ottawa, Ontario, Canada",Venture Capital Action Plan encourages private corporations to invest in seed-stage companies.,Venture Capital,,1,,1,,,,,,"143,463"
conor mckeon,https://www.crunchbase.com/person/conor-mckeon-6703,,,"Ireland, Europe",Conor McKeon is a head of corporate finance at Cantor Fitzgerald.,Investment Partner,,,1,,,,,,,"143,465"
Jason Rubinstein,https://www.crunchbase.com/person/jason-rubinstein,,,"Chicago, Illinois, United States","Jason’s background spans product innovation and leading new businesses in both the consumer (gaming, video) and enterprise (SaaS and analyti...",,,,,,,,,,,"143,400"
Chuangjin Ziben,https://www.crunchbase.com/organization/chuangjin-ziben,4,1,"Beijing, Beijing, China","Chuangjin Ziben is an investment management firm that provides asset management, investment management and consulting services.",Private Equity Firm,,4,,,,1,,,,"143,402"
Todd McIntyre,https://www.crunchbase.com/person/todd-mcintyre-7ba4,,,"Medina, Washington, United States","Todd McIntyre is a Managing Partner at Spike Ventures, an Alumni Ventures fund. He has more than 20 years of experience as a venture capital...",Investment Partner,,,1,,,,,,,"143,467"
Raja Bose,https://www.crunchbase.com/person/raja-bose,2,,"San Jose, California, United States",Raja Bose is the Lead Product Management of Alexa Automotive Embedded Products at Amazon Lab126.,Individual/Angel,Seed,1,,,2,,,,,"143,403"
Chung Jeong-mok,https://www.crunchbase.com/person/chung-jeong-mok,,,"South Korea, Asia",Chung Jeong-mok serves as senior team manager at Korea Investment Partners.,Investment Partner,,,8,,,,,,,"143,468"
Taisheng Investment,https://www.crunchbase.com/organization/taisheng-investment,,,"Burnaby, British Columbia, Canada",Taisheng Investment is an investment firm,,,,,,,,,,,"143,405"
James Snell,https://www.crunchbase.com/person/james-snell,1,,"Fresno, California, United States",James Snell - System Engineer @ Cloudflare,Individual/Angel,,1,,,,,,,,"143,406"
Park Je-moo,https://www.crunchbase.com/person/park-je-moo,,,"South Korea, Asia",Park Je-moo,Investment Partner,,,5,,,,,,,"143,475"
Shahra Lambert,https://www.crunchbase.com/person/shahra-lambert,,,,"Shahra Lambert, NASA's senior advisor for engagement.",Investment Partner,,,18,,,,,,,"143,476"
Andrea Rivosecchi Rapina,https://www.crunchbase.com/organization/andrea-rivosecchi-rapina-9514,,,,Rivosecchi Andrea Fondata nel 1976 da due professionisti del settore commerciale,Angel Group,Crowdfunding,,,,,,On-Site,,,"143,407"
Paulette Dillon,https://www.crunchbase.com/person/paulette-dillon,,,"San Francisco, California, United States","Paulette Dillon is the current SVP and Chief Business Officer of Cellino Biotech. She previously worked at Atreca, Inc. as a SVP of Corporat...",,,,,,,,,,,"143,409"
Klara Fuchs,https://www.crunchbase.com/organization/klarafuchs,,,,"Klara Fuchs is an author, mental trainer, sports scientist (BSc), entrepreneur, lecturer, podcaster, and award-winning.",,,,,,,,,,,"143,477"
Prashant Shekhar,https://www.crunchbase.com/person/prashant-shekhar,,,"Bangalore, Karnataka, India","Prashant Shekhar is a Digital Entrepreneur, Data Scientist and Consultant working with numerous companies to scale them up using data-driven...",,,,,,,,,,,"143,410"
Gaomei,https://www.crunchbase.com/organization/gaomei,,,"Ciyu, Hebei, China",Gaomei is a renowned professional cleaning equipment manufacturer with import and export,,,,,,,,,,,"143,411"
James M. Schneider,https://www.crunchbase.com/organization/james-m-schneider,,,,James M. Schneider,,,,,,,,,,,"143,414"
Jim Brock,https://www.crunchbase.com/person/jim-brock,,,,Jim Brock is the Founder of PartnerMotion. He attended University of Chicago.,,,,,,,,,,,"143,413"
Shinichi Takamiya,https://www.crunchbase.com/person/shinichi-takamiya-2,1,,"Tokyo, Tokyo, Japan","After at strategy consulting firm Arthur · D · Little, who led business strategy for IT services company, new business strategy, and innovat...","Investment Partner, Individual/Angel",Seed,1,7,,,,,,,"143,480"
Sari Factor,https://www.crunchbase.com/person/sari-factor,,,"Phoenix, Arizona, United States",Sari Factor is Vice Chair & Chief Strategy Officer at Weld North Education.,,,,,,,,,,,"143,483"
William Phoenix,https://www.crunchbase.com/person/william-phoenix,,,"Irvington, New York, United States",Bill Phoenix is a Managing Director at Mistral Equity Partners.,Investment Partner,,,1,,,,,,,"143,482"
The BALSA Foundation,https://www.crunchbase.com/organization/the-balsa-foundation,1,,"Saint Louis, Missouri, United States",The BALSA Foundation helps first time St. Louis entrepreneurs turn their ideas into businesses through resources and mentorship.,,,1,,,1,,,,,"143,417"
CB Capital LLC,https://www.crunchbase.com/organization/cb-capital-llc,11,4,"Portland, Oregon, United States","CB (Berkman) Capital LLC is a venture capital limited liability company that invests in Internet, wireless.",Private Equity Firm,,8,,7,,4,,,,"143,416"
Eric Ferraro,https://www.crunchbase.com/person/eric-ferraro,,,"San Francisco, California, United States",Eric Ferraro - Principal @ Fathom Law,,,,,,,,,,,"143,484"
Francesco Saverio Canepa,https://www.crunchbase.com/person/francesco-saverio-canepa,,,"Rome, Lazio, Italy",I am a seasoned finance professional with over two decades of experience in mergers and acquisitions. My journey in finance has been uniquel...,,Early Stage Venture,,,,,,,,,"143,485"
Steve West,https://www.crunchbase.com/person/steve-west-5,,,"San Francisco, California, United States",Steve West - Managing Director @ Jefferies,,,,,,,,,,,"143,486"
Oliver Oster,https://www.crunchbase.com/person/oliver-oster,1,1,"Berlin, Berlin, Germany","As an admitted lawyer to the Berlin law bar with experience in restructuring, banking and corporate law, He started OptioPay with his childh...",Individual/Angel,,1,,,,1,,,,"143,419"
Oyster Lab,https://www.crunchbase.com/organization/oyster-lab,1,,"Zürich, Zurich, Switzerland",We're a cleantech incubator. We solve consumer problems and hope to make the world a greener place.,Incubator,Early Stage Venture,1,,,,,,,,"143,422"
Matt Gray,https://www.crunchbase.com/person/matt-gray-7d23,,,"Greater Chicago Area, United States, North America",Matt Gray is a vice president and strategy & analytics at Chicago Blackhawks.,Investment Partner,,,1,,,,,,,"143,424"
Ian Kung,https://www.crunchbase.com/person/ian-kung,1,,,Ian Kung - CEO & Co-founder @ Adonit,Individual/Angel,Seed,1,,,,,,,,"143,425"
Rachel Sheppard,https://www.crunchbase.com/person/rachel-sheppard-69b7,,,,Rachel Sheppard,Investment Partner,,,6,,,,,,,"143,426"
