Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Grandland Group,https://www.crunchbase.com/organization/grandland-group,1,,"Shenzhen, Guangdong, China","Grandland Group specializing in design and construction of architectural decoration, research and development of green building materials.",Venture Capital,Early Stage Venture,1,,,,,,,,"129,603"
Alex Keith,https://www.crunchbase.com/person/alex-keith,,,"Los Angeles, California, United States",Alex Keith - Partner @ The Supply System,Investment Partner,Seed,,2,,,,,,,"129,605"
Anthony Chen,https://www.crunchbase.com/person/anthony-chen-070d,1,,"Hong Kong, Asia",Anthony Chen is the Co-Founder of Stealth Startup.,Individual/Angel,,1,,,,,,,,"129,606"
Atlas Pacific Medical,https://www.crunchbase.com/person/atlas-pacific-medical-2169,,,"Singapore, Central Region, Singapore","Get fast and accurate results with Stdscreening.com.sg rapid HIV test. Take control of your sexual health and get tested today. Don't wait, ...",,,,,,,,,,,"129,611"
ZhongyuanTrust,https://www.crunchbase.com/organization/zhongyuantrust,1,1,"Zhengzhou, Henan, China",ZhongyuanTrust is a financial institution that offers asset management and financial advisor services to customers.,,,1,,,,1,,,,"129,615"
Lindsay M. Pettingill,https://www.crunchbase.com/person/lindsay-m-pettingill,1,,"Berkeley, California, United States",Lindsay M. Pettingill is the Co-Founder & CEO at Ask Iggy Inc. She attend to the Bowdoin College.,Individual/Angel,,1,,,,,,,,"129,618"
Jeff Zajkowski,https://www.crunchbase.com/person/jeff-zajkowski-7e77,1,,,Jeff Zajkowski,Individual/Angel,,1,,,,,,,,"129,630"
Alands Utvecklings,https://www.crunchbase.com/organization/alands-utvecklings,1,,"Mariehamn, Aland, Finland",A VC company backed by the government of Åland.,Venture Capital,,1,,1,,,,,,"129,631"
Nick Ferris,https://www.crunchbase.com/person/nick-ferris,,,"New York, New York, United States",Nick Ferris is the Director at Barker Proudlove. Attended Sheffield Hallam University.,,,,,,,,,,,"129,633"
Mike Kohlsdorf,https://www.crunchbase.com/person/mike-kohlsdorf,,,, Mike Kohlsdorf joined Francisco Partners as an Operating Partner in 2011 with responsibility for the development and deployment of operati...,,,,,,,,,,,"129,649"
Impar Invest,https://www.crunchbase.com/organization/impar-invest,1,1,"São Paulo, Sao Paulo, Brazil",Impar Invest operates as a family office offering financial opportunities.,Family Investment Office,Seed,1,,,,1,,,,"129,654"
Kevin Siskar,https://www.crunchbase.com/person/kevin-siskar,,,"New York, New York, United States",Kevin Siskar is the Founder & CEO of Finta. Formerly he was the Managing Director of the Founder Institute in New York where he helped over ...,,"Early Stage Venture, Seed",,,,,,,,,"129,600"
Rajinder Balaraman,https://www.crunchbase.com/person/rajinder-balaraman,,,"Mumbai, Maharashtra, India",Rajinder attended Loyola College where he graduated at the top of his class with a degree in economics and was awarded the ³best outgoing st...,Investment Partner,,,4,,,,,,,"129,658"
