Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
James Jukes,https://www.crunchbase.com/person/james-jukes,,,"Preston, Lancashire, United Kingdom",James Jukes,,,,,,,,,,,"266,400"
Eleanor Crossland,https://www.crunchbase.com/person/eleanor-crossland,,,"Healing, North East Lincolnshire, United Kingdom",Eleanor Crossland,,,,,,,,,,,"266,408"
Brian Abraham,https://www.crunchbase.com/person/brian-abraham,,,"Minneapolis, Minnesota, United States","Experienced Entrepreneur, Chief Executive Officer and Educator. Skilled in Business Process, Business Planning, Analytical Skills, Governmen...",,,,,,,,,,,"266,409"
Ulf Eggefors,https://www.crunchbase.com/person/ulf-eggefors-b430,,,,Ulf Eggefors is the Chief People Officer at Hoist Finance.,,,,,,,,,,,"266,417"
Balder Alofs,https://www.crunchbase.com/person/balder-alofs,,,,Balder Alofs,,,,,,,,,,,"266,405"
Elliot Sampson,https://www.crunchbase.com/person/elliot-sampson,,,"Birmingham, United Kingdom, Europe",Elliot Sampson,,,,,,,,,,,"266,418"
Manu George,https://www.crunchbase.com/person/manu-george,,,"Austin, Texas, United States",Manu George - Head Of Marketing @ Technogrips Technologies,,,,,,,,,,,"266,416"
Pacific GateWork,https://www.crunchbase.com/person/pacific-gatework,,,,"In 2003, I started Pacific Gate Works out of my garage with one of my best friends. Our story success was born out of a high value for teamw...",,Early Stage Venture,,,,,,,,,"266,424"
James Kewin,https://www.crunchbase.com/person/james-kewin,,,"Manchester, Manchester, United Kingdom",James Kewin,,,,,,,,,,,"266,401"
Elena Vitchak,https://www.crunchbase.com/person/elena-vitchak,,,,Elena was born in 1971 in Moscow. In 1992 she graduated with honours from the Rostov State University (Linguistics Department). In 200...,,,,,,,,,,,"266,410"
Charles Calkins,https://www.crunchbase.com/person/charles-calkins,,,,Charles Calkins - Founder @ IMAF Triad,,,,,,,,,,,"266,411"
Frank Bracco,https://www.crunchbase.com/person/frank-bracco,,,"Winter Springs, Florida, United States",Frank Bracco,,,,,,,,,,,"266,414"
Eliano Estevam,https://www.crunchbase.com/person/eliano-estevam,,,"Fortaleza, Mato Grosso do Sul, Brazil",Eliano Estevam,,,,,,,,,,,"266,400"
Uttam Raj,https://www.crunchbase.com/person/uttam-raj-ff6d,,,"India, Asia",Uttam Raj is the Chief Executive Officer at Rang Media Group.,,Non Equity Assistance,,,,,,,,,"266,422"
Carla Parente,https://www.crunchbase.com/person/carla-parente,,,,Carla Parente,Investment Partner,,,1,,,,,,,"266,423"
Deepali Satapara,https://www.crunchbase.com/person/deepali-satapara,,,"Mumbai, Maharashtra, India",Deepali Satapara,,Seed,,,,,,,,,"266,403"
Shinohara Yutaka,https://www.crunchbase.com/person/shinohara-yutaka,1,,,Shinohara Yutaka,Individual/Angel,,1,,,,,,,,"266,406"
Kendall Rose,https://www.crunchbase.com/person/kendall-rose,,,,"Kendall Rose is the Executive Business Partner | X, the moonshot factory at Google.",,,,,,,,,,,"266,428"
Elizabeth Duke,https://www.crunchbase.com/person/elizabeth-duke-912a,,,"New York, New York, United States","Elizabeth Duke serves as Director of Publishing at BARBRI, INC.",,,,,,,,,,,"266,402"
Vienna Florence,https://www.crunchbase.com/person/vienna-florence,,,,Vienna Florence,,,,,,,,,,,"266,404"
Manish Dalal,https://www.crunchbase.com/person/manish-dalal,1,,,Manish Dalal,Individual/Angel,,1,,,,,,,,"266,401"
Tomonori Yamagishi,https://www.crunchbase.com/person/tomonori-yamagishi,,,"Kyoto, Japan, Asia",Tomonori Yamagishi,Investment Partner,,,1,,,,,,,"266,419"
Emma Mapp,https://www.crunchbase.com/person/emma-mapp,,,"London, England, United Kingdom",Emma Mapp,,,,,,,,,,,"266,407"
Helen Andrews,https://www.crunchbase.com/person/helen-andrews,,,"Nottingham, United Kingdom, Europe",Helen Andrews,,,,,,,,,,,"266,436"
Naoya Usuha,https://www.crunchbase.com/person/naoya-usuha,1,,,Naoya Usuha,Individual/Angel,,1,,,,,,,,"266,449"
