Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Tomer Strikovsky,https://www.crunchbase.com/person/tomer-strikovsky,,,"London, England, United Kingdom",Tomer Strikovsky - Investment Manager @ ETF Partners,Investment Partner,,,3,,,,,,,"184,200"
Linda Vojtova,https://www.crunchbase.com/person/linda-vojtova,1,,"New York, New York, United States","Linda Vojtová is a Czech model. She was the winner of the world final of Elite Model Look in 2000, held in Geneva, Switzerland.",Individual/Angel,Venture,1,,,1,,,,,"184,201"
Josiah Mbachu,https://www.crunchbase.com/person/josiah-mbachu-056b,,,"Los Angeles, California, United States","Josiah Mbachu also known as Kingjoshmba is a Nigeria Born Entrepreneur, Based in Los Angeles USA, is the founder and CEO of Uidigitals, Spee...",,Seed,,,,,,,,,"184,202"
Raymond M. Wagner,https://www.crunchbase.com/person/raymond-m-wagner,,,,"Raymond M. Wagner joined Advantage Capital Partners in 2009. As a member of the firm’s investment group, he is responsible for providing due...",,,,,,,,,,,"184,203"
Parth Patel,https://www.crunchbase.com/person/parth-patel-f9c6,,,"Orlando, Florida, United States","Whether it’s building a business or learning, I have always been very keen and happy learning new stuff; it’s not always for me that I know ...",,"Early Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"184,205"
M&A Boutique,https://www.crunchbase.com/organization/m-a-boutique,1,,,M&A Boutique is an investment firm.,,,1,,,,,,,,"184,206"
Karan Johar,https://www.crunchbase.com/person/karan-johar-7152,2,0,,"Karan Kumar Johar is an Indian filmmaker and television personality,",Individual/Angel,,2,,,,0,,,,"184,207"
Muriel Prudent,https://www.crunchbase.com/person/muriel-prudent,,,,"Muriel Prudent joined 21 Centrale Partners in 2011. Prior to this, she worked as a Transaction Services analyst at PwC in Paris.  Muriel ...",Investment Partner,,,1,,,,,,,"184,208"
Ionut Valeriu Corniciuc,https://www.crunchbase.com/person/ionut-valeriu-corniciuc,,,"Romania, Europe","Ionut Valeriu Corniciuc is the founder, chair of the advisory board at Instore Power Provider.He attended Erasmus University Rotterdam.",Investment Partner,,,1,,,,,,,"184,210"
Costa Rican,https://www.crunchbase.com/person/costa-rican,0,,,Costa Rican is an individual investor.,,,0,,0,,,,,,"184,211"
Image Technology Investment,https://www.crunchbase.com/organization/image-technology-investment,,,"Hong Kong, Hong Kong Island, Hong Kong",Image Technology Investment is an investment management firm offering its services to individual and institutional investors.,,,,,,,,,,,"184,212"
Madoff Brokerage & Trading Technologies,https://www.crunchbase.com/organization/madoff-brokerage-trading-technologies,,,,Madoff Brokerage & Trading Technologies,,,,,,,,,,,"184,213"
Thomas Cigarran,https://www.crunchbase.com/person/thomas-g-cigarran,,,"Nashville, Tennessee, United States","Healthways Board Member since 1981 President, Healthways, 1981-2001; Healthways Chairman of the Board 1988-2011; Chief Executive Officer, H...",,Seed,,,,,,,,,"184,214"
Guotou Gao Keji Investment,https://www.crunchbase.com/organization/guotou-gao-keji-investment,1,,"Beijing, Beijing, China",Guotou Gao Keji Investment is engaged in investment in the industrialisation stage of high-tech projects.,Private Equity Firm,,1,,1,,,,,,"184,215"
Kunitake Saso,https://www.crunchbase.com/person/kunitake-saso,1,,"Tokyo, Japan, Asia",Kunitake Saso - CEO and Founder @ BIOTOPE,Individual/Angel,,1,,,,,,,,"184,217"
Michael Bublé,https://www.crunchbase.com/person/michael-bublé,1,,,Michael Bublé,Individual/Angel,,1,,,,,,,,"184,216"
Xinjiang Guoli Minsheng Equity Investment,https://www.crunchbase.com/organization/xinjiang-guoli-minsheng-equity-investment,1,,,Xinjiang Guoli Minsheng Equity Investment,,,1,,,,,,,,"184,218"
De Nes Partners,https://www.crunchbase.com/organization/de-nes-partners,,,"Atlanta, Georgia, United States",De Nes Partners is a mergers and acquisitions advisory firm representing and advising private companies with revenue range $15-250 million.,Investment Bank,,,,,,,,,,"184,219"
Will Roush,https://www.crunchbase.com/person/will-roush-c218,1,,,Will Roush,Individual/Angel,,1,,,,,,,,"184,220"
Mika Heikinheimo,https://www.crunchbase.com/person/mika-heikinheimo,,,"Tampere, Western Finland, Finland",Mika Heikinheimo is the Founder of Digital Boost 360. He is a former Founder & CEO at BeiZ. He attended Tampere University.,Investment Partner,,,1,,,,,,,"184,221"
John Rothe,https://www.crunchbase.com/person/john-rothe,,,"Rehoboth Beach, Delaware, United States",John Rothe is the Founder and Chief Investment Officer of Riverbend Investment Management. He is a Chartered Market Technician (CMT) Prior ...,,Private Equity,,,,,,,,,"184,222"
Divyansh Sachdeva,https://www.crunchbase.com/person/divyansh-sachdeva-24ef,,,"Gurgaon, Haryana, India",Divyansh Sachdeva is the CEO  of Uprise. Divyansh attended Dronacharya Government College - India.,,,,,,,,,,,"184,223"
Shenzhenshi Qianhai Xinyi Yide Jijin Guanli Youxian Gongsi,https://www.crunchbase.com/organization/shenzhenshi-qianhai-xinyi-yide-jijin-guanli-youxian-gongsi,1,1,"Guangdong, Jilin, China",Shenzhenshi Qianhai Xinyi Yide Jijin Guanli Youxian Gongsi is an investment firm.,,,1,,,,1,,,,"184,224"
Jiangguo Investment,https://www.crunchbase.com/organization/jiangguo-investment,2,,"Shanghai, Shanghai, China",Jiangguo Investment is an investment firm.,,,1,,,,,,,,"184,225"
Neena Gupta,https://www.crunchbase.com/person/neena-gupta,,,"Gurgaon, Haryana, India","Neena Gupta is the Executive Director - Strategy and M&A at InterGlobe Enterprises Limited. Neena Gupta attended FORE School of Management, ...",Investment Partner,,,1,,,,,,,"184,226"
Fred Callori,https://www.crunchbase.com/person/fred-callori,,,"Boston, Massachusetts, United States","Fred Callori is a Partner, PXV Fund.",Investment Partner,,,6,,,,,,,"184,227"
Andy Brown,https://www.crunchbase.com/person/andy-brown-4,,,," Andy Brown manages the Investor Relations program for Francisco Partners. Prior to joining Francisco Partners in 2012, Andy spent 14 ye...",,,,,,,,,,,"184,229"
