Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Giuseppe Stigliano,https://www.crunchbase.com/person/giuseppe-stigliano,2,,"Milan, Lombardia, Italy",Giuseppe Stigliano is a Global CEO at Spring Studios. He attended London Business School.,Individual/Angel,,2,,,,,,,,"22,261"
The Whittemore Collection,https://www.crunchbase.com/organization/the-whittemore-collection,11,,"Port Chester, New York, United States","The Whittemore Collection specializes in seed-, early-stage venture, private equity, debt financing, and secondary market investments.",Family Investment Office,"Debt, Early Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed",8,,1,4,,,,,"22,203"
Sherpa Capital Entidad Gestora,https://www.crunchbase.com/organization/sherpa-capital-entidad-gestora,4,2,"Madrid, Madrid, Spain",Sherpa Capital Entidad Gestora is the venture capital fund.,"Private Equity Firm, Venture Capital",,4,,2,,2,,,,"22,210"
Inveo Ventures,https://www.crunchbase.com/organization/inveo-ventures,4,,"Maltepe, Istanbul, Turkey",Inveo Ventures operates as a venture capital firm.,Venture Capital,Early Stage Venture,4,,1,,,,,,"22,215"
Acasia Ventures,https://www.crunchbase.com/organization/the-cairo-angels-syndicate-fund,13,,"Cairo, Al Qahirah, Egypt",A purpose-driven investment firm that's dedicated to supporting tech founders in the region and helping them achieve their goals.,Venture Capital,"Early Stage Venture, Seed",12,,3,,,,,,"22,216"
Trustpay,https://www.crunchbase.com/organization/trustpay-2,1,,"Bratislava, Bratislava, Slovakia (Slovak Republic)",TrustPay is licensed payment institution which specializes on effective solutions for payments.,,,1,,,1,,,,,"22,222"
Doss Cunningham,https://www.crunchbase.com/person/doss-cunningham,1,,"Bryan, Texas, United States","Doss Cunningham is an entrepreneur, senior executive, and investor with more than 10 years of executive management experience in consumer pr...","Investment Partner, Individual/Angel","Early Stage Venture, Seed, Venture",1,4,,,,,,,"22,230"
11MeridianWest,https://www.crunchbase.com/organization/11meridianwest,1,,"Tampa, Florida, United States","11Meridian is a venture studio focused on fostering entrepreneurial solutions at the intersection of data, AI, and technology.",Venture Capital,,1,,1,,,,,,"22,233"
Kempen & Co,https://www.crunchbase.com/organization/kempen-co,2,1,"Amsterdam, Noord-Holland, The Netherlands","Kempen & Co is a Dutch merchant bank providing financial services in asset management, securities broking and corporate finance.",,,2,,,,1,,,,"22,237"
Warner Media,https://www.crunchbase.com/organization/time-warner-investments,94,40,"New York, New York, United States",Warner Media is an investor of an early to midstage companies that can generate strategic value for the Time Warner's businesses.,"Corporate Venture Capital, Venture Capital","Early Stage Venture, Late Stage Venture",62,,22,13,40,,,,"22,241"
Nord Holding,https://www.crunchbase.com/organization/nord-holding,15,5,"Hanover, Niedersachsen, Germany",Nord Holding is a private equity firim.,Private Equity Firm,,15,,11,,5,,,,"22,201"
Purple Communications,https://www.crunchbase.com/organization/purple-communications,1,,"Rocklin, California, United States",Purple Communications provides communication services for people who are deaf or find it difficult to hear in the U.S.,,,1,,,,,,,,"22,202"
Asian Infrastructure Investment Bank,https://www.crunchbase.com/organization/asian-infrastructure-investment-bank,7,2,"Beijing, Beijing, China",AIIB is a multilateral development bank that aims to support the building of infrastructure.,Investment Bank,,7,,3,,2,,,,"22,243"
Bellco Capital,https://www.crunchbase.com/organization/bellco-capital,14,6,"Los Angeles, California, United States","Bellco Capital is a private equity firm based in Los Angeles, California.",Private Equity Firm,Private Equity,13,,,3,6,,,,"22,203"
Rene Reinsberg,https://www.crunchbase.com/person/rene-reinsberg,21,3,"San Francisco, California, United States",Rene Reinsberg is the Co-Founder and President of Celo.,"Investment Partner, Individual/Angel",Seed,21,1,,3,3,,,,"22,204"
Kuramo Capital,https://www.crunchbase.com/organization/kuramo-capital,17,2,"New York, New York, United States",Kuramo Capital is a company that provides emerging and frontier market investments services.,Venture Capital,Early Stage Venture,15,,6,,2,,,,"22,205"
