Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Cal-X Stars Business Accelerator,https://www.crunchbase.com/organization/cal-x-stars-business-accelerator,,,"Los Angeles, California, United States",Cal-X Stars Business Accelerator is a business accelerator focused on cardiovascular life science and social good impact innovations.,Accelerator,,,,,,,,,,"99,601"
Honghu Zhiyuan Investment,https://www.crunchbase.com/organization/honghu-zhiyuan-investment,2,,"Beijing, Beijing, China",Honghu Zhiyuan Investment is a private equity investment management agency.,Private Equity Firm,,2,,1,,,,,,"99,603"
Yazhouwan Venture Capital,https://www.crunchbase.com/organization/yazhouwan-venture-capital,1,,"Sanya, Hainan, China",Yazhouwan Venture Capital is an Investment firm.,Venture Capital,,1,,,,,,,,"99,616"
Irontek,https://www.crunchbase.com/organization/irontek,1,,"Beloit, Wisconsin, United States",Irontek is a tech hub and co-working space in Beloit.,Co-Working Space,,1,,1,,,,,,"99,617"
Ari Gendason,https://www.crunchbase.com/person/ari-gendason,,,"New York, New York, United States",Ari Gendason is the Chief Investment Officer at Continental Grain Company.,Investment Partner,,,1,,,,,,,"99,618"
Taimoor Labib,https://www.crunchbase.com/person/taimoor-labib,,,"United Arab Emirates, Asia","Taimoor Labib is the Founding Partner, Head of MENA & Chairman of Africa at Affirma Capital.",Investment Partner,,,1,,,,,,,"99,620"
The Oil & Gas Technology Centre,https://www.crunchbase.com/organization/the-oil-gas-technology-centre,3,,"Aberdeen, Aberdeen City, United Kingdom","Our goal is to help maximise economic recovery from the UK continental shelf, anchor the supply chain in the North-East of Scotland.","Accelerator, Government Office",,3,,1,,,On-Site,,16,"99,628"
Andrea Kranzer,https://www.crunchbase.com/person/andrea-kranzer,1,,"Mannheim, Baden-Wurttemberg, Germany","Andrea Kranzer is an angel investor based in Mannheim, Germany. She invests in IT and healthcare Startups mainly in the seed and early-stage...",Individual/Angel,,1,,,,,,,,"99,629"
John A. Josey,https://www.crunchbase.com/person/john-a-josey,,,"Dallas, Texas, United States","John A. Josey is the Acting Chief Executive Officer at Atavistik Bio, Inc. He attended Colorado State University.",Investment Partner,,,2,,,,,,,"99,630"
Xinjiang Communications Construction Group,https://www.crunchbase.com/organization/xinjiang-communications-construction-group,1,,"Wulumuqi, Xinjiang, China",Xinjiang Communications Construction Group manufactures transportation infrastructure building materials.,,,1,,,,,,,,"99,635"
Sam Darwish,https://www.crunchbase.com/person/Sam-darwish,,,"United States, North America","Sam Darwish has over 25 years’ experience in the telecommunications industry and co-founded IHS Towers in 2001. Under Sam’s leadership, IHS ...",Investment Partner,,,1,,,,,,,"99,638"
Brian Gavin,https://www.crunchbase.com/person/brian-gavin,,,"New York, New York, United States","Member, Board of Directors at New York City Investment Fund.",,,,,,,,,,,"99,651"
WASEDA University Ventures,https://www.crunchbase.com/organization/waseda-university-ventures,2,,"Tokyo, Tokyo, Japan",WASEDA University Ventures goal of developing businesses and industries through the application of academic knowledge.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture",1,,1,,,,,,"99,652"
Joe Giordano,https://www.crunchbase.com/person/joe-giordano,1,,"Hood River, Oregon, United States","Joe Giordano founded PayScale in 2000, with twenty years of experience in designing technology and managing its development. Prior to establ...",Individual/Angel,,1,,,,,,,,"99,655"
Financial Partners Fund,https://www.crunchbase.com/organization/financial-partners-fund,1,1,"New York, New York, United States",Financial Partners Fund is a proprietary investment fund that seeks to provide special situations capital to financial services business.,Venture Capital,Late Stage Venture,1,,1,,1,,,,"99,659"
Sangrok Oh,https://www.crunchbase.com/person/sangrok-oh,,,"Seoul, Seoul-t'ukpyolsi, South Korea",Sangrok Oh - Chief Executive Officer @ Hyperithm,Investment Partner,,,1,,,,,,,"99,662"
Guillaume d'Audiffret,https://www.crunchbase.com/person/guillaume-d-audiffret,,,"Paris, Ile-de-France, France",Guillaume d'Audiffret is the Cofounder at Seyna.,Investment Partner,,,2,,,,,,,"99,667"
Ajay Mahipal,https://www.crunchbase.com/person/ajay-mahipal,,,"New Delhi, Delhi, India",Ajay Mahipal currently works as the Director for HealthQuad.,Investment Partner,,,3,,,,,,,"99,669"
Ted Driscoll,https://www.crunchbase.com/person/ted-driscoll,,,"San Francisco, California, United States",Ted Driscoll is a Technology Partner at Claremont Creek Ventures.  He is also an active angel investor in the Life Science Angels and a foun...,Investment Partner,,,9,,,,,,,"99,670"
Pawel Schapiro,https://www.crunchbase.com/person/pawel-schapiro,,,"Frankfurt, Hessen, Germany","Pawel Schapiro is a Partner at TA Ventures, based in Frankfurt a.M., mainly responsible for the DACH region. Pawel has worked in VC, Busines...",Investment Partner,"Early Stage Venture, Seed",,8,,,,,,,"99,671"
