Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jeff Boeh,https://www.crunchbase.com/person/jeff-boeh,,,"Spartanburg, South Carolina, United States",Jeff Boeh is the Managing Director at gener8tor.,Investment Partner,,,2,,,,,,,"154,806"
Bluewater Capital,https://www.crunchbase.com/organization/bluewater-capital-a611,,,,Bluewater Capital is a C-Corporation investing in Marine businesses & properties.,Private Equity Firm,,,,,,,,,,"154,807"
Jeffrey Anderson,https://www.crunchbase.com/person/jeffrey-anderson-2,,,"Seattle, Washington, United States",Jeffrey Anderson is the CEO of NCSOFT West.He attended The University of Chicago.,,"Early Stage Venture, Seed",,,,,,,,,"154,813"
Thibaud Carrai,https://www.crunchbase.com/person/thibaud-carrai,3,,"France, Europe","Founder of Steer, first platform that offers an access to top-of-the-range cars with a monthly subscription. Passionated by racing Cars 8 ...",Individual/Angel,,1,,,,,,,,"154,814"
Rodrigue Leroy,https://www.crunchbase.com/person/rodrigue-leroy-2139,,,"Paris, Ile-de-France, France",Rodrigue Leroy is a Principal at MAIF AVENIR. He attended NEOMA Business School.,Investment Partner,Early Stage Venture,,1,,,,,,,"154,817"
S.G. Koenig Trust,https://www.crunchbase.com/organization/s-g-koenig-trust,1,,,S.G. Koenig Trust is a trust investment company.,,,1,,1,,,,,,"154,820"
SCM Specialty Finance Opportunities Fund,https://www.crunchbase.com/organization/scm-specialty-finance-opportunities-fund,1,,"Greenwich, Connecticut, United States",SCM Specialty Finance Opportunities Fund,,,1,,,,,,,,"154,827"
ChehalemVIA,https://www.crunchbase.com/organization/chehalemvia,,,"Newberg, Oregon, United States","ChehalemVIA is a non-profit, community-supported, tech business accelerator sponsored by the Chehalem Valley Chamber of Commerce.",Accelerator,,,,,,,,,,"154,828"
Tammie Arnold,https://www.crunchbase.com/person/tammie-arnold,,,"New York, New York, United States","Tammie joined Generation in 2014 and is Head of the Client Team of Generation Investment Management. Previously, Tammie worked at PIMCO, whe...",,,,,,,,,,,"154,840"
Freda Lewis-Hall,https://www.crunchbase.com/person/freda-c-lewis-hall,,,"New York, New York, United States",Freda Lewis-Hall,,,,,,,,,,,"154,842"
Nanjing Tutu Investment,https://www.crunchbase.com/organization/nanjing-tutu-investment,3,,"Nanjing, Jiangsu, China","Nanjing Tutu Investment is an investment management, equity investment and business management consulting firm.",Venture Capital,,3,,1,,,,,,"154,845"
