Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Upasna Koul,https://www.crunchbase.com/person/upasna-koul,1,,,Upasna Koul is an Individual investor.,Individual/Angel,,1,,,,,,,,"190,801"
Rutger Arnhult,https://www.crunchbase.com/person/rutger-arnhult-29b4,1,,"Sweden, Europe",Rutger Arnhult is a chairman of the board of M2 Assets Management.,"Investment Partner, Individual/Angel",,1,2,,,,,,,"190,802"
Philippe Nore,https://www.crunchbase.com/person/philippe-nore,1,,"Palo Alto, California, United States",Philippe Nore is the Vice President for MRD Pharma at Adaptive Biotechnologies. He attended The Wharton School.,Individual/Angel,Seed,1,,,,,,,,"190,807"
Faisal Waiswa,https://www.crunchbase.com/person/faisal-waiswa,,,"Kampala, Kampala, Uganda","Faisal Waiswa is a born & currently lives in Uganda.  Raised in Jinja and Kampala, he received the B.Sc. degree (Biomedical Engineering) fro...",,Early Stage Venture,,,,,,,,,"190,811"
Wayne Palmer,https://www.crunchbase.com/person/wayne-palmer,,,"Southampton, United Kingdom, Europe",Wayne Palmer is the Owner at Key Yachting Ltd. Wayne Palmer attended Solent University.,,,,,,,,,,,"190,812"
Max Weiland,https://www.crunchbase.com/person/max-weiland,,,"Zürich, Zurich, Switzerland",Advised consulting firms on growth in the area of online marketing in the past and founded his own online marketing consulting firm eviom Gm...,,,,,,,,,,,"190,813"
Bogdan Ciungara,https://www.crunchbase.com/person/bogdan-ciungara,,,,Bogdan Ciungara - Investor @ Risky Business Ventures,,,,,,,,,,,"190,814"
David Arnold,https://www.crunchbase.com/person/david-arnold-2,1,,"Omaha, Nebraska, United States",David Arnold is the chief strategy officer of Buildertrend. He earned his bachelor's degree at Nebraska Wesleyan University.,Individual/Angel,Seed,1,,,,,,,,"190,815"
Andrew Russell,https://www.crunchbase.com/person/andrew-russell-af6c,1,,"London, England, United Kingdom",Andrew Russell,Individual/Angel,,1,,,,,,,,"190,818"
Gonzalo Lissarrague,https://www.crunchbase.com/person/gonzalo-lissarrague,,,"Buenos Aires, Argentina, South America","Gonzalo joined the company in 1991 as a trainee at La Ley, a legal content company in Argentina, and held a number of positions in editorial...",,,,,,,,,,,"190,819"
