Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Harshjit Sethi,https://www.crunchbase.com/person/harshjit-sethi,,,"Mumbai, Maharashtra, India",Harshjit Sethi is a Managing Director at Sequoia Capital.,Investment Partner,,,24,,,,,,,"51,600"
Startup Equity Partners,https://www.crunchbase.com/organization/startup-equity-partners,14,2,"Gurgaon, Haryana, India","STEP never invests just money. They invest their mind, heart and soul in every business.",Venture Capital,,14,,12,2,2,,,,"51,601"
Open Access Ventures,https://www.crunchbase.com/organization/open-access-ventures,3,,,"Through an infusion of Capital, Talent and Advisory Resources, Open Access brings a Private Equity Approach to Seed Stage Entrepreneurs.","Family Investment Office, Private Equity Firm, Venture Capital","Initial Coin Offering, Seed",3,,3,,,,,,"51,602"
"Choate, Hall & Stewart",https://www.crunchbase.com/organization/choate-hall-stewart,1,,"Boston, Massachusetts, United States",Choate is in some ways similar to most highly successful law firms.,,,1,,,,,,,,"51,604"
imbewu Capital Partners,https://www.crunchbase.com/organization/imbewu-capital-partners,8,2,"Durban, NA - South Africa, South Africa",Imbewu Capital Partners (Pty) Ltd (“Imbewu”) is a black-owned and controlled private equity and investment holding company.,Private Equity Firm,Private Equity,8,,7,,2,,,,"51,605"
Pulse Ventures,https://www.crunchbase.com/organization/pulse-ventures,1,,,Pulse Ventures is an investment firm.,,,1,,,,,,,,"51,614"
Outroll,https://www.crunchbase.com/organization/outroll,2,,"Melbourne, Victoria, Australia",Corporate Venture Builder helping leading corporations spin-out new digital ventures.,"Corporate Venture Capital, Private Equity Firm, Venture Capital","Early Stage Venture, Seed",2,,2,,,,,,"51,617"
North Coast Technology Investors,https://www.crunchbase.com/organization/north-coast-technology-investors,20,4,"Ann Arbor, Michigan, United States",North Coast's capitalization allows them to see a promising venture through all stages of their private funding needs.,"Micro VC, Venture Capital","Early Stage Venture, Seed",14,,5,,4,,,,"51,622"
New Vision Capital,https://www.crunchbase.com/organization/new-vision-capital,3,,"Shanghai, Shanghai, China",New Vision Capital is a qualified fund manager.,Venture Capital,,3,,1,,,,,,"51,624"
Todd Mackey,https://www.crunchbase.com/person/todd-mackey,5,,"Hermosa Beach, California, United States","Todd is a successful entrepreneur and seasoned business executive with a wide range of experience, including manufacturing to SaaS, industri...",Individual/Angel,"Convertible Note, Early Stage Venture, Seed",5,,2,1,,,,,"51,627"
JMK Investments,https://www.crunchbase.com/organization/jmk-investments,1,,"Santa Clara, California, United States",JMK Investments is an advisory firm that provides real estate brokerage and property management services.,,,1,,,,,,,,"51,628"
Peter Lehrman,https://www.crunchbase.com/person/peter-lehrman,7,3,"New York, New York, United States","Peter is CEO of Axial, responsible for driving the company’s vision to be the trusted platform where private companies connect with capital....",Individual/Angel,Seed,7,,,4,3,,,,"51,631"
Kailash Raghuwanshi,https://www.crunchbase.com/person/kailash-raghuwanshi,,,"Dki Jakarta, Jakarta Raya, Indonesia","Kailash Raghuwanshi is an international business strategist, market entry expert, and author of global repute. Anchored by his Indian roots ...",,,,,,,,,,,"51,641"
Jon Dishotsky,https://www.crunchbase.com/person/jon-dishotsky,8,1,"San Francisco, California, United States",Jon Dishotsky - Venture Partner @ Giant Ventures,"Investment Partner, Individual/Angel","Early Stage Venture, Seed",8,1,,3,1,,,,"51,643"
Dean Drako,https://www.crunchbase.com/person/dean-drako,5,1,"San Francisco, California, United States","Dean Drako is the Drako Motors logo Founder, President, and CEO at Drako Motors. Dean Drako attended the University of California, Berkeley.",Individual/Angel,Seed,4,,,1,1,,,,"51,601"
Hilton Tam,https://www.crunchbase.com/person/hilton-tam,2,,"Hong Kong, Hong Kong Island, Hong Kong",Hilton Tam - CEO and Founder @ Bright Success Capital,Individual/Angel,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",1,,,,,,,,"51,602"
Anil Dharni,https://www.crunchbase.com/person/anil-dharni,7,4,"San Francisco, California, United States",Anil Dharni  is the Co-Founder and CEO of Sense. Attended at MIT Sloan School of Management.,Individual/Angel,Seed,7,,1,,4,,,,"51,603"
