Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Elliot Dear Attorney,https://www.crunchbase.com/person/elliot-dear-attorney-87ee,,,,"Elliot Dear Attorney is a respected and high educated lawful advocate in Monsey, New York. He is best in his legitimate work. Elliot Dear At...",,,,,,,,,,,"260,400"
Caro Silbernagl,https://www.crunchbase.com/person/caro-silbernagl,,,"Berlin, Berlin, Germany",Caro Silbernagl,,,,,,,,,,,"260,408"
Kaitlyn Chloe,https://www.crunchbase.com/person/kaitlyn-chloe,,,"Andheri, Maharashtra, India","I am Kaitlyn an Model based in Mumbai, recently I completed my fashion designing from University of Mumbai. Basically, I am from Pune. I'm s...",,,,,,,,,,,"260,411"
Matti Kallio,https://www.crunchbase.com/person/matti-kallio,2,,,Matti Kallio,Individual/Angel,Seed,1,,,,,,,,"260,416"
Kristen Lee,https://www.crunchbase.com/person/kristen-lee,,,"Chicago, Illinois, United States",Kristen Lee - Partner @ NewSpring,Investment Partner,,,1,,,,,,,"260,417"
Sash Nortier,https://www.crunchbase.com/person/sash-nortier,,,,Sash Nortier,,,,,,,,,,,"260,415"
Ian Boardman,https://www.crunchbase.com/person/ian-boardman-0444,,,"London, England, United Kingdom",Ian Boardman,,,,,,,,,,,"260,403"
MFV News,https://www.crunchbase.com/person/mfv-news,,,"Las Vegas, Nevada, United States","Long-form investigative journalism that holds power to account | mfvnews.com in Las Vegas, Clark County, Nevada.",,,,,,,,,,,"260,412"
Andrew Clark,https://www.crunchbase.com/person/andrew-clark-52c3,,,"San Francisco, California, United States","Andrew (Drew) Clark is founder and Managing Partner of Serpentine Venture Advisors, a new concept in helping startups gain traction through ...",,Seed,,,,,,,,,"260,404"
Marcell Martini,https://www.crunchbase.com/person/marcell-martini,,,"Manaus, Amazonas, Brazil",Marcell Martini,,,,,,,,,,,"260,410"
