Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gary van Broekhoven,https://www.crunchbase.com/person/gary-van-broekhoven,,,"Barcelona, Catalonia, Spain",Gary van Broekhoven - ceo @ Health Mavericks,,,,,,,,,,,"249,005"
Aarti Pandey,https://www.crunchbase.com/person/aarti-pandey-04ed,,,"Delhi, Delhi, India",Aarti Pandey,,,,,,,,,,,"249,006"
Joakim Rosengren,https://www.crunchbase.com/person/joakim-rosengren,,,"Södertälje, Vasternorrlands Lan, Sweden",Joakim Rosengren,,,,,,,,,,,"249,003"
Michael Kesper,https://www.crunchbase.com/person/michael-kesper,,,,Mr. Michael Kesper is the Fonds Manager at Technologie-Beteiligungs-Gesellschaft mbH. He is also a Member of Investors Committee at Heidelbe...,,,,,,,,,,,"249,004"
Carlos Zamorano,https://www.crunchbase.com/person/carlos-zamorano,,,"Toronto, Ontario, Canada","Experienced marketer with over 15 yrs of experience in both agency and client sides with brands like Nokia, Rogers, Fisher-Price, HBO and mo...",,,,,,,,,,,"249,012"
Baudouin van Male,https://www.crunchbase.com/person/baudouin-van-male,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Baudouin van Male,,"Early Stage Venture, Seed",,,,,,,,,"249,011"
Ed Feighan,https://www.crunchbase.com/person/ed-feighan,1,,,Ed Feighan,Individual/Angel,,1,,,,,,,,"249,015"
Joe LeCompte,https://www.crunchbase.com/person/joe-lecompte-e5d9,,,,"Joe has more than 20 years of experience in sales, marketing, and technical management positions. As a principal of PMG for over 15 years, J...",,,,,,,,,,,"249,007"
Sandeep Sinha,https://www.crunchbase.com/person/sandeep-sinha-639a,,,"Delhi, India, Asia",Sandeep Sinha,,Seed,,,,,,,,,"249,010"
Liao Jing,https://www.crunchbase.com/person/liao-jing,1,,,Liao Jing,Individual/Angel,,1,,,,,,,,"249,001"
Geraint Davies,https://www.crunchbase.com/person/geraint-davies,,,"Solihull, Solihull, United Kingdom",Geraint Davies,,,,,,,,,,,"249,014"
Scott Kern,https://www.crunchbase.com/person/scott-kern,,,"Avon, Indiana, United States",Scott Kern,,,,,,,,,,,"249,002"
Karisma Kawol,https://www.crunchbase.com/person/karisma-kawol,,,"London, England, United Kingdom",Karisma Kawol,,,,,,,,,,,"249,008"
Brett Ramsey,https://www.crunchbase.com/person/brett-ramsey-211f,,,,Brett Ramsey,,,,,,,,,,,"249,016"
Wu Wenchao,https://www.crunchbase.com/person/wu-wenchao,,,,Wu Wenchao,Investment Partner,,,2,,,,,,,"249,017"
Nikola Simic,https://www.crunchbase.com/person/nikola-simic-e30b,,,"New York, New York, United States",Nikola Simic is a Managing Director in the Infrastructure Credit team within Carlyle’s Global Credit platform and an alumni of Lander Univer...,Investment Partner,,,1,,,,,,,"249,018"
Sahil Kanthaliya,https://www.crunchbase.com/person/sahil-kanthaliya,,,,Sahil Kanthaliya,,,,,,,,,,,"249,019"
Vandré H. Sales,https://www.crunchbase.com/person/vandré-h-sales,,,"Goiânia, Goias, Brazil",Vandré H. Sales,,,,,,,,,,,"249,020"
Andrew Karetsky,https://www.crunchbase.com/person/andrew-karetsky,,,"Greenwich, Connecticut, United States",Andrew Karetsky is the President of Skyview Ventures.,Investment Partner,,,1,,,,,,,"249,023"
Deepak Pandey,https://www.crunchbase.com/person/deepak-pandey-90da,,,"Bengaluru, Karnataka, India",Deepak Pandey,,,,,,,,,,,"249,024"
Douglas Azar,https://www.crunchbase.com/person/douglas-azar,,,"Zurich, Switzerland, Europe",Douglas Azar,,,,,,,,,,,"249,039"
On Lee,https://www.crunchbase.com/person/on-lee-94c1,,,,"On Lee is the CEO & CTO of GDP Labs and CTO of GDP Venture. He has over 30 years of experience in internet, mobile, AI, Blockchain, Semantic...",,,,,,,,,,,"249,029"
Rocio Amado Torres,https://www.crunchbase.com/person/rocio-amado-torres,,,,Founder and CEO of Grupo Madro,,,,,,,,,,,"249,030"
Shayne Skaff,https://www.crunchbase.com/person/shayne-skaff-1899,,,,Shayne Skaff,Investment Partner,,,1,,,,,,,"249,031"
Anurag Shukla,https://www.crunchbase.com/person/anurag-shukla-b3bf,,,,Anurag Shukla,,,,,,,,,,,"249,021"
Robert Morley,https://www.crunchbase.com/person/robert-morley,,,,Robert Morley,,,,,,,,,,,"249,034"
Jermaine Nettles,https://www.crunchbase.com/person/jermaine-nettles-6569,,,"Madison, Alabama, United States","Investigator Jermaine Nettles completed his APOST Certification from Jacksonville State in 2002. Furthermore, he holds his Active Shooter Ce...",,,,,,,,,,,"249,033"
Emmanuel Urquieta Ordonez,https://www.crunchbase.com/person/emmanuel-urquieta-ordonez,,,"Sugar Land, Texas, United States",Emmanuel Urquieta Ordonez,Investment Partner,,,1,,,,,,,"249,000"
Alex Jackson,https://www.crunchbase.com/person/alex-jackson-51d8,,,"London, England, United Kingdom",Alex Jackson,,,,,,,,,,,"249,036"
Thomas Davis,https://www.crunchbase.com/person/thomas-davis-2,,,"Buffalo, New York, United States",Mr. Thomas Davis serves as the Managing Director and Portfolio Manager at Jennison Associates.  He joined Jennison Associates in April 2011...,,,,,,,,,,,"249,035"
Coupons Journal,https://www.crunchbase.com/person/coupons-journal,,,"New York, New York, United States",Coupons Journal is an online site that attempts to works with individuals to contribute less and advantage more.  We bring more freedoms and...,,,,,,,,,,,"249,022"
Thomas McCobb,https://www.crunchbase.com/person/thomas-mccobb,,,"Philadelphia, Pennsylvania, United States",Thomas McCobb,,,,,,,,,,,"249,037"
Adam Weber,https://www.crunchbase.com/person/adam-weber,1,,,Adam Weber,Individual/Angel,Seed,1,,,,,,,,"249,027"
David Kirby,https://www.crunchbase.com/person/david-kirby-9bae,1,,,David Kirby,Individual/Angel,Early Stage Venture,1,,,,,,,,"249,010"
Sophie Coulon-Renouvel,https://www.crunchbase.com/person/sophie-coulon-renouvel,,,,"Sophie Coulon-Renouvel is the Director of External Growth, Strategic and Digital Partnerships at Crédit Mutuel Arkéa.",Investment Partner,,,1,,,,,,,"249,025"
Prithviraj Kothari,https://www.crunchbase.com/person/prithviraj-kothari,,,,Prithviraj Kothari,Investment Partner,,,1,,,,,,,"249,011"
Kuhle Mnisi,https://www.crunchbase.com/person/kuhle-mnisi,,,"Cape Town, NA - South Africa, South Africa",Kuhle Mnisi,Investment Partner,,,1,,,,,,,"249,026"
Mike Marsh,https://www.crunchbase.com/person/mike-marsh-390b,,,"New York, New York, United States","Hello, This is Mike Marsh. I am a professional photographer, videographer and editor.",,Secondary Market,,,,,,,,,"249,040"
isuru Udayanga,https://www.crunchbase.com/person/isuru-udayanga,,,,isuru Udayanga,,Seed,,,,,,,,,"249,021"
Ramon Batista,https://www.crunchbase.com/person/ramon-batista-5be8,,,"Miami, Florida, United States",Ramon Batista,,,,,,,,,,,"249,041"
Jan Willem Zwang,https://www.crunchbase.com/person/jan-willem-zwang,,,"Woudenberg, Utrecht, The Netherlands",Jan Willem Zwang is the Informal investor at Quodari. He attended INSEAD.,,,,,,,,,,,"249,007"
Xiao Zhenyu,https://www.crunchbase.com/person/xiao-zhenyu,,,,Xiao Zhenyu is the Chairman of Tongde Capital.,Investment Partner,,,2,,,,,,,"249,027"
Stuart McClure,https://www.crunchbase.com/person/stuart-mcclure-db72,1,,,Stuart McClure,Individual/Angel,,1,,,,,,,,"249,032"
Laurens Verbeek,https://www.crunchbase.com/person/laurens-verbeek,,,"The Hague, Zuid-Holland, The Netherlands",Laurens Verbeek has been active in the field of archive and information management since 1991. The first steps in the field were taken as a ...,,,,,,,,,,,"249,047"
Mark H. Duesenberg,https://www.crunchbase.com/person/mark-h-duesenberg,,,"Rocky River, Ohio, United States",Mark H. Duesenberg - Investor Member @ Ariadne Capital Limited,,,,,,,,,,,"249,034"
Sreenivas Beku,https://www.crunchbase.com/person/sreenivas-beku,1,,,Sreenivas Beku,Individual/Angel,Private Equity,1,,,,,,,,"249,043"
Kerry Spear,https://www.crunchbase.com/person/kerry-spear,,,"Greater Boston Area, United States, North America",Kerry Speari is the co-founder and Chief Science Officer of Blue Oak Pharmaceuticals. Kerry Spear attended the University of Wisconsin-Madis...,,,,,,,,,,,"249,053"
Vitor Asseituno,https://www.crunchbase.com/person/vitor-asseituno-06ce,1,,,Vitor Asseituno,Individual/Angel,,1,,,,,,,,"249,048"
Varun Gulati,https://www.crunchbase.com/person/varun-gulati-a080,,,"Mumbai, Maharashtra, India",Varun Gulati,,,,,,,,,,,"249,048"
Alan Hubbard,https://www.crunchbase.com/person/alan-hubbard-cb5d,1,,,"Angel Investor, TVL help moonbag2020@gmail.com",Individual/Angel,Seed,1,,,,,,,,"249,049"
Khalid Mehmood,https://www.crunchbase.com/person/umer-khalid,,,"Rawalpindi, Punjab, Pakistan",Entrepreneur,,Early Stage Venture,,,,,,,,,"249,051"
Katayama Shin,https://www.crunchbase.com/person/katayama-shin,,,"Tokyo, Tokyo, Japan",Katayama Shin,,,,,,,,,,,"249,045"
Jenny 8 Lee,https://www.crunchbase.com/person/jenny-8-lee,2,,,Jenny 8 Lee,Individual/Angel,,2,,,,,,,,"249,044"
Larry Imbeault,https://www.crunchbase.com/person/larry-imbeault,,,,Larry Imbeault,,,,,,,,,,,"249,050"
Huang Liqun,https://www.crunchbase.com/person/huang-liqun-7199,,,,"Huang Liqun, a partner at Yida Capital.",Investment Partner,,,1,,,,,,,"249,055"
Wang Yu,https://www.crunchbase.com/person/wang-yu-fb26,,,,"Wang Yu, senior investment manager of Yida Capital.",Investment Partner,,,1,,,,,,,"249,054"
Rahul Bajaj,https://www.crunchbase.com/person/rahul-bajaj-7a65,1,,,Rahul Bajaj,Individual/Angel,"Convertible Note, Seed",1,,,,,,,,"249,056"
Julius Pauliukevičius,https://www.crunchbase.com/person/julius-pauliukevičius,,,"Lithuania, Europe","Julius Pauliukevičius is the Founder and CEO at Pradinukams.lt, a digital learning startup. Pauliukevičius has also co-founded other popular...",,,,,,,,,,,"249,051"
Michael Mann,https://www.crunchbase.com/person/michael-mann-c7c0,,,,Michael Mann,Investment Partner,,,1,,,,,,,"249,059"
Tomoaki Horiguchi,https://www.crunchbase.com/person/tomoaki-horiguchi,,,,Tomoaki Horiguchi,,,,,,,,,,,"249,053"
Daniel Murphy,https://www.crunchbase.com/person/daniel-murphy-08fc,1,,,Daniel Murphy,Individual/Angel,Convertible Note,1,,,1,,,,,"249,067"
