Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gonzalo Hevia Baillères,https://www.crunchbase.com/person/gonzalo-hevia-baillères,,,"Mexico, North America",Gonzalo Hevia Baillères is a managing partner at Rubik Ventures and InnoHub.,,,,,,,,,,,"168,003"
dave krauthamer,https://www.crunchbase.com/person/dave-krauthamer-3619,2,,,dave krauthamer,"Investment Partner, Individual/Angel",Seed,2,1,2,2,,,,,"168,008"
ZGC Shiner Investment,https://www.crunchbase.com/organization/zgc-shiner-investment,1,1,"Beijing, Beijing, China",ZGC Shiner Investment,,,1,,1,,1,,,,"168,012"
Hannah Yates,https://www.crunchbase.com/person/hannah-yates-d363,1,,"London, England, United Kingdom",Hannah Yates,Individual/Angel,,1,,,,,,,,"168,013"
Net Fund Europe,https://www.crunchbase.com/organization/net-fund-europe,1,1,"Machelen, Vlaams-Brabant, Belgium",Net Fund Europe,,,1,,,,1,,,,"168,014"
Magnus Lambsdorff,https://www.crunchbase.com/person/magnus-lambsdorff,1,,"Germany, Europe",Magnus Lambsdorff,Individual/Angel,Seed,1,,,,,,,,"168,017"
Geert Jan Mulder,https://www.crunchbase.com/person/geert-jan-mulder,,,"Almere, Flevoland, The Netherlands","Geert-Jan Mulder, M.D., has served as a member of our board of directors since May 2004. Geert Jan Mulder has been a general partner at Forb...",Investment Partner,,,19,,,,,,,"168,021"
Tengxin Touzi,https://www.crunchbase.com/organization/tengxin-touzi,1,1,"Foochow, Fujian, China",Tengxin Touzi operates as an investment firm.,Micro VC,,1,,,,1,,,,"168,001"
Joseph (Skip) Simms,https://www.crunchbase.com/person/joseph-skip-simms,,,,Joseph (Skip) Simms has been the administrator of the Michigan Pre-Seed Capital Fund since its inception in January 2007. Prior to his role ...,,,,,,,,,,,"168,028"
Sandeep Thapliyal,https://www.crunchbase.com/person/sandeep-thapliyal,,,"India, Asia",Sandeep Thapliyal,Investment Partner,,,2,,,,,,,"168,027"
VIO Management,https://www.crunchbase.com/organization/vio-management,,,"Munich, Bayern, Germany",VIO Management finances young and small businesses with high growth potential.,Venture Capital,Venture,,,,,,,,,"168,002"
