Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Michael Zhu,https://www.crunchbase.com/person/michael-zhu,,,,"Michael joined Gobi in 2003.  He is based in Shanghai, and focuses on gaming, e-learning, e-health, as well as enterprise SAAS sectors. M...",,,,,,,,,,,"117,005"
Ricardo Politi,https://www.crunchbase.com/person/ricardo-politi,,,"San Francisco, California, United States","Featured on Forbes 30 Under 30, Ricardo Politi Co-Founded the first and leading Equity-based Crowdfunding platform in Brazil and currently s...",Investment Partner,,,1,,,,,,,"117,009"
VB Partners,https://www.crunchbase.com/organization/vb-partners,2,,"Limassol, Limassol, Cyprus",VB Partners currently manages The New Dimension Fund Variable Capital Investment Company Limited,,,2,,,,,,,,"117,010"
Larry Benaroya,https://www.crunchbase.com/person/larry-benaroya,1,,,Larry Benaroya joined the company in 1972 and serves as the Principal of the Benaroya Company. Benaroya defines the vision and establishes t...,Individual/Angel,Seed,1,,,1,,,,,"117,016"
North Pacific Capital,https://www.crunchbase.com/organization/north-pacific-capital,1,1,"Sapporo, Hokkaido, Japan",North Pacific Capital is an investment management fund based in Japan.,Private Equity Firm,,1,,,,1,,,,"117,021"
Paul Capital Partners,https://www.crunchbase.com/organization/paul-capital-partners-26aa,1,1,,Paul Capital Partners is a Venture capital and Private equity firm.,"Private Equity Firm, Venture Capital",,1,,,,1,,,,"117,033"
Suresh Madhuvarsu,https://www.crunchbase.com/person/suresh-madhuvarsu,1,,"San Francisco, California, United States",Suresh Madhuvarsu is the Co-Founder and Partner of Product10x. He attended UC Davis Graduate School of Management.,Individual/Angel,,1,,1,1,,,,,"117,036"
Rahul Mehta,https://www.crunchbase.com/person/rahul-mehta-5,,,"New York, New York, United States","Rahul Mehta is a Vice President, Business Development at Leucadia Asset Management. He attended NYU Stern School of Business.",,,,,,,,,,,"117,038"
Meridian Asset Management,https://www.crunchbase.com/organization/meridian-asset-management,1,,"Salt Lake City, Utah, United States",Meridian Asset Management specializes in providing personalized account management.,Private Equity Firm,Early Stage Venture,1,,,,,,,,"117,039"
Higashi-Nippon Bank,https://www.crunchbase.com/organization/higashi-nippon-bank,1,,"Tokyo, Tokyo, Japan",Higashi-Nippon Bank is a provider for banking and financial services.,,,1,,,,,,,,"117,048"
CRS Recycling Services,https://www.crunchbase.com/organization/crs-recycling-services,1,,"Baltimore, Maryland, United States",CRS Recycling Services is a wholesaler of retail returns.,,,1,,1,,,,,,"117,000"
