Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Taras Kibitkin,https://www.crunchbase.com/person/taras-kibitkin,1,,"Ukraine, Europe","One good idea can change the world. I am implementing ideas. And I’ve been doing it for 10 years. In 2012, I founded the company Lineup, whi...",Individual/Angel,Early Stage Venture,1,,,,,,,,"118,200"
David Mann,https://www.crunchbase.com/person/david-mann-2,,,"Chicago, Illinois, United States",David E. Mann is a Partner at Dundee Venture Capital. He was a Partner at Operations and Capital Partners. He attended Harvard University.,Investment Partner,,,8,,,,,,,"118,201"
Stanislas Brossollet,https://www.crunchbase.com/person/stanislas-brossollet,2,,"Paris, Ile-de-France, France",Stanislas Brossollet,Individual/Angel,Seed,1,,,,,,,,"118,203"
Katrin Burt,https://www.crunchbase.com/person/katrin-burt,,,"London, England, United Kingdom","Katrin joined Intersouth Partners in 2004 and works primarily with the technology team. She joined Intersouth from London-based HSBC, one...",Investment Partner,,,15,,,,,,,"118,213"
DMI AIF Sparkle Fund,https://www.crunchbase.com/organization/dmi-alternatives,12,,"New Delhi, Delhi, India",Sparkle Fund invests in early-stage start-ups and fintech companies that create innovative solutions for the digital financial sector.,"Corporate Venture Capital, Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity, Seed",11,,4,,,,,,"118,216"
Patient Autonome,https://www.crunchbase.com/organization/patient-autonome,2,,"Perpignan, Languedoc-Roussillon, France",Patient Autonome is an investment Firm.,Private Equity Firm,,1,,1,,,,,,"118,217"
Circle T Partners,https://www.crunchbase.com/organization/circle-t-partners,3,1,"New York, New York, United States",Circle T Partners is a family of hedge funds founded by Seth Tobias.,Hedge Fund,Late Stage Venture,1,,,,1,,,,"118,227"
Anthony Davis,https://www.crunchbase.com/person/anthony-davis,,,"Seattle, Washington, United States",Anthony Davis - Founding Partner @ Anslinger Capital,,,,,,,,,,,"118,234"
Tiger Accelerator,https://www.crunchbase.com/organization/tiger-accelerator,2,,"Utrecht, Utrecht, The Netherlands",A healthcare-focused accelerator for European and East Asian Startups,Accelerator,,2,,,,,,,,"118,235"
Solingen Private Equity,https://www.crunchbase.com/organization/solingen-private-equity,,,"Leeds, Leeds, United Kingdom",Solingen Private Equity is an independent private equity business with a difference.,Private Equity Firm,,,,,,,,,,"118,237"
Robert Reeves,https://www.crunchbase.com/person/robert-reeves,1,,"Austin, Texas, United States",Robert Reeves is the Co-Founder and CTO at Liquibase.,Individual/Angel,Seed,1,,,,,,,,"118,240"
Quintus Kilbourn,https://www.crunchbase.com/person/quintus-kilbourn,,,"Johannesburg, NA - South Africa, South Africa",Quintus Kilbourn is a Head of Equities at Absa Bank.,Investment Partner,,,1,,,,,,,"118,243"
Joshua Venture Group,https://www.crunchbase.com/organization/joshua-venture-group,,,"New York, New York, United States",Joshua Venture Group identifies emerging leaders in the Jewish world and champions their visions for social change.,Government Office,,,,,,,,,,"118,244"
Atin Kukreja,https://www.crunchbase.com/person/atin-kukreja,1,,"Singapore, Asia",Atin Kukreja is the Founder and CEO of Rippledot Capital. He previously worked at Macquarie Group as a Senior Managing Director. Atin Kukrej...,Individual/Angel,,1,,,,,,,,"118,200"
Jack Knellinger,https://www.crunchbase.com/person/jack-knellinger,,,"Seattle, Washington, United States",Jack Knellinger is a co-founder and principal of Capria Accelerator.  He was also a founding partner at VentureScale.,,,,,,,,,,,"118,201"
Brian Miazga,https://www.crunchbase.com/person/brian-miazga,,,"Chicago, Illinois, United States",Brian Miazga is a Managing Director at Principal Global Investors.,,,,,,,,,,,"118,203"
Vikram Duggal,https://www.crunchbase.com/person/vikram-duggal-6403,1,,"Atlanta, Georgia, United States",Vikrant Duggal is the founder and Managing Partner of RevPipes.com. He previously worked at Duggal Consulting as a Consultant. Vikrant Dugga...,Individual/Angel,,1,,,,,,,,"118,204"
Ceder Capital - sweden,https://www.crunchbase.com/organization/ceder-capital-sweden,1,1,"Stockholm, Stockholms Lan, Sweden",Ceder Capital is a Swedish investment company,Private Equity Firm,,1,,1,,1,,,,"118,205"
Benjamin Joseph Levin,https://www.crunchbase.com/person/benjamin-joseph-levin,1,,,"Benny Blanco is an American musician, songwriter, and record producer.",Individual/Angel,,1,,,,,,,,"118,206"
Benedict Brady,https://www.crunchbase.com/person/benedict-brady,1,,,Benedict Brady,Individual/Angel,,1,,,,,,,,"118,207"
Keith Kegley,https://www.crunchbase.com/person/keith-kegley,1,,"Boulder, Colorado, United States",Keith Kegley is the Principal at Meridien Partners. He attended Virginia Tech. A three-time board member of internet ventures; experienced ...,Individual/Angel,Seed,1,,,,,,,,"118,208"
Foresight Australia,https://www.crunchbase.com/organization/foresight-australia,1,,"Woolloomooloo, New South Wales, Australia",Foresight Australia is a charity dedicated to the cure and prevention of avoidable blindness by empowering local communities.,,,1,,,,,,,,"118,260"
Saurabh Saha MD PhD,https://www.crunchbase.com/person/saurabh-saha-md-phd,,,"Boston, Massachusetts, United States",Saurabh Saha MD PhD is the Chief Executive Officer at Centessa Pahrmaceuticals. Attended Harvard Business School.,Investment Partner,,,2,,,,,,,"118,209"
Kristjan Randma,https://www.crunchbase.com/person/kristjan-randma,1,,"Tallinn, Harjumaa, Estonia",Founder at ERPLY.,Individual/Angel,,1,,,,,,,,"118,210"
Multiversum,https://www.crunchbase.com/organization/multiversum-e10a,1,,"Hamburg, Hamburg, Germany",Multiversum is an industry-independent management consultancy that helps companies realize their visions from strategy to implementation.,,,1,,,,,,,,"118,211"
Sheatrust Capital,https://www.crunchbase.com/organization/sheatrust-capital,1,,"San Francisco, California, United States","Sheatrust Capital is an investment firm that seeks to invest in enterprise software, data, and technology-enabled companies.",,,1,,1,,,,,,"118,212"
Jonathan Rosen,https://www.crunchbase.com/person/jonathan-rosen-8b53,1,,,"Jon joined TDR Capital in November 2006. Prior to joining TDR, he was a Partner at Hampshire Equity Partners for nine years, where he was re...","Investment Partner, Individual/Angel",,1,2,,,,,,,"118,263"
Technorov Holdings,https://www.crunchbase.com/organization/technorov-holdings,3,2,"Tel Aviv, Tel Aviv, Israel","Technorov Holdings focuses on computer related, information technology, media and telecommunications industries.",,,3,,,,2,,,,"118,213"
Global Principal Partners,https://www.crunchbase.com/organization/global-principal-partners,1,,"Miami, Florida, United States",Global Principal Partners is a project development and investment organization in the global metals marketplace.,Venture Capital,,1,,1,,,,,,"118,214"
Xingtuo Capital,https://www.crunchbase.com/organization/xingtuo-capital,7,,"Beijing, Beijing, China",Xingtuo Capital focuses on consumption and technology investment.,Venture Capital,,7,,4,,,,,,"118,268"
Laurent Benissan,https://www.crunchbase.com/person/laurent-benissan,,,,Laurent Benissan,,,,,,,,,,,"118,267"
Venture Bonsai,https://www.crunchbase.com/organization/ventu-bonsai,,,,Venture Bonsai an equity crowdfunding service for the european startups and growth companies.,Private Equity Firm,,,,,,,,,,"118,216"
Peter Sanborn,https://www.crunchbase.com/person/peter-sanborn,,,"San Francisco, California, United States",Peter Sanborn,Investment Partner,,,9,,,,,,,"118,217"
Stuart Plane,https://www.crunchbase.com/person/stuart-plane,,,"Sydney, New South Wales, Australia","Stuart has been involved as a founder, early employee or investor in several significant fintech platforms over the past 20 years. Stuart is...",,,,,,,,,,,"118,218"
Hampshire Equity Partners,https://www.crunchbase.com/organization/hampshire-equity-partners,2,,"Greenwich, Connecticut, United States","Hampshire Equity Partners is a private equity firm specializing in middle market, growth financings, buyouts, acquisitions, consolidations,.",Private Equity Firm,Private Equity,1,,2,,,,,,"118,220"
