Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Chris Markgraf,https://www.crunchbase.com/person/chris-markgraf,,,"Milwaukee, Wisconsin, United States",Chris Markgraf,Investment Partner,,,1,,,,,,,"213,000"
Slava Balasanov,https://www.crunchbase.com/person/slava-balasanov,,,"Brooklyn, New York, United States",Slava Balasanov is Founder at Relevant. He previously worked at Toji Trading Group as Assistant Trader. He attended New York University in 2...,,,,,,,,,,,"213,001"
Sandra Fisher,https://www.crunchbase.com/person/sandra-fisher,1,,"Hamburg, Hamburg, Germany","• Venture Capital expertise: Sourcing, screening, investigation, assessment, valuation, due diligence and negotiation of investment opportun...",Individual/Angel,Seed,1,,,,,,,,"213,002"
Robert G. Siskind,https://www.crunchbase.com/person/robert-g-siskind,1,,,Robert G. Siskind,Individual/Angel,Seed,1,,,,,,,,"213,003"
Kal El- Wahab,https://www.crunchbase.com/person/kal-el-wahab,1,,,Kal El- Wahab,Individual/Angel,,1,,,,,,,,"213,005"
Morten Kirk,https://www.crunchbase.com/person/morten-kirk,,,,Morten Kirk is Managing Director at Kirk Investment Group.,,,,,,,,,,,"213,008"
Noah Levy,https://www.crunchbase.com/person/noah-levy-2cab,2,,,Noah Levy,Individual/Angel,,2,,,,,,,,"213,007"
Xurong Jiang,https://www.crunchbase.com/person/xurong-jiang,1,1,,Xurong Jiang,Individual/Angel,,1,,,,1,,,,"213,009"
Charles Miller,https://www.crunchbase.com/person/charles-miller-bfaa,,,"New York, New York, United States",Charles Miller is a Partner at Blue Wolf Capital Partners.,Investment Partner,,,1,,,,,,,"213,010"
Christopher Oliver,https://www.crunchbase.com/person/christopher-oliver,,,"New York, New York, United States",Christopher Oliver is the Executive Vice President of Corporate Strategy at Pluralsight.,Investment Partner,,,9,,,,,,,"213,012"
Phillip Dingle,https://www.crunchbase.com/person/phillip-dingle,,,,Phillip Dingle is Managing Partner & Founding Principal at HealthEdge Investment Partners.,Investment Partner,,,2,,,,,,,"213,013"
Jim Buschbach,https://www.crunchbase.com/person/jim-buschbach,,,"Oak Lawn, Illinois, United States",Jim Buschbach,,,,,,,,,,,"213,014"
Dan Hartman,https://www.crunchbase.com/person/dan-hartman,,,"Seattle, Washington, United States","Dan Hartman - Director, Integrated Development; Interim Director, Malaria. Global Health @ Bill & Melinda Gates Foundation",,,,,,,,,,,"213,017"
Myung Jin Lee,https://www.crunchbase.com/person/myung-jin-lee,,,"San Jose, California, United States",Myung Jin was a former Co-Founder and CEO at Octane Technologies.,,,,,,,,,,,"213,018"
Hubertus Hoffman,https://www.crunchbase.com/person/hubertus-hoffman,2,,"London, England, United Kingdom",Hubertus Hoffman - Founder @ Globalo,Individual/Angel,Seed,2,,,,,,,,"213,020"
Hannes Detjen,https://www.crunchbase.com/person/hannes-detjen,1,,"Hamburg, Hamburg, Germany",Hannes Detjen,Individual/Angel,,1,,,,,,,,"213,021"
Frederick Michna,https://www.crunchbase.com/person/frederick-michna,,,"Munich, Bayern, Germany",Frederick Michna serves as Principal at MIG Capital AG.,Investment Partner,,,1,,,,,,,"213,022"
Daniel Shugrue,https://www.crunchbase.com/person/daniel-shugrue,,,"Greater Boston Area, United States, North America",Daniel Shugrue is a Partner at Bain Capital.,,,,,,,,,,,"213,023"
