Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Unternehmens Invest,https://www.crunchbase.com/organization/unternehmens-invest-ag,,,"Vienna, Wien, Austria",Unternehmens Invest is an investment service that provides investing in and administering industrial companies.,,,,,,,,,,,"150,616"
David James,https://www.crunchbase.com/person/david-james-10,3,1,"Newport, Newport, United Kingdom",David James - Director @ SourceMogul,Individual/Angel,"Early Stage Venture, Seed",2,,,,1,,,,"150,627"
Kangda Guoxin,https://www.crunchbase.com/organization/kangda-guoxin,1,1,"Beijing, Beijing, China",Kangda Guoxin is a private equity investment firm.,,,1,,,,1,,,,"150,633"
Olabamiji Samuel,https://www.crunchbase.com/person/olabamiji-samuel,,,"Nigeria, Africa",samolabams@gmail.com,,,,,,,,,,,"150,600"
John Montalbano,https://www.crunchbase.com/person/john-montalbano-dbf1,1,,"Vancouver, British Columbia, Canada",John Montalbano,Individual/Angel,,1,,,1,,,,,"150,601"
Cognitive Ventures,https://www.crunchbase.com/organization/cognitive-ventures-global-investment-fund,1,,,A venture capital fund investing in disruptive exponential technology companies globally,Venture Capital,,1,,1,,,,,,"150,639"
Shenzhen Guangcai Jituan,https://www.crunchbase.com/organization/shenzhen-guangcai-jituan,1,,"Nanshanqu, Guangdong, China",Shenzhen Guangcai Jituan is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"150,602"
Nick Gainsley,https://www.crunchbase.com/person/nick-gainsley,,,"London, England, United Kingdom","As a Principal, Nick supports the General Partners in the entire deal life cycle including identifying new leads, assessing potential deals,...",Investment Partner,,,11,,,,,,,"150,640"
Ai Hexin Touzi,https://www.crunchbase.com/organization/ai-hexin-touzi,2,,"Shenyang, Liaoning, China",Ai Hexin Touzi is an investment firm that provides asset management and investment management services.,,,2,,1,,,,,,"150,604"
Ruilin Investment,https://www.crunchbase.com/organization/ruilin-investment,2,,"Shenzhen, Guangdong, China",Ruilin Investment is engaged in investment and establishment of industry.,,,2,,,,,,,,"150,603"
