Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gökçe Kabatepe,https://www.crunchbase.com/person/gökçe-kabatepe,1,,,Gokce Kabatepe is an angel investor.,Individual/Angel,,1,,,,,,,,"202,800"
Zhang Hao,https://www.crunchbase.com/person/zhang-hao-cbc1,,,,Zhang Hao,Investment Partner,,,1,,,,,,,"202,801"
Pavithran Nair,https://www.crunchbase.com/person/pavithran-nair,,,"Pittsburgh, Pennsylvania, United States",Pavithran Nair - Business Analyst @ REA Group,,,,,,,,,,,"202,802"
Jonathan Wicks,https://www.crunchbase.com/person/jonathan-wicks-1,,,"London, England, United Kingdom",Jonathan Wicks is a Strategy Advisor at GroVentive. He Attended Solent University.,Investment Partner,,,1,,,,,,,"202,803"
Gen Funahashi,https://www.crunchbase.com/person/gen-funahashi-4b49,,,,"Gen Funahashi serves as CEO of ICMG Partners Co., Ltd.",Investment Partner,,,1,,,,,,,"202,805"
Lee Buck,https://www.crunchbase.com/person/lee-buck,1,1,,"Lee is the founder of Blue Bright Ventures, an early stage investor working with technology companies in the mid-atlantic achieve explosive ...",Individual/Angel,,1,,,,1,,,,"202,806"
Jaron Varsano,https://www.crunchbase.com/person/jaron-varsano,2,,,Jaron Varsano,Individual/Angel,,2,,,,,,,,"202,807"
Jeanne McFadden,https://www.crunchbase.com/person/jeanne-mcfadden,,,"New York, New York, United States","Jeanne McFadden is the Co-Founder of HelloTabitha, Inc. Jeanne has founded companies (Crossmark Hospitality), worked at large companies (Lin...",,,,,,,,,,,"202,809"
Eric Olombel,https://www.crunchbase.com/person/eric-olombel,,,"France, Europe",Eric Olombel,Investment Partner,,,1,,,,,,,"202,811"
Peter Crocker,https://www.crunchbase.com/person/peter-crocker-0b61,,,"Winchester, Hampshire, United Kingdom",Peter Crocker is the CEO and Co-Founder at Oxford Semantic Technologies. He attended University of Oxford.,,,,,,,,,,,"202,812"
Bosheng Xinxi,https://www.crunchbase.com/organization/bosheng-xinxi,1,,"Changning, Shanghai, China",Bosheng Xinxi is an investment firm.,Private Equity Firm,,1,,,,,,,,"202,813"
Maria Rankka,https://www.crunchbase.com/person/maria-rankka,2,,,Maria Rankka,Individual/Angel,,2,,,,,,,,"202,815"
Thibault Basquin,https://www.crunchbase.com/person/thibault-basquin,1,,"New York, New York, United States",Thibault Basquin,"Investment Partner, Individual/Angel",,1,1,,,,,,,"202,817"
AmitKumar Gaud,https://www.crunchbase.com/person/amitkumar-gaud-7beb,2,,"San Francisco, California, United States",AmitKumar Gaud,Individual/Angel,Private Equity,1,,2,2,,,,,"202,821"
Gabriel Carrillo,https://www.crunchbase.com/person/gabriel-carrillo,,,"Bloomington, Illinois, United States","Gabriel Carrillo of Bloomington, Ill.,has served as Senior Vice President of Property/Casualty for COUNTRY Financial since July 6, 2015. Pr...",,,,,,,,,,,"202,820"
Takashi Kusano,https://www.crunchbase.com/person/takashi-kusano,1,1,"Japan, Asia",Takashi Kusano is an individual investor.,Individual/Angel,,1,,,,1,,,,"202,822"
Kellen Haines,https://www.crunchbase.com/person/kellen-haines,,,,Kellen Haines is a Principal at K1 Investment Management. He attended UCLA Anderson School of Management.,Investment Partner,,,2,,,,,,,"202,823"
Kulmeet Bawa,https://www.crunchbase.com/person/kulmeet-bawa,2,,,Kulmeet Bawa,Individual/Angel,Seed,2,,1,,,,,,"202,824"
Mingye Investment,https://www.crunchbase.com/organization/mingye-investment,3,1,"Beijing, Beijing, China",Mingye Investment is an investment firm.,Angel Group,,2,,1,,1,,,,"202,825"
Moloy Kumar Bannerjee,https://www.crunchbase.com/person/moloy-kumar-bannerjee,1,,,Moloy Kumar Bannerjee,Individual/Angel,Seed,1,,,,,,,,"202,827"
Reimu Sugita,https://www.crunchbase.com/person/reimu-sugita,1,,,More than 5 years professional firm experience as a consultant with strong focus on healthcare industry Proven track records in top-tier str...,Individual/Angel,,1,,,,,,,,"202,828"
Michelle Richardson,https://www.crunchbase.com/person/michelle-richardson-d24e,,,"Washington, District of Columbia, United States",Michelle Richardson joined Apple as Senior Privacy Policy Counsel in 2021. She attended American University Washington College of Law.,,,,,,,,,,,"202,833"
Tim Manns,https://www.crunchbase.com/person/tim-manns,,,"Sydney, New South Wales, Australia","As Co-Founder and Chief Data Officer at Pascal, I am leading a team to build the next generation data analytics platform that gives every or...",,,,,,,,,,,"202,834"
Goldtop Investment,https://www.crunchbase.com/organization/goldtop-investment,1,1,"Shanghai, Shanghai, China","Goldtop Investment is an investment firm that provides asset management, investment management and consulting services.",,,1,,,,1,,,,"202,836"
Mika Matikainen,https://www.crunchbase.com/person/mika-matikainen,,,"Helsinki, Southern Finland, Finland","Mika Matikainen joined CapMan in 2006, one year after the inception of CapMan Real Estate, and became the head of CapMan Real Estate and a m...",,,,,,,,,,,"202,838"
AJ Dye,https://www.crunchbase.com/person/aj-dye,,,"Denver, Colorado, United States","AJ sources and manages investments for Iron Gate. Prior to Iron Gate, AJ led originations in the Rocky Mountain region for Pacific Western B...",Investment Partner,,,4,,,,,,,"202,840"
Christopher C. Harris,https://www.crunchbase.com/person/christopher-c-harris,,,"Hanover, New Hampshire, United States","Christopher C. Harris joined Advantage Capital Partners in 2009. As a member of the firm’s investment group, he is responsible for sourcing,...",Investment Partner,,,3,,,,,,,"202,841"
Kumar Sudarsan,https://www.crunchbase.com/person/kumar-sudarsan,1,,"Bangalore, Karnataka, India","Kumar has about 15 years of IT-industry experience spanning various aspects of technology, project, product, general management, and custome...",Individual/Angel,,1,,,,,,,,"202,839"
Felix Baxter,https://www.crunchbase.com/person/felix-baxter-dcaf,,,"Abu Dhabi, United Arab Emirates, Asia","A passion for Christ and his family, growing up in Alabama and playing football from the age of 10, Felix Baxter has learned that the import...",,,,,,,,,,,"202,842"
Jeffrey Feinberg,https://www.crunchbase.com/person/jeffrey-feinberg,,,"New York, New York, United States",Jeffrey Feinberg is the Senior Vice President at City National Bank.,,,,,,,,,,,"202,845"
Nathan Chadwick,https://www.crunchbase.com/person/nathan-chadwick,,,"Sydney, New South Wales, Australia","Nathan Chadwick serves as Managing Director at Sapien Ventures. Prior to joining the firm, he was an investment banker from Royal Bank of Sc...",,,,,,,,,,,"202,846"
Huaxin Zhongcheng Investment,https://www.crunchbase.com/organization/huaxin-zhongcheng-investment,1,,"Nanshanqu, Guangdong, China",Huaxin Zhongcheng Investment operates as an investment firm that offer investment management and consulting service.,Private Equity Firm,,1,,,,,,,,"202,848"
Michael Stephens,https://www.crunchbase.com/person/michael-stephens-76b9,,,"Overland Park, Kansas, United States",Michael Stephens is a President and CEO of Sunflower Health Plan.,Investment Partner,,,1,,,,,,,"202,849"
Ina Laura Perkins,https://www.crunchbase.com/person/ina-laura-perkins,,,"Sweden, Europe",Ina Laura Perkins is a Chief Executive Officer at Scandinavian Real Heart and she has a master's degree in Financial Management from Stockho...,Investment Partner,,,1,,,,,,,"202,850"
Zhiwei Tan,https://www.crunchbase.com/person/zhiwei-tan,,,,Zhiwei Tan is an Executive Director of Helicap Securities.,Investment Partner,,,1,,,,,,,"202,851"
EJ Liao,https://www.crunchbase.com/person/ej-liao,1,,,EJ Liao,Individual/Angel,,1,,,1,,,,,"202,852"
Bernardino Frola,https://www.crunchbase.com/person/bernardino-frola,,,"Dublin, Dublin, Ireland",Bernardino Frola - Co-founder & CTO @ FarmHedge,,,,,,,,,,,"202,853"
Vanita Shettar,https://www.crunchbase.com/person/vanita-shettar,1,,"Houston, Texas, United States",Vanita Shettar,Individual/Angel,Seed,1,,,,,,,,"202,854"
Emma Brunskill,https://www.crunchbase.com/person/emma-brunskill,,,"Pittsburgh, Pennsylvania, United States","Emma Brunskill - Assistant Professor, Computer Science @ Stanford University",,,,,,,,,,,"202,855"
Luigi Bartone,https://www.crunchbase.com/person/luigi-bartone,,,"London, England, United Kingdom",Luigi Bartone - Managing Director @ Intermediate Capital Group,,,,,,,,,,,"202,856"
Ben Sommers,https://www.crunchbase.com/person/ben-sommers,,,"San Francisco, California, United States",Ben Sommers,,,,,,,,,,,"202,857"
Clement Chaulot,https://www.crunchbase.com/person/clement-chaulot,1,,"Paris, Ile-de-France, France",Clément CHAULOT is the Director at Téthys.,Individual/Angel,,1,,,,,,,,"202,858"
Anna French,https://www.crunchbase.com/person/anna-french,,,"Cambridge, Massachusetts, United States",Anna French is a Partner at Qiming Venture Partners USA.,Investment Partner,,,3,,,,,,,"202,859"
Deqing Jingshi,https://www.crunchbase.com/organization/deqing-jingshi,1,1,"Deqing, Zhejiang, China",Deqing Jingshi  is an investment firm.,,,1,,,,1,,,,"202,860"
Guangzhou Chuangxi Enterprise Management,https://www.crunchbase.com/organization/guangzhou-chuangxi-enterprise-management-co,2,,"Guangzhou, Guangdong, China",Guangzhou Chuangxi Enterprise Management,,,2,,1,,,,,,"202,861"
Erwan Mace,https://www.crunchbase.com/person/erwan-mace,1,,,Erwan Mace,Individual/Angel,,1,,,,,,,,"202,863"
Ravi Someshwar,https://www.crunchbase.com/person/ravi-someshwar-a9a8,1,,,Ravi Someshwar,Individual/Angel,Seed,1,,,,,,,,"202,864"
Newtonhouse Investment Management,https://www.crunchbase.com/organization/newtonhouse-investment-management,,,,Newtonhouse Investment Management was added in 2014.,Venture Capital,,,,,,,,,,"202,865"
Yasushi Fujita,https://www.crunchbase.com/person/yasushi-fujita,1,,,Yasushi Fujita - President and Executive Officer @ Media Do,"Investment Partner, Individual/Angel",,1,1,,,,,,,"202,866"
Jeff Calcagno,https://www.crunchbase.com/person/jeff-calcagno,,,"Menlo Park, California, United States","Jeff Calcagno, MD, Principal, Venture Investments, joined Johnson & Johnson Development Corporation (JJDC) in 2013. He is based in Silicon V...",,,,,,,,,,,"202,867"
Steffen Naumann,https://www.crunchbase.com/person/steffen-naumann-34dc,2,,"Berlin, Germany, Europe",Steffen Naumann,Individual/Angel,,2,,,2,,,,,"202,868"
Jim Frates,https://www.crunchbase.com/person/jim-frates,,,"Boston, Massachusetts, United States",Jim Frates is the Chief Financial Officer at Amylyx Pharmaceuticals. He attended Harvard Business School,,,,,,,,,,,"202,870"
Claudio Sposito,https://www.crunchbase.com/person/claudio-sposito,,,"Milan, Lombardia, Italy","Claudio Sposito is the founder, Chairman and Chief Executive Officer of Clessidra (www.clessidrasgr.it), the management company of Clessidra...",,,,,,,,,,,"202,869"
Paul Daniel,https://www.crunchbase.com/person/paul-daniel-4,1,,"London, England, United Kingdom",Paul Daniel,Individual/Angel,Seed,1,,,,,,,,"202,871"
Thijs Clement,https://www.crunchbase.com/person/thijs-clement,1,,"Amsterdam, Ohio, United States",Thijs Clement is a Advocaat / Lawyer at Norbruis Clement Advocaten .,Individual/Angel,,1,,,,,,,,"202,874"
