Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gaurav Luniya,https://www.crunchbase.com/person/gaurav-luniya,1,1,,Gaurav Luniya,Individual/Angel,Seed,1,,,,1,,,,"262,802"
Anne Nadol,https://www.crunchbase.com/person/anne-nadol-695e,,,"Philadelphia, Pennsylvania, United States",Director,Investment Partner,,,1,,,,,,,"262,801"
Vishal Gogia,https://www.crunchbase.com/person/vishal-gogia-c966,,,,"Carrying over 25 years of vast experience in travelling to numerous international and national location, the founder himself is an adventure...",,,,,,,,,,,"262,818"
Paul Greenwood,https://www.crunchbase.com/person/paul-greenwood-cc69,,,,Paul Greenwood,Investment Partner,,,3,,,,,,,"262,810"
İbrahim ECE,https://www.crunchbase.com/person/i-brahim-ece,,,,İbrahim ECE,,,,,,,,,,,"262,803"
Vivek Nallagonda,https://www.crunchbase.com/person/vivek-nallagonda,,,,Vivek Nallagonda,,,,,,,,,,,"262,826"
Manoj Pahuja,https://www.crunchbase.com/person/manoj-pahuja,,,,Manoj Pahuja,,,,,,,,,,,"262,848"
Naoki Kato,https://www.crunchbase.com/person/naoki-kato,,,,Naoki Kato - Director @ Smart Style,,,,,,,,,,,"262,849"
Panos Ladas,https://www.crunchbase.com/person/panos-ladas,,,"Athens, Attiki, Greece",Panos Ladas,,"Private Equity, Seed",,,,,,,,,"262,850"
Chulaborn Chao,https://www.crunchbase.com/person/chulaborn-chao,,,,Solarbet - คาสิโนออนไลน์ในประเทศไทยลงทะเบียนทันทีและรับโบนัส 100% - ดีที่สุด การพนันออนไลน์ ในประเทศไทย,,,,,,,,,,,"262,851"
Walter Fox,https://www.crunchbase.com/person/walter-fox-e8ea,,,,Walter Fox,,,,,,,,,,,"262,835"
Damian Arena,https://www.crunchbase.com/person/damian-arena,,,,Damian Arena,,,,,,,,,,,"262,819"
Victor Frasson,https://www.crunchbase.com/person/victor-frasson,,,"Campinas, Goias, Brazil",Victor Frasson,,,,,,,,,,,"262,808"
Weimin Dan,https://www.crunchbase.com/person/weimin-dan,,,,Weimin Dan,,,,,,,,,,,"262,809"
Mike Reed,https://www.crunchbase.com/person/mike-reed-1,,,"London, England, United Kingdom",Mike Reed,,,,,,,,,,,"262,817"
