Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jean-Guy Gourdeau,https://www.crunchbase.com/person/jean-guy-gourdeau,,,,"Jean-Guy Gourdeau is the Founder and President of Solstice Financial Group Inc., which provides Business Owners, Boards and CEOs with strate...",,,,,,,,,,,"128,400"
Swartz Private Equity,https://www.crunchbase.com/organization/swartz-private-equity,6,,"Atlanta, Georgia, United States",Swartz Private Equity is an institutional private equity fund focused on small-cap issuers in the biotechnology and high technology space.,Private Equity Firm,,5,,5,,,,,,"128,401"
Thomas McConom,https://www.crunchbase.com/person/thomas-mcconom,,,"Pittsburgh, Pennsylvania, United States",Tom is chairman of the board and a founder of Calgon Carbon Corporation—the world's largest manufacturer of granular activated carbon.,,,,,,,,,,,"128,408"
Haoshi Touzi,https://www.crunchbase.com/organization/haoshi-touzi,1,,"Shanghai, Shanghai, China",Haoshi Touzi is an investment firm that provides asset management and investment management services.,Private Equity Firm,,1,,1,,,,,,"128,411"
Errington Walters,https://www.crunchbase.com/person/errington-walters-563a,,,,"Boston-based agent with diverse interests in real estate and business, expertly guides clients in navigating market dynamics, ensuring succe...",,,,,,,,,,,"128,412"
Mardonn Chua,https://www.crunchbase.com/person/mardonn-chua,,,"San Francisco, California, United States",Mardonn Chua is the CTO at Endless West and Co-founder at Extem. He attended The University of British Columbia in 2009.,,,,,,,,,,,"128,414"
Niclas Persson,https://www.crunchbase.com/person/niclas-persson,1,,"Stockholm, Stockholms Lan, Sweden",Niclas Persson is the Co-Founder and CEO at Deeds.,Individual/Angel,,1,,,,,,,,"128,421"
Balancop Ventures,https://www.crunchbase.com/organization/balancop-ventures,1,1,"Shanghai, Shanghai, China",Venture Fund based in China,,,1,,,,1,,,,"128,422"
DoorDash Accelerator for Local Restaurants,https://www.crunchbase.com/organization/doordash-accelerator,1,,"San Francisco, California, United States",DoorDash Accelerator for Local Restaurants provides technical support and restaurant training.,Accelerator,Grant,1,,1,,,,,8,"128,434"
Wendy Lea,https://www.crunchbase.com/person/wendy-lea,2,,"Cincinnati, Ohio, United States",Wendy Lea is the CEO at Energize Colorado. She attended Stanford Law School.,Individual/Angel,Seed,2,,,,,,,,"128,440"
Yingshi Investment Management,https://www.crunchbase.com/organization/yingshi-investment-management,1,,"Foochow, Fujian, China",Yingshi Investment Management is engaged in investment and asset management; investment management consulting services .,,,1,,,,,,,,"128,441"
Rohit Malik,https://www.crunchbase.com/person/rohit-malik,,,"Delhi, Delhi, India",Rohit Malik,,,,,,,,,,,"128,461"
Gabriel Rozman,https://www.crunchbase.com/person/gabriel-rozman,3,,"Uruguay, South America",Gabriel Rozman - Founder @ Tokai Ventures,Individual/Angel,Seed,2,,,,,,,,"128,464"
Ned Grace,https://www.crunchbase.com/person/ned-grace-2,,,"Orlando, Florida, United States",Ned Grace is Director at Benihana. He attended the University of Vermont.,,,,,,,,,,,"128,401"
Blane Walter,https://www.crunchbase.com/person/blane-walter,0,,"Westerville, Ohio, United States","Blane is a Partner at Talisman Capital Partners.  Blane was the founder of inChord Communications, Inc., which he built into the largest ...",,,0,,,,,,,,"128,402"
Nacho Rodes,https://www.crunchbase.com/person/ignacio-rodes,1,,"Barcelona, Catalonia, Spain",Ignacio Rodes is the chief executive officer of RocketROI.,Individual/Angel,,1,,,,,,,,"128,400"
Tiffani Bell,https://www.crunchbase.com/person/tiffani-ashley-bell,1,,"San Francisco, California, United States",Tiffani Ashley Bell is the Founder and Executive Director of The Human Utility.,Individual/Angel,,1,,,1,,,,,"128,403"
Yujin Kim,https://www.crunchbase.com/person/yujin-kim-2a14,,,"Berkeley, California, United States","Yujin Kim is an Intern at Legendary Ventures, a venture capital firm that invests in companies across the consumer, retail and technology sp...",Investment Partner,,,5,,,,,,,"128,468"
Cyrus Radfar,https://www.crunchbase.com/person/cyrus-radfar,,,"San Francisco, California, United States","Cyrus Radfar is the Chief Product Officer of Rollbar and a Creator at spread_cheats. Before this, he worked as CEO and  Founding Partner at ...",,,,,,,,,,,"128,404"
Audix,https://www.crunchbase.com/organization/audix,1,1,"Taipei, T'ai-pei, Taiwan","Audix provides computer, communications, and optical storage products.",,,1,,,,1,,,,"128,405"
Philip Sawyer,https://www.crunchbase.com/person/philip-sawyer,,,"San Francisco, California, United States","Philip Sawyer is the CEO at Invuity, Inc.",Investment Partner,,,3,,,,,,,"128,406"
Brookfield Investments,https://www.crunchbase.com/organization/brookfield-investments-corporation,,,"Toronto, Ontario, Canada",Investments in the forest products and property sectors.,,,,,,,,,,,"128,407"
Jens Bäckbom,https://www.crunchbase.com/person/jens-bäckbom,,,"Stockholm, Stockholms Lan, Sweden",Jens Bäckbom is a Fund Manager / CEO at Almi Invest. He attended Harvard Business School.,Investment Partner,,,2,,,,,,,"128,408"
