Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Josiah Denis James,https://www.crunchbase.com/person/josiah-denis-james,1,,,Josiah Denis James,Individual/Angel,,1,,,,,,,,"264,603"
Buy Verified Stripe Account,https://www.crunchbase.com/person/buy-verified-stripe-account-611f,,,,If you want to more information just contact now. 24 Hours Reply/Contact Telegram: @pvamarketpro Skype: pvamarketpro Email: pvamarketpro@gma...,,Secondary Market,,,,,,,,,"264,600"
Karen Nies,https://www.crunchbase.com/person/karen-nies,1,,,Karen Nies - Operational Manager / Founder / Co-owner @ CityFashion for Business,Individual/Angel,Seed,1,,,,,,,,"264,604"
Sherrie Robert VanKoevering,https://www.crunchbase.com/person/sherrie-robert-vankoevering,1,,,Sherrie Robert VanKoevering,Individual/Angel,,1,,,,,,,,"264,605"
Brad Dickerson,https://www.crunchbase.com/person/brad-dickerson,,,"New York, New York, United States",Brad Dickerson,,,,,,,,,,,"264,606"
Devesh Raj,https://www.crunchbase.com/person/devesh-raj,,,"New Delhi, Delhi, India","Hey, first of all, thank you if you are here to explore my bio I'm Devesh Raj, and I am an engineer turned into a meme creator and a startu...",,"Early Stage Venture, Seed",,,,,,,,,"264,607"
Jiro Amatatsu,https://www.crunchbase.com/person/jiro-amatatsu,,,"Tokyo, Japan, Asia",Jiro Amatatsu - Operating officer @ Winteam,,,,,,,,,,,"264,602"
Sandra Lewton,https://www.crunchbase.com/person/sandra-lewton,,,,Sandra Lewton,,,,,,,,,,,"264,611"
Justin Newell,https://www.crunchbase.com/person/justin-newell-a961,,,"Bedford, Nova Scotia, Canada",Justin Newell,,,,,,,,,,,"264,606"
Sai krishna Putta,https://www.crunchbase.com/person/sai-krishna-putta,,,,Sai krishna Putta,,,,,,,,,,,"264,601"
Fabrice Megarbane,https://www.crunchbase.com/person/fabrice-megarbane-611c,,,,Fabrice Megarbane,Investment Partner,,,1,,,,,,,"264,607"
Junpei Ueda,https://www.crunchbase.com/person/junpei-ueda,,,,Junpei Ueda of QR Investment,Investment Partner,,,1,,,,,,,"264,614"
Jason Avery,https://www.crunchbase.com/person/jason-avery-1bd3,,,,Jason Avery,,,,,,,,,,,"264,613"
Lee Byeong-seon,https://www.crunchbase.com/person/lee-byeong-seon,,,,Lee Byeong-seon is a partner of Jeju Creative Economy Innovation Center.,Investment Partner,,,1,,,,,,,"264,619"
Yu Jianjie,https://www.crunchbase.com/person/yu-jianjie,,,,Yu Jianjie is the investment director of Qinzhi Capital.,Investment Partner,,,1,,,,,,,"264,617"
Takumi Okoshi,https://www.crunchbase.com/person/takumi-okoshi,,,,"Takumi Okoshi is a Representative Director of Angel Round Co., Ltd.",Investment Partner,,,1,,,,,,,"264,618"
Seiya Sakihama,https://www.crunchbase.com/person/seiya-sakihama,,,,"Mr. Seiya Sakihama, Investment Manager, Future Venture Capital Co., Ltd.",Investment Partner,,,1,,,,,,,"264,609"
Zhang Hong,https://www.crunchbase.com/person/zhang-hong-91a8,,,,Zhang Hong is the Investment Director of Shanghai Kindly Holding Group.,Investment Partner,,,1,,,,,,,"264,620"
Hari prasad,https://www.crunchbase.com/person/hari-prasad-b2ff,,,,Hari prasad,Investment Partner,,,1,,,,,,,"264,615"
Chen Rurui,https://www.crunchbase.com/person/chen-rurui,,,,Chen Rurui is the Vice President of Puhua Capital Investment.,Investment Partner,,,1,,,,,,,"264,628"
Zhang Ze,https://www.crunchbase.com/person/zhang-ze-838a,,,,Zhang Ze is the partner of Qingchuang Fund.,Investment Partner,,,1,,,,,,,"264,625"
Filip Dierckx,https://www.crunchbase.com/person/filip-dierckx,,,,Filip Dierckx,,,,,,,,,,,"264,630"
Jean Willams,https://www.crunchbase.com/person/jean-willams,,,"United States, North America",Jean William is a tech enthusiast who knows a lot about technology and Android phones. He loves learning about the latest trends and keeping...,,,,,,,,,,,"264,629"
Zhou Luomeiqi,https://www.crunchbase.com/person/zhou-luomeiqi,,,,Zhou Luomeiqi is the executive director of Alibaba Hong Kong Entrepreneurs Fund.,Investment Partner,,,1,,,,,,,"264,625"
Zhang Fan,https://www.crunchbase.com/person/zhang-fan-ebcc,,,,Zhang Fan is the founder and managing partner of Yuanhui Chuangyi.,Investment Partner,,,1,,,,,,,"264,626"
Joao Paulo Colleoni,https://www.crunchbase.com/person/joao-paulo-colleoni,,,"Caxias Do Sul, Rio Grande do Sul, Brazil",Joao Paulo Colleoni,,,,,,,,,,,"264,637"
Hariharan PN,https://www.crunchbase.com/person/hariharan-pn-293d,,,,Hariharan PN,,,,,,,,,,,"264,615"
Zhao Kai,https://www.crunchbase.com/person/zhao-kai,,,,Zhao Kai is the investment director of Zhongnan Venture Capital Fund.,Investment Partner,,,1,,,,,,,"264,623"
Kirk Stegmeyer,https://www.crunchbase.com/person/kirk-stegmeyer-dd27,,,,Kirk Stegmeyer,,,,,,,,,,,"264,625"
Marc Webling,https://www.crunchbase.com/person/marc-webling,,,,Start-up manager of the Westfalen Group,Investment Partner,,,1,,,,,,,"264,622"
Thing Ko Naing,https://www.crunchbase.com/person/thing-ko-naing-5195,,,,Thing Ko Naing,Investment Partner,,,1,,,,,,,"264,627"
Jim Marshall,https://www.crunchbase.com/person/jim-marshall-ee44,,,,Jim Marshall,,,,,,,,,,,"264,631"
Jim Masterson,https://www.crunchbase.com/person/jim-masterson-2bca,,,"Chicago, Illinois, United States",Jim Masterson,,,,,,,,,,,"264,617"
Rachmat Efendi,https://www.crunchbase.com/person/rachmat-efendi,,,"Jakarta, Jakarta Raya, Indonesia",Rachmat Efendi,,,,,,,,,,,"264,651"
Joulliana II,https://www.crunchbase.com/person/joulliana-ii,,,,Web designer . Google API developer . Products manager . Manager at Neon Music Network .,,Seed,,,,,,,,,"264,650"
Carol Olson,https://www.crunchbase.com/person/carol-olson,,,"New York, New York, United States",Carol Olson,,,,,,,,,,,"264,640"
Al Key,https://www.crunchbase.com/person/al-key,,,"New York, New York, United States",Al Key has been involved in the green industry for 20 years as an owner of DeepRoot. As a sales manager primarily in the Northeastern region...,,,,,,,,,,,"264,641"
Walter Heutschi,https://www.crunchbase.com/person/walter-heutschi,,,,Walter Heutschi is the current Founder of Comfone.,,,,,,,,,,,"264,630"
Nisha Pillai,https://www.crunchbase.com/person/nisha-pillai,1,,,Nisha Pillai,Individual/Angel,Seed,1,,,,,,,,"264,631"
Bob Cannizzaro,https://www.crunchbase.com/person/bob-cannizzaro-efce,,,,Bob Cannizzaro,,,,,,,,,,,"264,636"
LE Jinwei,https://www.crunchbase.com/person/le-jinwei,,,,LE Jinwei,,,,,,,,,,,"264,639"
Karter ..,https://www.crunchbase.com/person/karter,,,,"Karter, a partner at Mirana Ventures.",Investment Partner,,,1,,,,,,,"264,647"
David Huber,https://www.crunchbase.com/person/david-huber-e9b9,,,,"David Huber, President at Finance Express.",,,,,,,,,,,"264,648"
Hiroaki Sakamoto,https://www.crunchbase.com/person/hiroaki-sakamoto-2306,,,,"Hiroaki Sakamoto is a Representative Director of REVIC Capital Co., Ltd.",Investment Partner,,,1,,,,,,,"264,658"
Golriz Shahabi,https://www.crunchbase.com/person/golriz-shahabi,,,,Golriz Shahabi,,,,,,,,,,,"264,647"
Ryan Mclean,https://www.crunchbase.com/person/ryan-mclean,1,,,Ryan Mclean,Individual/Angel,,1,,,1,,,,,"264,643"
Kris Panijpan,https://www.crunchbase.com/person/kris-panijpan,,,,Kris Panijpan,Investment Partner,,,1,,,,,,,"264,660"
Kim Hollifield,https://www.crunchbase.com/person/kim-hollifield-3426,,,,"Kim Hollifield, SECU regional senior vice president.",Investment Partner,,,1,,,,,,,"264,662"
Ram Manohar,https://www.crunchbase.com/person/ram-manohar-7a1f,,,"Bengaluru, Karnataka, India",Ram Manohar,,,,,,,,,,,"264,645"
Ahmed Fahour,https://www.crunchbase.com/person/ahmed-fahour-2,,,,Ahmed Fahour,,,,,,,,,,,"264,636"
Oliver Olbrich,https://www.crunchbase.com/person/oliver-olbrich,,,,Oliver Olbrich,,,,,,,,,,,"264,633"
Davide Nielsen,https://www.crunchbase.com/person/davide-nielsen-2492,1,,,Davide Nielsen,Individual/Angel,,1,,,,,,,,"264,663"
Roberto Hanas,https://www.crunchbase.com/person/roberto-hanas,,,"Oulu, Oulu, Finland",Roberto Hanas,,,,,,,,,,,"264,660"
Andreas Emblem,https://www.crunchbase.com/person/andreas-emblem,,,,Andreas Emblem is a partner of Propagator Ventures AS.,Investment Partner,,,1,,,,,,,"264,653"
Jose Blanco,https://www.crunchbase.com/person/jose-blanco-c722,,,"Davis, California, United States",Jose Blanco,Investment Partner,,,1,,,,,,,"264,658"
Kondo Yumi,https://www.crunchbase.com/person/kondo-yumi,,,,Kondo Yumi - Founder & CTO @ Giron,,,,,,,,,,,"264,652"
Jason Lane,https://www.crunchbase.com/person/jason-lane-2,1,,"Roslyn, New York, United States",Jason Lane,Individual/Angel,Seed,1,,,,,,,,"264,653"
Sugiyama Tomonori investor,https://www.crunchbase.com/person/sugiyama-tomonori-investor,1,,,Sugiyama Tomonori investor,Individual/Angel,,1,,,,,,,,"264,646"
Johan Gunnarsson,https://www.crunchbase.com/person/johan-gunnarsson,,,"Stockholm, Stockholms Lan, Sweden",Johan Gunnarsson,,,,,,,,,,,"264,637"
Aaron Fisher,https://www.crunchbase.com/person/aaron-fisher-5348,,,,Aaron Fisher,Investment Partner,,,1,,,,,,,"264,638"
Luca Catzola,https://www.crunchbase.com/person/luca-catzola,,,"Milan, Lombardia, Italy","Luca is an experienced senior executive with more than 20 years’ international experience in general management, business strategy and marke...",Investment Partner,,,2,,,,,,,"264,634"
Akin Adekeye JD,https://www.crunchbase.com/person/akin-adekeye-jd,,,,Akin Adekeye JD,,,,,,,,,,,"264,655"
Robin Batchelor,https://www.crunchbase.com/person/robin-batchelor-2,2,,,Robin Batchelor,Individual/Angel,Seed,2,,1,,,,,,"264,649"
Kartik Sharma,https://www.crunchbase.com/person/kartik-sharma-bd7d,,,"Mumbai, Maharashtra, India",Kartik Sharma,,,,,,,,,,,"264,642"
Daniel Guay,https://www.crunchbase.com/person/daniel-guay-b3a5,,,,"Daniel Guay is the Co-Owner, Chief Scientific Officer & Executive Vice President at NuChem Sciences.",,,,,,,,,,,"264,668"
Michal Rybovic,https://www.crunchbase.com/person/michal-rybovic,,,"Slovakia (Slovak Republic), Europe",Michal Rybovic is the Partner at Sandberg Capital.,,,,,,,,,,,"264,680"
Megan Hunter,https://www.crunchbase.com/person/megan-megan-c7cb,,,,Megan Hunter is the Executive Vice President of Procurement and Supply Chain Operations.,Investment Partner,,,1,,,,,,,"264,664"
Yan Jie,https://www.crunchbase.com/person/yan-jie,,,,Yan Jie is the Managing Partner of Centenary Xin Investment Fund.,Investment Partner,,,1,,,,,,,"264,664"
manpreet singh,https://www.crunchbase.com/person/manpreet-singh-44a5,,,,manpreet singh,,,,,,,,,,,"264,665"
Dai Yuanyu,https://www.crunchbase.com/person/dai-yuanyu,,,,"Dr. Dai Yuanyu, investment director of Yuanhe Origin.",Investment Partner,,,1,,,,,,,"264,666"
Mike Gleaves,https://www.crunchbase.com/person/mike-gleaves-906a,1,,,Mike Gleaves,Individual/Angel,,1,,,,,,,,"264,661"
JJ Parker,https://www.crunchbase.com/person/jj-parker,,,"Minneapolis, Minnesota, United States",JJ Parker,,,,,,,,,,,"264,684"
Angelo Reale,https://www.crunchbase.com/person/angelo-reale,,,"São Paulo, Sao Paulo, Brazil",Angelo Reale,,,,,,,,,,,"264,680"
JUAN GIMÉNEZ,https://www.crunchbase.com/person/juan-gimÉnez,,,"Spain, Georgia, United States",Executive Education. Massachusetts Institute Of Technology. Sloan School of Management.Founder Incubate . Startup incubator specializing in ...,,,,,,,,,,,"264,676"
James Davis,https://www.crunchbase.com/person/james-davis-eb32,,,"Atlanta, Georgia, United States",James Davis,,Seed,,,,,,,,,"264,678"
Unai Carmona,https://www.crunchbase.com/person/unai-carmona,1,,,Unai Carmona,Individual/Angel,,1,,,,,,,,"264,674"
Amanda Clark,https://www.crunchbase.com/person/amanda-clark-388c,,,,"Amanda Clark, External Affairs Manager at Kentucky Power Company.",Investment Partner,,,1,,,,,,,"264,667"
Brian Graff,https://www.crunchbase.com/person/brian-graff-d583,,,,Brian Graff,,,,,,,,,,,"264,676"
Ping Liu,https://www.crunchbase.com/person/ping-liu-ceb4,,,"Shenzhen, Guangdong, China",Ping Liu - Chairman @ Sunsea,Investment Partner,,,1,,,,,,,"264,672"
Tanveer Singh,https://www.crunchbase.com/person/tanveer-singh,,,"Haryana, India, Asia",Tanveer Singh,,,,,,,,,,,"264,669"
Ryan Marshall,https://www.crunchbase.com/person/ryan-marshall-562e,,,,Ryan Marshall,,,,,,,,,,,"264,672"
Pedro Horigoshi,https://www.crunchbase.com/person/pedro-horigoshi,,,"Lisbon, Lisboa, Portugal",Pedro Horigoshi,,"Early Stage Venture, Seed",,,,,,,,,"264,677"
Shaloo Kulkarni,https://www.crunchbase.com/person/shaloo-kulkarni,,,"London, England, United Kingdom",Shaloo Kulkarni - Managing Partner @ Syntheo Ventures,,,,,,,,,,,"264,667"
Ron Ross,https://www.crunchbase.com/person/ron-ross-2,1,,,Ron Ross,Individual/Angel,Seed,1,,,,,,,,"264,671"
Maria Auxtova,https://www.crunchbase.com/person/maria-auxtova,,,"Slovakia (Slovak Republic), Europe",Maria Auxtova,,,,,,,,,,,"264,670"
Bajrang Agrawal,https://www.crunchbase.com/person/bajrang-agrawal,,,,Bajrang Agrawal,,,,,,,,,,,"264,685"
Taurean Prince,https://www.crunchbase.com/person/taurean-prince,1,,,Taurean Waller- Prince is an American professional basketball player for the Cleveland Cavaliers of the National Basketball Association (NBA...,Individual/Angel,,1,,,,,,,,"264,688"
Bob Grunewald,https://www.crunchbase.com/person/bob-grunewald,,,,Bob Grunewald,Investment Partner,,,1,,,,,,,"264,686"
Swapnil Waghmare,https://www.crunchbase.com/person/dj-swap-india,,,"Pune, Maharashtra, India","Swapnil Waghmare, known professionally as DJ Swap India, is an Indian Music Composer, YouTube Personality, Verified Artist, CEO & Founder of...",,,,,,,,,,,"264,681"
Kevin Berton,https://www.crunchbase.com/person/kevin-berton,,,"Seyssins, Rhone-Alpes, France",Kevin Berton,,,,,,,,,,,"264,682"
Patrik Rees,https://www.crunchbase.com/person/patrik-rees,1,,,Patrik Rees,Individual/Angel,Seed,1,,,,,,,,"264,673"
John Paul,https://www.crunchbase.com/person/john-paul-7,1,,,John Paul,Individual/Angel,Seed,1,,,,,,,,"264,679"
Karthik Damodara,https://www.crunchbase.com/person/karthik-damodara,,,"Bengaluru, Karnataka, India",Karthik Damodara,,,,,,,,,,,"264,689"
