Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Sunil Kurkure,https://www.crunchbase.com/person/sunil-kurkure,,,"San Francisco, California, United States",Sunil is a Managing Director at Intel Capital driving early-venture and growth-equity investments in the Software and Security Sector across...,Investment Partner,,,18,,,,,,,"66,608"
Mayfly Capital,https://www.crunchbase.com/organization/mayfly-capital-llc,2,,"Boston, Massachusetts, United States",Mayfly Capital is an angel investment firm seeking investment opportunities in early stage companies.,"Micro VC, Venture Capital",Seed,2,,1,,,,,,"66,620"
Korea Rental,https://www.crunchbase.com/organization/korea-rental,1,,"Seoul, Seoul-t'ukpyolsi, South Korea","Korea Rental provides IT equipment, aerial workbenches, and industrial equipment rental solutions.",,,1,,,,,,,,"66,622"
Decca Capital,https://www.crunchbase.com/organization/decca-capital,,,"London, England, United Kingdom",London based hedge fund.,Hedge Fund,,,,,,,,,,"66,623"
Saumya Kaushik,https://www.crunchbase.com/person/saumya-kaushik,,,"New Delhi, Delhi, India","Saumya Kaushik (born April 17, 1994) is a bestselling Indian author under her pseudonym, Saumya Vivek Kaushik. She has held a number of vari...",,,,,,,,,,,"66,628"
Ethos Partners,https://www.crunchbase.com/organization/ethos-partners-5d9d,4,,"Singapore, Central Region, Singapore",Ethos Partners is an early-stage venture investment firm.,Venture Capital,"Early Stage Venture, Private Equity, Venture",4,,2,,,,,,"66,629"
Anova Capital,https://www.crunchbase.com/organization/anova-capital,3,,"Beijing, Beijing, China","Anova Capital focus on investment in education, big health and new consumption.","Private Equity Firm, Venture Capital",Venture,3,,,,,,,,"66,634"
Bobby Lee,https://www.crunchbase.com/person/bobby-lee-ch,4,1,"Shanghai, Shanghai, China","BTC China is the first and largest bitcoin exchange in China. With the most buyers and sellers, they offer the highest liquidity of all exch...",Individual/Angel,Seed,4,,,,1,,,,"66,638"
Sonal Patel,https://www.crunchbase.com/person/sonal-patel,,,"Singapore, Central Region, Singapore",Sonal Patel is the Managing Director APAC and Managing Director of Asia at Quantcast. She attended The London School of Economics and Politi...,,,,,,,,,,,"66,645"
GMT Communications Partners,https://www.crunchbase.com/organization/gmt-communications-partners,9,6,"London, England, United Kingdom",GMT Communications Partners is a leading private equity firm focusing on investments in the European Communications Industry.,Private Equity Firm,,8,,5,,6,,,,"66,657"
Kevin McKeand,https://www.crunchbase.com/person/kevin-mckeand,3,,"Austin, Texas, United States",Kevin McKeand is the Chief Commercial Officer at Swell. He attended Bellevue University.,Individual/Angel,Early Stage Venture,3,,,,,,,,"66,659"
Robert Abbott,https://www.crunchbase.com/person/robert-abbott,1,,"Palo Alto, California, United States",Robert Abbott,"Investment Partner, Individual/Angel",,1,32,,,,,,,"66,664"
Dymind,https://www.crunchbase.com/organization/dymind,1,,"Shenzhen, Guangdong, China","Dymind specializes in the development, manufacture, sale, and service of medical devices.",,,1,,,,,,,,"66,665"
TRIGUARD MANAGEMENT,https://www.crunchbase.com/organization/triguard-management,,,"Irvine, California, United States",TriGuard Management is an independent private equity investment management firm focused on niche investment strategies,Private Equity Firm,,,,,,,,,,"66,669"
Curious Endeavors,https://www.crunchbase.com/organization/curios-endeavors,6,1,"San Francisco, California, United States",Curios Endeavors is a personal angel investment entity.,Angel Group,,6,,1,1,1,,,,"66,670"
Ian Sikora,https://www.crunchbase.com/person/ian-sikora,,,"Singapore, Asia",Ian Sikora is an Executive Director at Openspace Ventures. He attended Bucknell University.,Investment Partner,Venture,,6,,,,,,,"66,671"
Banco BNI Europa,https://www.crunchbase.com/organization/banco-bni-europa,1,,"Lisboa, Lisboa, Portugal",Banco BNI Europa is a financial institution that aims to grow significantly over the next upcoming years.,,,1,,1,,,,,,"66,600"
Emre Gönül,https://www.crunchbase.com/person/emre-gönül,2,1,"Istanbul, Istanbul, Turkey",Emre Gönül,Individual/Angel,,2,,,,1,,,,"66,673"
Based Capital,https://www.crunchbase.com/organization/gigabit-capital,,,"Zhenjiang, Guangdong, China",crypto venture capital so based we actually help founders,Venture Capital,"Early Stage Venture, Seed, Venture",,,,,,,,,"66,601"
Jeffrey Tong,https://www.crunchbase.com/person/jeffrey-tong,2,1,"Los Angeles, California, United States",Jeffrey Tong is the Co-Founder of Zelos Gaming.,Individual/Angel,,2,,,1,1,,,,"66,676"
BNF Resources,https://www.crunchbase.com/organization/bnf-resources,1,1,,BNF Resources is an holding company.,,,1,,1,,1,,,,"66,602"
AI Life Sciences Investments,https://www.crunchbase.com/organization/ai-life-sciences-investments,4,1,"New York, New York, United States", AI Life Sciences Investments ,Venture Capital,,4,,3,,1,,,,"66,603"
Pam Omidyar,https://www.crunchbase.com/person/pam-omidyar,,,,"Pam is a philanthropist dedicated to building peace, advancing human freedom, and creating opportunities for people to improve their lives. ...",Investment Partner,,,2,,,,,,,"66,604"
Richard Aldrich,https://www.crunchbase.com/person/richard-aldrich,,,,Richard Aldrich is a co-founder of Concert Pharmaceuticals and has served as our Chairman of the Board since May 2006.  Richard Aldrich c...,Investment Partner,,,4,,,,,,,"66,605"
Wai Loke,https://www.crunchbase.com/person/wai-san-loke,,,"Singapore, Central Region, Singapore",Wai San is a Founder and Managing Director of Novo Tellus Capital Partners. He was previously a Managing Director with Baring Private Equity...,Investment Partner,,,2,,,,,,,"66,678"
Blasieholmen Investment Group,https://www.crunchbase.com/organization/blasieholmen-investment-group,1,,"Stockholm, Stockholms Lan, Sweden",Blasieholmen Investment Group,Private Equity Firm,,1,,1,,,,,,"66,607"
alot 666,https://www.crunchbase.com/person/alot-666,,,,alot666 สล็อตออนไลน์ได้เข้าสู่โลกแห่งการพนัน ทำให้ผู้เล่นได้รับวิธีที่น่าตื่นเต้นและสะดวกสบายในการเพลิดเพลินกับเกมคาสิโนจากความสะดวกสบายในบ้...,,,,,,,,,,,"66,680"
The Marathon Fund,https://www.crunchbase.com/organization/the-marathon-fund,1,,"Washington, District of Columbia, United States",The Marathon Fund is a seed-stage equity fund that helps small and medium size companies grow.,Private Equity Firm,,1,,,,,,,,"66,608"
RWZ,https://www.crunchbase.com/organization/rwz,1,,"Cologne, Nordrhein-Westfalen, Germany",RWZ provides agricultural products and services.,,,1,,,,,,,,"66,609"
SouthCoast Community Foundation,https://www.crunchbase.com/organization/southcoast-community-foundation,17,,"New Bedford, Massachusetts, United States",SouthCoast Community Foundation is a nonprofit serving the communities of Southeastern Massachusetts through philanthropy.,,,17,,17,,,,,,"66,610"
IFA Global,https://www.crunchbase.com/organization/ifa-global,1,,"Mumbai, Maharashtra, India",IFA Global offers financial services.,,,1,,,,,,,,"66,682"
Brittany Forsyth,https://www.crunchbase.com/person/brittany-forsyth,,,"Ottawa, Ontario, Canada",Brittany Forsyth is the Vice President of Human Relations at Shopify and has been in this role since 2014. She has been with the company sin...,Investment Partner,,,1,,,,,,,"66,612"
Lance Dietz,https://www.crunchbase.com/person/lance-dietz,,,"Highland Park, Illinois, United States","Lance Dietz joined KB Partners in 2018 as part of the investment team. Prior to joining KB Partners, Lance was an investment banker with J....",Investment Partner,,,13,,,,,,,"66,614"
Orchestra Medical Ventures,https://www.crunchbase.com/organization/orchestra-medical-ventures,2,2,"New York, New York, United States",Orchestra Medical Ventures (formerly Accelerated Technologies Partners) is an investment firm that employs a proprietary and innovative,Venture Capital,,2,,1,,2,,,,"66,611"
Wendy Xiao,https://www.crunchbase.com/person/wendy-xiao-schadeck,,,"New York, New York, United States","Wendy joined Northzone in 2015. She leads Northzone’s investments in blockchain, and is also interested in e-commerce and media. She works w...",Investment Partner,,,7,,,,,,,"66,613"
Blue Ridge Foundation,https://www.crunchbase.com/organization/blue-ridge-foundation,19,1,"Brooklyn, New York, United States",Blue Ridge Foundation New York launches technology-based ventures.,Incubator,Grant,19,,11,10,1,,,,"66,616"
Perkin Industries,https://www.crunchbase.com/organization/perkin-industries,1,1,"New Orleans, Louisiana, United States",Perkin Industries is a diversified portfolio of high-performance small and medium sized companies.,Venture Capital,Early Stage Venture,1,,1,1,1,,,,"66,685"
Carlos Slim,https://www.crunchbase.com/person/carlos-slim,3,1,"United States, North America","Carlos Slim is the chairman of the Carlos Slim Foundation and Fundacion Telmex. In 1911, he established a dry goods store, La Estrella del O...",Individual/Angel,,3,,2,,1,,,,"66,617"
Forstmann Little & Co,https://www.crunchbase.com/organization/forstmann-little-and-co,2,1,"New York, New York, United States","Forstmann Little & Co. was a private equity firm, specializing in leveraged buyouts.","Private Equity Firm, Venture Debt",,2,,,,1,,,,"66,686"
Hillworth Bank Partners,https://www.crunchbase.com/organization/hillworth-bank-partners,1,1,"Austin, Texas, United States",Hillworth Bank Partners is an investment banking and advisory firm with a focus on community banks and thrifts.,Investment Bank,,1,,,,1,,,,"66,618"
Taichi Capital,https://www.crunchbase.com/organization/taichi-capital,2,,"Haidian, Beijing, China",Taichi Capital is an angel investment firm that focuses on Artificial Intelligence startups.,Angel Group,,2,,,,,,,,"66,688"
Sara Murray,https://www.crunchbase.com/person/sara-murray,1,,"London, England, United Kingdom","Sara Murray (M.A. Oxon) is a serial entrepreneur. She founded Ninah Consulting, which uses proprietary software to advise clients, including...",Individual/Angel,,1,,,1,,,,,"66,619"
CB Invest,https://www.crunchbase.com/organization/cb-invest,5,,"Barcelona, Catalonia, Spain",VC investing in deep-tech companies,Venture Capital,Venture,4,,,3,,,,,"66,621"
Bulgarian American Credit Bank,https://www.crunchbase.com/organization/bulgarian-american-credit-bank,2,1,"Sofia, Grad Sofiya, Bulgaria",Bulgarian American Credit Bank offering full-range of banking products and services to individual and corporate clients.,,,2,,1,,1,,,,"66,623"
David Friedman,https://www.crunchbase.com/person/david-friedman-beeb,,,"Plano, Texas, United States",David Friedman is a Partner at Gauge Capital. He attended Northwestern University - Kellogg School of Management and Ohio University.,Investment Partner,,,2,,,,,,,"66,624"
GFR Artists,https://www.crunchbase.com/organization/gfr-artists,9,,"San Francisco, California, United States","GFR Artists is a scout fund focusing on consumer tech, e-commerce and remote work. It is a partnership between GFR Fund and Nikhil Gopalani",Micro VC,Early Stage Venture,9,,,2,,,,,"66,626"
Han Verstraete,https://www.crunchbase.com/person/han-verstraete,1,,"Vancouver, British Columbia, Canada",Han Verstraete is the Founder and CEO of Otonomos. He previously worked at Starboard Group/Starboard Pte. Ltd. as an Owner. Han Verstraete a...,Individual/Angel,Seed,1,,1,,,,,,"66,701"
Sergey Fedyushchenko,https://www.crunchbase.com/person/sergey-fedyushchenko,,,"Luxembourg, Luxembourg, Luxembourg",Sergey Fedyushchenko is the Partner at NVO Capital. He attended Lomonosov Moscow State University (MSU).,,"Early Stage Venture, Seed",,,,,,,,,"66,627"
GENESIS Tech Transfer Boost,https://www.crunchbase.com/organization/genesis-tech-transfer-boost,1,,"Barcelona, Catalonia, Spain",GENESIS Tech Transfer Boost es un vehículo de inversión creado en 2022 y gestionado por la consultora GENESIS Biomed,Corporate Venture Capital,,1,,1,,,,,,"66,704"
Arthur Sabalionis,https://www.crunchbase.com/person/arthur-sabalionis,2,,"Singapore, Asia",CEO at AJ Marketing | Influencer & Digital Marketing in Asia AJ Marketing's mission is to help international companies to succeed in Asia ...,Individual/Angel,,1,,2,,,,,,"66,628"
Upstream Ventures,https://www.crunchbase.com/organization/upstream-ventures,3,1,"Singapore, Central Region, Singapore","Upstream Ventures is a venture capital firm focused on early stage companies across Singapore, India, and China.",Venture Capital,"Early Stage Venture, Seed",3,,1,1,1,,,,"66,631"
Chandra Duggirala,https://www.crunchbase.com/person/chandra-duggirala,1,,"San Francisco Bay Area, California, United States",Chandra Duggirala is Co-Founder at FounderPool. He attended Drexel University College of Medicine.,Individual/Angel,Seed,1,,,,,,,,"66,632"
Timothy Newberry,https://www.crunchbase.com/person/timothy-newberry,,,"Alexandria, Virginia, United States","As the Chief Strategy Officer and Founder of BlackHorse Solutions, Tim is responsible for setting and executing strategy to drive company gr...",Investment Partner,,,2,,,,,,,"66,634"
Strategic Film Partners,https://www.crunchbase.com/organization/strategic,1,,"Universal City, California, United States","Strategic Film Partners distributes films via studios, television networks, and other independent distributors.",,,1,,,,,,,,"66,635"
Adi Gozes,https://www.crunchbase.com/person/adi-gozes-0433,,,"Tel Aviv, Tel Aviv, Israel",Adi Gozes is a Partner at Entrée Capital. He attended Tel Aviv University.,Investment Partner,,,2,,,,,,,"66,637"
