Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Alistair Russell,https://www.crunchbase.com/person/ali-russell,1,,"London, England, United Kingdom",Alistair Russell is the Co-Founder and CTO of Tray.,Individual/Angel,,1,,,,,,,,"108,006"
Ashok Rao,https://www.crunchbase.com/person/ashok-rao,,,,"The TiE Global Board of Trustees reelected Ashok Rao as its Chairman for a second two-year term starting January 1, 2013. Two years ago, Ash...",Investment Partner,,,2,,,,,,,"108,007"
Said Murad,https://www.crunchbase.com/person/said-murad,,,"Dubai, Dubai, United Arab Emirates",Said Murad currently serves Global Ventures as an operating partner.,Investment Partner,,,1,,,,,,,"108,009"
Jay Dahal,https://www.crunchbase.com/person/jay-dahal,,,"Pleasanton, California, United States",Jay Dahal is the Co-Founder & CFO at Machnet.,,,,,,,,,,,"108,015"
Abdel Wahed BENDAOUA,https://www.crunchbase.com/person/abdel-wahed-bendaoua,,,"United Kingdom, Europe","Abdel Wahed Bendaoua brings a vast experience in launching businesses from the ground-up. In his career, he has launched the Telecommunicati...",,Venture,,,,,,,,,"108,014"
JSB Partners LLC.,https://www.crunchbase.com/organization/jsb-partners-llc,,,"Waltham, Massachusetts, United States",JSB Partners LLC. is boutique investment banking firm to life sciences companies.,Investment Bank,,,,,,,,,,"108,016"
Karim Tabet,https://www.crunchbase.com/person/karim-a-tabet,,,"London, England, United Kingdom",Karim Tabet is a managing director based in our London office. He is currently a director of Digital Platform İletişim Hizmetleri (Digiturk)...,,,,,,,,,,,"108,017"
DataPenny,https://www.crunchbase.com/organization/datapenny,,,"Brisbane, Queensland, Australia",1 penny = 1 sat,"Accelerator, Fund Of Funds",Convertible Note,,,,,,,2020-01-01,,"108,020"
Jswap.Finance,https://www.crunchbase.com/organization/jswap-finance,1,,"New York, New York, United States",Jswap.Finance is the world's first completely community-driven decentralized transaction and financial management agreement.,,,1,,,,,,,,"108,023"
François Meteyer,https://www.crunchbase.com/person/françois-meteyer,,,"Paris, Ile-de-France, France","Early stage VC investor with a mixed seasoned background (founder, accelerator, corpdev) within the European tech & digital space. Particul...",Investment Partner,Early Stage Venture,,25,,,,,,,"108,024"
Velcourt,https://www.crunchbase.com/organization/velcourt,1,1,"Hereford, Herefordshire, United Kingdom","Velcourt manages, funds, and advises rural businesses on farms.",,,1,,,,1,,,,"108,029"
Chris Wheeler,https://www.crunchbase.com/person/chris-wheeler-5,,,"Atherton, California, United States",Chris Wheeler - Board member @ Diagnose Early,,,,,,,,,,,"108,032"
Medhini Srinivasan,https://www.crunchbase.com/person/medhini-srinivasan,,,"Boston, Massachusetts, United States",Medhini Srinivasan,Investment Partner,,,1,,,,,,,"108,035"
Nubuke Investments,https://www.crunchbase.com/organization/nubuke-investments,,,,Nubuke Investment LLP is an investment manager authorised and regulated by the Financial Conduct Authority in the United Kingdom.,Venture Capital,,,,,,,,,,"108,039"
Chris Ye,https://www.crunchbase.com/person/chris-ye,2,,"Toronto, Ontario, Canada",Chris Ye - CEO @ Uken Games,Individual/Angel,,2,,,,,,,,"108,045"
David Salib,https://www.crunchbase.com/person/david-salib-7eb3,1,,"San Francisco, California, United States",David Salib is the CEO and Co-Founder of Momento. He previously worked at Lyft as a Product Manager. David Salib attended the University of ...,Individual/Angel,,1,,,,,,,,"108,046"
Tokyu Recreation,https://www.crunchbase.com/organization/tokyu-recreation-0943,1,,"Tokyo, Tokyo, Japan",Tokyu Recreation is an entertainment company that engages in the recreation-related business.,,,1,,,,,,,,"108,049"
Travis Merrill,https://www.crunchbase.com/person/travis-merrill,,,"Portland, Oregon, United States",Travis Merrill is the former President of Commercial Business Unit and Chief Marketing Officer at FLIR Systems and the former Executive Vice...,Investment Partner,,,1,,,,,,,"108,056"
Tom Drummond,https://www.crunchbase.com/person/tom-drummond,,,"San Francisco, California, United States",Tom Drummond - Founder & Managing Director @ Heavybit,Investment Partner,,,7,,,,,,,"108,057"
Foundation for Innovation and Technology Transfer,https://www.crunchbase.com/organization/foundation-for-innovation-and-technology-transfer,4,,"New Delhi, Delhi, India",FITT is a techno-commercial organization at IIT Delhi provides program management services and increases its operational landscape.,Government Office,,4,,1,,,,,,"108,063"
Boman Enterprises,https://www.crunchbase.com/organization/boman-enterprises,1,,"Austin, Texas, United States","Boman Enterprises offers training, certification, and recertification classes for PACP, MACP, and LACP.",,,1,,,,,,,,"108,067"
Kevin Griffin,https://www.crunchbase.com/person/kevin-griffin-ab42,,,"Greater New York Area, United States, North America","Kevin Griffin is the co-founder, CEO and CIO of MGG Investment Group.",Investment Partner,,,5,,,,,,,"108,069"
Ankeny Angels,https://www.crunchbase.com/organization/ankeny-angels,1,,"Ankeny, Iowa, United States",Ankeny Angels is a network of angel investors that help businesses of all sizes find the resources they need.,Angel Group,,1,,,,,,,,"108,070"
Hiway Capital,https://www.crunchbase.com/organization/hiway-capital,13,2,"Guangzhou, Guangdong, China",Hiway Capital is a venture capital fund management firm.,Venture Capital,Venture,13,,4,,2,,,,"108,071"
Wolfgang Leitner,https://www.crunchbase.com/person/wolfgang-leitner,3,,"Austria, Europe",Wolfgang Leitner is CEO of Andritz.,Individual/Angel,,3,,,,,,,,"108,076"
African Professional Network of Ireland,https://www.crunchbase.com/organization/african-professional-network-of-ireland,3,,"Dublin, Dublin, Ireland",African Professional Network of Ireland is a non-profit firm that organizes networking-based events to empower & motivate the community.,,,3,,3,,,,,,"108,077"
Timur Akazhanov,https://www.crunchbase.com/person/timur-akazhanov,,,"New York, New York, United States",Timur Akazhanov,Investment Partner,,,1,,,,,,,"108,078"
Bruellan Wealth Management,https://www.crunchbase.com/organization/bruellan-wealth-management,1,,"Genève, Geneve, Switzerland",Bruellan Wealth Management is a financial planning and wealth management strategies company.,Venture Capital,Early Stage Venture,1,,1,,,,,,"108,079"
Cassandra Goh,https://www.crunchbase.com/person/shiou-ling-goh,,,,Shiou Ling Goh is the Deputy Chief Executive Officer of Silverlake Axis.,Investment Partner,,,1,,,,,,,"108,082"
Tarun Katial,https://www.crunchbase.com/person/tarun-katial,2,,"Mumbai, Maharashtra, India",Tarun Katial is the Founder and CEO of Eve World. He is a former Founder and CEO at ZEE5. He attended H.R. College of Commerce and Economics...,Individual/Angel,,2,,,,,,,,"108,084"
Beacon Venture Capital,https://www.crunchbase.com/organization/beacon-venture-capital-2,21,4,"Bangkok, Krung Thep, Thailand",Corporate venture capital fund of KASIKORNBANK focusing on early and growth-stage technology companies,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",19,,11,,4,,,,"108,092"
Kenneth Harrison,https://www.crunchbase.com/person/kenneth-harrison,,,,Kenneth Harrison is a Partner at Novo Ventures.,Investment Partner,,,5,,,,,,,"108,095"
Jerrod Engelberg,https://www.crunchbase.com/person/jerrod-engelberg,1,,"San Francisco, California, United States","Jerrod Engelberg is the CEO of Codecov and the Head of Venture of FundersClub. He was a Private Equity Associate at Vector Capital, focused ...",Individual/Angel,,1,,,,,,,,"108,097"
TDI Creative Catalyst Grant program,https://www.crunchbase.com/organization/transformative-development-initiative,6,,"Boston, Massachusetts, United States",TDI Creative Catalyst Grant program works to advance the state’s gateway cities which are small to midsize cities.,Accelerator,,6,,6,,,,,,"108,102"
DANNIX,https://www.crunchbase.com/organization/dannix,2,,"Chicago, Illinois, United States",Venture Fund,Venture Capital,"Early Stage Venture, Seed",2,,,1,,,,,"108,113"
Kalam Dennis,https://www.crunchbase.com/person/kalam-dennis,,,"New York, New York, United States",Kalam Dennis is the Founder of AptDeco.,,,,,,,,,,,"108,119"
Peachtree Investment Solutions,https://www.crunchbase.com/organization/peachtree-investment-solutions,,,"Atlanta, Georgia, United States",Peachtree Investment Solutions is a private investment firm that specializes in sound and socially conscious alternative investments.,Private Equity Firm,,,,,,,,,,"108,038"
Arcadia Ventures,https://www.crunchbase.com/organization/arcadia-ventures,1,,"Wan Chai, Hong Kong Island, Hong Kong","The Arcadia Group has created a number of high-quality developments by combining the talents of its developer, designers, and builders.",,,1,,,,,,,,"108,000"
Andreas Nemeth,https://www.crunchbase.com/person/andreas-nemeth,,,"Vienna, Wien, Austria",Andreas Nemeth is the CEO / Managing Partner at UNIQA Ventures GmbH. He attended Harvard Business School.,Investment Partner,Late Stage Venture,,11,,,,,,,"108,001"
Rainer Busch,https://www.crunchbase.com/person/rainer-busch,,,"New York, New York, United States",Rainer Busch is the Managing Partner at Mercury Partners.,Investment Partner,,,1,,,,,,,"108,005"
Raf Uy,https://www.crunchbase.com/person/raf-uy-b629,1,,"Sydney, New South Wales, Australia",Raf Uy is the Global Chief Financial Officer at etika. He was a Non Executive Director at Challenger Pay Enterprises. Raf attended Macquarie...,Individual/Angel,,1,,,,,,,,"108,121"
Justin Liu,https://www.crunchbase.com/person/justin-liu-6374,,,"Hong Kong, Asia","Managing Partner at Avenue Partners. Over 17 years of private equity, corporate finance and investment banking experience. Founding member o...",,"Convertible Note, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",,,,,,,,,"108,007"
Beijing Gonglian,https://www.crunchbase.com/organization/beijing-gonglian,1,1,"Fengtai, Beijing, China","Beijing Gonglian engaged in the investment, construction, operation and management of highways and roads.",Private Equity Firm,,1,,,,1,,,,"108,006"
Kristopher Kubicki,https://www.crunchbase.com/person/kristopher-kubicki,,,"Chicago, Illinois, United States","Kristopher Kubicki co-founded Daily Tech, a premier science and technology blog with more than 15 million page views per month, in 2006. He ...",Investment Partner,,,1,,,,,,,"108,008"
Diego Basch,https://www.crunchbase.com/person/diego-basch-2,2,2,"San Francisco, California, United States",Diego Basch,Individual/Angel,Seed,2,,,1,2,,,,"108,124"
Richard Wilmot,https://www.crunchbase.com/person/richard-wilmot,,,"Andover, Massachusetts, United States","Richard brings over 15 years of financial services, consulting, and operational experience in the healthcare industry to the Innovation Fund...",Investment Partner,,,3,,,,,,,"108,011"
Moutai Jinshi Fund,https://www.crunchbase.com/organization/moutai-jinshi-fund,1,,,Moutai Jinshi Fund is an investment fund of Jinshi Investment (Goldstone Investment).,,,1,,1,,,,,,"108,012"
