Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gregg Lederman,https://www.crunchbase.com/person/gregg-lederman,,,,Gregg Lederman,,,,,,,,,,,"258,012"
Moriwaki Yoshio,https://www.crunchbase.com/person/moriwaki-yoshio,,,,Moriwaki Yoshio - Auditor @ Cross Head,,,,,,,,,,,"258,003"
Bruce Greenfield,https://www.crunchbase.com/person/bruce-greenfield-8d8c,,,,Dr Greenfield founded the practice in 1972 and is responsible for implementing Clinical Governance with the practice.,,,,,,,,,,,"258,001"
Vinoth kumar Asaithambi,https://www.crunchbase.com/person/vinoth-kumar-asaithambi,,,"London, England, United Kingdom",Vinoth kumar Asaithambi,,,,,,,,,,,"258,000"
Zhu Feng Zhou,https://www.crunchbase.com/person/zhu-feng-zhou,,,"Xuhui, Shanghai, China","Zhu Feng Zhou - Financial co-founder, general manager of small loans, general manager of operations @ Yonghui Superstores",,,,,,,,,,,"258,011"
Yaniv Carmi,https://www.crunchbase.com/person/yaniv-carmi-40e3,,,,Yaniv Carmi,,,,,,,,,,,"258,014"
Rudi van der Zalm,https://www.crunchbase.com/person/rudi-van-der-zalm,,,"Málaga, Andalucia, Spain",Rudi van der Zalm,,,,,,,,,,,"258,005"
Moriya Tomoko,https://www.crunchbase.com/person/moriya-tomoko,,,,Moriya Tomoko - Auditor @ Veldt,,,,,,,,,,,"258,015"
Felix Brown,https://www.crunchbase.com/person/felix-brown-efee,1,,,Felix Brown,Individual/Angel,Seed,1,,1,1,,,,,"258,002"
Douglas Duren,https://www.crunchbase.com/person/douglas-duren-90e0,,,"Atlanta, Georgia, United States","As a Digital Marketing Specialist, Douglas Duren is in charge of developing marketing strategies that support the upkeep of a brand. He is r...",,,,,,,,,,,"258,018"
Tristan Jehan,https://www.crunchbase.com/person/tristan-jehan-cbc3,1,,,Tristan Jehan,Individual/Angel,,1,,,,,,,,"258,009"
Larry Scott,https://www.crunchbase.com/person/larry-scott-5b85,1,,,Larry Scott is the former Pac-12 Commissioner.,Individual/Angel,,1,,,,,,,,"258,013"
Chris Berlin,https://www.crunchbase.com/person/chris-berlin,1,,,Chris Berlin,Individual/Angel,Seed,1,,,,,,,,"258,008"
C. Petty,https://www.crunchbase.com/person/c-petty,,,,C. Petty,,,,,,,,,,,"258,010"
Bruce Perens,https://www.crunchbase.com/person/bruce-perens,,,,Bruce Perens,,,,,,,,,,,"258,007"
Samuel Graham Golub,https://www.crunchbase.com/person/samuel-graham-golub,,,,Samuel Graham Golub,,,,,,,,,,,"258,004"
Teresa Weatherall Neal,https://www.crunchbase.com/person/teresa-weatherall-neal,,,"Grand Rapids, Michigan, United States",Teresa Weatherall Neal has worked for GRPS for 40 years. She started out as a student worker as a teenager. She has worked in numerous capac...,,,,,,,,,,,"258,013"
Brian McMillen,https://www.crunchbase.com/person/brian-mcmillen-2,,,"Cleveland, Ohio, United States",Brian McMillen is the Director of Signet.,,,,,,,,,,,"258,016"
Jaiganesh Jayaprakash,https://www.crunchbase.com/person/jaiganesh-jayaprakash,,,,Jaiganesh Jayaprakash,,Seed,,,,,,,,,"258,035"
Tessa Modiri,https://www.crunchbase.com/person/tessa-modiri,,,,"Dr. Tessa Modiri, aesthetic medicine expert and master injector, known for personalized natural treatments and advancing aesthetic healthcar...",,,,,,,,,,,"258,006"
Daniel Schriber,https://www.crunchbase.com/person/daniel-schriber,,,"Geneva, Geneve, Switzerland",Daniel Schriber,Investment Partner,,,1,,,,,,,"258,044"
Vera Termuhlen,https://www.crunchbase.com/person/vera-termuhlen,,,,Vera Termuhlen is the Head of Human Resources at Rocket Internet GmbH. Vera loves forward thinking people business. Before joining Rocket...,,,,,,,,,,,"258,036"
Elias Anchari,https://www.crunchbase.com/person/elias-anchari,,,"India, Asia","Elias Anchari is a Indian Artist, DigitaL Creator,  Entrepreneur, Digital Marketer, Influencer & internet personality Who is Mostly known as...",,Early Stage Venture,,,,,,,,,"258,002"
Vijender Thakur,https://www.crunchbase.com/person/vijender-thakur,,,"Shimla, Himachal Pradesh, India",Vijender Thakur,,,,,,,,,,,"258,037"
H1 SRL Work and solution,https://www.crunchbase.com/person/h1-srl-work-and-solution,,,"Torino, Piemonte, Italy","H1 Srl: L’innovazione spesso viene associata alla tecnologia: quasi sempre, peraltro, la tecnologia è il mezzo per realizzare l’innovazione....",,Late Stage Venture,,,,,,,,,"258,029"
Ernest Villicana,https://www.crunchbase.com/person/ernest-villicana,,,,Ernest Villicana,,,,,,,,,,,"258,023"
David Ramsay,https://www.crunchbase.com/person/david-ramsay,,,"San Diego, California, United States",David Ramsay,,,,,,,,,,,"258,012"
John D’Angelo,https://www.crunchbase.com/person/john-d-angelo-1c88,,,,John D’Angelo,,,,,,,,,,,"258,011"
Thorsten Terlohr,https://www.crunchbase.com/person/thorsten-terlohr,,,,Thorsten Terlohr,,,,,,,,,,,"258,028"
Robin lazar,https://www.crunchbase.com/person/robin-lazar,,,,Robin lazar,,,,,,,,,,,"258,024"
Bobba Fett,https://www.crunchbase.com/person/bobba-fett,,,,Bobba Fett,,,,,,,,,,,"258,025"
Michel Snoek,https://www.crunchbase.com/person/michel-snoek,,,"The Hague, Zuid-Holland, The Netherlands",Michel Snoek,,,,,,,,,,,"258,040"
Elin Udø,https://www.crunchbase.com/person/elin-udø,1,,,Elin Udø,Individual/Angel,,1,,,,,,,,"258,042"
Mark Bryant,https://www.crunchbase.com/person/mark-bryant-831b,,,"Las Vegas, Nevada, United States",Mark Bryant,,,,,,,,,,,"258,039"
Gong Yi,https://www.crunchbase.com/person/gong-yi,,,"Shanghai, Shanghai, China",Gong Yi is working as Chairman and general manager for Shanshan Venture Capital.,Investment Partner,,,1,,,,,,,"258,033"
Dennis Winfield,https://www.crunchbase.com/person/dennis-winfield-b135,,,"Sparks, Nevada, United States",Dennis Winfield is the Service Manager at Silver State Heating and Air. Dennis Winfield attended Laney College.,,,,,,,,,,,"258,043"
Abhisek Jalan,https://www.crunchbase.com/person/abhisek-jalan,,,"New Delhi, Delhi, India",Abhisek Jalan is a co-founder at Pickji.,,,,,,,,,,,"258,017"
Wylee Post,https://www.crunchbase.com/person/wylee-post,,,"Lafayette, Colorado, United States",Wylee Post,,,,,,,,,,,"258,022"
Christopher Stephens,https://www.crunchbase.com/person/christopher-stephens-9067,,,"Washington, District of Columbia, United States",Christopher Stephens,,,,,,,,,,,"258,018"
Liam Cheung,https://www.crunchbase.com/person/liam-cheung-dc11,,,,Liam Cheung is a managing partner at Tactico.,Investment Partner,,,2,,,,,,,"258,055"
Phill Crapidy,https://www.crunchbase.com/person/phill-crapidy,,,"Washington, District of Columbia, United States",Editor,,Early Stage Venture,,,,,,,,,"258,027"
Monique Davis,https://www.crunchbase.com/person/monique-davis,1,,,Monique Davis,Individual/Angel,,1,,,1,,,,,"258,061"
