Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Hawk Equity,https://www.crunchbase.com/organization/hawk-equity,5,1,"New York, New York, United States",Hawk Equity is a New York based investment firm focused on growth companies in the technology sector.,Venture Capital,,5,,1,1,1,,,,"39,604"
Ceska Sporitelna,https://www.crunchbase.com/organization/ceska-sporitelna,4,,"Praha, Hlavni mesto Praha, Czech Republic",Ceska Sporitelna provides financial services.,,,4,,3,,,,,,"39,605"
FBA Capital Management,https://www.crunchbase.com/organization/fba-capital-management-e-commerce,,,"Chicago, Illinois, United States",FBA Capital Management is a private investment firm that supports marketplace-native consumer product companies.,Private Equity Firm,,,,,,,,,,"39,606"
Griffin Johnson,https://www.crunchbase.com/person/griffin-johnson,16,,"Los Angeles, California, United States",Video creator on TikTok who became known for his mix of comedy and vlog content while occasionally implementing the slow-motion effect. He h...,Individual/Angel,,15,,,5,,,,,"39,624"
BBN Technologies,https://www.crunchbase.com/organization/bbn-technologies-2,2,1,"Cambridge, Massachusetts, United States",BBN Technologies is a U.S.-based high-technology company which provides research and development services.,,,2,,1,,1,,,,"39,634"
Affinity Capital Management,https://www.crunchbase.com/organization/affinity-capital-management,42,12,"Minneapolis, Minnesota, United States",Affinity Capital Management is a Minnesota-based investment company that funds healthcare technology companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",26,,8,5,12,,,,"39,640"
Charles Schwab Investment Management,https://www.crunchbase.com/organization/charles-schwab-investment-management,2,,"San Francisco, California, United States","Charles Schwab Investment Management provides competitively priced ETFs, mutual funds, and separately managed account solutions.",Venture Capital,,2,,1,,,,,,"39,642"
Ramy Adeeb,https://www.crunchbase.com/person/ramy-adeeb,,,"San Francisco, California, United States","Ramy Adeeb is the Founder and General Partner at 1984 Ventures. Prior to that, he was the Founder and CEO of Snip.it. Before founding Snip....",Investment Partner,,,39,,,,,,,"39,643"
Joe Biden,https://www.crunchbase.com/person/joseph-biden,,,"Washington, District of Columbia, United States","Joseph Robinette Biden, Jr., was born November 20, 1942, in Scranton, Pennsylvania, the first of four siblings. In 1953, the Biden family mo...",,,,,,,,,,,"39,600"
BAIC Group,https://www.crunchbase.com/organization/baic-group,5,3,"Beijing, Beijing, China","BAIC Group is an automobile group that engages in automobile R&D and manufacturing, automotive parts manufacturing, and automotive service.",,,5,,3,,3,,,,"39,601"
Technopro,https://www.crunchbase.com/organization/technopro,2,1,"Tokyo, Tokyo, Japan",Technopro is a technology-focused staffing and service company that specializes in design and research and development.,,,2,,,,1,,,,"39,602"
Phase One Ventures,https://www.crunchbase.com/organization/phase-one-ventures-5ebb,3,,"Glendale, Arizona, United States",Phase One Ventures is a Venture Studio that builds SaaS products from idea to MVP and beyond.,Venture Capital,,3,,,2,,,,,"39,603"
Ocom,https://www.crunchbase.com/organization/ocom,1,,"Amsterdam, Noord-Holland, The Netherlands",OCOM is Europe's leading internet services company.,,,1,,,,,,,,"39,604"
Michael Guptan,https://www.crunchbase.com/person/michael-guptan,,,"San Francisco, California, United States","Michael Guptan is Vice President, Corporate Development of Dell Technologies Capital and a senior member of Dell’s global mergers and acquis...",Investment Partner,,,9,,,,,,,"39,606"
Porton Pharma Solutions,https://www.crunchbase.com/organization/porton-fine-chemicals,1,,"Chongqing, Heilongjiang, China","Porton Pharma Solutions is a top-tier, China-based external manufacturing partner and strategic supplier of custom drug intermediates",,,1,,,,,,,,"39,607"
Consolidated Investment Group,https://www.crunchbase.com/organization/consolidated-investment-group,5,,"Englewood, Colorado, United States","Consolidated Investment Group is a privately-held investment company focused on capital markets, commercial real estate, and more.",Venture Capital,Early Stage Venture,3,,2,,,,,,"39,608"
Keto Farms,https://www.crunchbase.com/organization/keto-farms,,,"New York, New York, United States",Keto Farms provides snacks that satisfy a person's desires while also boosting weight loss and appetite control.,,,,,,,,,,,"39,609"
LGT Venture Philanthropy,https://www.crunchbase.com/organization/lgt-venture-philanthropy,24,,"Zürich, Zurich, Switzerland",LGT Venture mission is to improve the quality of life of less advantaged people.,Private Equity Firm,,21,,2,,,,,,"39,611"
Huddle Ventures,https://www.crunchbase.com/organization/huddle-ventures,1,,"Atlanta, Georgia, United States","Parent company of Huddle Fund, Huddle360 Opportunity Ecosystem. Building + investing at the intersection of sports, technology & community.",Venture Capital,,1,,,,,,,,"39,612"
ELECNOR,https://www.crunchbase.com/organization/elecnor,1,,"Madrid, Madrid, Spain","Elecnor Deimos is providing engineering and development solution for aerospace, satellite systems, remote sencing, information system.",,,1,,,,,,,,"39,613"
Qualitas Equity Partners,https://www.crunchbase.com/organization/qualitas-equity-partners,8,2,"Madrid, Madrid, Spain","Qualitas Equity Partners is an investor-oriented fund management company based in Madrid, Spain.",Private Equity Firm,Early Stage Venture,7,,1,,2,,,,"39,614"
Alex Marinier,https://www.crunchbase.com/person/alex-marinier,3,1,"New York, New York, United States",Alex Marinier is a Founder and General Partner at New Form Capital. He attended Cornell University.,"Investment Partner, Individual/Angel",,3,2,,,1,,,,"39,651"
Zungu Investments Co. (Pty) Ltd.,https://www.crunchbase.com/organization/zungu-investments-co-pty-ltd,,,"Bryanston, NA - South Africa, South Africa","Zungu Investments Co. (Pty) Ltd. is a deep-rooted, performance-driven investment holding company.",Private Equity Firm,,,,,,,,,,"39,615"
515 Ventures,https://www.crunchbase.com/organization/515-ventures,2,,"Oakland, California, United States",515 Ventures is an investment firm that engaged in visionary entrepreneurs by offering operating advice alongside investment capital.,,,2,,,,,,,,"39,616"
Mountain Alliance,https://www.crunchbase.com/organization/ecommerce-alliance,9,1,"Munich, Bayern, Germany",Mountain Alliance is a listed company investing in category defining companies that shape the world of tomorrow.,Venture Capital,"Early Stage Venture, Late Stage Venture",8,,5,,1,,,,"39,617"
eCapital Advisors,https://www.crunchbase.com/organization/ecapital-advisors,,,"Bloomington, Minnesota, United States",eCapital Advisors is a company that offers business analytics services.,Venture Capital,,,,,,,,,,"39,618"
Steve Wiggins,https://www.crunchbase.com/person/steve-wiggins,1,,"New York, New York, United States",Steve Wiggins is the Founder and Chairman of Wiggins Ventures. He attended Southeast Missouri State University.,"Investment Partner, Individual/Angel",,1,3,,,,,,,"39,619"
