Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Raymond Wong,https://www.crunchbase.com/person/raymond-wong,1,1,"New York, New York, United States",Raymond Wong is the Senior Director of Business Development at Twinify Technologies. He attended Cornell Johnson Graduate School of Manageme...,Individual/Angel,Seed,1,,,,1,,,,"217,200"
Anake Goodall,https://www.crunchbase.com/person/anake-goodall,1,,"Christchurch, Dorset, United Kingdom","Anake Goodall - New Zealand MBIE Research Funding Panels @ Ministry of Business, Innovation and Employment",Individual/Angel,Seed,1,,,,,,,,"217,201"
Joe Seager- Dupuy,https://www.crunchbase.com/person/joe-seager-dupuy,,,"United Kingdom, Europe",Joe Seager-Dupuy is VC Investor at True.,Investment Partner,,,1,,,,,,,"217,202"
Hanno Stegmann,https://www.crunchbase.com/person/hanno-stegmann,,,"Singapore, Central Region, Singapore",Hanno Stegmann is responsible for the investments of ProSiebenSat.1 Media AG in digital business models and related areas. Before joining P7...,,,,,,,,,,,"217,207"
Jorgen Lindholm Lau,https://www.crunchbase.com/person/jorgen-lindholm-lau,1,,"Copenhagen, Hovedstaden, Denmark",Jorgen Lindholm Lau,Individual/Angel,Seed,1,,,,,,,,"217,206"
Erin Odisio,https://www.crunchbase.com/person/erin-odisio,,,"Oakland, California, United States","Erin Odisio is the Principal at Blackstone. Attended University of California, Berkeley.",,,,,,,,,,,"217,208"
Ryan Kahan,https://www.crunchbase.com/person/ryan-kahan-8445,,,"Boca Raton, Florida, United States",Ryan Kahan,,,,,,,,,,,"217,209"
Eugene Lawrence,https://www.crunchbase.com/person/eugene-lawrence,,,,Eugene Lawrence established The Canvey Supply Company LTD on the 24th December 1919.,,,,,,,,,,,"217,210"
Pedro Mariani,https://www.crunchbase.com/person/pedro-mariani,2,,,Pedro Mariani,Individual/Angel,,1,,,,,,,,"217,211"
Bruce Parker,https://www.crunchbase.com/person/bruce-parker-2,,,"Miami, Florida, United States","Mr. Bruce J. Parker served as Managing Director of Development for BBX Capital Real Estate, a wholly owned subsidiary of BBX Capital Corpora...",,,,,,,,,,,"217,213"
Darshan Talati,https://www.crunchbase.com/person/darshan-talati,,,"Boston, Massachusetts, United States",Darshan Talati,,Early Stage Venture,,,,,,,,,"217,214"
Masashi Ishibashi,https://www.crunchbase.com/person/masashi-ishibashi,,,,"Mr. Masashi Ishibashi serves as the General Manager of Daily Goods Division, Product Division at Cainz Corporation.",Investment Partner,,,1,,,,,,,"217,216"
Marco Giovati,https://www.crunchbase.com/person/marco-diovati,,,"Ceara, Brazil, South America",Marco Giovati,,,,,,,,,,,"217,215"
Alicia Madsen,https://www.crunchbase.com/person/alicia-madsen,,,"Sacramento, California, United States",Alicia Madsen,Investment Partner,,,1,,,,,,,"217,217"
Priyanka Sharma,https://www.crunchbase.com/person/priyanka-sharma-07b8,1,,,Priyanka Sharma,Individual/Angel,,1,,,,,,,,"217,218"
Erik Fällström,https://www.crunchbase.com/person/erik-fällström,1,,,Erik Fällström,Individual/Angel,,1,,,,,,,,"217,220"
Claudio Majzels,https://www.crunchbase.com/person/claudio-majzels,,,"Sao Paulo, Brazil, South America",Claudio Majzels,,,,,,,,,,,"217,222"
Gavan Goss,https://www.crunchbase.com/person/gavan-goss-2,,,,Gavan Goss - Chief Financial Officer @ BorrowersFirst,,,,,,,,,,,"217,221"
Steve Singleton,https://www.crunchbase.com/person/steve-singleton-3e55,,,"Galveston, Texas, United States",Steve Singleton,,,,,,,,,,,"217,223"
John Cassio,https://www.crunchbase.com/person/john-cassio,1,,,John Cassio,Individual/Angel,Seed,1,,,,,,,,"217,225"
Mikael Breinholst,https://www.crunchbase.com/person/mikael-breinholst,,,"Copenhagen, Hovedstaden, Denmark","Mikael has a decade of experience in strategic and tactical product management within the financial, media and telecom industries.  Prior t...",,,,,,,,,,,"217,227"
Dheeraj Kulshrestha,https://www.crunchbase.com/person/dheeraj-kulshrestha-8f05,,,"Columbus, Ohio, United States",Dheeraj Kulshrestha is the President and CEO of the Flairsoft.,,,,,,,,,,,"217,228"
"John C. Whitaker, Jr.",https://www.crunchbase.com/person/john-c-whitaker-jr,1,,,"John C. Whitaker, Jr.",Individual/Angel,Seed,1,,,,,,,,"217,229"
Leonardo Pini,https://www.crunchbase.com/person/leonardo-pini,,,"Bergamo, Lombardia, Italy",Leonardo Pini is the CEO and founder of Teknet. He attended Accademia Carrara di Belle Arti Bergamo.,,,,,,,,,,,"217,231"
Malte Janzarik,https://www.crunchbase.com/person/malte-janzarik-b70a,1,,,Malte Janzarik is an individual investor.,Individual/Angel,,1,,,,,,,,"217,230"
Philip Lewis,https://www.crunchbase.com/person/philip-lewis,,,"Atlanta, Georgia, United States","Mr. Lewis is a Partner with Fulcrum Equity Partners, an Atlanta based growth equity fund with over $400 million under management. Prior to j...",Investment Partner,,,6,,,,,,,"217,233"
P. O.,https://www.crunchbase.com/person/p-o,1,,,P. O.,Individual/Angel,,1,,,,,,,,"217,234"
Jesper Blomqvist,https://www.crunchbase.com/person/jesper-blomqvist,1,,"Sweden, Europe",Jesper Blomqvist,Individual/Angel,Seed,1,,,,,,,,"217,237"
Abhi Nemani,https://www.crunchbase.com/person/abhi-nemani-e0e0,1,1,,Abhi Nemani,Individual/Angel,Early Stage Venture,1,,,1,1,,,,"217,238"
Brian Manning Delaney,https://www.crunchbase.com/person/brian-manning-delaney,,,,Brian Manning Delaney,Investment Partner,,,2,,,,,,,"217,202"
Lilian Zhu,https://www.crunchbase.com/person/lilian-zhu,,,"Shanghai, Shanghai, China",Lilian Zhu - Vice President @ Warburg Pincus,,,,,,,,,,,"217,242"
Ed Bowersox,https://www.crunchbase.com/person/ed-bowersox-b68f,,,,Ed Bowersox,,,,,,,,,,,"217,203"
Felipe Guell,https://www.crunchbase.com/person/felipe-guell,,,"Cincinnati, Ohio, United States",Felipe Guell,,,,,,,,,,,"217,243"
Atanas Teodosiev,https://www.crunchbase.com/person/atanas-teodosiev,,,"Sofia, Grad Sofiya, Bulgaria",I’m an experienced designer who has been in the industry since 2006. In the last several years I was involved mostly in digital projects: we...,,Early Stage Venture,,,,,,,,,"217,241"
