Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Rob Schultz,https://www.crunchbase.com/person/rob-schultz-3,,,"Park City, Utah, United States","Rob is a seasoned business executive with over 25 years of experience as a consultant, entrepreneur and venture capitalist. Rob is a Managin...",Investment Partner,,,9,,,,,,,"159,007"
Ohata Yuki,https://www.crunchbase.com/person/ohata-yuki,1,,,Ohata Yuki,Individual/Angel,Late Stage Venture,1,,,,,,,,"159,010"
Lianheng Touhang Fund,https://www.crunchbase.com/organization/lianheng-touhang-fund,1,,,Lianheng Touhang Fund is an investment Fund.,,,1,,1,,,,,,"159,015"
Jie Tang,https://www.crunchbase.com/person/jie-tang,1,,"San Francisco, California, United States",Jie Tang - Advisor @ Contract Wrangler,Individual/Angel,,1,,,,,,,,"159,000"
Tom Jenkins,https://www.crunchbase.com/person/tom-jenkins-2,,,"London, England, United Kingdom","Tom works for BGF Quoted, specialising in investments on the public markets, primarily AIM. Tom has 16 years’ experience supporting growt...",Investment Partner,,,2,,,,,,,"159,002"
Peter A. Francis,https://www.crunchbase.com/person/peter-a-francis,,,"Palo Alto, California, United States","Peter A. Francis joined Summit Partners in 2011. Prior to Summit, Peter worked for Jefferies & Company and UBS Investment Bank. Based in ...",,,,,,,,,,,"159,001"
Ryan Endacott,https://www.crunchbase.com/person/ryan-endacott,1,,,Ryan Endacott,Individual/Angel,,1,,,,,,,,"159,003"
Marc Zao-Sanders,https://www.crunchbase.com/person/marc-zao-sanders,,,"London, England, United Kingdom",Marc Zao-Sanders,,,,,,,,,,,"159,005"
Ryan DeLuca,https://www.crunchbase.com/person/ryan-deluca,1,,"Boise, Idaho, United States",Ryan DeLuca is the CEO and Co-Founder at Black Box VR.,Individual/Angel,Seed,1,,,,,,,,"159,024"
FACEPE,https://www.crunchbase.com/organization/facepe,1,,"Recife, Bahia, Brazil",Pernambuco's government reaserch foundation,,,1,,,,,,,,"159,006"
