Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jo Hirao,https://www.crunchbase.com/person/jo-hirao,4,,,Jo Hirao,Individual/Angel,,4,,2,,,,,,"49,801"
Fujian Haixi Pharmaceuticals,https://www.crunchbase.com/organization/fujian-haixi-pharmaceuticals,1,,,Fujian Haixi Pharmaceuticals is a pharmaceuticals company.,,,1,,,,,,,,"49,810"
CMD Global Partners,https://www.crunchbase.com/organization/cmd-global-partners,,,"Chicago, Illinois, United States",CMD Global Partners is a leading boutique investment banking firm with global capabilities.,Investment Bank,,,,,,,,,,"49,814"
KFC Ventures,https://www.crunchbase.com/organization/kfc-ventures,4,,"Singapore, Central Region, Singapore",KFC Ventures is the corporate venture arm of the Nityo Group.,Venture Capital,,4,,3,,,,,,"49,816"
Shenzhen Jinjia Group,https://www.crunchbase.com/organization/shenzhen-jinjia-group,1,,"Shenzhen, Guangdong, China",Jinjia Group engages in the production of packaging printing materials.,,,1,,1,,,,,,"49,818"
Opaaya,https://www.crunchbase.com/organization/opaaya,2,1,"Yonkers, New York, United States","Opaaya provides funding, advisory and support early stage start-ups","Angel Group, Micro VC, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",2,,,1,1,,,,"49,827"
EC Mergers & Acquisitions,https://www.crunchbase.com/organization/ec-mergers-acquisitions,1,,"New York, New York, United States","EC Mergers & Acquisitions provides capital raising, cross-border transactions, corporate divestitures, and financial advisory services.",Investment Bank,,1,,,,,,,,"49,833"
Rani Aliahmad,https://www.crunchbase.com/person/rani-aliahmad,13,4,"Los Angeles, California, United States",Experienced Entrepreneur/Investor with a demonstrated history of working in the venture capital and private equity industries. Skilled in Co...,Individual/Angel,Seed,13,,,1,4,,,,"49,838"
Anhui Anke Biotechnology (Group),https://www.crunchbase.com/organization/anhui-anke-biotechnology-group-co-ltd,2,,"Hefei, Anhui, China",Anhui Anke Biotechnology is a biopharmaceutical high-tech enterprise based in China.,,,2,,1,,,,,,"49,840"
wtsoftware,https://www.crunchbase.com/organization/wtsoftware,,,"São Paulo, Sao Paulo, Brazil",O wSpy Pro é o melhor Como rastrear uma pessoa pelo numero do mercado,Accelerator,,,,,,,,,,"49,800"
Unlimited Capital,https://www.crunchbase.com/organization/unlimited-capital,3,,"Singapore, Central Region, Singapore",Unlimited Capital focuses on venture investments in high-tech projects and startups on different stages.,Venture Capital,,2,,,,,,,,"49,851"
Sanden,https://www.crunchbase.com/organization/sanden-4f3e,1,,,Sanden is an investment firm.,,,1,,,,,,,,"49,801"
Canton of St. Gallen,https://www.crunchbase.com/organization/canton-of-st-gallen,1,,"Saint Gallen, Sankt Gallen, Switzerland","The canton of St. Gallen, also canton of St Gall is a canton of Switzerland. The capital is St. Gallen.",Government Office,,1,,1,,,,,,"49,802"
Skyharbor Capital,https://www.crunchbase.com/organization/skyharbor-capital,,,"Miami, Florida, United States",Skyharbor Capital is a private investment firm specializing in acquiring established companies.,Private Equity Firm,Private Equity,,,,,,,,,"49,853"
Andrew Larsen,https://www.crunchbase.com/person/andrew-larsen,9,,"Perth, Western Australia, Australia","Andrew is a Venture Partner with Tempus Partners, and an experienced founder and investor. He is a Director of HealthEngine a leading Austra...","Investment Partner, Individual/Angel","Convertible Note, Early Stage Venture, Seed, Venture",5,7,3,,,,,,"49,855"
Harinder Takhar,https://www.crunchbase.com/person/harinder-takhar,1,,"Toronto, Ontario, Canada","Harinder Takhar, aged 35 years, heads the Paytm business which was incubated in One97. His association with the company though is way older ...",Individual/Angel,Seed,1,,,,,,,,"49,804"
Vivium Holdings,https://www.crunchbase.com/organization/vivium-holdings,1,,"Dubai, Dubai, United Arab Emirates",Vivium Holdings is a investment firm.,,,1,,1,,,,,,"49,805"
Q & M Dental Group,https://www.crunchbase.com/organization/q-m-dental-group,1,,"Singapore, Central Region, Singapore",Q & M Dental Group is a dental healthcare services provider.,,,1,,1,,,,,,"49,806"
Kevin Zhang,https://www.crunchbase.com/person/kevin-zhang-2,,,"Los Angeles, California, United States","Kevin joined Upfront Ventures in 2012 and has been a Partner since 2016. Prior to Upfront, Kevin was at Boston Consulting Group, where he ad...",Investment Partner,,,25,,,,,,,"49,807"
Romar Capital Partners,https://www.crunchbase.com/organization/romar-capital-partners,1,1,"Chicago, Illinois, United States","Romar Capital Partners represents the direct, early stage investment",Venture Capital,"Early Stage Venture, Seed",1,,,,1,,,,"49,808"
Kristina Burow,https://www.crunchbase.com/person/kristina-burrow,,,"San Francisco, California, United States",Kristina Burow is the Managing Director of ARCH Venture Partners. She attended The University of Chicago Booth School of Business.,Investment Partner,,,26,,,,,,,"49,810"
Sigurd Venture,https://www.crunchbase.com/organization/sigurd-venture,2,,"Delhi, Delhi, India","Sigurd Venture invest in startups and entrepreneurs to scale up through early-stage funds, wide network and organizational support.","Accelerator, Venture Capital",,2,,,,,,,,"49,811"
Nuctech Company,https://www.crunchbase.com/organization/nuctech-company,2,,"Haidian, Beijing, China",Nuctech Company is a manufacturing company provides advanced security & inspection solution and service supplier in the world.,,,2,,,,,,,,"49,866"
Kai Yu,https://www.crunchbase.com/person/kai-yu,,,"Beijing, Beijing, China","Dr. Kai YU is the founder and CEO of Horizon Robotics Inc. He is a world-renowned machine learning expert, and an important promoter of the ...",Investment Partner,,,1,,,,,,,"49,812"
Ziegler Meditech Equity Partners,https://www.crunchbase.com/organization/ziegler-meditech-equity-partners,24,5,"Milwaukee, Wisconsin, United States",ZMEP is a limited partnership focusing on equity and equity-like investments in emerging medical device technologies.,Investment Bank,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",6,,11,,5,,,,"49,868"
iResearch Capital,https://www.crunchbase.com/organization/iresearch-capital,25,3,"Mountain View, California, United States",iResearch is a financial investment platform under the iResearch Group.,Venture Capital,,24,,2,1,3,,,,"49,814"
Tom Blaisdell,https://www.crunchbase.com/person/tom-blaisdell,5,,"San Francisco, California, United States",Tom Blaisdell is the Founder and CEO of AlignPact. He attended Dartmouth College and Stanford University.,"Investment Partner, Individual/Angel",,5,25,4,1,,,,,"49,815"
Pete Soderling,https://www.crunchbase.com/person/pete-soderling,3,,"San Francisco, California, United States",Pete Soderling is the General Partner at Data Community Fund. Pete Soderling attended New York University.,"Investment Partner, Individual/Angel",,3,7,,1,,,,,"49,816"
Sierra Wasatch Capital,https://www.crunchbase.com/organization/sierra-wasatch-capital,6,,"Truckee, California, United States",Sierra Wasatch Capital focuses on early-stage investments in the digital media industry.,Venture Capital,"Early Stage Venture, Seed",5,,4,2,,,,,"49,875"
National Brain Tumor Society,https://www.crunchbase.com/organization/national-brain-tumor-society,3,,"Newton, Massachusetts, United States","National brain tumor society discovers cure, deliver effective treatments, and advocate for patients and care partners.",,,2,,,,,,,,"49,876"
Yoonmin Foundation,https://www.crunchbase.com/organization/yoonmin-foundation,40,1,"Seocho, Seoul-t'ukpyolsi, South Korea","Yunmin Foundation provides start-up support, youth challenge school, and online start-up education.",,,38,,11,,1,,,,"49,818"
Shashank Deshpande,https://www.crunchbase.com/person/shashank-deshpande,4,1,"Pune, Maharashtra, India","Shashank has a unique combination of business understanding, technical acumen and creative talent and has crafted customer experience of int...","Investment Partner, Individual/Angel",,4,3,,,1,,,,"49,819"
Next Health Accelerator,https://www.crunchbase.com/organization/next-health-accelerator,1,,"Omaha, Nebraska, United States",Next Health Accelerator is a revolutionary health innovation accelerator by Intrepid Entrepreneurs for African Entrepreneurs.,Accelerator,Seed,1,,1,,,,,,"49,820"
Strategic Year Holdings,https://www.crunchbase.com/organization/strategic-year-holdings,4,,"Hong Kong, Hong Kong Island, Hong Kong",Strategic Year Holdings Limited is a privately held investment company focusing on real estate globally.,Venture Capital,,4,,1,,,,,,"49,821"
Andre de Baubigny,https://www.crunchbase.com/person/andre-de-baubigny,,,"Menlo Park, California, United States","Andre is an experienced investor, investment banker, entrepreneur, and Stanford alum (GSB '95). As an entrepreneur, Andre has launched two p...",Investment Partner,,,24,,,,,,,"49,823"
Carela Holding,https://www.crunchbase.com/organization/carela-holding-0cd3,1,,"Hamburg, Hamburg, Germany",Our focus in on innovative pharmaceutical and environmental technology,,,1,,,,,,,,"49,825"
Leucadia Asset Management,https://www.crunchbase.com/organization/leucadia-asset-management,1,,"New York, New York, United States",It is a diversified alternative asset management platform offering predominantly institutional.,Private Equity Firm,,1,,1,,,,,,"49,826"
Max Bruner,https://www.crunchbase.com/person/max-bruner,,,"San Francisco, California, United States",Founded Anzen to deliver premium management liability insurance to private U.S. companies to help them grow while staying protected. He was...,,,,,,,,,,,"49,827"
