Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Rimrock Venture Partners,https://www.crunchbase.com/organization/rimrock-venture-partners,2,1,"Las Vegas, Nevada, United States",Rimrock Venture Partners,Venture Capital,,2,,1,,1,,,,"75,601"
SHINPOONG.CO,https://www.crunchbase.com/organization/shinpoong-co,1,,"Seoul, Seoul-t'ukpyolsi, South Korea","Shinpoong Pharmaceutical is a manufacturer of drugs, pharmaceutical ingredients, and finished products.",,,1,,,,,,,,"75,614"
Bluesky Capital,https://www.crunchbase.com/organization/bluesky-capital-7cc0,,,"New York, New York, United States",Quantitative investment manager investing globally in all asset classes.,Hedge Fund,,,,,,,,,,"75,619"
Ashwin Hinduja,https://www.crunchbase.com/person/ashwin-hinduja,1,,,Ashwin Hinduja,Individual/Angel,,1,,,,,,,,"75,622"
Sharil Tarmizi,https://www.crunchbase.com/person/dato-sharil-tarmizi,3,,"Kuala Lumpur, Kuala Lumpur, Malaysia","Dato' Sharil Tarmizi is a Senior Advisor at Quantephi, a boutique investment advisory firm and the former and Chairman and Chief Executive o...",Individual/Angel,Seed,3,,,1,,,,,"75,623"
Ngan Capital,https://www.crunchbase.com/organization/ngan-capital,1,,"North Point, Hong Kong Island, Hong Kong",Ngan Capital operates as a venture capital firm.,,,1,,,,,,,,"75,628"
Brian Lent,https://www.crunchbase.com/person/brian-lent,,,"Bellevue, Washington, United States","Brian Lent is a data science pioneer who has been at the forefront of data mining, machine learning, forward-thinking analytics, and leading...",,"Early Stage Venture, Seed, Venture",,,,,,,,,"75,639"
Michael Kim,https://www.crunchbase.com/person/michael-kim-cd5d,,,,Michael Kim is the Founder of Octave Ventures.,Investment Partner,,,2,,,,,,,"75,643"
Vela Imprese,https://www.crunchbase.com/organization/vela-imprese,8,,"Milan, Lombardia, Italy",Vela Imprese is a venture capital firm that funds small and medium-sized technology companies.,Private Equity Firm,Seed,7,,,,,,,,"75,645"
Qatar Fund for Development,https://www.crunchbase.com/organization/qatar-fund-for-development,2,,"Doha, Ad Dawhah, Qatar","Qatar Fund for Development is .a public development institution committed, on behalf of the State of Qatar, to improving the livelihood.",,,2,,2,,,,,,"75,649"
Acrew,https://www.crunchbase.com/organization/acrew,3,,"New Orleans, Louisiana, United States",Acrew connects employers and job seekers using brief first impression videos.,,,3,,,,,,,,"75,650"
Crédit Agricole Centre Loire,https://www.crunchbase.com/organization/crédit-agricole-centre-loire,2,,"Montrouge, Ile-de-France, France",Credit Agricole is dedicated to helping each and every one of its clients through major life transitions.,,,2,,,,,,,,"75,635"
Luke Davis,https://www.crunchbase.com/person/luke-davis-4,,,"United Kingdom, Europe","Luke has been fully immersed in the SME and private equity sectors throughout his career. As well as founding IW Capital in 2011, Luke is al...",Investment Partner,,,14,,,,,,,"75,641"
MTC,https://www.crunchbase.com/organization/mtc,,,"Livermore, California, United States",Leading after market auto parts manufacturer and distributor.,,,,,,,,,,,"75,600"
