Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
David Kinnear,https://www.crunchbase.com/person/david-kinnear-2,,,"Chicago, Illinois, United States","From an early age, David understood how investing in human and financial capital could create opportunities and empower individuals. Before ...",,,,,,,,,,,"238,800"
Stefania Lotto,https://www.crunchbase.com/person/stefania-lotto,,,"Milan, Lombardia, Italy","Stefania Lotto currently works as a Investment Manager at PM & Partners. She previously worked at Amazon Inc, as Vendor Manager.",,,,,,,,,,,"238,802"
Sami Fehri,https://www.crunchbase.com/person/sami-fehri,,,,"Sami Fehri born in Tunisia, on November 7, 1971) is a Tunisian entrepreneur, producer, and director. He is also the founder of the private T...",,,,,,,,,,,"238,805"
Felix Cardamone,https://www.crunchbase.com/person/felix-cardamone,1,,"São Paulo, Sao Paulo, Brazil",Felix Cardamone,Individual/Angel,,1,,,,,,,,"238,804"
Margaret Burrows,https://www.crunchbase.com/person/margaret-burrows-14a7,,,"United States, North America","Margaret has over 30 years experience in branding, marketing, and business development for consumer goods. She has sold over $250m via QVC, ...",,,,,,,,,,,"238,810"
Takashi Uesugi,https://www.crunchbase.com/person/takashi-uesugi-2b0c,,,,Takashi Uesugi is a Representative Director of Hulic Startup.,Investment Partner,,,1,,,,,,,"238,811"
Torben van den Brekel Kulmbak,https://www.crunchbase.com/person/torben-van-den-brekel-kulmbak,,,,"Torben van den Brekel Kulmbak joined ZERV as Co-Founder, Co-Owner & Chief Executive Officer.",,,,,,,,,,,"238,812"
Manuel Kohnstamm,https://www.crunchbase.com/person/manuel-kohnstamm,,,"Amsterdam, Noord-Holland, The Netherlands",Manuel Kohnstamm is Senior Vice President and Chief Policy Officer of Liberty Global.,,,,,,,,,,,"238,813"
Sang-Hoon Cha,https://www.crunchbase.com/person/sang-hoon-cha,,,,Sang-Hoon Cha,Investment Partner,,,1,,,,,,,"238,814"
Patrik Fransson,https://www.crunchbase.com/person/patrik-fransson,,,,Patrik Fransson,Investment Partner,,,1,,,,,,,"238,816"
Jason Dacosta,https://www.crunchbase.com/person/jason-dacosta-a055,,,,Jason Dacosta is a Co-Founder of MSP Corp.,,,,,,,,,,,"238,817"
Daniel Kim,https://www.crunchbase.com/person/daniel-kim-019d,,,,Daniel Kim is the team leader Daniel Kim of Spark Lab.,,,,0,,,,,,,"238,815"
Jeffrey W. Eckel,https://www.crunchbase.com/person/jeffrey-w-eckel,,,"Annapolis, Maryland, United States",Jeffrey W. Eckel is the Chairman at HASI.,,,,,,,,,,,"238,818"
Tomoo Imazeki,https://www.crunchbase.com/person/tomoo-imazeki,,,,Tomoo Imazeki - President @ NEC Capital Solutions,Investment Partner,,,1,,,,,,,"238,819"
Adil Haque,https://www.crunchbase.com/person/adil-haque,,,"New York, New York, United States",Adil Haque is a Principal in the Investor Relations team at Apax. He was previously a Principal in the Tech & Telecom team and is based in N...,,,,,,,,,,,"238,820"
Christopher Fountain,https://www.crunchbase.com/person/christopher-fountain,,,"Great Falls, Virginia, United States",Christopher Fountain is an Operating Partner at Frontier.,Investment Partner,,,2,,,,,,,"238,822"
William Bill Ford,https://www.crunchbase.com/person/william-bill-ford,,,"Washington, District of Columbia, United States",William Bill Ford - General Partner @ Grantham Capital,,,,,,,,,,,"238,831"
Carlos Caride,https://www.crunchbase.com/person/carlos-caride,,,"Murcia, Murcia, Spain","Bachelor of Economics and Business.Master in Management from Enae and Fundesem.Spokesperson managing director, advertising agency.Partner an...",,,,,,,,,,,"238,830"
Luís Mesquita,https://www.crunchbase.com/person/luis-mesquita,,,"Lisbon, Lisboa, Portugal",Luis Mesquita is the Co-Founder and CFO at Paycritical. He was the co-founder at WiseNext.,,,,,,,,,,,"238,809"
Sergio Passos,https://www.crunchbase.com/person/sergio-passos-475f,,,"Rio De Janeiro, Rio de Janeiro, Brazil",Sergio Passos is a partner and COO/CFO at Vinci Partners.,,,,,,,,,,,"238,827"
Howard Russell,https://www.crunchbase.com/person/howard-russell,,,"Portland, Oregon, United States",Howard Russell is the Co-Founder and IP Counsel at Abom.,,,,,,,,,,,"238,825"
Cem Bayulgen,https://www.crunchbase.com/person/cem-bayulgen,,,,Cem Bayulgen - Managing Director @ NBK Capital Partners,,,,,,,,,,,"238,821"
Gerjo Scheringa,https://www.crunchbase.com/person/gerjo-scheringa,,,,Gerjo Scheringa is CEO at Euro Pool System.,,,,,,,,,,,"238,828"
Jai Mirpuri,https://www.crunchbase.com/person/jai-mirpuri,,,"Singapore, Asia",Jai Mirpuri,,,,,,,,,,,"238,824"
Gustavo do Canto Lopes,https://www.crunchbase.com/person/gustavo-do-canto-lopes,,,"São Paulo, Sao Paulo, Brazil",Gustavo do Canto Lopes,Investment Partner,,,1,,,,,,,"238,807"
Marc Christ,https://www.crunchbase.com/person/marc-christ-662d,1,,,Marc Christ is an individual investor.,Individual/Angel,,1,,,,,,,,"238,832"
Padmavathi S Bhat,https://www.crunchbase.com/person/padmavathi-s-bhat,,,"Mysore, Karnataka, India",Padmavathi S Bhat,,,,,,,,,,,"238,818"
Sachin Majithia,https://www.crunchbase.com/person/sachin-majithia,,,,Sachin Majithia,,,,,,,,,,,"238,833"
Martin Corke,https://www.crunchbase.com/person/martin-corke,,,"London, England, United Kingdom",Martin Corke,,,,,,,,,,,"238,819"
Zsolt Rózsahegyi,https://www.crunchbase.com/person/zsolt-rózsahegyi,,,"Budapest, Budapest, Hungary",Zsolt Rózsahegyi,,,,,,,,,,,"238,834"
Emil Mahjoub,https://www.crunchbase.com/person/emil-mahjoub,,,"London, England, United Kingdom",Emil Mahjoub is an Investment Manager at Global Cleantech Capital.,Investment Partner,,,1,,,,,,,"238,835"
Kevin Vermeulen,https://www.crunchbase.com/person/kevin-vermeulen-6160,,,,Kevin Vermeulen,,,,,,,,,,,"238,846"
Shainaz Jussa,https://www.crunchbase.com/person/shainaz-jussa,,,,Shainaz Jussa,,,,,,,,,,,"238,847"
Benjamin Dichter,https://www.crunchbase.com/person/benjamin-dichter,,,"Toronto, Ontario, Canada",Benjamin Dichter is Co-founder of Possibly correct.,,,,,,,,,,,"238,839"
Jill Chiara,https://www.crunchbase.com/person/jill-chiara,,,"Greater Boston Area, United States, North America",Jill Chiara,,,,,,,,,,,"238,840"
Anil K. Pali,https://www.crunchbase.com/person/anil-k-pali,1,,,Anil K. Pali,Individual/Angel,Seed,1,,,,,,,,"238,849"
David Bailey,https://www.crunchbase.com/person/david-bailey-f4e9,,,"Perth, Western Australia, Australia",David Bailey is the CEO of AFG Australian Finance Group.,Investment Partner,,,1,,,,,,,"238,856"
Zachary Carpenter,https://www.crunchbase.com/person/zachary-carpenter,,,,Zachary Carpenter,,,,,,,,,,,"238,842"
