Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Fabian Potratz,https://www.crunchbase.com/person/fabian-potratz,,,"Aachen, Nordrhein-Westfalen, Germany",Fabian Potratz - Co-Founder and CTO @ envelio,,,,,,,,,,,"176,400"
Keel Investments,https://www.crunchbase.com/organization/keel-investments,1,1,"Chicago, Illinois, United States",Keel Investments is a service provider involved in financial and mutual fund services.,Venture Capital,,1,,1,,1,,,,"176,408"
Audrius Dzikevicius,https://www.crunchbase.com/person/audrius-dzikevicius,1,,"Lithuania, Europe",Audrius Dzikevicius,Individual/Angel,,1,,,,,,,,"176,413"
Sanya Goel,https://www.crunchbase.com/person/sanya-goel,,,"Delhi, Delhi, India",Sanya Goel is the Founder & Director at Humsafar India. She attended University of Warwick.,,,,,,,,,,,"176,414"
Tony Armstrong,https://www.crunchbase.com/person/tony-armstrong,1,,"Bloomington, Indiana, United States",Tony Armstrong is the President & CEO at IU Ventures.,"Investment Partner, Individual/Angel",Seed,1,2,,,,,,,"176,419"
Qianhai Haiyun Touzi,https://www.crunchbase.com/organization/qianhai-haiyun-touzi,1,,"Shenzhen, Guangdong, China",Qianhai Haiyun Touzi is an investment management firm.,,,1,,1,,,,,,"176,422"
Issa Ali Ayyed,https://www.crunchbase.com/person/issa-ali-ayyed,,,"Iraq, Asia","Issa Ali Ayyed(Born in Baghdad) in Iraq,Entrepreneur , Social Media Celebrity,activist,media personality, informative, informational, missio...",,"Private Equity, Seed, Venture",,,,,,,,,"176,401"
Ningbo Aotu Chuangye,https://www.crunchbase.com/organization/ningbo-aotu-chuangye,2,,"Ningbo, Zhejiang, China",Ningbo Aotu Chuangye operates as an investment firm.,,,2,,1,,,,,,"176,402"
Junyang Capital,https://www.crunchbase.com/organization/junyang-capital,2,,,Junyang Capital,,,2,,,,,,,,"176,403"
Cipholioop,https://www.crunchbase.com/organization/cipholioop,1,,,Cipholioop is an investment firm.,,,1,,,,,,,,"176,437"
Ian Qian,https://www.crunchbase.com/person/ian-qian,,,"Beijing, Beijing, China","Ian Qian, Vice President of Sequoia Capital China. Prior to joining Sequoia Capital in 2011, Ian Qian worked in PwC as an auditor for variou...",,,,,,,,,,,"176,404"
Shanghai Shengwu Yiyao Jijin,https://www.crunchbase.com/organization/shanghai-shengwu-yiyao-jijin,1,,"Shanghai, Shanghai, China",Shanghai Shengwu Yiyao Jijin is an investment firm.,,,1,,1,,,,,,"176,405"
Shohei Yamada,https://www.crunchbase.com/person/shohei-yamada-b4da,,,,Shohei Yamada,Investment Partner,,,3,,,,,,,"176,438"
Craig Hosie,https://www.crunchbase.com/person/craig-hosie,,,,"Craig is the founder of LOJAC and has over 25 years experience in the civil construction industry. During his career, Craig has built up a g...",,,,,,,,,,,"176,407"
Margaret Norris,https://www.crunchbase.com/person/margaret-norris,1,,,Margaret Norris is a Co-Founder at Uphold Health.,Individual/Angel,,1,,,,,,,,"176,439"
Jeff Trudeau,https://www.crunchbase.com/person/jeff-trudeau-9486,1,,"San Francisco, California, United States",Jeff Trudeau is a Chief Information Security Officer (CISO) at Chime.,Individual/Angel,,1,,,,,,,,"176,406"
