Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
New Economy Initiative,https://www.crunchbase.com/organization/new-economy-initiative,18,,"Detroit, Michigan, United States",New Economy Initiative for SE Michigan is accelerating the transition to an innovation-based economy that expands opportunities for all.,Entrepreneurship Program,,18,,18,1,,,,,"91,803"
Fulum Group Holdings,https://www.crunchbase.com/organization/fulum-group-holdings,1,,"Wong Tai Sin, Kowloon, Hong Kong",Fulum Group Holdings engaged in the operation of restaurants.,,,1,,,,,,,,"91,806"
Technomark Medical Ventures,https://www.crunchbase.com/organization/technomark-medical-ventures,3,1,"London, England, United Kingdom",TMV is a venture capital arm of Technomark Consulting Services Limited.,Venture Capital,,1,,2,,1,,,,"91,810"
Ping Ping,https://www.crunchbase.com/person/ping-ping,,,"Beiji, Guangdong, China",Ping Ping - Managing Director @ Chengwei Capital,,,,,,,,,,,"91,812"
Stiftung Mercator,https://www.crunchbase.com/organization/stiftung-mercator,1,,"Essen, Nordrhein-Westfalen, Germany","Stiftung Mercator is a private and independent foundation promoting science, education and international understanding.",,,1,,1,,,,,,"91,817"
Touchstone Equities,https://www.crunchbase.com/organization/touchstone-equities,18,1,"Hyderabad, Andhra Pradesh, India",Touchstone Equities is an investment firm.,Investment Bank,,12,,8,1,1,,,,"91,820"
Zhengjing Capital,https://www.crunchbase.com/organization/zhengjing-capital,1,,"Hangzhou, Zhejiang, China",Zhengjing Capital is an Investment firm.,,,1,,,,,,,,"91,825"
Areca Capital,https://www.crunchbase.com/organization/areca-capital,1,,"Petaling Jaya, Selangor, Malaysia",Areca Capital operates as an investment firm.,Venture Capital,"Early Stage Venture, Late Stage Venture",1,,1,,,,,,"91,815"
Landes Finance,https://www.crunchbase.com/organization/landes-finance,1,,"Montréal, Quebec, Canada",Landes Finance's investing and capital markets experience helps customers increase and safeguard their wealth.,"Venture Capital, Venture Debt",,1,,1,,,,,,"91,829"
Uplift,https://www.crunchbase.com/organization/uplift-df26,1,,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Accelerate your startup to the next level with CIVITTA & Impact HUB,Accelerator,,1,,,,,,2019-09-30,16,"91,830"
Duman Startup Accelerator,https://www.crunchbase.com/organization/duman-startup-accelerator,,,,Duman Startup Accelerator innovative program to provide support and working capital for your small business.,Accelerator,,,,,,,,,,"91,837"
Kick ( Incubator ),https://www.crunchbase.com/organization/kick-incubator,,,"Seattle, Washington, United States",Kick's mission is to help all the teams after the weekend entrepreneurship events.,Incubator,,,,,,,,2016-04-01,,"91,838"
Amit Khetan,https://www.crunchbase.com/person/amit-khetan-3450,1,,"Ahmedabad, Gujarat, India",Amit Khetan is a Founder at AfterFirst. He attended Indian Institute of Management Ahmedabad.,Individual/Angel,,1,,,,,,,,"91,839"
Martijn Kleijwegt,https://www.crunchbase.com/person/martijn-kleijwegt,,,"Amsterdam, Noord-Holland, The Netherlands",Martijn Kleijwegt became a member Prosensa’s supervisory board in 2008. He founded Life Sciences Partners in 1998 and has been managing part...,Investment Partner,,,8,,,,,,,"91,844"
Paul Lasiuk,https://www.crunchbase.com/person/paul-lasiuk,1,,"Chicago, Illinois, United States",Paul Lasiuk is the Co-founder and CEO of Healthy Interactions. He attended the University of Michigan.,Individual/Angel,,1,,,,,,,,"91,800"
Alter State,https://www.crunchbase.com/organization/alter-state,1,,"Copenhagen, Hovedstaden, Denmark",Nordic-Baltic Women Innovation Sprint,"Accelerator, Incubator",Grant,1,,1,,,,,,"91,852"
Gleb Polyakov,https://www.crunchbase.com/person/gleb-polyakov,1,,"San Francisco, California, United States",Gleb Polyakov is the Co-founder and CEO of Nylas.,Individual/Angel,,1,,,,,,,,"91,801"
PEAK6 Sports,https://www.crunchbase.com/organization/peak6-sports,1,,"Chicago, Illinois, United States",Venture Capital Firm - Sports and Technology Businesses,,,1,,,,,,,,"91,853"
IBM Alpha Zone,https://www.crunchbase.com/organization/ibm-alpha-zone,,,"Petah Tiqva, HaMerkaz, Israel",A 24 weeks professional and deep immersion program for the purposes of developing solutions for the enterprise market.,Accelerator,,,,,,,,2019-09-27,,"91,802"
Jonathan Tinter,https://www.crunchbase.com/person/jonathan-tinter-b88e,1,,"Seattle, Washington, United States",Jonathan Tinter,Individual/Angel,,1,,,,,,,,"91,803"
Reliance Technology Ventures,https://www.crunchbase.com/organization/reliance-technology-ventures,6,4,"Mumbai, Maharashtra, India",Reliance Technology Ventures Limited was launched in 2006 with an investment mandate to incubate new business ideas and invest in emerging,Venture Capital,"Early Stage Venture, Late Stage Venture",5,,4,,4,,,,"91,857"
Grupo Prisma,https://www.crunchbase.com/organization/grupo-prisma,4,,"Vitacura, Region Metropolitana, Chile",Grupo Prisma is an emerging and growing business holding company.,,,3,,1,,,,,,"91,858"
Saagar Bhavsar,https://www.crunchbase.com/person/saagar-bhavsar,,,"London, England, United Kingdom",Saagar is an early-stage tech investor with an interest in B2B enterprise and technical software plays. His areas of focus are on Cloud/App/...,Investment Partner,Early Stage Venture,,2,,,,,,,"91,804"
Katrina Garnett,https://www.crunchbase.com/person/katrina-garnett,3,2,"San Francisco, California, United States","Katrina is the Managing Director of Garnett Ventures which invests in enterprise, big data, cloud and mobile applications.  Her previous ear...",Individual/Angel,Seed,3,,,,2,,,,"91,806"
Venice Brands,https://www.crunchbase.com/organization/venice-brands,1,,"Venice, California, United States","We incubate, invest in, and acquire majority positions in consumer brands",,,1,,1,1,,,,,"91,807"
Allan Weinstein,https://www.crunchbase.com/person/allan-weinstein-2,,,"New York, New York, United States","Allan Weinstein is the Managing Partner at Gainline Capital Partners, LP.",,,,,,,,,,,"91,809"
Guang Ji Chuang Tou,https://www.crunchbase.com/organization/guangji-venture-capital,5,,"Beijing, Beijing, China",Guang Ji Chuang Tou is an investment Firm.,Venture Capital,Early Stage Venture,5,,2,,,,,,"91,811"
