Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Fiducive Tech Pvt Ltd,https://www.crunchbase.com/person/fiducive-tech-pvt-ltd,,,"New Delhi, Delhi, India","We are Fiducive Tech Private Limited, a reputable audio visual system integrator with 15 years of expertise who targets the hospitality, gov...",,,,,,,,,,,"221,401"
James McEuen,https://www.crunchbase.com/person/james-mceuen,,,,James McEuen is a Non Executive Director at ARTILECT studio. He attended CIM | The Chartered Institute of Marketing.,,,,,,,,,,,"221,402"
Nicholas Muldoon,https://www.crunchbase.com/person/nicholas-muldoon,2,,"San Francisco, California, United States",Nicholas Muldoon is the Co-CEO at Easy Agile and Host at Siligong Valley. He is a former Staff Technical Program Manager at Twitter and Agil...,Individual/Angel,Seed,2,,,,,,,,"221,405"
Geoffrey Keith,https://www.crunchbase.com/person/geoffrey-keith,,,"Saint Petersburg, Florida, United States",Geoffrey Keith,Investment Partner,,,1,,,,,,,"221,407"
Deborah Pokerwinski,https://www.crunchbase.com/person/deborah-pokerwinski,,,"Buffalo, New York, United States",Deborah Pokerwinski - Assistant Vice President and Assistant Corporate Secretary @ M&T Bank,,,,,,,,,,,"221,408"
Adi Susanto,https://www.crunchbase.com/person/adi-susantp,,,"Jombang, Jawa Timur, Indonesia",Adi Susanto,,,,,,,,,,,"221,412"
Kiyohiko Yamamuro,https://www.crunchbase.com/person/kiyohiko-yamamuro,,,"Kanagawa, Fukushima, Japan",Kiyohiko Yamamuro,Investment Partner,,,1,,,,,,,"221,413"
pte online,https://www.crunchbase.com/person/pte-online-1e58,,,,"PTE Online - Kiến thức luyện thi PTE Địa chỉ: 151/5 Quốc Lộ 50, Phường 5, Quận 8, Hồ Chí Minh",,,,,,,,,,,"221,411"
William Pedigo,https://www.crunchbase.com/person/william-pedigo-dc39,,,"Hope, Indiana, United States",William Pedigo,,,,,,,,,,,"221,410"
Lee Lewellen,https://www.crunchbase.com/person/lee-lewellen,,,,Lee Lewellen,Investment Partner,,,6,,,,,,,"221,415"
Lex Veldhuis,https://www.crunchbase.com/person/lex-veldhuis,2,,,Lex Veldhuis,Individual/Angel,,1,,,,,,,,"221,418"
Jim Sims,https://www.crunchbase.com/person/jim-sims-2,,,"Palo Alto, California, United States","Mr. Sims is the chairman and founder of the global product innovation consulting firm, GEN3 Partners. He has a 30 year track record of build...",,,,,,,,,,,"221,419"
