Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Ruishengtai,https://www.crunchbase.com/organization/ruishengtai,1,,,Ruishengtai is an investment firm.,,,1,,,,,,,,"109,206"
Charles Laverty,https://www.crunchbase.com/person/charles-laverty,,,"Los Angeles, California, United States",Charles Laverty is the Founder and Chief Executive Officer at Nuzuna Zone Fitness.,,,,,,,,,,,"109,214"
Bill Ledingham,https://www.crunchbase.com/person/bill-ledingham,,,"Boston, Massachusetts, United States","Bill Ledingham is VP, Engineering for Verdasys. He is a seasoned technology professional with over 25 years of experience in bringing new te...",,,,,,,,,,,"109,217"
Radhika Malik,https://www.crunchbase.com/person/radhika-malik,,,"Palo Alto, California, United States","Radhika is a Principal at Dell Technologies Capital, where she focuses on investments in enterprise and cloud infrastructure, AI/ML, data an...",Investment Partner,,,1,,,,,,,"109,222"
Anthony Annunziato,https://www.crunchbase.com/person/a-anthony-annunziato,,,,Anthony Annunziato - Founder @ EIV Capital,,,,,,,,,,,"109,224"
StartUp-Miami,https://www.crunchbase.com/organization/startup-miami,,,"Miami, Florida, United States",Startup-Miami is a business consultancy & accelerator program serving the needs of entrepreneurs and investors.,Family Investment Office,,,,,,,,,,"109,247"
Quantic Fund,https://www.crunchbase.com/organization/quantic-fund,1,,,Quantic Fund,,,1,,,,,,,,"109,250"
Harbert Venture Partners,https://www.crunchbase.com/organization/harbert-venture-partners-2,4,4,"Virginia, Nebraska, United States",Harbert Growth Partners seeks to generate superior returns for our investors by identifying and investing in the most promising emerging gro,Venture Capital,,4,,,,4,,,,"109,254"
Smart T for Megazone Venture Investment Association,https://www.crunchbase.com/organization/smart-t-for-megazone-venture-investment-association,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Smart T for Megazone Venture Investment Association is a venture capital fund.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed, Venture",1,,1,,,,,,"109,262"
Cabretta Capital,https://www.crunchbase.com/organization/cabretta-capital,,,"Savannah, Georgia, United States",Cabretta Capital is a specialty finance firm specializing in structured tax credit equity and opportunity zone funds.,Venture Debt,,,,,,,,,,"109,265"
Justin Trudeau,https://www.crunchbase.com/person/justin-trudeau,,,"Ottawa, Ontario, Canada",Justin Trudeau - Prime Minister @ Government of Canada,,,,,,,,,,,"109,268"
