Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Thomas Knowles,https://www.crunchbase.com/person/thomas-knowles,,,"Park City, Utah, United States",Thomas Knowles,,,,,,,,,,,"241,210"
Jeff Alter,https://www.crunchbase.com/person/jeff-alter,1,,,Jeff Alter is an investor in a funding round for GetSetUp.,Individual/Angel,,1,,,,,,,,"241,206"
Edward B.Smith,https://www.crunchbase.com/person/edward-b-smith,,,,"Since April 2005, Mr. Smith has been the Managing Partner of Brightline Capital Management, LLC (“BCM”), a New York-based investment firm fo...",,,,,,,,,,,"241,208"
May Liang,https://www.crunchbase.com/person/may-liang-3504,,,,May Liang,Investment Partner,,,1,,,,,,,"241,207"
Alexandru Eftimie,https://www.crunchbase.com/person/alexandru-eftimie,,,,"Alex accumulated over 10 years in Software Development with vast experience in over 20 programming languages like C++, C#, Java, JavaScript,...",,,,,,,,,,,"241,204"
Murray Grainger,https://www.crunchbase.com/person/murray-grainger,,,"Greater New York Area, United States, North America",Murray Grainger,Investment Partner,,,3,,,,,,,"241,205"
Stemm Capital Partners,https://www.crunchbase.com/organization/stemm-capital-partners,,,,"Early Stage Seed Fund focused on Technology, Internet, IOT",Venture Capital,,,,,,,,,,"241,200"
Jonathan Field,https://www.crunchbase.com/person/jonathan-field,,,"London, England, United Kingdom",Jonathan Field is a Founder at Emerge 180. He attended the University of Leeds.,,,,,,,,,,,"241,202"
Rafael Fernandes de Oliveira,https://www.crunchbase.com/person/rafael-fernandes-de-oliveira,,,"Munich, Bayern, Germany",Aerospace engineer building search engines using AI,,,,,,,,,,,"241,217"
Alexander Tkachenko,https://www.crunchbase.com/person/alexander-tkachenko,1,1,,Alexander Tkachenko,"Investment Partner, Individual/Angel",Seed,1,1,1,,1,,,,"241,211"
Kaj Hägglund,https://www.crunchbase.com/person/kaj-hgglund,,,,"Kaj Hägglund joined Sponsor Capital in 2001. Prior to joining Sponsor, Kaj held CEO positions at e.g. Nordea Corporate Finance Oy and Vatten...",,,,,,,,,,,"241,209"
Tom DeRobertis,https://www.crunchbase.com/person/tom-derobertis,,,,Tom DeRobertis,,,,,,,,,,,"241,214"
Isabelle Vitali,https://www.crunchbase.com/person/isabelle-vitali,,,"France, Europe",Isabelle Vitali is a Global Head of Digital Innovation at Sanofi.,Investment Partner,,,1,,,,,,,"241,215"
Kyle Allen,https://www.crunchbase.com/person/kyle-allen,,,"Austin, Texas, United States",Kyle Allen,,,,,,,,,,,"241,218"
