Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Joseph E. Hausfeld,https://www.crunchbase.com/person/joseph-e-hausfeld,,,,"Joseph E. Hausfeld is Founder of OPW, a Dover Company.",,,,,,,,,,,"207,000"
Beijing Zunhao Investment,https://www.crunchbase.com/organization/beijing-zunhao-investment,1,,"Beijing, Beijing, China",Beijing Zunhao Investment is engaged in project investment; investment management and investment consulting.,,,1,,,,,,,,"207,001"
Jens Dänhardt,https://www.crunchbase.com/person/jens-dänhardt,,,,Jens Dänhardt is the Senior Consultant Global Compliance & Reporting at EY.,,,,,,,,,,,"207,003"
Jingcheng Li,https://www.crunchbase.com/person/jingcheng-li-d99c,,,,"Jingcheng Li, Managing Director at FBG Capital.",Investment Partner,,,1,,,,,,,"207,004"
Wayne Hast,https://www.crunchbase.com/person/wayne-hast,,,"Powhatan, Virginia, United States",Wayne Hast,,,,,,,,,,,"207,002"
Richard Haddrill,https://www.crunchbase.com/person/richard-haddrill-99ed,1,1,,Richard Haddrill,Individual/Angel,,1,,,,1,,,,"207,007"
Akbar Kara,https://www.crunchbase.com/person/akbar-kara,,,"Plano, Texas, United States",Akbar Kara is the CEO at LEARN. He attended Columbia University.,,,,,,,,,,,"207,008"
Christian Hemmrich,https://www.crunchbase.com/person/christian-hemmrich-41b6,,,"Zürich, Zurich, Switzerland",Christian Hemmrich has been with INVISION since 2014. He identifies and analyzes potential investments and works with portfolio companies in...,,,,,,,,,,,"207,009"
Nicola Yates OBE,https://www.crunchbase.com/person/nicola-yates-obe,,,,Nicola Yates OBE is the CEO at Connected Places Catapult.,Investment Partner,,,7,,,,,,,"207,010"
Empire Securities,https://www.crunchbase.com/organization/empire-securities,,,,Empire Securities is a company that specializes in capital solutions.,Venture Capital,,,,,,,,,,"207,012"
Jinqiao Zhu,https://www.crunchbase.com/person/jinqiao-zhu,,,,Jinqiao Zhu is the founder of EFung Capital.,Investment Partner,,,1,,,,,,,"207,014"
Geoff Kowalski,https://www.crunchbase.com/person/geoff-kowalski,,,"Orange, California, United States",Geoff Kowalski,,,,,,,,,,,"207,015"
Vincent Hayes,https://www.crunchbase.com/person/vincent-hayes,,,"United Kingdom, Europe",Experienced business leader and angel investor with a strong history of delivering technology solutions for global brands across multiple in...,,,,,,,,,,,"207,017"
Mark Notten,https://www.crunchbase.com/person/mark-notten,,,"Toronto, Ontario, Canada",Mark Notten is a co-founder and Managing Partner of Silver Peak Associates.  Mark is on the board of directors of Alessa which provides AML ...,,,,,,,,,,,"207,018"
Andrew Laver,https://www.crunchbase.com/person/andrew-laver,,,"Salt Lake City, Utah, United States",Andrew Laver is the Co-Founder of BetaWave Advisors.,,,,,,,,,,,"207,019"
Andre Giannetti,https://www.crunchbase.com/person/andre-giannetti,,,"Belo Horizonte, Minas Gerais, Brazil",Andre Giannetti joined Dreams Bank as Founder & CEO.,,,,,,,,,,,"207,020"
Harald Strømme,https://www.crunchbase.com/person/harald-stromme,2,,"Oslo, Oslo, Norway",Harald Strømme,Individual/Angel,Seed,2,,1,,,,,,"207,021"
Ramesh Motwane,https://www.crunchbase.com/person/ramesh-motwane,1,1,"Weston, Massachusetts, United States","Ramesh is Chairman and Founder of Eastern Contractors, Inc. He holds BS in Civil Engineering from Northeastern University, Boston. He is res...",Individual/Angel,Seed,1,,,,1,,,,"207,022"
Xiaoxiong Yao,https://www.crunchbase.com/person/xiaoxiong-yao,,,"Singapore, Central Region, Singapore","Xiaoxiong Yao worked in (SASAC) the State-owned Asset Supervision and Administration Commission, as an Administrator and Policy Department H...",,,,,,,,,,,"207,023"
Scott Goodman,https://www.crunchbase.com/person/scott-goodman-15e0,,,"Albuquerque, New Mexico, United States",Scott Goodman managing partner of GOS Capital.,Investment Partner,,,2,,,,,,,"207,024"
Samuel Hagglund,https://www.crunchbase.com/person/samuel-hagglund,,,"Winnipeg, Manitoba, Canada",Electrical contractor at Southcan Electric Ltd.,,,,,,,,,,,"207,026"
Eric Holcomb,https://www.crunchbase.com/person/eric-holcomb-8396,,,"Indianapolis, Indiana, United States","Steve Russo was appointed as the Executive Director for PERF and TRF (now INPRS) on May 10, 2010. Russo had been TRF's Executive Director si...",,,,,,,,,,,"207,028"
Alan Barr,https://www.crunchbase.com/person/alan-barr-d6b6,,,,Alan Barr,,,,,,,,,,,"207,031"
Health Best | healing world Healthbest,https://www.crunchbase.com/person/health-best-healing-world-healthbest,,,"Australia, Oceania",Health Best | healing world Healthbest,,,,,,,,,,,"207,030"
Eliana Murillo,https://www.crunchbase.com/person/eliana-murillo-3d5b,2,,"Los Angeles, California, United States",Eliana Murillo is a Founder of Eliment & Company and Co-Founder of Alquimia Tequila.,Individual/Angel,,2,,,2,,,,,"207,032"
Nicholas Williams,https://www.crunchbase.com/person/nicholas-williams-b544,,,,Nicholas Williams is a Principal at Medicxi.,Investment Partner,,,2,,,,,,,"207,033"
Teresia Muthoni,https://www.crunchbase.com/person/teresia-muthoni,,,"Kenya, Africa",Teresia Muthoni,Investment Partner,,,3,,,,,,,"207,035"
Fairfax Innovation Center,https://www.crunchbase.com/organization/fairfax-innovation-center,,,"Fairfax, Virginia, United States",Fairfax Innovation Center is a search engine that helps you search for certain things.,Incubator,,,,,,,,,,"207,034"
