Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Epopée Gestion,https://www.crunchbase.com/organization/epopée-gestion,11,,"Guipavas, Bretagne, France","Epopée Gestion is an investment firm that supports SME transitions, innovation and digital solutions, local real estate and mobility firms.","Private Equity Firm, Venture Capital",,11,,4,,,,,,"25,200"
Grape Arbor VC,https://www.crunchbase.com/organization/grape-arbor-vc,56,27,"Washington, District of Columbia, United States",Grape Arbor is an angel investor group that invests in technology and startup spaces.,Angel Group,"Early Stage Venture, Seed",53,,3,18,27,,,,"25,209"
New Wave Ventures,https://www.crunchbase.com/organization/new-wave-ventures,20,2,"London, England, United Kingdom",New Wave Ventures is a privately owned fund seeking the opportunity to invest for the long term in companies with significant growth.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",14,,9,,2,,,,"25,212"
Jonathan Karten,https://www.crunchbase.com/person/jonathan-karten,21,,"United States, North America",Global Early Stage Venture Investor and Financial Consultant for Middle East StartUps | Commercial Real Estate Investing | Former Israeli Ai...,"Investment Partner, Individual/Angel","Convertible Note, Early Stage Venture, Grant, Post-Ipo, Seed",21,2,,1,,,,,"25,213"
Fundsup,https://www.crunchbase.com/organization/fundsup,1,,"Amsterdam, Noord-Holland, The Netherlands",Taking the friction out of early-stage fundraising through data-driven matchmaking.,,,1,,1,,,,,,"25,215"
Procuritas,https://www.crunchbase.com/organization/procuritas,1,,"Stockholm, Stockholms Lan, Sweden",Procuritas is a private equity house focusing on the Nordic mid-market segment.,Private Equity Firm,Private Equity,1,,1,,,,,,"25,217"
InterGlobe Technology Quotient,https://www.crunchbase.com/organization/interglobe-technology-quotient,2,1,"Haryana, Haryana, India","IGTQ is a strategic business unit of InterGlobe Enterprises which is a leader in aviation, hospitality and travel related services.",,,2,,1,,1,,,,"25,223"
Unknown Group,https://www.crunchbase.com/organization/unknown-group,18,1,"The Hague, Zuid-Holland, The Netherlands",Unknown Group supports founders and industry leaders to successfully bring innovations to the market.,,,17,,5,,1,,,,"25,225"
April Underwood,https://www.crunchbase.com/person/april-underwood,16,2,"San Francisco, California, United States",April Underwood is the Founder and CEO of Nearby. She's also Slack’s former head of platform who just launched its App Directory and Slack F...,"Investment Partner, Individual/Angel",Seed,16,2,,5,2,,,,"25,200"
Magnum Capital,https://www.crunchbase.com/organization/magnum-capital,7,1,"Madrid, Madrid, Spain",Magnun Capital is a private equity firm in Iberia.,Private Equity Firm,Private Equity,7,,4,,1,,,,"25,201"
Parsons & Whittemore Inc.,https://www.crunchbase.com/organization/parsons-whittemore-inc,2,1,"Port Chester, New York, United States",Parsons & Whittemore Inc is a Plywood Supplier.,,,2,,1,,1,,,,"25,202"
Nexxus Capital,https://www.crunchbase.com/organization/nexxus-capital,28,12,"Mexico City, Distrito Federal, Mexico",Nexxus Capital is the largest independent private equity firm in Mexico. Nexxus was founded in 1995 to provide investment banking advisory,Private Equity Firm,"Debt, Private Equity",28,,4,,12,,,,"25,203"
Brian Spaly,https://www.crunchbase.com/person/brian-spaly,31,9,"Chicago, Illinois, United States",Brian Spaly is the General Partner of Brand Foundry Ventures and Executive Chairman of Tecovas. He is a former CEO at TrunkClub. He attended...,"Investment Partner, Individual/Angel",Seed,28,5,5,8,9,,,,"25,204"
The Launch Place,https://www.crunchbase.com/organization/the-launch-place,15,1,"Danville, Virginia, United States",The Launch Place’s official mission statement is to energize and diversify our regional economy through entrepreneurship development.,Venture Capital,Seed,13,,8,3,1,,,,"25,205"
The Cannon Project,https://www.crunchbase.com/organization/the-cannon-project,2,,"New York, New York, United States",The Cannon Project is a human resource-based technology career agency that offers skills to get entrepreneurial & athletic talents.,Venture Capital,,2,,,,,,,,"25,206"
Sky Lake Investment,https://www.crunchbase.com/organization/sky-lake-investment,3,,"Seoul, Seoul-t'ukpyolsi, South Korea","SkyLake Investment Co. (rSkyLake, below), founded in October 2006, is an alternative asset management firm that manages private equity.",Private Equity Firm,,3,,1,,,,,,"25,207"
HENNGE,https://www.crunchbase.com/organization/hde-inc,7,1,"Tokyo, Tokyo, Japan",HENNGE is a leading cloud IDaaS provider based in Japan.,,,5,,2,,1,,,,"25,236"
Encavis,https://www.crunchbase.com/organization/capital-stage,6,1,"Hamburg, Hamburg, Germany",Encavis is a producer of electricity from renewable energy sources.,Venture Capital,Late Stage Venture,4,,2,,1,,,,"25,210"
Tube Investments of India,https://www.crunchbase.com/organization/tube-investments-of-india,2,,"Chennai, Tamil Nadu, India",Tube Investments of India (TII )is a leading engineering company.,,,2,,2,,,,,,"25,211"
