Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
BT Growth Capital,https://www.crunchbase.com/organization/bt-growth-capital,13,3,"San Francisco, California, United States",BT Growth Capital make seed investments in early-stage start-ups.,"Micro VC, Venture Capital",Seed,12,,1,4,3,,,,"34,203"
Rockmont Capital Partners,https://www.crunchbase.com/organization/rockmont-capital-partners,1,,"Denver, Colorado, United States",Rockmont Capital Partners is a private investment that specializes in investing in and acquiring companies & to work with their management.,Private Equity Firm,,1,,,,,,,,"34,200"
Sachem Cove Partners,https://www.crunchbase.com/organization/sachem-cove-partners,1,1,,Sachem Cove Partners operates as an investment firm.,"Private Equity Firm, Venture Capital",Venture,1,,1,,1,,,,"34,201"
Global Endowment Management,https://www.crunchbase.com/organization/global-endowment-management,1,1,"Charlotte, North Carolina, United States",GEM actively manages client assets in the style of leading endowments and foundations.,Private Equity Firm,Private Equity,1,,,1,1,,,,"34,206"
Eric Koslow,https://www.crunchbase.com/person/eric-koslow,2,,"San Francisco, California, United States",Eric Koslow is the CEO and Co-Founder at VStream.,Individual/Angel,,2,,,,,,,,"34,208"
Old Kent Road (OKR) Financial,https://www.crunchbase.com/organization/old-kent-road-okr-financial,2,,"Calgary, Alberta, Canada",Old Kent Road Financial provides investors and start-ups with opportunities through a new Canadian fund.,"Venture Capital, Venture Debt","Early Stage Venture, Seed",1,,2,,,,,,"34,209"
Yunnan Energy International,https://www.crunchbase.com/organization/yunnan-energy-international,1,,"Wan Chai, Hong Kong Island, Hong Kong",Yunnan Energy International is an investment holding company.,,,1,,1,,,,,,"34,222"
Charles Hood Foundation,https://www.crunchbase.com/organization/charles-hood-foundation,4,,"Boston, Massachusetts, United States",Charles Hood Foundation is dedicated to improving the health and quality of life for children through grant support of pediatric research.,,,3,,1,,,,,,"34,211"
George Robson,https://www.crunchbase.com/person/george-robson,,,"London, England, United Kingdom","George Robson is a Partner at Sequoia, focusing on fintech and consumer. Prior to being one of Sequoia’s first hires in London, George worke...",Investment Partner,,,5,,,,,,,"34,212"
Moken,https://www.crunchbase.com/organization/moken-group,3,,"San Francisco, California, United States","A global hub for startups & founders, guiding through the journey of building a successful venture from ideation to scale.","Accelerator, Co-Working Space, Entrepreneurship Program, Incubator, Micro VC, Private Equity Firm","Early Stage Venture, Non Equity Assistance, Private Equity, Secondary Market, Seed",2,,,,,,,,"34,224"
XT Hi-Tech,https://www.crunchbase.com/organization/xt-hi-tech,14,3,"Tel Aviv, Tel Aviv, Israel","The venture arm of XT Group, providing future category leaders with capital, advice, and support on their journey",Venture Capital,"Early Stage Venture, Late Stage Venture",11,,7,,3,,,,"34,214"
University of Zurich,https://www.crunchbase.com/organization/university-of-zurich,1,,"Zürich, Zurich, Switzerland","University of Zurich is a higher education institute that offers a wide variety of Master’s, Bachelor’s, and Ph.D. programs.",University Program,,1,,,,,,,,"34,227"
Joseph Lau,https://www.crunchbase.com/person/joseph-lau-2,4,,"San Francisco, California, United States",Joseph Lau is the Co-founder of Alchemy and Down To Lunch. He previously worked as a Software Engineer at Pinterest. He attended Stanford Un...,Individual/Angel,,4,,,,,,,,"34,215"
Stoic VC,https://www.crunchbase.com/organization/stoic-vc-269b,19,2,"Sydney, New South Wales, Australia",Stoic Venture Capital is an early-stage venture fund investing in emerging science and deep technology.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",16,,1,,2,,,,"34,217"
TK Ventures,https://www.crunchbase.com/organization/tk-ventures,5,,"Singapore, Central Region, Singapore",TK Ventures is a venture capital firm focusing exclusively on early-stage decentralized finance.,Venture Capital,Early Stage Venture,5,,,,,,,,"34,218"
American General Financial Group,https://www.crunchbase.com/organization/american-general-financial,1,1,,"American General Financial Group provides loans, retail financing, and other credit related products.",,,1,,,,1,,,,"34,219"
Alpha Group,https://www.crunchbase.com/organization/alpha-private-equity-group,5,4,"Paris, Ile-de-France, France",Alpha Group is a private equity firm specializing in leveraged buyouts of mid-sized companies.,Private Equity Firm,,5,,,1,4,,,,"34,220"
Unilumin Group,https://www.crunchbase.com/organization/unilumin-group,2,,"Shenzhen, Guangdong, China","Unilumin is a manufacturer of light-emitting diode displays for control rooms, broadcast, and landscape lighting applications.",,,2,,,,,,,,"34,221"
Eugene Investment,https://www.crunchbase.com/organization/eugene-investment,14,,"Seoul, Seoul-t'ukpyolsi, South Korea","Eugene Investment is a finance company that provides venture capital, mergers and acquisitions, mutual funds and online trading service.",Micro VC,,13,,2,,,,,,"34,236"
TM Capital,https://www.crunchbase.com/organization/tm-capital,1,,"New York, New York, United States","TM Capital is a partner-owned middle-market investment bank that buys and sells securities such as stocks, bonds, and mutual funds.",Investment Bank,,1,,,,,,,,"34,222"
Landau,https://www.crunchbase.com/organization/landau,1,,"Memphis, Tennessee, United States","Landau is an online retail clothing store that sells tops, pants, lab coats, jackets, footwear and accessories for healthcare sectors.",,,1,,1,,,,,,"34,223"
Samsung Welstory,https://www.crunchbase.com/organization/samsung-welstory,1,,"Bundangdong, Kyonggi-do, South Korea",Samsung Welstory is a food distribution company.,,,1,,,,,,,,"34,225"
Christian Resch,https://www.crunchbase.com/person/christian-resch,,,"London, England, United Kingdom",Christian Resch joined Goldman Sachs in 2004 and is a Managing Director responsible for growth equity investments. Christian typically inves...,Investment Partner,"Late Stage Venture, Private Equity, Venture",,16,,,,,,,"34,226"
