Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Elevation Investments,https://www.crunchbase.com/organization/elevation-investments,4,1,"Vienna, Wien, Austria",Captures investment opportunities in the segment of PERSONAL GROWTH,"Angel Group, Venture Capital","Early Stage Venture, Seed",3,,,,1,,,,"80,402"
FueTrek,https://www.crunchbase.com/organization/fuetrek,4,,"Osaka-shi, Osaka, Japan","FueTrek provides speech recognition, speech synthesis, dialog, and automatic translation products and services.",Corporate Venture Capital,,3,,1,,,,,,"80,404"
Kaimin Hu,https://www.crunchbase.com/person/kaimin-hu,1,1,"San Francisco, California, United States",Kaimin Hu,"Investment Partner, Individual/Angel",,1,4,,1,1,,,,"80,405"
Ugur Sahin,https://www.crunchbase.com/person/ugur-sahin,,,"Regensburg, Bayern, Germany","Ugur Sahin, M.D. is Professor of Experimental Oncology,Founder and Managing Director (Science and Research) of TRON GmbH, Mainz, Germany",Investment Partner,,,2,,,,,,,"80,411"
Seazen,https://www.crunchbase.com/organization/seazen,2,,"Shanghai, Shanghai, China",Seazen operates as a real estate development company.,,,2,,,,,,,,"80,412"
Amit Rathore,https://www.crunchbase.com/person/amit-rathore,1,,"San Francisco, California, United States","I'm an entrepreneur, product owner, and investor, excited about the coming end-to-end digital economies for the new post-Facebook/Google, po...",Individual/Angel,Seed,1,,,,,,,,"80,416"
Gary Pilnick,https://www.crunchbase.com/person/gary-pilnick,,,,"Gary Pilnick has been Vice Chairman, Corporate Development and Chief Legal Officer, Kellogg Company since 2016. Mr. Pilnick is also a member...",,,,,,,,,,,"80,427"
Copper River Energy Partners,https://www.crunchbase.com/organization/copper-river-energy-partners,1,,,Copper River Energy Partners operates as an investment firm.,Venture Capital,Early Stage Venture,1,,,,,,,,"80,428"
Thomas de Vlaam,https://www.crunchbase.com/person/thomas-de-vlaam,,,,Thomas de Vlaam is the Co-Founder FL86 at Flagship Pioneering. Thomas de Vlaam attended University of Groningen.,Investment Partner,,,1,,,,,,,"80,429"
Unbridled,https://www.crunchbase.com/organization/unbridled-beb7,1,,"Louisville, Kentucky, United States",Unbridled consists of accomplished angel investors who provide funding and expertise to help entrepreneurs fulfill their American dream.,"Angel Group, Venture Capital",Early Stage Venture,1,,,,,,,,"80,432"
Lucy Chen,https://www.crunchbase.com/person/lucy-chen-2947,,,"New York, New York, United States","Lucy Chen is currently Co-Founder and COO of The Bulletin. Previously, she was an Associate Investor at Takeoff Capital and Co-Founder of Co...",,"Early Stage Venture, Seed, Venture",,,,,,,,,"80,437"
M8 Ventures,https://www.crunchbase.com/organization/m8-ventures,,,"Sydney, New South Wales, Australia",M8 Ventures is an early-stage tech startup venture fund focusing on the earliest stages of investment in tech companies.,Venture Capital,Seed,,,,,,,,,"80,440"
Casey Armstrong,https://www.crunchbase.com/person/casey-armstrong-2,6,,"Newport Beach, California, United States",Casey Armstrong is the CMO at ShipBob.,Individual/Angel,,5,,,,,,,,"80,444"
Bailey Capital,https://www.crunchbase.com/organization/bailey-capital,1,,"Palm Beach, Florida, United States",Bailey Capital is a company that offers investment advice and consulting for the general public.,Venture Capital,,1,,,,,,,,"80,446"
Citrine Corp.,https://www.crunchbase.com/organization/citrine-corp,1,,"Montreal, Quebec, Canada",Citrine Corp is a wholesaler Courier services with quality assistance.,,,1,,1,,,,,,"80,450"
Beyond,https://www.crunchbase.com/organization/beyond-d6ce,1,,"Sofia, Grad Sofiya, Bulgaria",Beyond is a pre-acceleratorr implemented by JA Bulgaria and its spin-off company The Edge R&BD.,Accelerator,,1,,1,,,,,,"80,451"
Bonnie J. Addario Lung Cancer Foundation,https://www.crunchbase.com/organization/bonnie-j--addario-lung-cancer-foundation,2,,"San Carlos, California, United States",ALCF is one of the largest patient-driven philanthropies nationwide devoted exclusively to eradicating Lung Cancer through research.,,,2,,,1,,,,,"80,456"
Broadmedia Corporation,https://www.crunchbase.com/organization/broadmedia-corporation,1,,"Tokyo, Tokyo, Japan",Broadmedia Corporation engages in the content distribution business in Japan and provides movies and dramas through broadband.,,,1,,,,,,,,"80,458"
Mike Self,https://www.crunchbase.com/person/mike-self,,,"Seattle, Washington, United States",Mike Self is the Board Member and Founding Investor at Plotify.,Investment Partner,,,11,,,,,,,"80,462"
Xandex Ventures,https://www.crunchbase.com/organization/xandex-ventures,3,1,"Petaluma, California, United States",Xandex Ventures identifies potential portfolio firms by working with organizations and conducting independent research.,Venture Capital,,2,,,2,1,,,,"80,464"
Piedmont Bank,https://www.crunchbase.com/organization/piedmont-bank,1,,"Peachtree City, Georgia, United States","Piedmont Bank provides business savings accounts, loans, mortgages, cash management, and other banking services.",Government Office,,1,,1,,,,,,"80,465"
SISTA,https://www.crunchbase.com/organization/sista,,,"Paris, Ile-de-France, France",SISTA is a collective of women entrepreneurs and investors that promotes diversity in the digital economy by investing in women-led firms.,,,,,,,,,,,"80,400"
Vikas Agarwal,https://www.crunchbase.com/person/vikas-agarwal,1,,"Ahmedabad, Gujarat, India",Vikas Agarwal is the Founder at Growexx.,Individual/Angel,,1,,,,,,,,"80,403"
Nobrand,https://www.crunchbase.com/organization/nobrand-6731,,,"Felgueiras, Porto, Portugal","Nobrand develops, produces, and sells shoes for men and women.",,,,,,,,,,,"80,404"
Carol Gallagher,https://www.crunchbase.com/person/carol-gallagher,1,,"San Diego, California, United States","Carol Gallagher joined NEA in October, 2014.  She is primarily focused on biopharma investments.  Carol is a proven entrepreneur, operator a...","Investment Partner, Individual/Angel",Seed,1,8,,1,,,,,"80,407"
The Amherst Fund,https://www.crunchbase.com/organization/the-amherst-fund,7,1,"Ann Arbor, Michigan, United States",The Amherst Fund offers capital to privately-held Midwestern companies across many sectors.,Venture Capital,"Early Stage Venture, Late Stage Venture",4,,,2,1,,,,"80,408"
Seaspin Pty Ltd,https://www.crunchbase.com/organization/seaspin-pty,1,,"Perth, Western Australia, Australia","Seaspin Pty Ltd is a principal investment firm based in West Perth, Australia.",Venture Capital,,1,,,,,,,,"80,479"
Mount Nathan Advisors,https://www.crunchbase.com/organization/mount-nathan,2,,"Singapore, Central Region, Singapore",Mount Nathan Advisors is a Singapore-based investment banking and advisory firm.,,,1,,,,,,,,"80,481"
Josh Williams,https://www.crunchbase.com/person/josh-williams,,,,"A visual designer by trade, Josh Williams is CEO of [Gowalla Exploration, Inc.](/organization/gowalla-exploration), a social gaming company.",Investment Partner,Seed,,2,,,,,,,"80,411"
FORMULA2GX,https://www.crunchbase.com/organization/formula2gx,1,,"London, England, United Kingdom",Digital transformation,Angel Group,Seed,1,,1,,,,,,"80,482"
Jupiter Peak Capital,https://www.crunchbase.com/organization/jupiter-peak-capital,4,1,"Park City, Utah, United States",Jupiter Peak Capital is an independent investment manager,Private Equity Firm,,3,,,,1,,,,"80,412"
Richard Kiphart,https://www.crunchbase.com/person/richard-kiphart,4,3,"Atlanta, Georgia, United States","Richard Kiphart - Co-Founder, Chairman @ KGC Capital","Investment Partner, Individual/Angel",Seed,4,1,1,,3,,,,"80,413"
Kevin Fiala,https://www.crunchbase.com/person/kevin-fiala-180a,1,,,Kevin Fiala,Individual/Angel,,1,,1,,,,,,"80,483"
Alejandro Sánchez Blanes,https://www.crunchbase.com/person/alejandro-sánchez-blanes,,,"Málaga, Andalucia, Spain",Alejandro Sánchez Blanes is the Founder at Freepik.,,,,,,,,,,,"80,484"
HR Pepper,https://www.crunchbase.com/organization/hr-pepper,3,,"Berlin, Berlin, Germany",HR pepper is a consulting firm that helps increase an organization‘s performance.,,,2,,,,,,,,"80,414"
Prince Albert II of Monaco Foundation,https://www.crunchbase.com/organization/prince-albert-ii-of-monaco-foundation,1,,"Monaco, Bayern, Germany",Prince Albert II of Monaco Foundation is a Monaco-based charity which has donated millions in various environmental projects,,,1,,,,,,,,"80,415"
Alexander Badran,https://www.crunchbase.com/person/alexander-badran,1,,"Sydney, New South Wales, Australia",Alex B. is a founder at  Spriggy.,Individual/Angel,,1,,,,,,,,"80,417"
Jiangsu King's Luck Brewery Joint-Stock,https://www.crunchbase.com/organization/jiangsu-king-s-luck-brewery-joint-stock,1,,"Huaiyin, Jiangsu, China",Jiangsu King's Luck Brewery Joint-Stock is a producer and seller of distilled spirits.,,,1,,,,,,,,"80,418"
Lasse Järvinen,https://www.crunchbase.com/person/lasse-järvinen,6,1,"Helsinki, Southern Finland, Finland",Serial Entrepreneur and Investor in Internet Businesses and Marketplaces | Board Professional | Co-Founder at DealGuru and Bonusway,Individual/Angel,Seed,6,,1,,1,,,,"80,420"
Akron Fusion Ventures,https://www.crunchbase.com/organization/akron-fusion-ventures,1,,"Akron, Ohio, United States",Akron Fusion Ventures is a venture capital fund that connects coastal ecosystems with an investment strategy.,Venture Capital,,1,,,,,,,,"80,421"
Zefu Innovation,https://www.crunchbase.com/organization/zefu-innovation,2,1,"Zhenxing, Liaoning, China","Shouzheng Zefu is a wholly-owned subsidiary of Beijing Capital Securities Co., Ltd.",Venture Capital,,2,,,,1,,,,"80,422"
Frog & Peach Investments,https://www.crunchbase.com/organization/frog-peach-investments,1,1,"San Francisco, California, United States","Frog & Peach Investments is a private equity firm based in San Francisco, California.",Private Equity Firm,"Late Stage Venture, Private Equity",1,,,,1,,,,"80,423"
Business Development Corporation of America,https://www.crunchbase.com/organization/business-development-corporation-of-america,3,,"New York, New York, United States","Business Development Corporation of America, a business development company, offers debt and equity funding to middle-market companies.",Fund Of Funds,"Debt, Private Equity",2,,3,,,,,,"80,424"
Mojan Movassate,https://www.crunchbase.com/person/mojan-movassate,,,"San Francisco, California, United States",Mojan Movassate,,,,,,,,,,,"80,425"
Suzuyo Shoji,https://www.crunchbase.com/organization/suzuyo-shoji,4,1,"Shizuoka, Shizuoka, Japan","Suzuyo Shoji produces liquefied petroleum gases, greenhouse gas emissions, and other products.",,,4,,,,1,,,,"80,491"
Millennium II Materials Technology Fund,https://www.crunchbase.com/organization/millennium-ii-materials-technology-fund,6,1,"Tel Aviv, Tel Aviv, Israel",The Millennium Materials Technologies (MMT) funds were created to invest in the development and commercialization of novel advanced,Venture Capital,"Early Stage Venture, Late Stage Venture",4,,,,1,,,,"80,426"
White Oak Commercial Finance,https://www.crunchbase.com/organization/white-oak-commercial-finance,0,1,,White Oak Commercial Finance is a investment firm.,,,0,,0,,1,,,,"80,428"
Ebru Dorman,https://www.crunchbase.com/person/ebru-dorman,6,1,"Istanbul, Istanbul, Turkey",Ebru Dorman,Individual/Angel,Seed,6,,,1,1,,,,"80,429"
Kenny Teng,https://www.crunchbase.com/person/kenny-teng-5dae,,,"Brooklyn, New York, United States","Kenny Teng is the Co-Founder & CTO of Kepler. Additionally, Kenny Teng has had 2 past jobs including Co-Founder & CTO at Planoly.",,,,,,,,,,,"80,430"
James Salter,https://www.crunchbase.com/person/james-salter,1,,"New York, New York, United States","For 29 years, Jamie Salter has consistently generated strong returns for investors in numerous lifestyle and fashion brand-related activitie...",Individual/Angel,,1,,,,,,,,"80,493"
Sandrine Deveaux,https://www.crunchbase.com/person/sandrine-deveaux,1,,"London, England, United Kingdom","Sandrine is at the helm of Farfetch’s retail innovation vision ‘Store of the Future’ and is responsible for developing, executing and rollin...",Individual/Angel,,1,,,,,,,,"80,432"
Paul McEwan,https://www.crunchbase.com/person/paul-mcewan,2,,"New York, New York, United States","Paul is a co–founder and currently serves as the Chief Scientific Officer of Kapa Biosystems, a company using protein evolution technology f...",Individual/Angel,,2,,,,,,,,"80,433"
Jason Adler,https://www.crunchbase.com/person/jason-adler,,,"New City, New York, United States","Jason Adler is the current Managing Partner and Co-Founder of Gotham Green Partners. He previously worked at Alphabet Ventures, LLC as a Man...",Investment Partner,,,14,,,,,,,"80,434"
Pan Pacific Ventures,https://www.crunchbase.com/organization/pan-pacific-venture-partners-inc,1,,"Albany, Auckland, New Zealand",Pan Pacific provides transactional and market entry consulting to growth technology companies.,Venture Capital,,1,,,,,,,,"80,502"
