Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Craig Piggott,https://www.crunchbase.com/person/craig-piggott,1,,"Auckland, Auckland, New Zealand",Craig Piggott is the CEO and Founder of Halter. He previously worked at Rocket Lab USA as a Mechanical Engineer. Craig Piggott attended the ...,Individual/Angel,,1,,,,,,,,"66,000"
Cinda International Holding,https://www.crunchbase.com/organization/cinda-international-holding,1,,"Central, Hong Kong Island, Hong Kong","Cinda International provides securities, futures, commodities and insurance broking services in Hong Kong and Mainland China.",Venture Capital,,1,,,,,,,,"66,002"
Globalance,https://www.crunchbase.com/organization/globalance-bank,,,"Zürich, Zurich, Switzerland",Globalance is a banking firm that specializes in banking and financial services.,Investment Bank,,,,,,,,,,"66,006"
Aditya Gurunath Systla,https://www.crunchbase.com/person/aditya-gurunath-systla,1,,"Mumbai, Maharashtra, India","After eight years as an investment banker and private equity investor based in New York and India, Aditya joined Eight Roads Ventures in 201...","Investment Partner, Individual/Angel",,1,6,,,,,,,"66,009"
Equitas Capital Advisors,https://www.crunchbase.com/organization/equitas-capital-advisors,2,1,"New Orleans, Louisiana, United States","Equitas Capital Advisors, LLC was established to be a unique company which blends the resources of a large global corporation with the","Micro VC, Venture Capital",Seed,2,,1,,1,,,,"66,012"
Link Founder,https://www.crunchbase.com/organization/link-founder,,,"Qingdao, Fujian, China","Link Founder is a national-level maker space, under the jurisdiction of incubators and maker spaces.",Incubator,,,,,,,,,,"66,021"
Jianxin Capital,https://www.crunchbase.com/organization/jianxin-capital,18,3,"Shanghai, Shanghai, China",Jianxin Capital is focused on healthcare industry risk investment fund.,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",15,,1,,3,,,,"66,022"
Elissa Leechawengwongs,https://www.crunchbase.com/person/elissa-leechawengwongs,,,"Singapore, Central Region, Singapore","Elissa Leechawengwongs - Principal, Private Equity @ Kohlberg Kravis Roberts",,,,,,,,,,,"66,023"
Matteo Lai,https://www.crunchbase.com/person/matteo-lai,1,,"Cambridge, Massachusetts, United States","Matteo Lai is co-founder and CEO of Empatica, a human data analytics company based in Milan and Boston. Empatica sells the world’s smallest ...",Individual/Angel,,1,,,,,,,,"66,025"
Grupo Dacas,https://www.crunchbase.com/organization/grupo-dacas,1,,,Grupo Dacas is an investment firm.,,,1,,,,,,,,"66,000"
Luna LLC,https://www.crunchbase.com/organization/luna-llc,1,,"Denver, Colorado, United States","Luna LLC is is based in Denver, CO and focuses on opportunities in consumer products and sustainable and ethical supply-chain management.",,,1,,,1,,,,,"66,032"
MyEtherWallet Customer Service,https://www.crunchbase.com/organization/myetherwallet-customer-service,,,,MyEtherWallet (MEW) is a non-custodial,Corporate Venture Capital,Early Stage Venture,,,,,,,,,"66,002"
Geremy Mustard,https://www.crunchbase.com/person/geremy-mustard,1,,"Midway, Utah, United States",Geremy Mustard,Individual/Angel,,1,,,,,,,,"66,033"
Matthew Wilson,https://www.crunchbase.com/person/matthew-wilson-6a0d,,,"Canada, North America","Matthew Wilson is a Founder & Managing Director, of Allied Venture Partners. He attended Harvard Business School.",,"Convertible Note, Early Stage Venture, Seed, Venture",,,,,,,,,"66,034"
KETO Pumps,https://www.crunchbase.com/organization/keto-pumps,,,"Malaga, Washington, United States","KETO is a global supplier in the design, manufacture and service of slurry pumps, parts and associated products.",,,,,,,,,,,"66,035"
Thule Investments,https://www.crunchbase.com/organization/thule-investments,6,1,"Reykjavík, Gullbringusysla, Iceland","Thule Investments, a private equity and fund management company, offers direct and secondary investments to post-seed stage companies.","Private Equity Firm, Venture Capital",Early Stage Venture,6,,2,,1,,,,"66,004"
Retail Group,https://www.crunchbase.com/organization/retail-group,1,1,"London, England, United Kingdom","Retail Group is a management consultants and work in the broad retail, consumer and retail property sectors.",,,1,,,,1,,,,"66,005"
Brad T. Sauer,https://www.crunchbase.com/person/brad-t-sauer,,,,Mr. Brad T. Sauer has been an Executive Vice President of Industrial at 3M Company. since 2012. Mr. Sauer served as Executive Vice President...,,,,,,,,,,,"66,007"
"SHENKMAN CAPITAL MANAGEMENT, INC",https://www.crunchbase.com/organization/shenkman-capital-management-inc,,,"New York, New York, United States",SHENKMAN CAPITAL MANAGEMENT is an investment banking company providing credit research services.,,,,,,,,,,,"66,008"
Lars-Henrik Friis Molin,https://www.crunchbase.com/person/lars-henrik-friis-molin,3,,"Stockholm, Stockholms Lan, Sweden",Lars-Henrik Friis Molin is the Founder of Talent Venture Group. He attended the Stockholm School of Economics.,Individual/Angel,Seed,3,,,1,,,,,"66,009"
CI Banco,https://www.crunchbase.com/organization/ci-banco,1,,,Cibanco S.A. es una institución de banca múltiple ubicada en Chapultepec. Fue fundada en 1983 como Consultoría Internacional (CI),,,1,,1,,,,,,"66,010"
MIG Fonds,https://www.crunchbase.com/organization/mig-fonds,7,2,"Pullach Im Isartal, Bayern, Germany","MIG funds finance young, innovative and not yet listed companies with an absolute worldwide unique selling point.",Venture Capital,Early Stage Venture,6,,2,,2,,,,"66,046"
Sherfey Investment Firm LLC,https://www.crunchbase.com/organization/sherfey-investment-firm-llc,,,"Edinburg, Virginia, United States",Intelligently crafted investment strategies.,"Angel Group, Corporate Venture Capital, Entrepreneurship Program, Government Office, Investment Bank, Private Equity Firm, Venture Capital","Private Equity, Venture",,,,,,,,,"66,050"
Jordi Torras,https://www.crunchbase.com/person/jordi-torras,,,"San Francisco, California, United States",Jordi Torras is the Founder and Chief Innovation Officer at Inbenta. He started his entrepreneurial career in 1997 (after drinking half a bo...,,,,,,,,,,,"66,011"
Peter-Jan Celis,https://www.crunchbase.com/person/peter-jan-celis-922c,,,"London, England, United Kingdom",Peter-Jan Celis is a Founder and CEO at Judge.me. Peter-Jan previously worked at Head of Marketing as a DocDoc Pte. Ltd. He attended City Un...,,,,,,,,,,,"66,012"
Join Asset Global Asset Management,https://www.crunchbase.com/organization/join-asset-global-asset-management,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Join Asset Global Asset Management is an investment advisory firm that offers asset management services for businesses.,Private Equity Firm,,1,,1,,,,,,"66,013"
Brightahead Ventures,https://www.crunchbase.com/organization/brightahead-ventures,1,,"Redmond, Washington, United States",Brightahead Ventures is a designer and developer of professional software.,Venture Capital,Early Stage Venture,1,,,,,,,,"66,014"
California Workforce Development Board,https://www.crunchbase.com/organization/california-workforce-development-board,4,,"Sacramento, California, United States",The California Workforce Development Board (CWDB) is the Governor's agent in charge of developing.,"Government Office, Venture Capital","Grant, Late Stage Venture, Venture",3,,4,,,,,,"66,015"
"Ibaraki Prefectural Government, Japan",https://www.crunchbase.com/organization/ibaraki-prefectural-government-japan,3,1,"Kanayama-cho, Gifu, Japan","Ibaraki Prefectural Government, Japan is a government administration company based out of Calle Laguna del Marquesado.",,,2,,1,,1,,,,"66,016"
Funded Auto Group LLC,https://www.crunchbase.com/organization/funded-auto-group-llc,,,"Garland, Texas, United States",Payment,,,,,,,,,,,"66,057"
APAC Realty,https://www.crunchbase.com/organization/apac-realty,1,,"Singapore, Central Region, Singapore",APAC Realty operates as a real estate services provider.,,,1,,1,,,,,,"66,017"
Future Science and Technology Holdings,https://www.crunchbase.com/organization/future-science-and-technology-holdings,26,1,"Daejeon, Taejon-jikhalsi, South Korea",Future Science and Technology Holdings is an investment company that specializes in technology-based services.,Venture Capital,,21,,8,,1,,,,"66,018"
DV8 Infosystems,https://www.crunchbase.com/organization/dv8-infosystems-996c,,,"Irvine, California, United States","DV8 DV8 Infosystems is an early leader in IT consulting, dedicated to developing and delivering and cybersecurity solutions.",,,,,,,,,,,"66,020"
Awais Nemat,https://www.crunchbase.com/person/awais-nemat,1,,"Sunnyvale, California, United States",Awais Nemat - Advisor @ Data Science Dojo,Individual/Angel,,1,,,,,,,,"66,021"
Infinity Technologies VC,https://www.crunchbase.com/organization/infinity-technologies-vc,1,,,Infinity Technologies VC is an investment firm.,Venture Capital,,1,,,,,,,,"66,022"
Boundless,https://www.crunchbase.com/organization/boundless-c4d8,1,,"Australia, Isabela, Philippines","Boundless focuses on one topic at a time, developing a strategy for progress and seeking partners and projects.",Venture Capital,"Early Stage Venture, Seed",1,,1,,,,,,"66,062"
Ion Yadigaroglu,https://www.crunchbase.com/person/ion-yadigaroglu,,,"New York, New York, United States",Ion Yadigaroglu is the Co-Founder and Partner at Capricorn Investment Group.,Investment Partner,,,13,,,,,,,"66,023"
Library and Archives Canada,https://www.crunchbase.com/organization/library-and-archives-canada,22,,"Ottawa, Ontario, Canada","Library and Archives Canada is an online library that has resources & collection of cultural, social, economical, and heritage documentary.",,,22,,21,,,,,,"66,065"
Aster,https://www.crunchbase.com/organization/aster-111d,5,,"Antofagasta, Antofagasta, Chile",Aster es la primera Aceleradora de negocios en el norte de Chile que impulsa startups desde Antofagasta al mundo,Accelerator,,4,,4,,,,,,"66,066"
UMI Group,https://www.crunchbase.com/organization/umi-auto-group,3,1,"Tel Aviv, Tel Aviv, Israel",UMI Group is an importer and distributor of General Motors brands vehicles in Israel.,,,3,,1,,1,,,,"66,028"
Angels Band,https://www.crunchbase.com/organization/angel-band,4,,"Minsk, Minsk, Belarus",Angel Band is an association of angel investors.,Angel Group,,4,,1,,,,,,"66,029"
Sam Meek,https://www.crunchbase.com/person/samuel-meek,2,,"Fairfax Station, Virginia, United States","Sam Meek is a Founder & CEO of Sandboxx, a media and branding company based in Arlington Va, with over 50 employees. The company's mission i...",Individual/Angel,"Early Stage Venture, Seed",2,,,1,,,,,"66,030"
Hengan International,https://www.crunchbase.com/organization/hengan-international,2,,"Jinjiang, Fujian, China",Hengan International manufacturers of sanitary napkins in China.,,,2,,,,,,,,"66,074"
Venucia Capital Holdings,https://www.crunchbase.com/organization/venucia-capital-holdings,1,,"Zhuhai, Guangdong, China",Venucia Capital Holdings is an investment firm.,,,1,,,,,,,,"66,075"
John Vincent,https://www.crunchbase.com/person/john-vincent,1,,"Santa Barbara, California, United States",John Vincent is a Managing Partner and Co-founder at Revel Partners and was a Co-founder at EyeWonder. John attended Vanderbilt University.,"Investment Partner, Individual/Angel",Seed,1,4,,,,,,,"66,033"
Coronis Medical Ventures,https://www.crunchbase.com/organization/coronis-medical-ventures,2,1,"Sunnyvale, California, United States","Coronis* Medical Ventures, a business accelerator, offers capital and prototyping support for early stage medical device companies.",Venture Capital,Early Stage Venture,2,,1,,1,,,,"66,034"
Whitman Capital,https://www.crunchbase.com/organization/whitman-capital-2,5,2,"Palo Alto, California, United States","Whitman Capital a private partnership focused on the technology industry. Management utilizes a top-down, fundamental approach.",Venture Capital,Early Stage Venture,4,,1,,2,,,,"66,035"
Sean Combs,https://www.crunchbase.com/person/sean-combs-4,7,,"Los Angeles, California, United States","Sean John Combs is the Founder of Revolt TV. he is also known by his stage names Puff Daddy, Diddy, and P. Diddy, is an American rapper, rec...",Individual/Angel,Seed,7,,,2,,,,,"66,036"
Pricoa Private Capital,https://www.crunchbase.com/organization/pricoa-private-capital,1,,"Chicago, Illinois, United States",Pricoa Private Capital provides financial services.,Private Equity Firm,,1,,1,,,,,,"66,083"
Jeremy Bronfman,https://www.crunchbase.com/person/jeremy-bronfman,,,"New York, New York, United States",Jeremy Bronfman is the CEO & Founder at Lincoln Avenue Capital. He attended Harvard Business School.,,,,,,,,,,,"66,038"
Migdal Capital Markets Ltd.,https://www.crunchbase.com/organization/migdal-capital-markets-ltd,1,,"Tel Aviv, Tel Aviv, Israel",Migdal Capital Markets Ltd. is a management services company provides the financial service.,,,1,,1,,,,,,"66,087"
