Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Raghav Jain-OWNERBRAND BOX DIGITAL MEDIA,https://www.crunchbase.com/person/raghav-jain-69ba,,,"Delhi, Delhi, India",Raghav Jain is the Founder of Brand Box Digital Media & company Mixology Masters “ Digital marketing company and bar catering company based ...,,,,,,,,,,,"86,401"
Greeneering Invest,https://www.crunchbase.com/organization/greeneering-invest,1,,"Zug, Zug, Switzerland",Greeneering Invest is a venture capital investment firm.,Venture Capital,,1,,,,,,,,"86,402"
Hellmut Ruck,https://www.crunchbase.com/organization/hellmut-ruck,1,,"Neuenburg, Baden-Wurttemberg, Germany",Hellmut Ruck provides more than 55 new wellness products in NATRUE-certified natural cosmetics quality.,,,1,,,,,,,,"86,406"
Mike Gridley,https://www.crunchbase.com/person/mike-gridley,1,1,"San Francisco, California, United States","Mike is a Managing Director and Partner of Akkadian Ventures. Previously, he was a member of the founding team of Industry Ventures, where h...",Individual/Angel,Seed,1,,,1,1,,,,"86,408"
First Choice Bank,https://www.crunchbase.com/organization/first-choice-bank,1,,"Lawrenceville, New Jersey, United States",First Choice Bank is a commercial Bank.,,,1,,1,,,,,,"86,411"
TNP,https://www.crunchbase.com/organization/tnp,4,,"Kanagawa, Fukushima, Japan",TNP is a company of a Silicon Valley-type of ecosystem through planning and operation of the venture support organization MINERVA.,Venture Capital,Early Stage Venture,3,,1,,,,,,"86,416"
Tom Montgomery,https://www.crunchbase.com/person/tom-montgomery-2,,,"London, England, United Kingdom","Tom Montgomery is a Founder, Managing Partner at Allegro Capital. Previously he was worked with Adidas Group as a Head of Group Strategy.",,,,,,,,,,,"86,418"
Miguel Martinez,https://www.crunchbase.com/person/miguel-martinez,1,,"London, England, United Kingdom",Miguel Martinez is the Co-Founder of Signal Media Ltd. and serves as its Chief Data Scientist.,Individual/Angel,,1,,,,,,,,"86,425"
Sunrise Investment,https://www.crunchbase.com/organization/sunrise-investment,,,"Atlanta, Georgia, United States",Sunrise Investment is a private capital group that provides funding and other critical resources.,,,,,,,,,,,"86,426"
Bridge Finance Group,https://www.crunchbase.com/organization/bridge-finance-group,1,,"Dallas, Texas, United States",Bridge Finance Group is a private credit company that primarily focuses on early-stage companies in the Consumer Packaged Goods industry.,Venture Debt,,1,,1,1,,,,,"86,428"
Chancellor Capital,https://www.crunchbase.com/organization/chancellor-capital-llc,,,"Boca Raton, Florida, United States",Chancellor Capital is a venture capital firm that invests in seed and early stage.,Venture Capital,,,,,,,,,,"86,432"
Charles R. Grant,https://www.crunchbase.com/person/charles-r-grant,,,"Boston, Massachusetts, United States","Charles Grant was named Senior Advisor to Lexington Partners in 2019. Prior to his appointment, Mr. Grant was a Partner of Lexington primari...",,,,,,,,,,,"86,435"
Ashwin Bharath,https://www.crunchbase.com/person/ashwin-bharath,,,"Reston, Virginia, United States","Ashwin Bharath is the CEO of Revature, an employer of entry-level technology talent in the United States. Ashwin co-founded Revature to leve...",,,,,,,,,,,"86,436"
Tony Broglio,https://www.crunchbase.com/person/tony-broglio,1,,"San Francisco, California, United States","Anthony L. Broglio, Jr. Also Known As Tony Broglio is the Founding Partner of Insignia Capital Group. He attended The University of Chicago ...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"86,444"
Burak Uzman,https://www.crunchbase.com/person/burak-uzman,,,"Washington DC Metro Area, United States, North America",Burak Uzman is a Co-Founder at NeuralAgent GmbH. He attended The University of Maryland - Robert H. Smith School of Business.,,,,,,,,,,,"86,450"
Kuinji,https://www.crunchbase.com/organization/kuinji,3,,"London, England, United Kingdom",Kuinji provides a range of services to help IT professionals' teams accelerate the global development of the IT industry.,Venture Capital,,3,,3,,,,,,"86,400"
Chris Stolte,https://www.crunchbase.com/person/chris-stolte,2,1,"Seattle, Washington, United States","Chris Stolte is Tableau Software's Chief Development Officer and is responsible for product strategy, product design and engineering.  Pr...",Individual/Angel,,2,,,,1,,,,"86,452"
Patrick Soon-Shiong,https://www.crunchbase.com/person/patrick-soon-shiong-f565,,,"Port Shepstone, NA - South Africa, South Africa",Patrick Soon-Shiong is the Founder of NantCapital. He attended  UCLA Medical School.,Investment Partner,,,3,,,,,,,"86,402"
Anders Thorhauge Sandholm,https://www.crunchbase.com/person/anders-thorhauge-sandholm-e9d9,1,,,Anders Thorhauge Sandholm,Individual/Angel,,1,,,,,,,,"86,454"
Brent R. Nicklas,https://www.crunchbase.com/person/brent-r-nicklas,,,"New York, New York, United States","Brent Nicklas is the Founder and non-executive Chairman of Lexington, which he founded in 1994. Prior to becoming Chairman in 2018, Mr. Nick...",,,,,,,,,,,"86,403"
Mena Apps,https://www.crunchbase.com/organization/menaapps,3,,"Dubai, Dubai, United Arab Emirates",Mena Apps provides incubator-like logistics support and coaching for start-ups.,Accelerator,Seed,3,,1,,,,,,"86,404"
Mahni Ghorashi,https://www.crunchbase.com/person/mahni-ghorashi,,,"Menlo Park, California, United States",Mahni Ghorashi is a Silicon Valley serial entrepreneur and investor. He's founded and help grow a number of ventures to exit in Silicon Vall...,Investment Partner,Venture,,89,,,,,,,"86,405"
FLYMEe,https://www.crunchbase.com/organization/flymee,1,,"Musashino, Tokyo, Japan",FLYMEe is Japan-based furniture and interior mail order site.,,,1,,1,,,,,,"86,406"
Justin Briggs,https://www.crunchbase.com/person/justin-briggs,,,"Oklahoma City, Oklahoma, United States",Justin Briggs is the CEO of Chorus Labs.,Investment Partner,,,2,,,,,,,"86,407"
Stephen Kuhl,https://www.crunchbase.com/person/stephen-kuhl,1,,"New York, New York, United States",Stephen Kuhl is the Co-Founder and Chief Executive Officer at Burrow.,Individual/Angel,,1,,,,,,,,"86,408"
Pemberton Capital LLP,https://www.crunchbase.com/organization/pemberton-capital-llp,,,"London, England, United Kingdom",Pemberton Capital LLP makes controlling investments exclusively in small and medium sized businesses in the UK. ,Private Equity Firm,Private Equity,,,,,,,,,"86,410"
MONOGRAM Ventures,https://www.crunchbase.com/organization/monogram-ventures,8,1,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Private Equity with investment into online solutions and emerging trends.,Private Equity Firm,"Early Stage Venture, Private Equity, Seed",8,,1,,1,,,,"86,411"
Vikram Gandhi,https://www.crunchbase.com/person/vikram-gandhi-f5d8,5,,"Delhi, Delhi, India",Vikram Gandhi is very renowned businessman and an investment banker. Vikram Gandhi is the founder & CEO of VSG Capital Advisors and also fou...,"Investment Partner, Individual/Angel","Crowdfunding, Private Equity, Venture",4,2,,,,,,,"86,412"
Haitong Innovation Capital Management,https://www.crunchbase.com/organization/haitong-innovation-capital-management,13,3,"Jingan, Shanghai, China",Haitong Innovation Capital Management is a professional investment management company.,Private Equity Firm,,13,,4,,3,,,,"86,464"
West Labs,https://www.crunchbase.com/organization/west-labs,1,,"Kharkov, Kharkivs'ka Oblast', Ukraine","West Labs is an industrial electronics company that deals with CNC and data input systems, software for CNC systems, machining and hardware.",,,1,,,,,,,,"86,413"
Parity Responsible Technology Fund,https://www.crunchbase.com/organization/parity-responsible-technology-fund,1,,"Kansas City, Missouri, United States",Parity Responsible Technology Fund,,,1,,,,,,,,"86,414"
Tim Tebow,https://www.crunchbase.com/person/tim-tebow,2,,"Jacksonville, Florida, United States",Tim Tebow is the Co-Founder at Campus Legends.,Individual/Angel,,2,,1,,,,,,"86,415"
H2 Global Group,https://www.crunchbase.com/organization/h2-global-group,1,,"Ostrava, Moravskoslezsky kraj, Czech Republic",H2 Global Group is a global innovator and leader in hydrogen technology for healthcare.,,,1,,1,,,,,,"86,466"
Bill Shihara,https://www.crunchbase.com/person/bill-shihara,3,,"Seattle, Washington, United States",Bill Shihara,"Investment Partner, Individual/Angel",Seed,3,1,,,,,,,"86,416"
Eric Porres,https://www.crunchbase.com/person/eric-porres,1,1,"New York, New York, United States",Eric Porres is the Head of SmartHabits & MeetingScience of Logitech. He attended Duke University.,Individual/Angel,Seed,1,,,,1,,,,"86,417"
AMI Opportunities Fund,https://www.crunchbase.com/organization/ami-opportunities-fund,1,,"Tel Aviv, Tel Aviv, Israel",AMI Opportunities Fund is a global private equity firm focused on an inaugural buyout fund for middle-market companies.,Private Equity Firm,,1,,,,,,,,"86,418"
Halisol Group,https://www.crunchbase.com/organization/halisol,,,"Luxembourg, Luxembourg, Luxembourg","Founded in 1994, Halisol Group is an investment company based in Luxembourg, Paris and Lieden.",Venture Capital,Seed,,,,,,,,,"86,474"
Steve Olechowski,https://www.crunchbase.com/person/steve-olechowski,8,3,"Chicago, Illinois, United States",Steve Olechowski is Founder and CEO of Blinkfire Analytics.,Individual/Angel,Seed,7,,,2,3,,,,"86,419"
Matt Sornson,https://www.crunchbase.com/person/matt-sornson,1,1,"New York, New York, United States",Matt Sornson is a Partner at Earl Grey Capital. He is also a Board Advisor at Clearbit.,Individual/Angel,"Convertible Note, Seed",1,,,,1,,,,"86,478"
Jiawei Gan,https://www.crunchbase.com/person/qian-jiawei,8,1,,Jiawei Gan,Individual/Angel,,7,,,,1,,,,"86,421"
Istanbul Venture Capital Initiative (iVCi),https://www.crunchbase.com/organization/istanbul-venture-capital-initiative-ivci,1,,"Luxembourg, Luxembourg, Luxembourg",Istanbul Venture Capital Initiative (iVCi) specializes in fund of funds investment and direct co-investments.,Fund Of Funds,,1,,1,,,,,,"86,479"
Sprout Investments,https://www.crunchbase.com/organization/sprout-investments,2,,"Palmerston, Northern Territory, Australia",Sprout Investments is an investment firm.,Private Equity Firm,,2,,,,,,,,"86,480"
Marco Casarin,https://www.crunchbase.com/person/marco-casarin-6a50,1,,"Mexico, North America",Marco Casarin is the Country Manager at Meta. He attended Universidad Anáhuac.,Individual/Angel,,1,,1,,,,,,"86,482"
Cole Orobetz,https://www.crunchbase.com/person/cole-orobetz-e8dc,,,"Calgary, Alberta, Canada","Cole Orobetz is the CFO, COO, and co-founder of Alpha Foods. He is also the CEO and founder of Earth First Solutions.",,,,,,,,,,,"86,424"
