Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Kirby Dyess,https://www.crunchbase.com/person/kirby-dyess,,,"Beaverton, Oregon, United States",Kirby Dyess - Investor @ Oregon Venture Fund,,,,,,,,,,,"242,400"
Marcos Martín,https://www.crunchbase.com/person/marcos-mart-n,,,"Mao, Galicia, Spain","biomass Jeday convincing in building a green world. VP @aebiom, Pellets ENplus Architect, BM @avebiom - Business Angel in cool projects like...",,,,,,,,,,,"242,402"
Sudhanshu Rastogi,https://www.crunchbase.com/person/sudhanshu-rastogi,1,,,Sudhanshu Rastogi,Individual/Angel,,1,,,,,,,,"242,401"
Mikhail Khokhlov,https://www.crunchbase.com/person/mikhail-khokhlov-0ae8,1,,,"Businessman, Innovator, Investor",Individual/Angel,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",1,,,,,,,,"242,403"
Oscar Teso del Prado,https://www.crunchbase.com/person/oscar-teso,,,"Madrid, Madrid, Spain",Oscar Teso is  CEO & Team Co-ordinator at Wayra.,,,,,,,,,,,"242,404"
Mark Collins,https://www.crunchbase.com/person/mark-collins-05c6,,,,Mark Collins,,,,,,,,,,,"242,406"
Thomas A. Edison,https://www.crunchbase.com/person/thomas-a-edison,,,,Thomas A. Edison,,,,,,,,,,,"242,407"
John Egan,https://www.crunchbase.com/person/john-egan-f762,1,,,John Egan,Individual/Angel,,1,,,,,,,,"242,408"
Shereef Elnahal,https://www.crunchbase.com/person/shereef-elnahal-29f7,,,,Shereef Elnahal,Investment Partner,,,3,,,,,,,"242,410"
Shigeru Yasuki,https://www.crunchbase.com/person/shigeru-yasuki,1,,"Tokyo, Tokyo, Japan",Shigeru Yasuki,Individual/Angel,,1,,,,,,,,"242,422"
Stewart Wingate,https://www.crunchbase.com/person/stewart-wingate,,,"Gatwick, Surrey, United Kingdom",Stewart Wingate - CEO @ Jewels Cars Gatwick Ltd,,,,,,,,,,,"242,413"
Regina Schwob,https://www.crunchbase.com/person/regina-schwob,,,"Munich, Bayern, Germany",Regina Schwob is the Managing Directors at Mediaplus. Regina Schwob attended Munich University of Applied Sciences.,,,,,,,,,,,"242,414"
Norbert Lemken,https://www.crunchbase.com/person/norbert-lemken,2,,,Norbert Lemken,Individual/Angel,,1,,,,,,,,"242,415"
Bradd Busick,https://www.crunchbase.com/person/bradd-busick-3b6d,,,"Tacoma, Washington, United States","Bradd Busick, Senior Vice President, Chief Information Officer at MultiCare Health System.",,,,,,,,,,,"242,418"
Lois DeBacker,https://www.crunchbase.com/person/lois-debacker,,,"Birmingham, Michigan, United States","Lois DeBacker serves as managing director of The Kresge Foundation’s Environment Program, which focuses on helping communities build resilie...",Investment Partner,,,1,,,,,,,"242,420"
Leonard D'Avolio,https://www.crunchbase.com/person/leonard-d-avolio-99ce,,,,Leonard D’Avolio is Founder & CEO of Cyft.,,,,,,,,,,,"242,421"
George Tzimas,https://www.crunchbase.com/person/george-tzimas-51df,,,"London, England, United Kingdom",George Tzimas,,,,,,,,,,,"242,423"
Robert Sternthal,https://www.crunchbase.com/person/robert-sternthal,,,"Greater New York Area, United States, North America",Robert Sternthal,,,,,,,,,,,"242,416"
Andy Robertson,https://www.crunchbase.com/person/andy-robertson-2370,,,,Andy Robertson is an Investor Director of 24Haymarket.,Investment Partner,,,1,,,,,,,"242,417"
Kobayashi Fukushi,https://www.crunchbase.com/person/kobayashi-fukushi,,,"Tokyo, Tokyo, Japan",Kobayashi Fukushi - CTO @ SOLAIRO,,,,,,,,,,,"242,401"
Philipp Kristian,https://www.crunchbase.com/person/philipp-kristian,,,"Singapore, Central Region, Singapore",Philipp Kristian,,,,,,,,,,,"242,419"
CloudStartups,https://www.crunchbase.com/organization/cloudstartups,,,,Invest on Cloud and SaaS Startups ,Angel Group,Seed,,,,,,,,,"242,411"
Stephane Caron,https://www.crunchbase.com/person/stephane-caron-faf4,,,,Stephane Caron is a partner at AQC Capital.,Investment Partner,,,1,,,,,,,"242,424"
Ritu Gupta,https://www.crunchbase.com/person/ritu-gupta-ea47,,,,Ritu Gupta,,,,,,,,,,,"242,409"
Yantao Zhang,https://www.crunchbase.com/person/yantao-zhang,1,1,"China, Asia",Yantao Zhang,Individual/Angel,,1,,,,1,,,,"242,426"
Nasri Nahas,https://www.crunchbase.com/person/nasri-nahas,,,"Geneva, Geneve, Switzerland",Nasri Nahas,Investment Partner,,,2,,,,,,,"242,427"
