Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Recurring Capital Partners,https://www.crunchbase.com/organization/recurring-capital-partners,28,10,"Austin, Texas, United States",RCP specializes in debt financing for Software as a Service (SaaS) and other recurring revenue model technology-driven companies.,Venture Debt,"Debt, Venture",26,,27,1,10,,,,"31,805"
Chris Maguire,https://www.crunchbase.com/person/chris-maguire,1,,"Philadelphia, Pennsylvania, United States","Chris Maguire graduated from NYU's Gallatin School of Individualized Study in 2004. After graduation, Chris started doing additional local c...",Individual/Angel,,1,,,1,,,,,"31,807"
Nick Dolik,https://www.crunchbase.com/person/nick-dolik,,,"New York, New York, United States",Nick Dolik is a Managing Partner at Dolik Ventures and a Managing Director at TriplePoint Capital.,,,,,,,,,,,"31,808"
Roger Farah,https://www.crunchbase.com/person/roger-farah,1,,"Greenwich, Connecticut, United States","Roger N. Farah is Co-Chief Executive Officer and Director of Tory Burch LLC (lifestyle brand), a position he has held since September 2014. ...",Individual/Angel,Seed,1,,,,,,,,"31,810"
Monde Nissin,https://www.crunchbase.com/organization/monde-nissin,2,,"Makati, Manila, Philippines",Monde Nissin provides Filipinos with flavorful and convenient solutions for their meal and snacking needs.,,,2,,1,1,,,,,"31,811"
Newton Biocapital,https://www.crunchbase.com/organization/newton-biocapital,17,3,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Newton Biocapital is a venture capital investment fund that invests in the life sciences sector with a specialization in chronic diseases.,Micro VC,"Early Stage Venture, Seed",13,,12,,3,,,,"31,818"
Spinnaker,https://www.crunchbase.com/organization/spinnaker,1,,"Denver, Colorado, United States",Spinnaker is a supply chain consulting and execution.,,,1,,1,,,,,,"31,824"
Michigan Capital Network,https://www.crunchbase.com/organization/michigan-capital-network,5,,"Grand Rapids, Michigan, United States",MCN or Michigan Capital Network is one of the most active and reliable investment groups in the Michigan State.,Venture Capital,"Early Stage Venture, Late Stage Venture",5,,,1,,,,,"31,831"
China Orient Smart Ecotech Investment Group,https://www.crunchbase.com/organization/china-orient-smart-ecotech-investment-group,1,1,,China Orient Smart Ecotech Investment Group,,,1,,1,,1,,,,"31,835"
Anderson Economic Group,https://www.crunchbase.com/organization/anderson-economic-group,1,,"Lansing, Michigan, United States","Offers expert testimony, economic consulting, and research.",,,1,,1,,,,,,"31,838"
Catalyst Romania,https://www.crunchbase.com/organization/catalyst-romania,8,,"Bucharest, Bucuresti, Romania",Catalyst Romania is a private equity and venture capital fund platform.,"Private Equity Firm, Venture Capital","Early Stage Venture, Private Equity",8,,5,,,,,,"31,800"
Esi Venture,https://www.crunchbase.com/organization/esi-venture,1,,"Beverly Hills, California, United States",Esi Venture is a diversified and opportunistic CRE investment firm.,,,1,,1,,,,,,"31,801"
Scott Moore,https://www.crunchbase.com/person/scott-moore-daf5,8,,"Toronto, Ontario, Canada",Scott Moore is the Co-Founder at Gitcoin. He attended the University of Toronto from 2015 to 2016.,Individual/Angel,,8,,,,,,,,"31,803"
Alpha Asset Management,https://www.crunchbase.com/organization/alpha-asset-management,3,1,"Seoul, Seoul-t'ukpyolsi, South Korea","Alpha Asset Management specializes in real estate investments, private equity, risk planning, compliance, and funding services.",Private Equity Firm,,3,,,,1,,,,"31,849"
J-Stream,https://www.crunchbase.com/organization/j-stream,2,1,"Tokyo, Tokyo, Japan",J-Stream is a company that provides marketing services for businesses.,,,2,,,,1,,,,"31,850"
Rahul Chari,https://www.crunchbase.com/person/rahul-chari-2,3,1,"Bengaluru, Karnataka, India",Rahul Chari is the co-founder and CTO of PhonePe. He used to be the vice president engineering at Flipkart.com.  He earned his degree at ...,Individual/Angel,,3,,,,1,,,,"31,805"
Future US,https://www.crunchbase.com/organization/future-us,1,1,"San Francisco, California, United States",Specialty Enthusiast Media Company,,,1,,,,1,,,,"31,807"
Rockchip,https://www.crunchbase.com/organization/rockchip,7,,"Foochow, Fujian, China","Rockchip is a integrated circuit design company, providing professional chip solutions for intelligent cellphone, tablet computer, phablet.",,,7,,1,,,,,,"31,808"
Astral Capital,https://www.crunchbase.com/organization/astral-capital,2,2,"Chestnut Hill, Massachusetts, United States","Astral Capital is an investor in emerging tech companies, healthcare, AR, B2B, and Ed-Tech.",Venture Capital,Early Stage Venture,2,,2,,2,,,,"31,809"
Andreas Kupke,https://www.crunchbase.com/person/andreas-kupke,12,,"Hamburg, Hamburg, Germany",Andreas Kupke is the COO at Finanzcheck.de.,Individual/Angel,,10,,,,,,,,"31,810"
Rubix Ventures,https://www.crunchbase.com/organization/rubix-ventures,4,,"London, England, United Kingdom",Rubix Ventures is an investment company supporting consumer brands.,Venture Capital,,4,,,,,,,,"31,812"
MMK Capital,https://www.crunchbase.com/organization/mmk-capital,1,,"Dubai, Dubai, United Arab Emirates",MMK Capital is a DIFC based Alternative Investments Firm.,Private Equity Firm,,1,,,,,,,,"31,814"
Imbiba,https://www.crunchbase.com/organization/imbiba,10,,"London, England, United Kingdom",Imbiba is a specialist start-up and growth capital investor in the UK leisure and hospitality market.,Micro VC,,9,,3,,,,,,"31,815"
The Plexus Groupe,https://www.crunchbase.com/organization/the-plexus-groupe,1,,"Chicago, Illinois, United States",The Plexus Groupe is an insurance company offering insurance brokerage and risk management services.,,,1,,,,,,,,"31,817"
Voodoo Ventures,https://www.crunchbase.com/organization/voodoo-ventures,7,3,"New Orleans, Louisiana, United States",Voodoo Ventures is involved in developing and launching start-up companies by providing needed resources and expertise.,Venture Capital,"Early Stage Venture, Seed",7,,,2,3,,,,"31,816"
Breal Zeta,https://www.crunchbase.com/organization/breal-zeta,1,1,"London, England, United Kingdom","Breal Zeta is a specialist asset-based lender, providing businesses with hand crafted solutions to power their ambitions.",Venture Debt,Debt,1,,1,,1,,,,"31,859"
Common Magic,https://www.crunchbase.com/organization/common-magic,,,"London, England, United Kingdom",Common Magic is a venture capital firm that targets pre-seed and seed building products.,Venture Capital,Seed,,,,,,,,,"31,818"
Illinois American Water,https://www.crunchbase.com/organization/illinois-american-water,6,,"Belleville, Illinois, United States",Illinois American Water provides water and wastewater treatment services.,,,6,,6,,,,,,"31,819"
Joe Poulin,https://www.crunchbase.com/person/joe-poulin,3,1,"Montreal, Quebec, Canada","Joe Poulin President and Chief Executive Officer Joe saw the potential of the sharing economy early on, and sought to create a network of lu...",Individual/Angel,Seed,2,,,,1,,,,"31,820"
FG2 Capital,https://www.crunchbase.com/organization/fg2-capital,4,,"Milan, Lombardia, Italy","FG2 Capital is an investment, financial, and M&A advisory firm.","Private Equity Firm, Venture Capital","Private Equity, Venture",3,,1,,,,,,"31,821"
Hans-Christian Zappel,https://www.crunchbase.com/person/hans-christian-zappel,1,,"London, England, United Kingdom",Hans-Christian Zappel - Founder & CEO @ IMMO,Individual/Angel,,1,,,,,,,,"31,822"
Liquid Stock,https://www.crunchbase.com/organization/liquid-stock,,,"San Francisco, California, United States","Liquid Stock, a pioneer in private company liquidity solutions headquartered in San Francisco and Los Angeles.",Venture Capital,Late Stage Venture,,,,,,,,,"31,823"
Santa Barbara Asset Management,https://www.crunchbase.com/organization/santa-barbara-asset-management,,,"Los Angeles, California, United States",Santa Barbara Asset Management is an equity manager that seeks risk-adjusted returns from long-term investment in quality companies.,Private Equity Firm,,,,,,,,,,"31,824"
Netrove,https://www.crunchbase.com/organization/netrove,8,1,"Kuala Lumpur, Kuala Lumpur, Malaysia",Netrove is a regional venture capital and corporate finance advisory firm that provides critical capital and venture advisory services.,Venture Capital,"Early Stage Venture, Seed",8,,,1,1,,,,"31,825"
Featheringill Capital,https://www.crunchbase.com/organization/featheringill-capital,,,"Birmingham, Alabama, United States",Featheringill Capital is an operator-led family office investment firm.,Family Investment Office,,,,,,,,,,"31,826"
Aneesh Reddy,https://www.crunchbase.com/person/aneesh-reddy,14,2,"Bangalore, Karnataka, India","Aneesh Reddy is the co-founder & Chief Executive Officer at Capillary Technologies. With his global vision and focused mentorship, Aneesh le...",Individual/Angel,Seed,14,,1,,2,,,,"31,829"
Nnamdi Okike,https://www.crunchbase.com/person/nnamdi-okike,11,2,"New York, New York, United States",Nnamdi Okike is the Co-Founder and Managing Partner at 645 Ventures where he oversees the firm’s investment strategy. Nnamdi is a Board Mem...,"Investment Partner, Individual/Angel",Seed,11,28,,4,2,,,,"31,830"
Dukascopy Bank,https://www.crunchbase.com/organization/dukascopy-bank,,,"Geneva, Geneve, Switzerland",Dukascopy Bank offers direct access to the swiss foreign exchange marketplace.,,,,,,,,,,,"31,831"
Majestic Realty Company,https://www.crunchbase.com/organization/majestic-realty-company,1,,"City Of Industry, California, United States",Majestic Realty Co. is a commercial property company based in Los Angeles.,,,1,,,,,,,,"31,832"
Blackstone Group Global,https://www.crunchbase.com/organization/blackstone-group-5b99,,,"Chicago, Illinois, United States",Blackstone Group is a market research company that offers brand and communication research services.,,,,,,,,,,,"31,872"
Suzhou Quanyi Health,https://www.crunchbase.com/organization/suzhou-quanyi-health,,,"Suzhou, Jiangsu, China",Suzhou Quanyi Health is a pharmacy chain.,,,,,,,,,,,"31,834"
Olympus Ventures,https://www.crunchbase.com/organization/olympus-ventures,1,,"Minneapolis, Minnesota, United States",Olympus Ventures is a Family Office and private investment company.,"Family Investment Office, Private Equity Firm",,1,,,,,,,,"31,835"
Lehigh Valley Angel Investors,https://www.crunchbase.com/organization/lehigh-valley-angel-investors,6,1,"Lehigh Valley, Pennsylvania, United States",Lehigh Valley Angel Investors is  a group of entrepreneurs in the Lehigh Valley.,Angel Group,,6,,2,1,1,,,,"31,876"
Victor Douce,https://www.crunchbase.com/person/victor-douce,4,,"London, England, United Kingdom",Victor Douce,"Investment Partner, Individual/Angel","Early Stage Venture, Late Stage Venture, Private Equity, Seed",4,5,,1,,,,,"31,877"
MINTH Group,https://www.crunchbase.com/organization/minth-group,1,,"Beilun, Zhejiang, China",MINTH Group is a leading supplier of exterior auto parts.,,,1,,,,,,,,"31,837"
Ultraviolet Ventures,https://www.crunchbase.com/organization/ultraviolet-ventures,2,,"Sydney, New South Wales, Australia",Ultraviolet Ventures is a venture capital firm that invests in angel and seed stages.,"Private Equity Firm, Syndicate, Venture Capital","Early Stage Venture, Seed",2,,,,,,,,"31,879"
Evli,https://www.crunchbase.com/organization/evli-bank,1,,"Helsinki, Southern Finland, Finland",Evli is a genuine private bank specializing in investment.,Investment Bank,,1,,,,,,,,"31,838"
Royal Academy of Engineering,https://www.crunchbase.com/organization/royal-academy-of-engineering,10,1,"London, England, United Kingdom","Royal Academy of Engineering is the U.K.'s national academy of engineering, providing leadership and promoting all fields of engineering.",University Program,"Early Stage Venture, Grant, Non Equity Assistance, Seed",9,,3,,1,,2018-09-01,52,"31,839"
Lubbock Angel Network,https://www.crunchbase.com/organization/lubbock-angel-network,26,2,"Lubbock, Texas, United States",Lubbock Angel Network is a formal angel network that invests in start-ups and provides seed and support financing.,Angel Group,"Early Stage Venture, Seed, Venture",20,,,3,2,,,,"31,842"
Jacobs Holding,https://www.crunchbase.com/organization/jacobs-holding,,,"Zürich, Zurich, Switzerland",Jacobs Holding is a global professional investment firm.,Private Equity Firm,Private Equity,,,,,,,,,"31,883"
PKA,https://www.crunchbase.com/organization/pka,7,1,"Hellerup, Hovedstaden, Denmark","PKA is a company that provides pension funds for hospitals, elderly care, social services, and other areas.",Investment Bank,Private Equity,5,,1,,1,,,,"31,884"
Capitol Broadcasting Company,https://www.crunchbase.com/organization/capitol-broadcasting-company,10,1,"Raleigh, North Carolina, United States","Capitol Broadcasting Company is a broadcasting group specializing in local TV, radio, and internet hubs.",,,5,,,,1,,,,"31,844"
James Harden,https://www.crunchbase.com/person/james-harden,6,1,"Los Angeles, California, United States",James Harden is an American professional basketball player for the Philadelphia 76ers of the National Basketball Association (NBA). He is on...,Individual/Angel,,6,,,,1,,,,"31,845"
Credito Agricola,https://www.crunchbase.com/organization/credito-agricola,1,,"Amadora, Lisboa, Portugal","Credito Agricola offers banking services such as insurance, deposits and investment, credit, internet and mobile banking.",,,1,,,,,,,,"31,846"
Andrew Filev,https://www.crunchbase.com/person/andrew-filev,3,,"San Jose, California, United States","Andrew Filev is the founder and CEO of Wrike, provider of popular social project management software with customers from 50+ countries. A...",Individual/Angel,,3,,,,,,,,"31,847"
James Pallotta,https://www.crunchbase.com/person/james-pallotta,30,12,"Great Falls, Virginia, United States",James Pallotta is the founder of ShareNett. He previously worked at Tudor Investment Corporation as a Vice-Chairman. James attended Northeas...,"Investment Partner, Individual/Angel",Seed,27,5,,10,12,,,,"31,848"
Laursen van Swieten,https://www.crunchbase.com/organization/laursen-van-swieten,2,,"Kolding, Syddanmark, Denmark",Laursen van Swieten is an active investor.,"Angel Group, Family Investment Office, Venture Capital","Convertible Note, Early Stage Venture, Late Stage Venture, Non Equity Assistance, Seed, Venture",2,,,,,,,,"31,897"
Amuse,https://www.crunchbase.com/organization/amuse,5,1,"Shibuya, Kanagawa, Japan",Amuse is a media company that delivers the latest news about artists and managers for fans club.,,,4,,2,,1,,,,"31,850"
Silverleaf Venture Partners,https://www.crunchbase.com/organization/silverleaf-venture-partners,12,,"Stamford, Connecticut, United States",Silverleaf Venture Partners is a private equity investment manager that invests in the cannabis industry.,"Private Equity Firm, Venture Capital",,11,,2,2,,,,,"31,851"
Tailong Investment,https://www.crunchbase.com/organization/tailong-investment,3,,"Hangzhou, Zhejiang, China",Tailong Investment is an Investment firm.,Venture Capital,,3,,,,,,,,"31,852"
XIM,https://www.crunchbase.com/organization/xim-2,1,,"San Francisco, California, United States","XIM, Inc. is an experienced provider of outsource software development services with the main focus on mobile app and web development",,,1,,,1,,,,,"31,853"
Anglo American Platinum,https://www.crunchbase.com/organization/anglo-american-platinum,7,2,"Johannesburg, NA - South Africa, South Africa","Anglo American Platinum is a mining company producing platinum group metals, base metals, and gold.",,,6,,4,,2,,,,"31,854"
China Fellow Partners,https://www.crunchbase.com/organization/china-fellow-partners,17,,"Beijing, Beijing, China","China Fellow Partners is an investment firm focused on VC, PE, mergers and acquisitions and asset management.","Private Equity Firm, Venture Capital",,16,,3,,,,,,"31,855"
ASB Bank,https://www.crunchbase.com/organization/asb-bank,3,1,"Auckland, Auckland, New Zealand",ASB Bank is a Financial service.,,,2,,3,,1,,,,"31,896"
Shenzhen Zhongrong Runze Asset Management,https://www.crunchbase.com/organization/shenzhen-zhongrong-runze-asset-management,3,1,"Shenzhen, Guangdong, China",Shenzhen Zhongrong Runze Asset Management is engaged in venture capital fund management.,Venture Capital,,2,,,,1,,,,"31,903"
Jeremy Hitchcock,https://www.crunchbase.com/person/jeremy-hitchcock,6,2,"Manchester, New Hampshire, United States","Operator/tech/investor, 2x founder/CEO, Bookery MHT.",Individual/Angel,Seed,6,,,2,2,,,,"31,858"
IMPPPACT | European Union Fund,https://www.crunchbase.com/organization/impppact,,,"Zürich, Zurich, Switzerland",Fostering/Implementing the Sustainable Development Goals (SDG) through Public Private Partnership (PPP) infrastructure projects worldwide.,"Angel Group, Family Investment Office, Investment Bank, Pension Funds, Private Equity Firm, Syndicate","Grant, Private Equity",,,,,,,,,"31,906"
FreeFlow Venture Builders,https://www.crunchbase.com/organization/freeflow-venture-builders,1,,"Kolkata, West Bengal, India",FreeFlow is the only Venture Studio in the country that has been successfully funding start-ups.,"Accelerator, Angel Group, Entrepreneurship Program, Hedge Fund, Incubator, Private Equity Firm, Syndicate, Venture Capital","Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",1,,1,,,Online,,6,"31,859"
Ben Drury,https://www.crunchbase.com/person/ben-drury,2,,"London, England, United Kingdom","Ben began his career in 1996 as a founder of dotmusic.com, an internal venture at United News and Media which attracted over 1.8m unique use...",Individual/Angel,Seed,2,,,,,,,,"31,860"
Satori Research,https://www.crunchbase.com/organization/satori-research,7,,"Hong Kong, Hong Kong Island, Hong Kong",Satori Research is a startup which provides tailored financial services with digital asset exposures and alternative asset diversification,,,7,,,,,,,,"31,911"
InfoLogix,https://www.crunchbase.com/organization/infologix,1,1,"Hatboro, Pennsylvania, United States",InfoLogix is a provider of enterprise mobility and mobile workforce technology solutions.,,,1,,,,1,,,,"31,913"
Oliver Manojlovic,https://www.crunchbase.com/person/oliver-manojlovic,7,,"Munich, Bayern, Germany",Oliver Manojlovic is the VP of sales at Personio.,Individual/Angel,,6,,,,,,,,"31,915"
Technology Control Corporation,https://www.crunchbase.com/organization/technology-controlcorporation,1,1,"Riyadh, Ar Riyad, Saudi Arabia",Technology Control Company LTD (TCC) is an information technology company established in 2008.,,,1,,,,1,,,,"31,863"
Konstantin Guericke,https://www.crunchbase.com/person/konstantin-guericke,,,"Palo Alto, California, United States","Konstantin Guericke is a Partner at Earlybird.  He is based in Silicon Valley. Konstantin is Co - Founder of LinkedIn, where he has led m...",,,,,,,,,,,"31,864"
Pearl Abyss Capital,https://www.crunchbase.com/organization/pearl-abyss-capital,18,,"Seoul, Seoul-t'ukpyolsi, South Korea","Korea-based investment firm, Investment arm of Pearl Abyss",Venture Capital,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",15,,6,,,,,,"31,917"
CTRL USA,https://www.crunchbase.com/organization/ctrl-usa,,,"Atlanta, Georgia, United States","Private Investment Company operating within a variety of sectors: Media, Private Equity, Commercial Real Estate, Mergers & Acquisitions.","Fund Of Funds, Private Equity Firm",Private Equity,,,,,,,,,"31,894"
ANME,https://www.crunchbase.com/organization/angel-network-middle-east-anme,18,2,"Dubai, Dubai, United Arab Emirates","We are a group of angel investors based mainly in the Middle East, USA, Europe, India and South East Asia.",Angel Group,"Convertible Note, Early Stage Venture, Seed",18,,1,,2,,,,"31,865"
J.P. Morgan India,https://www.crunchbase.com/organization/j-p-morgan-india,1,1,"Mumbai, Maharashtra, India",J.P. Morgan India provide clients in India a comprehensive range of corporate and investment banking services.,,,1,,1,,1,,,,"31,866"
