Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Integral Health Asset Management,https://www.crunchbase.com/organization/integral-health-asset-management,1,1,"Nyack, New York, United States",Integral Health Asset Management manage a healthcare service sub-sectors.,,,1,,,,1,,,,"87,603"
Huaxia Life Insurance,https://www.crunchbase.com/organization/huaxia-life-insurance-co,3,,"Beijing, Beijing, China",Huaxia Life is a joint-stock life insurance company.,Private Equity Firm,,3,,1,,,,,,"87,608"
Richard Cook,https://www.crunchbase.com/person/richard-cook,1,,,"As chairman of The Walt Disney Studios, Richard Cook oversees all aspects of the development, production, distribution and marketing for all...",Individual/Angel,Seed,1,,,,,,,,"87,612"
Mikael Pawlo,https://www.crunchbase.com/person/mikael-pawlo,2,1,"Malta, Malta, Europe",Mikael Pawlo,Individual/Angel,Seed,2,,,,1,,,,"87,623"
Valesco Ventures,https://www.crunchbase.com/organization/valesco-ventures,,,"Menlo Park, California, United States",At Valesco Ventures we uniquely combine capital investment and hands on management services with a key focus on Sales Execution,Micro VC,"Early Stage Venture, Seed",,,,,,,,,"87,624"
Panamax Capital,https://www.crunchbase.com/organization/panamax-capital,2,,"Greenwich, Connecticut, United States","Panamax Capital, LLC is a private, global merchant banking firm",Investment Bank,,2,,1,,,,,,"87,626"
Jonathan Waldstreicher,https://www.crunchbase.com/person/jonathan-waldstreicher,,,"San Francisco, California, United States","Jonathan Waldstreicher, MD, brings medical device investing and development experience to Apple Tree Partners. Prior to joining Apple Tree, ...",Investment Partner,,,2,,,,,,,"87,629"
Global Genius Fund,https://www.crunchbase.com/organization/global-genius-fund,,,"Sunnyvale, California, United States","Global Genius Fund is a venture capital fund, focusing on health care, AI, computer learning, energy, new material and other fields.",Venture Capital,Seed,,,,,,,,,"87,634"
Cedrik Neike,https://www.crunchbase.com/person/cedrik-neike,,,"Berlin, Berlin, Germany",Cedrik Neike was appointed to the Managing Board of Siemens AG in April 2017. He is responsible for the Energy Management Division as well a...,Investment Partner,,,1,,,,,,,"87,641"
Franklin Square Group,https://www.crunchbase.com/organization/franklin-square-group,1,1,"Washington, District of Columbia, United States",The Franklin Square Group thinks and operates differently than most firms in Washington,,,1,,,,1,,,,"87,646"
National Reform Science and Technology Fund,https://www.crunchbase.com/organization/national-reform-science-and-technology-fund,0,,,National Reform Science and Technology Fund is an investment fund.,,,0,,,,,,,,"87,600"
Maringá Capital S/A,https://www.crunchbase.com/organization/maringá-capital-s-a,,,"Maringá, Parana, Brazil",Venture Capital,Venture Capital,Early Stage Venture,,,,,,,,,"87,601"
ECEG,https://www.crunchbase.com/organization/the-european-chemical-employers-group,2,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","ECEG is an organisation that represents the chemical, pharmaceutical, rubber and plastics industries in Europe.",,,1,,,,1,,,,"87,605"
Kevin Bombino,https://www.crunchbase.com/person/kevin-bombino,1,,"Las Vegas, Nevada, United States",Kevin Bombino is the CEO and Founder of Files.com.,Individual/Angel,Seed,1,,,,,,,,"87,604"
Winsoul Capital,https://www.crunchbase.com/organization/winsoul-capital,3,,"Shanghai, Shanghai, China","Winsoul Capital is an investment bank that provides private financing, mergers, acquisitions, and equity investments across various sectors.",Venture Capital,,3,,,,,,,,"87,606"
Haldor Topsoe Holding A/S,https://www.crunchbase.com/organization/haldor-topsoe-holding-a-s-8888,1,1,"Lyngby, Hovedstaden, Denmark",Holding Company,,,1,,,,1,,,,"87,611"
Filantropía Transformadora,https://www.crunchbase.com/organization/filantrop-a-transformadora,,,"Bogotá, Distrito Especial, Colombia",Transformative Philanthropy is an initiative that began in 2010 with the support of Give to Colombia and Compartamos.,,,,,,,,,,,"87,610"
