Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Hangzhou Chengtou,https://www.crunchbase.com/organization/hangzhou-chengtou,1,,"Hangzhou, Zhejiang, China",Hangzhou Chengtou is an investment firm.,Venture Capital,,1,,,,,,,,"136,808"
Next Generation Incubation Scheme,https://www.crunchbase.com/organization/next-generation-incubation-scheme,1,,"New Delhi, Delhi, India",The Next Generation Incubation Scheme is a futuristic and comprehensive incubation scheme entrusted by MeitY to STPI for implementation.,Incubator,,1,,,,,,,,"136,815"
Netprice Partners,https://www.crunchbase.com/organization/netprice-partners,3,1,"Tokyo, Tokyo, Japan","Netprice Partners is a Tokyo-based venture capital firm that offers seed, early, and middle stage investments.",Venture Capital,Seed,3,,,,1,,,,"136,819"
Anthony Wong,https://www.crunchbase.com/person/anthony-wong-b89d,,,"Singapore, Asia",Anthony Wong is a Co-Founder and CTO at Moovita.,,,,,,,,,,,"136,828"
Tibor Moes,https://www.crunchbase.com/person/tibor-moes,1,,"Dubai, Dubai, United Arab Emirates",Tibor Moes is the Founder and CEO of ValorTop and was an Entrepreneur In Residence at Nova Founders Capital. Tibor attended EADA Business Sc...,Individual/Angel,,1,,,,,,,,"136,830"
Marcelo Henrique,https://www.crunchbase.com/person/marcelo-henrique,1,,,Marcelo Henrique is Founder at Ingresse.,Individual/Angel,,1,,,,,,,,"136,843"
George Kypraios,https://www.crunchbase.com/person/george-kypraios,,,"Singapore, Asia",George Kypraios is the Chief Executive Officer of yefira group. He previously worked at ICON Capital Corp as a Senior Director-Asia. George ...,Investment Partner,,,1,,,,,,,"136,848"
MITACHI,https://www.crunchbase.com/organization/mitachi-aafc,2,1,"Nagoya, Aichi, Japan",MITACHI is a manufacturer and seller of electronic devices and equipments.,,,2,,2,,1,,,,"136,853"
Ales Duchac,https://www.crunchbase.com/person/ales-duchac,,,"Prague, Hlavni mesto Praha, Czech Republic","Having gained experience in the financial audit department at PwC, Ales initially joined Credo Ventures in 2013 for an internship. Afterward...",Investment Partner,,,3,,,,,,,"136,857"
Michael K McMahan,https://www.crunchbase.com/person/michael-k-mcmahan,,,"Gastonia, North Carolina, United States","Michael K. (Mick) McMahan is the Founder, CEO, and Chairman of Gaston Capital LLC, a private equity firm in Gastonia, North Carolina. He has...",Investment Partner,,,2,,,,,,,"136,860"
Yinlun Touzi,https://www.crunchbase.com/organization/yinlun-touzi,2,,"Hangzhou, Zhejiang, China",Yinlun Touzi is an investment firm that provides asset management and investment management services.,Private Equity Firm,,2,,,,,,,,"136,800"
Summer Felix-Mulder,https://www.crunchbase.com/person/summer-felix-mulder,,,"San Diego, California, United States","Summer Felix-Mulder is the Founder and CEO of The Draw Shop, LLC. She attended Pepperdine University.",,,,,,,,,,,"136,866"
Matt Susz,https://www.crunchbase.com/person/matt-susz,,,"Cleveland, Ohio, United States",Matt Susz is a Senior Vice President & Chief Information Officer at Jo-Ann Fabric and Craft Stores.,Investment Partner,,,1,,,,,,,"136,802"
Jacob Becraft,https://www.crunchbase.com/person/jacob-becraft,1,,"Cambridge, Massachusetts, United States","Jacob Becraft is the CEO, co-founder at Strand Therapeutics.",Individual/Angel,,1,,,,,,,,"136,803"
Greg Meadows,https://www.crunchbase.com/person/greg-meadows,1,,"Denver, Colorado, United States","Greg Meadows is the Chief Executive Officer at United Skin Specialists, LLC. Greg Meadows attended Louisiana State University.",Individual/Angel,,1,,1,,,,,,"136,808"
Eric Wetlaufer,https://www.crunchbase.com/person/eric-wetlaufer-1da6,1,,"Toronto, Ontario, Canada",Eric Wetlaufer is the Managing Partner at TwinRiver Capital.Eric Wetlaufer attended Wesleyan University.,Individual/Angel,,1,,,,,,,,"136,810"
Ernest Mast,https://www.crunchbase.com/person/ernest-mast,1,1,"Toronto, Ontario, Canada",Ernest Mast is the President and CEO at Doré Copper Mining Corporation.Ernest Mast attended McGill University.,Individual/Angel,,1,,,,1,,,,"136,811"
M.L.Moran,https://www.crunchbase.com/organization/m-l-moran,1,,"Prague, Hlavni mesto Praha, Czech Republic",M.L.Moran is an investment management group which focuses on making private equity investments.,,,1,,1,,,,,,"136,871"
SBR Enterprises,https://www.crunchbase.com/organization/sbr-enterprises,1,,"London, England, United Kingdom",SBR Enterprises,,,1,,,,,,,,"136,813"
Geoffrey KALISH,https://www.crunchbase.com/person/geoffrey-kalish,1,,"New York, New York, United States","Mr. Kalish is a Partner & Chief Operating Officer at Aquiline Capital Partners. Previously, Mr. Kalish was also the Founder and Managing Di...",Individual/Angel,,1,,,,,,,,"136,814"
"Tianjinvc Venture Capital Management Co., Ltd.",https://www.crunchbase.com/organization/tianjin-tiandiqingchou-venture-capital,4,1,"Tianjin, Guangdong, China","Tianjinvc Venture Capital Management Co., Ltd. is an investment firm.",Venture Capital,,3,,2,,1,,,,"136,815"
Alana Goyal,https://www.crunchbase.com/person/alana-goyal,,,,Alana Goyal is the Managing Partner at Base Case.,Investment Partner,,,3,,,,,,,"136,873"
