Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
VetAngels,https://www.crunchbase.com/organization/vetangels,1,,,VetAngels is an investment firm that offers angel funding to startups.,"Accelerator, Angel Group",Seed,1,,,,,,,,"76,207"
Igor Kaloshin,https://www.crunchbase.com/person/igor-kaloshin-8ea4,2,,"Ras Al Khaimah, Ras Al Khaimah, United Arab Emirates","CEO of Angelsdeck Global Ventures, a network of clubs focusing on building an international ecosystem for the venture deal syndication. Ex I...","Investment Partner, Individual/Angel",Early Stage Venture,2,2,2,,,,,,"76,212"
Robin Wang,https://www.crunchbase.com/person/robin-wang-fa7a,1,,"Shanghai, Shanghai, China",The Founder and CEO of Qpendo  Top seller of Aliexpress Specialist of Amazon Japan Marketplace,Individual/Angel,,1,,1,,,,,,"76,213"
Impact Tech Ventures,https://www.crunchbase.com/organization/impact-tech-ventures,1,,"The Hague, Zuid-Holland, The Netherlands",Impact Tech Ventures is a venture capital investment firm.,Venture Capital,,1,,1,,,,,,"76,217"
Lingtong Sun,https://www.crunchbase.com/person/lingtong-sun,1,,"Palo Alto, California, United States",Lingtong Sun is the founder of Toy Ventures .,Individual/Angel,,1,,,1,,,,,"76,228"
Sharp Capital Advisors,https://www.crunchbase.com/organization/sharp-capital-advisors,1,,"Chicago, Illinois, United States",Sharp Capital Advisors is a cannabis advisory firm.,"Private Equity Firm, Venture Capital, Venture Debt",,1,,,,,,,,"76,236"
New England Partners,https://www.crunchbase.com/organization/new-england-partners,16,8,"Quincy, Massachusetts, United States","New England Partners is out of business. It is a private equity and venture capital firm that invests in early, mid, and late stage",Private Equity Firm,Early Stage Venture,11,,1,1,8,,,,"76,238"
David Mount,https://www.crunchbase.com/person/david-mount,,,"Menlo Park, California, United States","A seasoned investor at the forefront of the Internet of Things, energy and industrials markets, David Mount has spent his career advancing t...",Investment Partner,"Late Stage Venture, Venture",,20,,,,,,,"76,246"
Crèdit Andorrà,https://www.crunchbase.com/organization/crèdit-andorrà,3,,"Andorra La Vella, Andorra la Vella, Andorra","Crèdit Andorrà offers financial services such as commercial banking, private banking, asset management, and insurance services.",Investment Bank,,2,,1,,,,,,"76,250"
Vamsi Bollineni,https://www.crunchbase.com/person/vamsi-bollineni,,,"Dallas, Texas, United States",Vamsi Bollineni is the Chief Executive Officer of Access Global Group. He attended Western Illinois University.,,,,,,,,,,,"76,251"
Greg Horner,https://www.crunchbase.com/person/greg-horner-e878,,,"Pleasanton, California, United States","Gregory Horner, MD is a Surgeon and Entrepreneur who specializes in early stage healthcare investments, with a particular emphasis on muscul...",,,,,,,,,,,"76,200"
